Subject Type: In Vivo
Species: Rat
Strain: Sprague-Dawley
Sex: Female
Organ: Heart
Test Article: Perfluoro-3-methoxypropanoic acid
CASRN: 377-73-1
DSSTOX: DTXSID70191136
Study Duration: 28d
Article Type: Chemical
Article Route: Oral
Article Vehicle: Feed
Administration Means: Dietary
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder

	A52	A53	A54	A55	A56	A57	A58	A59	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A80	A81	A82	A83	A84	A85	A86	A87	A88	A89	A90	A91	A92	A93	A94	A95	A96	A97	A98	A99	A100	A101	A102
CPT1B_8373	8.908034	9.159065	8.689069	9.312691	9.755753	9.614337	9.356178	8.543494	9.526807	9.449338	9.317238	9.000358	9.117585	8.701918	9.083868	9.201738	9.089364	9.505821	9.088393	8.866421	9.416387	8.361439	9.867199	9.430692	9.04063	9.833353	9.531431	9.013702	9.993073	9.710802	8.855375	9.817735	9.282885	9.549739	9.513183	9.82506	9.370953	9.504554	9.152941	9.227226	9.015709	9.103679	9.2985	9.380088	8.844067	9.4980755	9.314534	9.198447	8.763547	9.222869	9.317507
CPT2_8374	7.8227787	8.083394	7.736652	8.011015	8.289331	8.308864	8.166956	7.277149	8.148884	8.295245	8.233705	7.6242247	8.225941	7.189771	8.203905	8.372246	8.02965	8.108755	7.970579	8.016662	8.243489	7.476548	8.267678	8.313014	7.552609	8.523875	7.9078784	7.2071714	8.680717	8.3836355	7.615807	8.094409	7.8878045	8.185847	8.330819	8.409797	8.084041	8.152779	7.909325	7.9916315	7.889355	7.8774276	7.695825	8.583569	7.741884	7.453075	8.484671	8.225792	7.524499	8.021999	8.146482
CRAT_8375	8.804585	9.237381	8.564127	8.846086	9.641597	9.437039	9.23426	8.437994	9.349877	9.19204	9.324635	9.369847	9.089837	8.272387	9.038993	9.16558	8.986701	9.377445	9.346152	8.898982	9.3288555	8.241119	9.337587	9.337975	8.656761	9.551198	9.304609	9.025957	10.070739	9.795971	8.338828	9.390632	8.977961	9.247855	9.401269	9.620263	9.246969	9.382992	9.324065	8.986478	8.958754	9.122217	8.8751	9.172217	8.784698	8.991099	9.233208	9.249509	8.400064	9.02074	9.346005
CREB1_8377	6.639243	6.9089513	6.5261245	7.2086515	6.7480006	6.786164	6.591998	6.756561	6.6206336	5.955292	6.5985336	6.8071394	7.084697	6.8619714	6.518096	6.8344927	7.1242933	6.569982	6.4317102	6.758873	6.7550664	6.769634	6.7269006	6.481113	6.8757706	7.062438	7.69416	6.1352215	7.097831	6.834015	6.29352	7.0512404	6.828647	7.080268	6.790633	6.783834	7.301595	7.3960896	7.1802855	7.2147717	6.6913433	6.4326267	7.305357	6.9838	6.8094497	7.689051	6.7966843	6.766568	7.70264	6.9846225	7.2966657
CREG1_8380	7.7722616	7.3899817	7.435088	8.3201685	8.09764	8.035799	7.5749655	7.522993	8.145212	8.182073	8.414406	8.158007	8.141962	7.613971	7.630583	7.9136915	7.94363	8.036437	7.851979	8.082944	8.176946	7.743987	8.345434	7.85494	7.9195614	8.057031	8.332928	7.555199	8.54307	8.151881	7.9261937	7.998887	8.150586	8.288844	8.148409	8.25186	8.344846	7.869951	7.9861803	7.9206014	7.76198	8.193355	8.681913	8.026181	7.7366724	8.868308	8.046912	8.390419	8.752651	7.8820167	9.095926
CRELD2_8381	5.6684523	5.743949	5.3506317	5.9558635	6.0514407	5.6349053	6.2160797	5.9487643	6.011059	4.785208	5.625373	5.4356065	5.7897053	6.1796246	5.6468315	6.1375628	5.979423	5.6264486	5.414092	5.1393175	5.2261267	5.855486	5.108532	6.1656504	5.1977363	5.827261	6.0854354	5.9269543	5.0622063	5.350163	5.430534	5.6756806	5.7231765	5.058482	5.795487	5.7339168	6.127513	5.9581013	6.1836863	5.8994794	5.958638	5.703175	6.437342	5.555224	5.655514	7.086748	5.3466115	5.437356	6.437524	4.9562907	5.791518
CRIP1_32865	11.327449	11.99701	11.660482	11.935138	10.943063	11.470175	11.174051	11.799921	10.732055	11.259873	10.925834	11.124603	11.262059	11.242829	11.217578	11.282611	11.871949	11.088535	11.251013	11.659292	11.65918	11.893316	10.779866	11.253277	11.290907	10.99109	12.106741	11.131494	10.709377	10.947251	11.321366	10.508544	11.475569	10.954898	11.261716	10.913203	11.479023	10.999541	11.258356	11.501312	11.656858	11.317808	11.625073	10.641977	12.117279	12.785706	12.021748	12.012783	12.142774	11.220727	11.274622
CRISPLD2_32789	7.605301	8.0195055	7.5013366	8.484669	8.359797	7.779613	8.453816	7.1869874	7.9358654	7.24624	7.2694798	7.7151504	7.2137117	7.742197	7.2197986	8.0709	8.578632	7.6881523	6.572875	7.1162205	7.680608	7.576696	7.9140263	7.83978	7.8696156	7.1945124	8.55861	7.194819	7.910204	7.53909	6.9575047	8.685038	7.718069	8.067221	7.0099936	8.856508	8.387882	7.791656	7.4207697	7.9350896	7.5573807	8.264874	8.165106	8.42151	8.658087	8.566465	8.020541	8.462001	9.506986	6.755817	7.17486
CRK_8382	5.357259	5.2870793	4.9118767	5.1757255	4.8672733	5.5451775	5.235357	5.069364	4.8648653	4.9618297	5.006719	4.8918834	5.7524323	5.650498	4.892707	5.7848773	6.033024	5.2390018	5.5036387	6.195613	5.2261267	5.163946	5.6705637	5.6613903	5.281612	5.8462877	5.357161	3.8306453	6.268527	5.1938534	5.053767	4.5447645	5.268849	5.531486	5.4678283	5.2846146	6.0636106	5.46761	5.493979	5.7325726	5.3976364	5.192787	5.866831	4.770699	5.8989153	6.711417	4.9906898	5.414443	6.276456	5.1010904	5.598288
CRKL_8383	3.6943858	3.5398192	3.877345	3.9452052	3.8047917	3.4246733	2.9918108	2.587776	3.8060248	0.0	3.066517	3.0959046	3.8483381	2.8216164	2.6526103	4.0240216	3.780012	4.573132	3.4000494	3.5427256	3.9467537	4.175519	3.3897297	4.115654	3.1192539	3.432805	5.057395	2.9871156	3.7742238	3.6856437	3.1785192	3.4142387	3.3238337	3.5576072	3.8867483	3.7955215	4.3170485	4.459904	3.9513595	4.6229343	3.8617444	3.3299077	3.9907634	4.2288833	3.5616302	4.7912917	3.9421024	3.0892422	2.2998278	2.6921446	3.5128396
CROT_8384	5.9964805	6.078511	5.756803	6.718126	5.875707	6.3819704	6.1405168	6.1013584	5.686651	6.2144465	6.208578	6.431517	6.719806	5.650498	5.7516885	6.9442625	6.6625633	6.0065837	6.5202026	6.2827992	5.8933606	6.333776	5.8071194	6.431412	6.1221595	6.1363897	6.7738833	6.041756	6.0860534	5.8466053	5.745756	6.712227	6.333008	6.0047493	6.0071497	6.1741285	5.7752666	6.711499	6.0892887	6.168325	6.1133437	6.377575	6.461932	6.5398006	6.4248548	7.6362667	6.586761	5.779758	7.07756	5.754581	6.1262646
CRP_8385	4.337481	7.3260236	6.162284	6.7723584	4.799353	6.096303	1.5344309	0.70173883	6.220979	6.142935	3.9006493	1.3276738	4.0461187	4.806104	4.367461	9.580861	0.8448456	6.126754	5.9161506	7.2007413	5.965225	6.2687235	3.5540166	4.3041844	7.7787223	5.827261	4.9175587	4.52647	4.9679184	5.898177	0.69556725	3.330123	0.0	2.1989768	5.745788	8.348081	2.0104916	5.0228477	5.514882	5.2358365	5.5047545	1.5560402	7.3521495	6.234397	2.6789157	8.421139	4.6800613	5.948757	5.587601	6.649928	5.9073105
CRYAB_33054	9.951874	9.832654	9.088941	9.835448	9.788967	9.934517	10.125305	9.755334	9.758365	9.271312	9.346599	9.554998	9.366067	9.313515	9.693836	9.8754835	9.815956	10.088273	9.690462	9.381243	9.865738	9.231923	10.170736	9.701997	9.602936	10.166128	10.185523	9.590091	10.239149	10.012292	9.627332	10.057308	9.747369	9.671648	9.577334	9.854951	9.136775	9.725961	9.37211	9.320308	9.810168	10.015782	9.51225	9.602578	9.565148	10.742196	10.324992	9.757205	7.9208016	9.177313	8.956702
CRYL1_8388	5.9487543	6.426979	6.708401	6.669961	7.2794666	5.3733273	6.912826	5.014498	6.3918557	4.4948025	6.6699567	7.503366	5.8438683	6.555606	7.1600895	6.2204666	6.6047354	4.5446467	6.7571363	6.7281356	4.8620315	6.383785	6.934978	6.593842	6.015962	7.632882	6.3932424	4.52647	6.990013	6.8428154	6.327305	7.0112844	5.3239923	6.2960386	6.6891093	6.422467	6.303813	6.334565	6.0468616	6.94575	6.3990564	6.671063	5.866831	5.314293	6.1547914	5.966597	7.294839	5.2429714	3.7469542	4.330528	5.7141256
CSF1R_33318	7.093351	7.0916653	7.4910765	7.9850044	7.399018	7.4118834	7.5939746	7.2054763	7.0240254	7.0646596	6.9441366	7.8392444	7.3633695	7.4949646	7.4615674	7.1415334	7.4074154	7.3647165	7.322345	7.2592425	7.3457026	7.521919	7.374801	7.3712506	7.75324	7.44596	8.236902	6.5288076	7.3112707	6.8072863	7.201702	7.0577936	6.760321	7.8907084	7.1439233	7.256585	8.11983	6.8259172	6.9464207	7.5139956	6.934273	7.38012	7.674942	7.852395	7.890087	8.3864	7.243643	6.9609485	7.254817	6.6809835	7.328175
CSGALNACT2_8391	5.513049	5.3478017	5.3805842	5.755038	5.6500773	5.612991	5.479782	4.478957	5.686651	5.2059426	5.212091	4.997948	5.2626004	5.031064	5.7915864	4.6996098	6.198545	5.6264486	5.56733	5.4717107	5.9826455	5.326199	5.96143	5.2211432	5.013765	5.4079185	6.366599	5.573266	5.769425	5.1938534	5.2308083	5.8519235	5.1209974	5.058482	4.669566	5.752185	5.464865	5.1028423	5.0543118	5.0352635	4.9184723	5.6484146	5.626969	5.595013	5.9717064	6.670002	5.417623	6.4434285	6.3592362	4.823427	5.698136
CSK_8392	3.8583472	4.679063	4.213185	3.9452052	4.273827	4.880948	3.554368	4.557821	3.729617	3.4666038	3.5430462	4.0750837	3.8483381	4.103115	4.1996713	4.3029613	4.0807815	4.6010656	2.5306232	3.9503467	3.7972543	4.1175857	4.5701494	4.470901	4.0813403	4.00676	3.64792	3.6250546	5.092314	3.7618635	3.9880946	4.1129117	3.7023942	4.298364	3.6187541	4.3692956	4.521155	4.8168964	4.7360945	0.0	4.944077	3.4198465	5.077899	4.068544	3.738921	4.7521377	3.0921164	4.637901	4.617295	3.9772234	4.2865324
CSNK1A1_8393	8.285883	8.571126	8.181533	9.248545	8.606616	8.342546	8.734269	8.3876095	8.107968	8.403245	8.067321	8.444164	8.497776	8.435835	8.317584	8.434346	8.800915	8.476102	8.556242	8.401374	8.518924	8.398401	8.514554	8.441594	8.479411	8.550222	8.806707	8.22372	8.393916	8.598931	8.134547	8.421011	8.161982	8.33771	8.563768	8.702973	8.864128	8.585236	8.68443	8.769187	8.012455	8.347413	8.856673	8.771099	8.841641	9.622701	8.235603	8.419479	8.553595	8.204058	8.495419
CSNK1E_8394	4.4097657	4.9379563	3.745446	4.6552496	4.7035136	4.684814	4.716436	2.250593	4.753508	3.6428428	3.8192112	4.4185057	3.8483381	3.7880044	3.8676805	4.4476366	4.8107753	4.9657936	3.8042016	3.445302	5.005282	4.231216	4.6080356	3.9560947	3.9335995	3.8646944	5.184867	3.6968899	5.20683	4.455649	4.043347	4.7848754	4.8093967	5.1778	4.8684387	5.0972476	5.280397	5.1538095	4.9960375	5.1720276	4.8658586	4.8159027	4.498375	3.6060221	4.4992065	5.3056855	4.4733815	5.8835135	5.156312	4.2079515	5.204507
CSNK2A2_8395	3.297093	3.850777	4.073471	4.280714	3.7578478	3.52196	3.958071	1.5257641	3.3756747	3.0324562	2.5651884	5.096746	2.3875432	3.1847122	3.5330749	4.1977654	3.693887	3.6593187	2.5306232	2.9724824	4.425723	3.2532277	3.3897297	3.89873	3.9335995	3.530146	4.0338936	3.3852186	3.2410424	3.1175084	4.3802223	3.1455746	3.7023942	3.9416833	3.8867483	3.7232795	4.2611675	4.1442256	3.3516138	5.139033	3.0071406	3.660237	4.1199937	3.6060221	3.738921	4.7912917	4.122967	1.6080123	4.31947	2.4249725	4.958255
CSNK2B_32771	2.212758	1.9250321	2.5129795	3.1804776	3.659113	2.2465425	3.701848	4.4378476	2.5970633	3.872418	2.9179595	1.7070674	2.7319522	1.596067	2.963272	2.8572369	3.3995636	3.155683	3.7319252	4.1490684	4.1454434	2.3971138	3.1018093	4.0644035	3.1192539	3.3284183	3.4590676	2.5943525	4.421719	2.864477	3.527553	3.8960147	3.783323	2.5917153	3.824271	3.481928	2.819339	3.524014	3.5264833	3.9702227	4.062116	2.4666877	3.8488083	3.8881302	3.5616302	4.393518	3.4937396	4.0018907	2.9145613	3.0181987	2.989726
CSRNP1_32455	3.2187746	2.721352	1.8351105	3.8330324	2.946971	3.69882	2.7420545	3.689614	0.7836707	0.0	1.7904224	2.6518939	2.178623	2.6769776	2.6526103	0.7604586	3.6022923	2.6133583	2.349255	4.2678065	3.539214	2.887764	2.2607703	1.4931611	3.5154593	2.8135366	2.4890556	3.5494545	2.3860896	2.7191043	2.4159338	3.0436196	4.06808	3.5576072	4.5966783	2.6838157	4.3708453	3.524014	3.5264833	4.1794047	3.4968183	3.2339869	4.718439	3.681887	3.1242678	3.6850667	2.8397243	4.330387	3.519035	4.3691764	4.903527
CSRP1_8396	5.1825857	6.236727	4.76064	6.2784996	5.3978896	5.739745	4.531609	5.934057	5.1255994	4.785208	4.851524	6.0094147	5.6946535	5.4199567	5.905059	5.939709	5.9611044	5.358373	5.6676064	5.0427027	5.6092377	6.0994735	5.054676	5.477717	5.301841	5.6652784	5.8934913	5.494826	5.877113	5.137746	5.323004	5.308996	5.2966843	4.4483004	5.383676	5.8905554	4.9323754	6.0143437	4.9960375	6.476363	5.521859	5.0592227	6.1801057	5.082018	6.2747164	6.583424	5.951961	5.437356	8.615045	5.2115593	5.7455826
CSRP3_32915	12.301126	12.731423	12.270073	13.070509	12.480986	12.539826	12.338663	12.083443	12.032258	12.573056	11.94659	12.458388	12.183848	12.59098	12.454976	12.077028	12.357747	12.270478	12.182018	12.473663	12.769251	12.339216	12.336517	12.592977	12.229396	12.446324	12.351622	12.512412	12.256857	12.298134	12.460815	12.632663	12.278895	12.337133	11.978638	12.442839	12.091118	12.384771	11.972124	12.17666	12.004357	11.992695	12.2004385	12.306043	12.843244	13.858129	12.7915325	12.275322	10.423896	12.020585	11.405625
CST7_32653	2.5044553	3.0484765	2.145346	3.353093	2.3296316	2.6423824	3.4745598	2.980227	2.4138737	2.4084969	3.5430462	2.0071785	4.0461187	2.9530666	2.0078187	3.677902	3.5044858	0.5512824	2.9682784	0.8163818	3.7162628	3.2532277	3.2043014	3.3327446	3.825969	3.093826	2.9857109	3.8306453	3.4414701	2.864477	3.870805	1.7719661	2.2495992	3.5576072	3.2893546	3.0806756	3.943797	2.9628174	2.3063328	3.4305656	2.7983959	2.9007583	2.7989123	1.5715872	3.6529973	4.050428	1.6102011	2.5309205	2.0942333	3.5759742	2.4928327
CTCF_32905	6.234008	6.2995596	6.213107	6.8891597	6.73594	6.5756927	6.7099595	6.45042	6.1640525	5.6391654	6.2402105	6.091572	7.084697	6.2706494	5.7717752	6.4439316	6.902252	6.584047	6.397074	6.4801707	6.6279845	6.2553535	6.5039086	6.213485	6.4737654	6.1969357	7.2453375	6.2107806	6.33299	6.695127	6.0722938	6.563595	6.20666	6.83911	6.388055	6.5532413	7.1250067	6.931924	7.4262967	7.047049	6.7360015	6.875625	7.318882	6.5997047	6.877333	7.6091323	6.0446105	6.6923127	7.514213	7.0982647	7.3488054
CTH_32463	1.8467387	2.5934532	2.8914132	2.8753138	2.4526453	2.9526682	0.0	2.4290128	1.9582939	3.5574129	3.3243678	0.0	5.592895	2.5162053	0.81182796	5.3170733	0.0	3.2990053	3.5755093	3.9503467	2.6582623	2.3971138	1.5341794	0.0	5.454204	2.465333	3.3544812	2.052933	1.6386266	3.903192	1.798293	0.0	0.0	0.0	2.251405	3.6472285	0.8133594	4.613452	2.92164	4.1794047	3.4258983	1.8428885	3.9215312	4.3266606	2.9905322	3.7659166	3.0921164	2.8369234	1.2066411	2.5647345	0.658648
CTNNAL1_8399	6.292533	6.2789183	5.7103863	6.577252	6.46347	6.2174373	6.7443967	6.006138	5.8934093	6.28258	5.8470125	6.0262246	6.4204335	5.849225	6.04368	6.385249	7.048236	6.4900737	6.055928	6.9485826	6.6279845	5.9246883	6.5337415	5.984515	6.391209	6.37781	6.7940187	6.2107806	6.158992	6.7239947	6.0855155	6.33452	6.115829	6.0679026	6.4617343	6.4784036	6.448439	6.266724	5.6720214	6.707734	5.867911	6.198567	6.4123254	6.143403	6.9147363	7.1332035	7.070833	6.488006	5.8554378	6.3059177	5.4723315
CTNNB1_8400	7.55837	7.981686	7.3879414	8.080216	7.660627	7.5451493	7.8953795	7.305993	7.338921	6.4927664	7.3729854	7.40397	7.602077	7.4117036	6.807984	7.7969823	7.738439	8.123276	7.259463	7.5502934	7.947801	7.2185817	7.7070413	7.8089724	7.3920555	7.6052246	8.006089	6.8217325	8.309928	7.8496757	7.3460264	7.7260504	7.6168165	7.558254	8.025367	7.9254913	8.026543	7.725809	7.392812	7.9494343	7.5532274	7.451164	7.6268196	7.6358194	7.599845	8.726529	7.5373344	7.7869396	7.7733464	7.033567	7.462024
CTNND1_8401	8.271406	8.4745865	8.731814	9.181413	8.862391	8.581332	8.675249	8.641803	8.327994	8.275317	8.350626	8.340451	8.782968	8.49096	8.429292	8.454466	8.940698	8.818567	8.32706	8.492592	8.732197	8.60489	8.504546	8.454093	8.590472	8.847972	9.204736	8.326375	8.360287	8.583262	8.582121	9.164917	8.662107	8.883284	8.4468155	9.097037	8.99194	8.713931	8.309963	9.221328	8.485426	8.384187	8.584496	9.162319	8.933339	9.5828085	8.665742	8.497866	8.701442	8.101624	8.600229
CTPS1_32924	2.8544881	3.0484765	3.0489275	3.7113967	2.4526453	2.6423824	1.8192548	2.587776	2.4138737	2.5915382	2.7523298	2.0071785	1.9342409	2.6769776	2.6526103	2.3685377	3.2864077	3.078303	3.2002566	2.9724824	3.8739398	2.3971138	2.871999	3.0461774	3.5154593	2.8135366	3.5565815	3.1998556	3.5321255	3.4293637	2.847037	3.5690484	3.7023942	3.2659898	3.2893546	3.3915863	2.258969	3.3600674	2.7906392	2.5585244	3.101181	3.1312315	3.078771	2.9211285	3.1242678	4.2879677	2.6947727	3.200577	3.3442569	2.8092103	2.7625668
CTSC_32456	8.842622	8.744868	8.720148	9.374105	8.978271	8.864756	8.890426	9.242073	8.356856	9.247643	9.319091	8.894477	9.0519905	9.052767	9.08788	8.804972	9.063839	8.702489	9.084771	9.112372	8.770311	8.6642685	8.891963	8.756146	9.121099	8.745285	9.240025	8.587243	8.940685	8.772479	8.921383	8.652936	8.79734	8.92652	8.622318	8.688817	9.140652	8.7557745	8.743183	9.134016	8.606619	8.361668	8.909029	9.073565	9.2871275	9.787891	8.973274	8.327418	8.343093	8.476048	8.891405
CTSD_8403	7.1629753	8.167213	7.590535	8.363716	8.217419	7.8655314	8.392708	7.53766	7.9144526	8.093805	7.923729	8.047074	7.638286	7.2161846	7.467737	7.669994	8.203352	8.276206	7.233522	7.453397	8.0952215	7.356457	8.137724	8.125712	7.689414	8.219073	8.419723	7.728027	8.617422	8.2108555	7.8429995	7.8818927	8.002109	7.983711	7.852225	8.317738	7.7853975	7.885113	7.7771482	7.881238	7.6419506	7.7873697	7.929765	8.100633	7.890087	9.155795	8.333728	8.222498	8.708225	7.7673273	8.023555
CTSK_33244	6.9552574	6.9617095	6.39286	7.488691	6.3414164	6.586978	6.8190007	7.1682587	6.6206336	6.0982623	6.523389	6.8455305	6.2834263	6.7489195	6.327698	6.606887	7.6091175	6.3406816	6.572875	6.768975	6.7550664	7.019432	6.2033787	6.945016	6.7040067	6.37781	7.511658	6.5189323	6.1871653	6.594503	6.2589254	6.572775	6.4737687	6.481425	6.430617	7.028288	7.3153796	6.4409924	6.143984	6.9926786	6.020119	6.8596435	6.666199	6.7831264	7.747078	7.8782268	7.107091	6.862804	7.6566215	5.61683	5.8933344
CTSS_8404	9.020517	8.433152	8.810937	8.881765	8.436326	8.620301	8.811418	8.855898	8.585411	8.43353	8.835307	8.912672	8.773696	9.358674	8.582141	8.354001	8.988963	8.408551	8.537811	8.97076	8.347998	8.641323	8.7079525	8.811592	9.085078	8.772893	9.4013	8.479344	8.609637	8.575363	9.257029	8.271168	8.389051	9.047004	8.138814	8.081724	9.09143	8.318305	8.330742	8.560756	7.928363	8.4523735	8.913493	8.350638	9.401878	9.553216	8.951504	8.442314	8.795751	8.090101	8.414552
CTSZ_8405	5.7542458	6.35977	6.1708794	6.6535416	6.582749	6.786164	6.3562784	6.3542733	6.011059	5.9883103	5.867413	6.620491	6.7101183	6.7846575	6.0102534	6.1232705	6.361056	6.3734436	5.8322153	6.2398643	6.649957	6.396021	6.2279186	6.5005236	7.0231643	5.9019065	6.8718634	5.818415	6.201048	5.445689	6.0181594	7.0901194	6.2641845	6.666231	5.84353	7.020773	7.301595	6.183321	6.3557553	6.449702	6.102015	6.008725	7.27098	6.6477923	6.9239373	7.377901	6.253131	6.236916	6.7927475	5.9199076	6.902237
CTTN_8406	6.2439284	6.0544233	5.6866055	6.6116576	6.3493547	6.482081	6.6567116	5.5845056	6.1347246	5.833389	5.3047614	5.5329185	6.1607637	5.7622714	5.358889	6.034407	6.388733	6.4522347	5.6868515	5.7000494	6.1461735	5.625411	6.0466685	6.304642	6.2834373	6.490945	6.9987354	5.785843	6.320326	5.964191	5.8423862	6.0357637	5.6386995	5.9885197	6.3330235	6.4893355	6.423199	6.5964603	6.116895	6.4895115	6.5316315	6.331969	6.424888	6.1299224	6.4757957	7.6146	6.0143833	7.0076256	7.503854	5.446565	6.316326
CTTNBP2_33124	5.6235633	5.78844	5.1215057	6.2460136	4.6530957	5.6564918	5.871215	5.5845056	5.212385	4.7080245	5.4470987	5.0645595	5.946451	4.21212	4.6099005	5.671579	6.628145	4.944147	4.7516174	5.229866	5.5403256	5.326199	5.2589955	5.4177237	5.4360156	5.827261	6.9000053	5.129879	5.9112935	4.745719	5.080428	5.3734546	5.5945306	5.1778	5.19904	5.578794	5.671908	6.1460457	4.663069	5.859528	5.1992793	5.0309596	5.49021	5.4066257	6.7486086	6.583424	5.417623	6.056282	6.9912004	4.8780494	5.5634084
CXCL10_8408	3.371378	4.282676	2.8914132	3.7734962	3.7578478	3.6130984	2.8723307	2.980227	2.4138737	3.4666038	3.9006493	3.866887	4.220025	3.0735335	2.6526103	3.421749	2.7164438	2.8176315	3.0889251	2.8253527	3.1025915	3.357019	3.3897297	3.3327446	3.2909946	3.530146	2.6742618	2.4354372	1.9329141	3.1175084	3.527553	2.685756	3.932716	3.3698843	2.5886328	2.960125	2.0104916	2.0318522	2.6465442	3.194047	3.101181	3.0205925	4.34818	2.4859598	3.1242678	3.0727715	3.6591654	2.8369234	2.9145613	2.5647345	2.6339946
CXCL12_32815	7.631988	8.35642	7.647077	8.083284	8.221749	8.096284	8.061646	8.188239	7.8572454	7.9292707	8.599571	7.904341	8.098065	7.949264	7.8822765	8.147051	8.102495	8.227756	7.3161783	7.349521	8.0952215	8.213731	8.030207	8.159685	8.109413	7.768728	8.077649	8.086699	8.378727	7.9790463	7.606665	8.162876	8.076251	7.8775487	7.6864986	8.536412	8.710906	8.226055	7.392812	8.249089	7.9818783	8.097809	8.720639	7.9591575	8.178488	8.4304695	7.6981006	8.605469	8.419484	7.4398093	7.6852765
CXCL12_8410	4.7532096	4.7102323	4.400258	3.7113967	4.2400665	4.2462654	5.329099	4.3069854	4.076655	2.7539492	4.7230854	5.1892095	4.760294	3.8567734	4.1996713	4.6204095	4.6370406	5.0288506	4.119559	4.3237014	4.8991995	3.7105258	4.4077964	4.908852	4.1720467	4.77513	4.163368	4.779033	4.5574136	4.310933	4.4225154	3.8960147	5.2115135	4.5841103	4.704674	4.9467506	5.252008	5.128551	4.4187913	3.7254815	4.602002	4.1552057	5.257189	4.0108767	4.343343	4.1740813	4.381638	4.470272	5.306915	4.249978	4.2431116
CXCL16_32294	4.6673527	5.3674874	5.7221313	6.2239428	3.850256	6.015081	4.9409003	5.6032186	4.54638	4.0073957	4.4797955	4.3128614	4.683162	4.697805	4.696513	5.291736	5.6311164	5.0492716	4.7516174	4.429386	5.1040955	5.1922874	4.4501295	5.267201	5.038086	5.4582562	5.486521	4.779033	5.0314565	4.7827773	5.206808	4.652596	4.5566163	4.298364	4.438828	4.628581	4.9677196	5.296724	4.965993	5.7325726	5.111613	5.192787	5.921045	5.6337347	4.3971906	6.989094	5.4405375	5.1349845	6.6959624	4.5482645	5.158505
CXCR4_8411	1.8467387	3.0484765	1.4393528	1.4480785	2.4526453	3.8563473	2.5988362	1.1718012	2.2039926	0.0	2.9179595	3.330538	2.3875432	2.3352432	1.3281864	0.7604586	3.6022923	3.078303	2.8366141	0.0	1.7123232	3.4538414	1.8189796	2.5460021	2.2764049	2.6499145	3.2417166	0.0	1.2685113	2.1668437	3.527553	2.8151608	2.80917	2.1989768	3.091349	2.5228944	3.5363243	2.0318522	4.177948	4.472133	3.0071406	3.3299077	2.9456172	2.3058627	0.0	1.987522	1.9019804	4.0018907	3.0345645	3.1123378	3.358627
CYBA_32388	7.093351	7.1093106	6.942273	7.599984	6.7237773	7.193014	7.0567966	7.53766	6.8454633	7.0013704	7.2540674	7.338179	7.350955	7.2356825	6.8558154	6.8168387	7.14878	7.200965	6.7571363	7.193259	7.696531	7.155205	6.9644847	6.9730773	7.319499	7.223907	7.5712085	6.8613505	7.1772313	7.0696726	7.3070493	6.608922	7.44712	6.410103	6.9816484	6.7478714	7.5951	7.35312	7.186813	7.4209833	7.294219	6.8188972	8.080295	6.2469397	7.342878	7.90078	7.163272	7.022855	7.36194	7.2457566	7.4994106
CYBB_32987	7.574184	7.926352	7.8127737	8.461276	8.039947	8.589772	8.262131	7.87064	7.9818835	7.6843095	7.4358063	8.347156	7.73222	8.327943	8.515206	7.5034084	8.034039	8.013236	7.47959	8.134643	8.732197	7.6953096	7.91024	8.045391	8.123689	7.79834	8.93011	7.188603	7.927008	7.6129737	8.095868	8.856454	7.571962	8.5322	7.572336	8.283606	8.512782	7.647951	7.710759	8.041584	7.62226	7.984472	8.723184	8.499581	8.851318	9.16141	8.165126	7.709052	8.018641	7.1546645	8.198558
CYCS_8414	7.918796	7.7724257	7.8100247	7.8182483	7.6381216	8.088365	8.247198	8.212817	7.8661957	8.50372	8.027084	8.271627	7.9412737	8.2817955	8.451255	7.727817	7.9759216	7.3728414	8.231999	8.480348	7.8324413	7.977682	7.6672196	8.028775	8.005325	8.469691	7.3645782	8.028722	8.193228	8.060525	7.6428914	7.72193	8.150586	7.9252253	7.909772	7.759321	7.9177957	7.9975066	8.270561	8.294745	7.8661036	7.7531757	7.9341655	7.989331	7.8711843	7.6786475	7.776738	7.2207313	6.067248	7.650593	7.6146293
CYP11A1_32785	2.8544881	3.142882	3.7907655	4.3638043	4.461312	4.7664943	4.273155	4.478957	3.5634732	4.1308184	4.4797955	4.695694	4.273628	4.84047	4.517754	3.5974672	4.1471047	3.761867	4.0015535	3.5427256	3.6304526	4.057228	3.1018093	4.115654	3.825969	4.0728693	3.2417166	3.7653172	3.7742238	4.455649	6.0986176	2.685756	4.1312795	4.0075946	2.9811249	4.110747	4.82083	4.376533	4.0114293	5.384006	4.1527486	3.584472	3.6913457	3.4411616	3.5616302	3.842475	4.4733815	3.5758388	4.988136	4.406817	4.958255
