Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Thymus_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:33.10
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: thymus
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
CKS2_8325	498709	cks2	0.014265335235378032	0.1742777754699825	1.0256482	1.0256482	1.002801	1.0125041	-1.0010217	1.011529	1.0049502	1.0117372	1.0085748	1.0013533	1.0256482	0.6920696	0.32523295	0.9245682	0.19614787	0.6129116	0.059184715	0.59013116	0.8218649	0.0025958759			
CLK1_32739	301434	clk1	0.049679487179487176	0.31295010288065844	1.0998073	1.0998073	1.0052034	1.0998073	1.007216	1.0154542	1.0677648	1.0085027	1.0494838	1.0326214	-1.0466509	0.87249005	0.070794344	0.8264318	0.7295858	0.047520086	0.728297	0.117486015	0.39386606	0.08614335			
CLTC_8337	54241	cltc	0.021331738437001594	0.21118402878442238	-1.0250436	1.0250436	1.0133185	1.0145179	-1.0085691	-1.00302	1.0075005	-1.00009	1.0033953	-1.0185014	-1.0250436	0.1410046	0.26304823	0.3906742	0.8708653	0.46900374	0.9930518	0.8200233	0.09006372	0.06904962			
CNN1_32759	65204	cnn1	0.003972983710766786	0.10915897847305792	1.6595807	1.6595807	1.0956833	1.1911966	1.3434848	1.1925217	1.1749691	1.0356997	-1.0045811	1.0711195	1.6595807	0.75521797	0.348622	0.06514419	0.40093625	0.2984151	0.89429736	0.9825169	0.77858496	0.012423988			
CNN2_32878	690976	cnn2	0.023871096081161728	0.22452030922419855	1.029447	1.029447	1.0015087	-1.0119591	1.0027051	-1.0071372	-1.0063956	1.0053862	-1.0205647	-1.0081681	1.029447	0.9291234	0.30776802	0.83304816	0.47547302	0.46633863	0.55810386	0.27626178	0.40462074	0.0906307			
CNN3_32615	54321	cnn3	0.0030175015087507543	0.09544072948328267	-1.0492953	1.0492953	1.0010103	-1.0150937	-1.0249642	-1.008521	-1.0107027	-1.0102022	-1.0093585	-1.0340413	-1.0492953	0.9423864	0.3943376	0.19421314	0.5446247	0.4780561	0.4061591	0.5967196	0.011899139	0.011783326			
CPT1B_8373	25756	cpt1b	0.006216162021255264	0.1288410969010828	-1.4084924	1.4084924	1.0260997	1.3230813	1.0724375	1.3147608	1.2507776	1.0581928	-1.0089648	1.1709806	-1.4084924	0.84773	0.07831666	0.6025964	0.0705039	0.19816342	0.7215677	0.93902326	0.2653013	0.11088514			
CRAT_8375	311849	crat	0.007759649820931158	0.13913814113215905	-1.0632198	1.0632198	1.0057257	1.031135	1.0128402	1.0415518	-1.0013623	-1.0100962	1.0309359	-1.0627171	-1.0632198	0.79907024	0.38082364	0.5913455	0.26034915	0.953603	0.7119716	0.17835529	0.014835401	0.03357008			
CREB1_8377	81646	creb1	0.005858585858585859	0.12609610735159046	1.087864	1.087864	1.0297732	1.0525734	1.0254618	1.0226792	-1.0022017	1.0225581	-1.0021436	-1.0081805	1.087864	0.07892948	0.2947006	0.3047652	0.33935335	0.89650637	0.36818153	0.8825982	0.45731854	0.008692629			
CROT_8384	83842	crot	0.03809333865177503	0.2857348975911145	-1.0621713	1.0621713	-1.0150768	1.039299	-1.0278332	-1.0185199	1.0034497	-1.0130402	1.0101975	-1.0114365	-1.0621713	0.5475882	0.1321028	0.5277066	0.51605636	0.8877827	0.19398355	0.53809094	0.48063833	0.06927816			
CSGALNACT2_8391	297554	csgalnact2	0.044453264536614405	0.3062668150418434	1.115107	1.115107	1.0001913	1.0397981	1.0119299	1.0277185	-1.0092381	1.0128809	1.0165157	1.017231	1.115107	0.9951233	0.67782724	0.6399568	0.42776334	0.789979	0.6463446	0.6006349	0.5436288	0.022885907			
CSRP1_8396	29276	csrp1	0.008326724821570182	0.14040117968195423	-1.0602493	1.0602493	1.0043379	-1.0083351	-1.005998	-1.0002021	-1.0174978	-1.0024109	1.0093346	-1.0180169	-1.0602493	0.793655	0.6827082	0.7704723	0.9911213	0.2897295	0.9153494	0.77118	0.18297464	0.021425303			
CST7_32653	296257	cst7	0.031145278927656218	0.26267567888986093	-1.1401343	1.1401343	1.0020466	-1.058218	-1.0560172	-1.0348922	-1.055804	-1.063309	-1.022793	-1.030281	-1.1401343	0.96286666	0.3348313	0.44120076	0.5169968	0.39560086	0.26611972	0.62018085	0.48326287	0.03242363			
CTPS1_32924	313560	ctps1	0.022908366533864542	0.21848586960568941	1.247953	1.247953	1.0711372	-1.0151391	1.2355921	1.0373919	1.0023383	1.0791508	-1.0115585	-1.0486654	1.247953	0.44592956	0.92304933	0.03793178	0.71970445	0.98177683	0.4603261	0.92136043	0.6839348	0.05369209			
CXCL12_32815	24772	cxcl12	0.03194888178913738	0.2650718200472739	-1.0575428	1.0575428	-1.0033689	-1.0259233	-1.0010829	-1.0136484	-1.03133	-1.0116652	-1.0158384	-1.0575428	-1.0285228	0.8669021	0.21401508	0.945279	0.20891309	0.031798314	0.42730898	0.45841414	0.01117556	0.1632701			
CYP11A1_32785	29680	cyp11a1	2.0271639975674033E-4	0.0413744171903507	-1.5893841	1.5893841	1.0267202	-1.0060204	-1.0425045	1.0184516	-1.0065643	1.0468763	1.063259	1.0067749	-1.5893841	0.71667844	0.9061338	0.4620985	0.6824935	0.90177363	0.6960344	0.22208008	0.91826975	0.007861263			
CYP11B3_34118	353498;500892	cyp11b3;cyp11b1	0.0014107214832728737	0.08175445623873423	-1.3580171	1.3580171	-1.0721811	1.1041532	1.0500406	-1.0471461	1.0835147	1.0338256	1.0216004	-1.1134057	-1.3580171	0.5029642	0.21185039	0.56572556	0.6988093	0.27436686	0.62705964	0.7724634	0.14514555	0.023561358			
CYR61_32555	83476	ccn1	0.041487279843444226	0.2950367183291626	1.3800278	1.3800278	1.0957469	1.326684	-1.0710183	-1.0053357	-1.0895379	1.3591089	1.0074425	-1.3147428	1.3800278	0.5536394	0.012198367	0.68413764	0.9779098	0.44044954	0.051055696	0.9725427	0.23109841	0.0062453477			
DAO_8437	114027	dao	0.017903322060871293	0.18842070557204088	1.3209313	1.3209313	-1.2345661	-1.0220687	-1.2597668	-1.302582	-1.0921239	-1.1295764	-1.035193	1.0530095	1.3209313	0.4899479	0.8954026	0.34195793	0.18252054	0.61439806	0.5155365	0.82326007	0.7183295	0.05457351			
DDIT3_8449	29467	ddit3	0.04796453043127771	0.3083118750956021	-1.034303	1.034303	-1.0263518	-1.0010725	-1.0056862	-1.0098361	-1.0036944	-1.0017779	-1.0116035	-1.0269129	-1.034303	0.07867973	0.90435165	0.73027736	0.5194293	0.693369	0.88308126	0.34648603	0.06554097	0.12890658			
DDX18_8453	308490	ddx18	0.04002365930599369	0.2912327664687064	1.0539007	1.0539007	1.0350865	1.0006311	1.030121	1.0207195	-1.0005008	1.0116854	1.0149553	1.001393	1.0539007	0.17114969	0.98075956	0.2700121	0.4423002	0.98022103	0.7064084	0.41298774	0.9362802	0.029496089			
DECR1_8458	117543	decr1	0.03694827241861394	0.2849155443878713	-1.0541468	1.0541468	-1.0263966	-1.0244501	-1.0488948	-1.0095508	1.0123153	-1.0411543	1.0181231	-1.0082179	-1.0541468	0.22841993	0.39453417	0.14551747	0.6685948	0.5355108	0.07032747	0.3153136	0.7073613	0.10978793			
DENND2D_8461	310772	dennd2d	0.002765158996642307	0.09544072948328267	-1.0706916	1.0706916	-1.0219407	-1.0618123	-1.0449152	-1.0276303	-1.0324461	-1.0035778	-1.0232352	-1.0226315	-1.0706916	0.2508681	0.07703278	0.06721148	0.12037094	0.022874337	0.8306391	0.09360071	0.22563848	0.0065360866			
DLD_8474	298942	dld	0.04471705579738821	0.3062668150418434	1.0559866	1.0559866	1.0247098	1.0296798	-1.0028958	1.0126967	-1.0079349	1.0007492	1.0010498	-1.0082486	1.0559866	0.007833993	0.5032983	0.85793084	0.5046191	0.6257901	0.9731306	0.95812356	0.5139782	0.0037955826			
DNAJC15_8483	290370	dnajc15	0.007259528130671506	0.1334837559882932	-1.0655043	1.0655043	-1.0085992	-1.0363084	-1.0219171	-1.0068856	-1.0153449	-1.016431	-1.0117532	-1.0134495	-1.0655043	0.6253392	0.33004063	0.026080387	0.48799297	0.15562612	0.31305444	0.15102042	0.21195723	0.04384303			
DPM2_8491	29640	dpm2	0.021607942378820324	0.21202793459217442	1.2806116	1.2806116	1.2256628	1.0734081	1.2804348	1.112302	-1.0861822	1.191013	1.1924543	1.1109906	1.2806116	0.025908325	0.51623404	0.028655408	0.3867448	0.53086823	0.10687632	0.049666695	0.39218473	0.06172109			
DRAP1_8496	293674	drap1	0.035004916420845626	0.27691873804242606	1.1053623	1.1053623	1.0447018	-1.0656364	1.0090384	-1.0361851	-1.044921	-1.0038999	-1.0573504	-1.0458276	1.1053623	0.43021515	0.29914436	0.8843519	0.4715205	0.23930483	0.9397538	0.1469195	0.3964479	0.034993354			
DUSP11_8501	297412	dusp11	0.019345831671320302	0.19842866083743993	1.0540352	1.0540352	1.0279119	1.0179658	1.0176456	1.0171059	-1.0055062	1.0195308	-1.0006723	-1.0173324	1.0540352	0.15044332	0.5241985	0.43073985	0.42892522	0.78117335	0.3609464	0.97288615	0.24517597	7.2599534E-4			
DYNLT3_8507	363448	dynlt3	0.04757085020242915	0.3083118750956021	-1.0573226	1.0573226	1.0266784	-1.0573226	-1.0063974	-1.0157675	-1.0048275	1.0092535	-1.0296239	-1.0048242	-1.0339712	0.1533877	0.14084181	0.5330219	0.40244573	0.6841541	0.55165035	0.06365712	0.6596178	0.054893225			
EAPP_8512	299043	eapp	0.00791295746785361	0.13913814113215905	-1.0272728	1.0272728	-1.0023763	-1.0078461	1.0032253	-1.0125152	-1.0034198	-1.0040798	-1.0105842	-1.015769	-1.0272728	0.7613074	0.10310877	0.5894976	0.1675264	0.39705625	0.5854747	0.13419543	0.06985722	0.11880522			
EBNA1BP2_8513	114021	ebna1bp2	0.0479315831344471	0.3083118750956021	-1.0281552	1.0281552	-1.0077419	-1.0047592	-1.0046653	-1.0068192	1.004266	-1.0050174	-1.0011717	-1.0062522	-1.0281552	0.38555607	0.72421426	0.750757	0.48834714	0.6205606	0.69801927	0.8852768	0.63595927	0.11493325			
ECD_8515	688968	ecd	0.03806852334201563	0.2857348975911145	1.0732867	1.0732867	1.0157706	1.0732867	1.0335282	1.0352849	-1.0053335	1.0398666	1.0498203	1.0261651	1.0660607	0.4240621	0.14524874	0.2631622	0.15542716	0.7729411	0.31725717	0.047004618	0.2836497	0.006265633			
ECI1_8520	29740	eci1	0.011247040252565114	0.15722745996907808	1.0895685	1.0895685	1.0769283	-1.004283	-1.0010611	1.0095054	-1.0241551	1.0429107	-1.0303077	1.0238318	1.0895685	0.06594814	0.87555546	0.9745259	0.8018282	0.49008122	0.25599435	0.28196803	0.52866787	0.014822383			
ECI2_8521	291075	eci2	0.009121554630180448	0.14040117968195423	-1.0605801	1.0605801	-1.0327814	1.050799	1.0218639	1.0153587	1.0282848	1.002706	1.0243433	1.006815	-1.0605801	0.14781158	0.07478172	0.31849158	0.6624707	0.30340812	0.91753614	0.39091945	0.61306804	0.012396247			
ECI3_8522	291076	eci3	0.04755300178323757	0.3083118750956021	1.0703846	1.0703846	1.0587332	1.0138066	1.0018214	1.0219841	1.0131783	1.039593	1.0194387	-1.0329566	1.0703846	0.0043304698	0.5978711	0.9599936	0.42001835	0.54969597	0.36499557	0.4861756	0.2845517	0.07136634			
EDEM1_8524	297504	edem1	0.03731494625836544	0.2849155443878713	-1.0811929	1.0811929	-1.0084592	1.0587225	1.0114639	1.0022794	1.0179504	-1.0061129	1.0437795	-1.0226004	-1.0811929	0.80723184	0.15110429	0.80756795	0.96613026	0.6233023	0.8188388	0.20280786	0.3559135	0.06984148			
EED_8526	293104	eed	0.047780887644942024	0.3083118750956021	1.1454928	1.1454928	1.0664822	1.061638	1.0126084	1.0175692	-1.0198715	1.0271956	1.0062522	1.0102319	1.1454928	0.11751396	0.57209903	0.82570404	0.7093835	0.5531076	0.7087658	0.8767384	0.81589246	0.015076863			
EIF2AK2_8539	54287	eif2ak2	0.005036261079774376	0.1195233588816221	-1.091468	1.091468	-1.0261892	1.0051599	-1.0079551	-1.00864	-1.0111811	1.0064943	1.0135621	-1.0146054	-1.091468	0.28451222	0.8602331	0.7785357	0.7109998	0.6038793	0.8070718	0.57337445	0.4603948	0.046673805			
EIF4G1_8551	287986;682402	eif4g1;eif4g1-ps1	0.03374600638977636	0.2733158692124347	1.0776384	1.0776384	1.0268263	1.077556	1.0270097	1.0495828	1.0029885	1.0078758	1.0324328	1.0001111	1.0776384	0.24722561	0.1983654	0.07216171	0.2085437	0.91872346	0.64211863	0.1914624	0.9945449	7.880605E-4			
EIF5_8552	108348073;295660	eif5;eif5-ps1	0.04818789228588783	0.3083118750956021	-1.025795	1.025795	1.0038857	1.0027456	-1.0023861	1.0064667	-1.0143548	-1.0073445	1.013437	-1.0172166	-1.025795	0.7081651	0.7167203	0.88615644	0.56562525	0.22689769	0.3367134	0.2678099	0.072243795	0.15729845			
ENOPH1_8559	305177	enoph1	0.006301693580149665	0.1288410969010828	1.176213	1.176213	1.0606143	1.1557505	1.0559543	1.0466034	1.0998967	1.0281565	1.0532914	1.1382359	1.176213	0.24061047	0.11336276	0.31702235	0.31122848	0.10772217	0.6697992	0.32456195	0.01663146	0.005084618			
EPRS_8569	289352	eprs1	0.027160983346550358	0.24529011951464283	1.0216022	1.0216022	-1.0099449	1.011017	1.0051385	1.0065337	1.002031	-1.0089498	1.0105606	-1.0137268	1.0216022	0.49081945	0.41234508	0.41162997	0.6152444	0.82307714	0.42810124	0.27193907	0.09984047	0.019930156			
EXOSC4_8579	300045	exosc4	9.96810207336523E-4	0.07162559571018481	-1.0766722	1.0766722	-1.0063553	-1.0059639	1.0138872	1.031718	-1.0065703	1.0224775	1.030962	-1.0053586	-1.0766722	0.80619997	0.8138699	0.46688747	0.0993103	0.8148322	0.20628123	0.095306896	0.75149196	0.0051172683			
FADS1_8593	84575	fads1	0.04653961885656971	0.3083118750956021	1.2289981	1.2289981	-1.0893973	1.1458718	1.2289981	1.1487594	-1.0797184	1.2021272	1.0532411	-1.0384593	-1.2115244	0.4959219	0.23968127	0.078432985	0.32841247	0.6483632	0.14597514	0.7616533	0.7516871	0.17490631			
FAM103A1_33078	293058	ramac	0.01410409217322209	0.1742777754699825	-1.0518073	1.0518073	-1.0110146	-1.0335397	-1.0234408	-1.0127393	-1.0076962	-1.0089556	-1.0016195	-1.0055158	-1.0518073	0.39940682	0.25751325	0.17972822	0.28433517	0.43423665	0.443102	0.80750954	0.6293036	0.053157665			
FAM183B_33213	287346	cfap144	1.967342120794806E-4	0.0413744171903507	-1.4397207	1.4397207	1.0265435	1.1299875	-1.0043299	1.197763	1.1634386	1.156655	1.0666138	-1.0219237	-1.4397207	0.596471	0.18597287	0.92786336	0.16094637	0.04692809	0.010902132	0.31027293	0.8103549	0.014352418			
FAM20B_8600	304885	fam20b	0.022136474411047928	0.21394129979035642	-1.0673376	1.0673376	1.0267663	1.046242	1.0267843	-1.0124512	1.0054171	-1.0471821	-1.0138878	-1.0213038	-1.0673376	0.34256893	0.25139228	0.42770293	0.7665538	0.8813619	0.3795499	0.7067018	0.4830753	0.050003707			
FASTKD5_8612	366192	fastkd5	0.011745968544694405	0.1607793816449266	1.1705792	1.1705792	1.0818729	1.1336268	1.0482365	1.0165877	-1.0031978	1.061648	1.0144894	1.0108291	1.1705792	0.14606774	0.13234788	0.44593048	0.82060504	0.95472246	0.3929368	0.7950708	0.8052832	0.020015856			
FGL1_8640	246186	fgl1	0.02883276993438059	0.2516025641025641	-1.3959692	1.3959692	-1.3959692	-1.0012504	1.0453864	-1.2933205	1.165061	1.1953584	1.2395341	-1.275796	1.2957222	0.16497658	0.9944208	0.8697861	0.10855513	0.37924463	0.26713726	0.13622236	0.14979392	0.13587204			
FILIP1L_32649	304020	filip1l	0.01985843491938655	0.2011138613861386	1.1545727	1.1545727	1.1371197	1.073877	1.0260024	1.0480145	-1.0078925	1.0475965	1.022915	-1.0051637	1.1545727	0.042353474	0.32281166	0.6872073	0.43723348	0.85404706	0.5042885	0.7183933	0.9209217	0.01869726			
FKBP10_33287	360627	fkbp10	0.01911969727145987	0.19808782807639388	-1.388604	1.388604	1.0532672	1.1738713	-1.0247658	1.1842453	1.0561186	1.1737598	1.1359825	1.0649494	-1.388604	0.79298544	0.26952714	0.8682454	0.26642126	0.7477362	0.2710552	0.3807718	0.6418899	0.067148276			
FKBP4_8649	260321	fkbp4	0.006375772066148635	0.1288410969010828	1.1664542	1.1664542	1.0478336	1.0271852	1.0113832	1.0581201	-1.0325136	1.0572395	-1.0077279	1.0139685	1.1664542	0.38829792	0.6633379	0.87304604	0.15534292	0.4259277	0.19002345	0.8803223	0.74559975	0.015622751			
FST_33195	24373	fst	0.022438443208895948	0.2150087445509701	1.9078538	1.9078538	1.8505802	1.6680822	1.7667751	1.9078538	1.5255053	1.7494413	1.8611627	1.1030166	1.6609156	0.01688913	0.05173174	0.02107635	0.03015725	0.15575893	0.029954145	0.04680362	0.7503441	0.041875537			
G3BP1_8673	171092	g3bp1	0.007928642220019821	0.13913814113215905	1.0241609	1.0241609	1.0046086	1.003938	1.0039703	1.0088617	-1.001732	1.0016644	1.0016904	-1.0075628	1.0241609	0.65407676	0.675236	0.43284848	0.40149724	0.81489074	0.8122985	0.7265855	0.13400465	0.0015605651			
GAPDH_8682	24383	gapdh	0.0031676895664224905	0.09795840007679248	1.0224125	1.0224125	1.0061347	-1.0006065	1.0101812	-1.0032197	-1.0005934	1.007598	-1.0022141	-1.0029818	1.0224125	0.41326877	0.8959951	0.21221995	0.5238604	0.92540187	0.24558121	0.5649587	0.65212756	0.018235005			
GAR1_8683	499709	gar1	5.964214711729623E-4	0.06511682317533579	-1.5053666	1.5053666	-1.3074661	-1.5053666	-1.1513194	-1.2564493	-1.3182358	-1.4106753	-1.1700712	1.0723228	1.0588773	0.0013868382	0.009202845	0.027830986	0.03346634	0.0034606494	1.1052241E-4	0.22650196	0.22047171	0.27205676			
GAR1_8684	499709	gar1	0.0025656206828498125	0.09523689877961233	1.1355267	1.1355267	1.0482018	1.087312	1.0565782	1.0846212	1.0148987	1.0388525	1.0235521	-1.0098112	1.1355267	0.18579976	0.16590461	0.22292994	0.017072778	0.5815785	0.26317978	0.5208059	0.8416444	1.2103725E-4			
GCDH_8693	364975	gcdh	0.04288025889967637	0.3007512316640532	1.0418102	1.0418102	-1.0019443	1.0333792	1.0092098	1.0033659	1.0071079	1.0046632	1.013207	-1.0180916	1.0418102	0.91102034	0.3067404	0.47550467	0.834303	0.47143096	0.75753635	0.2532982	0.1665013	0.015226929			
GINS1_8707	499914	gins1	0.0021886191802626344	0.09278729717889586	1.0607076	1.0607076	1.0079277	1.0435498	1.0448018	1.0163478	1.0276698	1.023474	1.0362773	1.0275176	1.0607076	0.5255892	0.04454271	0.014109201	0.5129677	0.09655648	0.20319225	0.055292208	0.18171915	0.0070040384			
GLIPR1_32487	299783	glipr1	0.004334975369458128	0.11412899814961672	-1.0355614	1.0355614	1.0006324	-1.0176793	-1.0080959	-1.0003788	-1.0061626	-1.000468	-1.0178794	-1.0004636	-1.0355614	0.9433169	0.25716752	0.499625	0.9394789	0.29329947	0.9327304	0.1064821	0.96157163	0.027339607			
GLRX_8715	64045	glrx	0.0022276225192385582	0.09278729717889586	-1.1236366	1.1236366	1.0221792	-1.035362	-1.0654174	-1.1236366	-1.023691	-1.0735925	1.035702	-1.0143498	-1.1161923	0.35309222	0.354177	0.14102246	0.026071828	0.3400449	0.12876636	0.24713854	0.6471343	0.0013194082			
GMFG_32344	113940	gmfg	0.009197651663405087	0.14040117968195423	-1.0320786	1.0320786	-1.0071807	-1.0217863	-1.0077885	-1.0131459	-1.0000395	-1.0064375	-1.0051093	-1.0008888	-1.0320786	0.40672466	0.18748803	0.36752576	0.30319145	0.9967171	0.45098197	0.59470356	0.90298617	0.0064750244			
GOT1_8739	24401	got1	0.04576338928856914	0.3083118750956021	1.0506815	1.0506815	1.0017351	1.0469122	1.017338	1.0184009	1.0218655	1.0174168	1.022301	-1.008256	1.0506815	0.8958752	0.21896155	0.44042286	0.3767214	0.18746719	0.3808021	0.14828299	0.3740677	0.026156971			
GPX1_33050	24404	gpx1	0.04450261780104712	0.3062668150418434	1.355657	1.355657	1.228835	1.355657	1.1904101	1.1358707	1.1607704	1.0863105	1.1070704	-1.1068304	1.2658671	0.015416657	0.10545674	0.030786457	0.06796564	0.044427972	0.47002506	0.43083817	0.34952977	0.009783308			
GPX4_32827	29328	gpx4	0.024164317358034634	0.2252026106289894	-1.0724796	1.0724796	-1.0164477	-1.0724796	-1.0204684	-1.0279437	-1.0097728	-1.0123466	-1.0082515	-1.0185301	-1.0701041	0.17389531	0.18454058	0.3243803	0.30400738	0.5114928	0.4912211	0.43995193	0.16473807	0.0050260224			
GSTM5_32667	64352	gstm5	2.0214271275520516E-4	0.0413744171903507	-1.9958626	1.9958626	1.0379561	1.1158614	1.1369036	1.1014283	-1.0141764	1.0337907	-1.0715145	-1.1158316	-1.9958626	0.5881103	0.17401025	0.07963893	0.20711994	0.8135747	0.760407	0.47300214	0.12870227	0.035228446			
GSTP1_8762	24426	gstp1	7.980845969672786E-4	0.06560064282844516	-1.0692328	1.0692328	-1.0368973	-1.028195	-1.0243626	-1.0459893	-1.0448953	-1.0455976	-1.0136226	-1.0692328	-1.0472995	0.07273239	0.046789937	0.06887254	0.0010698176	0.01202687	0.040370014	0.2687552	8.9037865E-5	0.020799609			
H2AFZ_33045	58940	h2az1	7.995202878273036E-4	0.06560064282844516	-1.0356065	1.0356065	-1.0136192	-1.0108616	-1.0113747	1.0019814	1.0117755	-1.0169095	1.0009958	1.0018812	-1.0356065	0.13111	0.3247701	0.17130567	0.73441076	0.11677325	0.0012759987	0.7910038	0.78267366	0.06007198			
HADHB_8777	171155	hadhb	0.03679525222551929	0.2849155443878713	1.0722681	1.0722681	1.0370327	1.0712025	1.0453185	1.0370641	1.0145923	1.0260187	1.0054011	-1.008756	1.0722681	0.072275296	0.14533643	0.08854821	0.15864547	0.5354842	0.43424588	0.87488323	0.7141616	0.0068678423			
HAT1_8780	296501	hat1	0.003996802557953637	0.10915897847305792	1.0795835	1.0795835	1.018473	-1.0075786	1.0089222	1.0022006	1.0094144	1.0122354	-1.013808	1.003754	1.0795835	0.50175834	0.695609	0.73334235	0.9204642	0.7267857	0.6882247	0.5254488	0.8628746	4.1106652E-4			
HDAC2_8785	84577	hdac2	0.02743594916280008	0.24668181604085887	-1.0281209	1.0281209	-1.0232509	-1.0281209	-1.0026274	-1.0110195	-1.0099895	-1.0111597	1.0042965	-1.0122752	-1.0224751	0.0026958957	0.055676527	0.60463387	0.16770677	0.2838366	0.18952204	0.7053506	0.08170683	0.057999536			
HDAC6_8786	108348065	hdac6	0.005555555555555556	0.12600321027287317	1.435354	1.435354	1.2245497	1.2474742	1.1939569	1.2163053	1.1062765	1.1547482	-1.0489079	-1.1300548	1.435354	0.09252614	0.22483453	0.23928814	0.07349438	0.41014895	0.25114375	0.6760266	0.44313484	0.0071053784			
HEATR1_8791	361262	heatr1	0.001388062661114416	0.08175445623873423	1.0607306	1.0607306	-1.0080069	1.0149093	1.0099934	1.0003285	1.000667	1.0032601	1.0214777	-1.0090215	1.0607306	0.5995466	0.58734035	0.44668293	0.98937374	0.96969336	0.8644999	0.20448142	0.47996145	0.0055278153			
HIF1A_8801	29560	hif1a	0.014143426294820717	0.1742777754699825	1.0463017	1.0463017	1.0243787	1.0168465	1.0107198	1.0152688	1.0009623	1.0070354	1.0079751	-1.0297695	1.0463017	0.20692049	0.39045933	0.45337132	0.43975493	0.95403206	0.69377744	0.56786615	0.13018717	0.0144512765			
HIST1H2BF_33070	306969;306945	h2bc8;hist1h2bq	0.0052125100240577385	0.1222842868862281	-1.0483161	1.0483161	-1.0173868	-1.0322148	-1.0053754	-1.0101402	-1.0031042	-1.0056493	-1.0085746	-1.0084567	-1.0483161	0.20345116	0.25793517	0.63702905	0.3833527	0.6664755	0.645736	0.22846104	0.25083235	0.0058945334			
HIST1H4A_32934	102551184	h4cl2	0.004580760804620594	0.1163493330293011	1.1198149	1.1198149	1.027996	-1.0188389	1.0227692	1.0001634	1.0022238	1.025736	-1.0271411	1.0015345	1.1198149	0.5075835	0.5075154	0.62479085	0.99637026	0.9541269	0.5314398	0.45802265	0.9636871	0.0017711151			
HIST2H3C2_32796	310678	hist2h3c2	0.0010050251256281408	0.07162559571018481	1.0268257	1.0268257	-1.0071857	-1.0021598	1.005103	1.0054603	1.0019516	1.0013661	-1.0070809	-1.0009121	1.0268257	0.21344261	0.28143385	0.5471369	0.18647385	0.76943743	0.75683206	0.2632889	0.86660796	0.016829088			
HMG20B_8806	362825	hmg20b	0.047400916152160924	0.3083118750956021	-1.0669895	1.0669895	-1.0121039	1.0051465	-1.0064342	-1.0065316	-1.0237161	-1.0240705	1.006138	-1.0669895	-1.0364132	0.61751026	0.78580844	0.65465814	0.6078367	0.35342118	0.10968883	0.8465891	0.030346027	0.10360446			
HSD17B10_8831	63864	hsd17b10	0.018192722910835665	0.18944565031130406	1.038015	1.038015	1.0062909	-1.012565	-1.0054945	-1.0022495	-1.0061299	1.0114577	-1.007907	-1.0041792	1.038015	0.73606265	0.37014103	0.7888258	0.8761267	0.66718405	0.41271806	0.6468604	0.6822276	0.0433242			
HSD3B_8835	360348;682974	hsd3b1;hsd3b3	1.996007984031936E-4	0.0413744171903507	-1.256446	1.256446	1.0011029	-1.002459	-1.0094117	-1.0003375	1.0141122	1.0390248	1.0165063	1.0111778	-1.256446	0.9494393	0.89248097	0.51925784	0.98206687	0.4235788	0.37673587	0.37784752	0.47922993	3.8524764E-4			
HSDL2_8837	313200	hsdl2	1.984914648670107E-4	0.0413744171903507	-1.0657934	1.0657934	-1.0147569	-1.0140109	-1.0093855	-1.0199033	-1.0051671	1.0023521	-1.0059046	-1.0228121	-1.0657934	0.28490382	0.38760716	0.60308456	0.12103653	0.7957743	0.85890615	0.67027044	0.14534242	0.0063370597			
