Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Heart-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:34.23
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: heart
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
CSGALNACT2_8391	297554	csgalnact2	0.04202350129456284	0.3100910787791014	-1.1518452	1.1518452	-1.0913517	-1.028753	-1.0797449	-1.0384444	-1.0238382	-1.1518452	-1.1117212	-1.0891123	-1.132065	0.1946496	0.52920187	0.18613376	0.44154525	0.75176513	0.020186607	0.01802983	0.13490728	0.00592664			
CSRNP1_32455	363165	csrnp1	0.009018036072144289	0.25916007767187443	-1.7546809	1.7546809	1.0381631	1.0834835	1.0813731	-1.0578053	1.0297968	-1.1131212	-1.5106292	1.015663	-1.7546809	0.82634276	0.53875065	0.6329297	0.7731544	0.8369847	0.58111507	0.0551703	0.93014205	0.06844342			
CSRP1_8396	29276	csrp1	0.003391182924396569	0.23221620175262558	-1.1923665	1.1923665	-1.042795	-1.04481	-1.0417414	-1.0656691	1.0216686	-1.0999268	-1.1502197	-1.1530287	-1.1923665	0.42541558	0.48148346	0.3566035	0.33082515	0.7639521	0.067955926	0.02763308	0.014206986	0.006102524			
CTCF_32905	83726	ctcf	0.008321775312066574	0.25916007767187443	-1.1608294	1.1608294	-1.0489149	-1.0395105	-1.0443171	-1.0166745	-1.1254965	-1.0899673	-1.1608294	-1.1115857	-1.0821358	0.21676502	0.29271546	0.22665076	0.76205075	8.600989E-4	0.0049879733	0.0033285148	7.583222E-4	0.08555511			
CTNNB1_8400	84353	ctnnb1	0.007042253521126761	0.25916007767187443	-1.1014485	1.1014485	-1.0222958	-1.0245719	-1.0523654	1.0088693	-1.0341507	-1.0645561	-1.1014485	-1.0769308	-1.0731614	0.40906498	0.3843789	0.12577341	0.74000597	0.28979167	0.052446052	0.062117465	0.028544096	0.023762096			
CTNND1_8401	311163	ctnnd1	0.048273155416012556	0.31544775022281846	-1.0682571	1.0682571	-1.0287026	1.0173715	-1.0411975	1.0140957	-1.0224631	-1.038854	-1.0682571	-1.0569988	-1.0442408	0.19255525	0.53063303	0.11399657	0.6726327	0.474554	0.097615495	0.03058388	0.021830607	0.13941033			
CTSC_32456	25423	ctsc	0.04594330400782014	0.31377598329862716	1.0505166	1.0505166	-1.0240685	1.0163633	1.0019476	1.025273	1.0505166	1.0013661	-1.0340785	-1.0277648	-1.0423259	0.091125295	0.5929198	0.86092144	0.46603045	0.07565138	0.9503505	0.11443044	0.049522996	0.054709084			
DAXX_8438	140926	daxx	0.008175473579262214	0.25916007767187443	-1.1387719	1.1387719	-1.002084	-1.044563	-1.0701917	1.0027586	-1.0311866	-1.0699761	-1.1387719	-1.0898312	-1.1152104	0.9430876	0.3717032	0.16076288	0.9560803	0.246352	0.06876317	0.015521286	0.016227785	0.0036503414			
DCN_8441	29139	dcn	0.014025245441795231	0.25916007767187443	-1.0566115	1.0566115	-1.0135509	-1.0211242	-1.0254507	-1.0358242	1.006408	-1.0249336	-1.0413121	-1.0367986	-1.0566115	0.47224876	0.36773634	0.16900128	0.22754484	0.79302347	0.0855843	0.08202473	0.12516497	0.0029766862			
DDX10_8452	300710	ddx10	0.023101018010963197	0.2708602486816422	-1.0985808	1.0985808	-1.0454983	1.0128788	-1.0589879	-1.0128795	-1.0036142	-1.0149066	-1.0976539	-1.0985808	-1.0708613	0.18159917	0.7170452	0.07490443	0.713799	0.91043216	0.62137437	0.027128618	0.049018707	0.025872596			
DDX21_8454	685025;317399	ddx21-ps1;ddx21	0.011390416339355853	0.25916007767187443	-1.1131654	1.1131654	-1.0551527	-1.0015488	-1.044874	1.0046074	-1.0198655	-1.0646852	-1.1131654	-1.0915183	-1.0936774	0.14223339	0.96657264	0.34269264	0.9101041	0.60217017	0.076637626	0.05608625	0.03272681	0.038406085			
DECR1_8458	117543	decr1	0.014028056112224449	0.25916007767187443	1.0575268	1.0575268	-1.030333	1.0173584	1.0100243	1.0575268	1.0265127	1.0034864	1.0285567	1.0378026	1.0496054	0.15795888	0.51619303	0.724944	0.014468233	0.22126622	0.89888316	0.12079143	0.15796703	0.050328895			
DFFB_8464	84359	dffb	0.041996830427892234	0.3100910787791014	-1.5465137	1.5465137	-1.1546851	-1.1741148	-1.12085	-1.1645126	-1.2183478	-1.173341	-1.5465137	-1.1293081	-1.172282	0.07622338	0.012417689	0.27587017	0.19388889	0.039378062	0.027184593	0.06258085	0.15703993	0.03956703			
DLGAP5_8475	289997	dlgap5	0.0021886191802626344	0.23133567463464372	-1.3898546	1.3898546	-1.0069333	-1.2961807	-1.1213764	-1.0954448	-1.0313814	-1.0744193	-1.186259	-1.1251938	-1.3898546	0.90970576	0.0046408344	0.27021214	0.34550083	0.6459598	0.53724486	0.0457148	0.08070484	0.03483293			
DNMT1_8488	84350	dnmt1	0.04024583663758922	0.3066492478132731	-1.1918808	1.1918808	-1.0162315	1.0106444	-1.0720593	-1.0245107	-1.0267422	-1.0254254	-1.1918808	-1.1502651	-1.0937274	0.64857185	0.83130854	0.26155487	0.739953	0.6545581	0.58775485	0.090061635	0.027022187	0.033714905			
DNMT3A_8489	444984	dnmt3a	0.01300260052010402	0.25916007767187443	-1.2241912	1.2241912	1.0333478	-1.0167313	-1.0589039	-1.0277644	-1.0350766	-1.1101583	-1.2241912	-1.0788568	-1.0518398	0.39297673	0.6417172	0.11302587	0.5509902	0.3305432	0.08796407	0.012516537	0.10947768	0.09666754			
DSCC1_8498	299933	dscc1	0.004462474645030426	0.23979929539874026	-2.0855982	2.0855982	-1.1657014	-1.0401175	-1.9376165	-1.2016383	-1.1046288	-1.0225308	-1.3428334	-1.3879403	-2.0855982	0.23719868	0.74912834	0.04976615	0.09764966	0.46116552	0.884116	0.021530313	0.02477675	0.05984677			
EAPP_8512	299043	eapp	0.04095427435387674	0.3100910787791014	-1.0395354	1.0395354	1.0022264	-1.0201008	-1.0229938	-1.0238886	1.0148952	-1.010192	-1.0395354	-1.0257004	-1.0365951	0.8807138	0.41164047	0.14702918	0.21456645	0.40546694	0.3749388	0.038634792	0.07023138	0.015058052			
ECI1_8520	29740	eci1	0.0075247524752475245	0.25916007767187443	1.0787966	1.0787966	1.0167284	1.0008066	1.0123342	1.0187707	-1.0462508	1.0204778	1.0354939	1.0379506	1.0787966	0.5122108	0.98016375	0.66631114	0.6699892	0.15706737	0.432507	0.20098057	0.23200925	0.010589345			
EGR1_8533	24330	egr1	0.004206730769230769	0.23979929539874026	-1.3278774	1.3278774	-1.1008765	-1.1041157	-1.186351	-1.1570805	-1.1012944	-1.1526548	-1.3221879	-1.3278774	-1.275937	0.15726386	0.31198624	0.13050555	0.109620124	0.26480058	0.13975407	0.028297357	0.0028406084	0.0055541475			
EIF5_8552	108348073;295660	eif5;eif5-ps1	0.03417621493480837	0.29209496085123465	-1.0507228	1.0507228	1.0038841	1.0486008	-1.0084381	1.0477648	1.0157583	1.0002402	-1.0507228	-1.0149536	-1.0014037	0.8035324	0.024455858	0.6177454	0.08043474	0.28092873	0.98471856	0.008261827	0.22054599	0.9016087			
EMP1_32450	25314	emp1	0.017189686188287027	0.25916007767187443	-1.1622871	1.1622871	-1.0114882	-1.0002079	-1.1132934	-1.0945086	-1.0274633	-1.0538036	-1.1622871	-1.1387328	-1.1196699	0.8015744	0.99598753	0.077467605	0.15581189	0.6386476	0.10496353	0.023200821	3.3351977E-4	0.018997917			
ENG_32663	497010	eng	0.014632190819803569	0.25916007767187443	-1.2872022	1.2872022	-1.1292446	-1.071373	-1.1674458	-1.0769612	-1.0723459	-1.2219625	-1.2872022	-1.1820296	-1.2280245	0.12238705	0.3730296	0.050317336	0.3169582	0.5067242	0.010501961	0.0028497805	0.032743204	0.015029327			
ERBB2_8570	24337	erbb2	0.03418803418803419	0.29209496085123465	-1.8571147	1.8571147	-1.3236015	-1.3104507	-1.5569845	-1.0432674	-1.2006626	-1.6087984	-1.1797999	-1.5633413	-1.8571147	0.36117643	0.29206336	0.15400322	0.80869615	0.43551272	0.06297358	0.39468086	0.05269916	0.04351074			
ERO1L_8573	171562	ero1a	0.033165829145728645	0.2907393513624118	-1.0691781	1.0691781	-1.0036397	1.0155826	-1.0324259	-1.0041063	-1.0169512	-1.0212617	-1.0691781	-1.058181	-1.046555	0.8726852	0.5860206	0.2864031	0.85235596	0.49825618	0.30041775	0.063870974	0.10522806	0.030556059			
ESR1_33192	24890	esr1	0.031736644983244626	0.2880276846923801	-2.0198486	2.0198486	-1.4134468	-1.2464342	-1.5533577	1.0220239	1.1173568	-1.2335894	-2.0198486	-1.3792709	-1.577956	0.057315048	0.27300316	0.09335707	0.9249845	0.48202217	0.10247926	0.020398358	0.05321134	0.011525692	10.0	30.0	
EVI2B_32891	100910940	evi2b	0.04716227018385292	0.31544775022281846	-1.1809314	1.1809314	-1.0251805	-1.1621187	-1.0630147	-1.0183524	-1.0779305	-1.1583031	-1.1809314	-1.1136631	-1.0807045	0.5804844	0.0043471	0.25923747	0.70833623	0.36541322	0.0019536184	0.1178606	0.009659839	0.12558575			
EXOSC8_8581	295050	exosc8	0.0016080402010050252	0.23133567463464372	-1.0963514	1.0963514	-1.0236938	-1.030015	-1.029386	-1.0196574	1.0202025	-1.0608363	-1.0591232	-1.0441415	-1.0963514	0.45329046	0.42671764	0.325499	0.54594326	0.47324437	0.027422605	0.028070573	0.1625636	0.0023868745			
FAM183B_33213	287346	cfap144	0.028930566640063847	0.2793013106850482	4.8197646	4.8197646	3.4444723	4.328263	-1.2584493	3.2963517	2.6267092	3.3480794	3.335067	1.7532493	4.8197646	0.19122657	0.09007131	0.78507817	0.119980164	0.14857596	0.2216286	0.22992036	0.42221734	0.04268642	100.0	300.0	
FAM63A_8604	310665	mindy1	0.005120126033871603	0.25916007767187443	-1.110513	1.110513	-1.0473294	-1.0031668	-1.0525559	-1.0041755	-1.029074	-1.0641038	-1.09664	-1.0514116	-1.110513	0.15878172	0.93127346	0.20507531	0.932172	0.38271874	0.04888804	0.006083662	0.077435836	0.015757583			
FAT1_8613	83720	fat1	0.022718134298351428	0.27036274376583147	-1.2132586	1.2132586	-1.102431	-1.0049853	-1.0873604	1.0133505	-1.1332614	-1.0931305	-1.2132586	-1.168268	-1.0844891	0.09182549	0.8990646	0.09283861	0.7775371	0.10646695	0.094987385	0.033536155	0.023817398	0.114761434			
FBXO11_8619	301674	fbxo11	0.0240843949044586	0.2708602486816422	-1.0954226	1.0954226	-1.0002534	1.0425586	-1.0154228	1.0306355	-1.0100634	-1.0411955	-1.0954226	-1.0509603	-1.0279936	0.9924109	0.14688276	0.5922056	0.36451733	0.6966202	0.027076768	0.010727959	0.03241079	0.28821617			
FGF13_32529	84488	fgf13	0.0297427652733119	0.2793013106850482	-1.134984	1.134984	-1.0722474	-1.000387	-1.1025826	-1.0047346	-1.0379193	-1.0988595	-1.1031713	-1.134984	-1.1121286	0.08629806	0.9923086	0.03668327	0.8751271	0.40687862	0.04799461	0.17439976	0.011336272	0.12675838			
FIS1_8645	288584	fis1	0.021289295662554716	0.26835025767244897	-1.0656464	1.0656464	-1.0347376	-1.0301658	-1.0513734	-1.02325	-1.042331	-1.0521336	-1.0650256	-1.0656464	-1.0396298	0.086572915	0.37282372	0.007172256	0.16294986	0.19597758	0.006258731	0.02463288	0.01631422	0.023607846			
FMO5_33281	246248	fmo5	0.018693427784336875	0.26325503128010963	-1.6272486	1.6272486	-1.2868047	-1.1226858	-1.2256846	-1.1494161	1.0820767	-1.1591976	-1.6272486	-1.3304658	-1.2854767	0.03439614	0.3617328	0.0741091	0.41509873	0.5271946	0.31113032	0.008204254	0.035626292	0.042461067			
FOS_8657	314322	fos	0.03322060871295007	0.2907393513624118	-1.6322986	1.6322986	-1.1201901	-1.0408671	-1.2739288	-1.1606333	-1.1465238	-1.2127165	-1.4587575	-1.6322986	-1.3866609	0.58767897	0.8431857	0.2838096	0.48956862	0.54052913	0.38906553	0.12996027	0.078027055	0.15736759			
FXYD1_33322	58971	fxyd1	0.02530888800318852	0.2720039436974261	-1.1551034	1.1551034	-1.1551034	-1.0468056	-1.0585713	-1.0247415	-1.050815	-1.127148	-1.1321769	-1.1316571	-1.1384875	0.038889192	0.43122116	0.34774062	0.70885277	0.3889764	0.090972334	0.05553346	0.06561763	0.12358418			
GAA_8675	367562	gaa	0.02707474985285462	0.2793013106850482	-1.1192565	1.1192565	-1.0529871	1.0021769	-1.0572226	1.0416274	-1.0685644	-1.0566864	-1.1192565	-1.1098549	-1.0810783	0.3589946	0.9590065	0.09723934	0.46770784	0.081841536	0.11321755	0.018230135	0.013274849	0.040328965			
GAR1_8683	499709	gar1	0.038484909864290054	0.3057828246804681	-1.9904044	1.9904044	1.3178881	1.6303835	1.751602	-1.0182077	-1.1313555	-1.2858875	-1.9904044	-1.1678176	1.0602819	0.06549193	0.011149156	9.309938E-5	0.9534775	0.6865343	0.18314801	0.085690945	0.66208553	0.7875087			
GATA3_8690	85471	gata3	0.03713947056499407	0.3001138239855906	-1.663196	1.663196	1.0080118	-1.1770048	-1.1126578	1.0486486	-1.2977927	-1.0620077	-1.4400845	-1.663196	-1.2152414	0.9400944	0.23054387	0.45468056	0.7760855	0.07250941	0.5803151	0.011397151	0.016673243	0.096407056			
GJA1_8709	24392	gja1	0.004039587962027873	0.23979929539874026	-1.3140198	1.3140198	-1.1749815	-1.211039	-1.1885054	-1.1492097	-1.3140198	-1.0995065	-1.2827741	-1.2868619	-1.2071502	0.043572444	0.04296359	0.013000927	0.01769399	0.034173407	0.27858815	0.023018166	2.384049E-5	0.0040881485			
GNAQ_33018	81666	gnaq	0.03898945693256416	0.3065549087122691	-1.0744393	1.0744393	-1.0288562	-1.0151217	-1.022399	1.0142089	-1.017564	-1.067929	-1.0629946	-1.0564282	-1.0744393	0.38785708	0.6686918	0.50318635	0.71900696	0.60834724	0.0472509	0.09936649	0.11873657	0.032691512			
GNAS_8728	24896	gnas	0.0132	0.25916007767187443	-1.0774525	1.0774525	-1.0287187	-1.0412263	-1.0486462	-1.0305896	-1.0383916	-1.0701522	-1.0773383	-1.0560461	-1.0774525	0.43550685	0.2341503	0.14613022	0.443891	0.14695954	0.017871423	0.0073784287	0.05319936	0.010581225			
GNB2L1_8731	83427	rack1	0.045064805583250246	0.31377598329862716	-1.0348644	1.0348644	-1.0141609	-1.0099304	-1.0128531	-1.008849	1.0109526	-1.027463	-1.0219487	-1.0243148	-1.0348644	0.35596922	0.6557903	0.36078548	0.6216877	0.6218795	0.08160686	0.20484309	0.13477473	0.027382521			
GNB5_8733	83579	gnb5	0.016458457267499504	0.25916007767187443	-1.1451869	1.1451869	-1.0644426	-1.0610387	-1.0761919	-1.0569845	-1.0027119	-1.0837687	-1.1063163	-1.056402	-1.1451869	0.120351374	0.2878713	0.14453009	0.3268765	0.9622757	0.26094297	0.03976189	0.26443875	0.0029810164			
GPATCH4_8740	295228	gpatch4	0.04176706827309237	0.3100910787791014	-1.1496323	1.1496323	1.0223986	-1.0875154	-1.0319732	-1.0484842	-1.021049	-1.0321496	-1.0475231	-1.0407443	-1.1496323	0.4420958	0.39193174	0.60130394	0.37847713	0.7353052	0.45266217	0.39160585	0.5675345	0.019921442			
GPATCH8_8741	685233	gpatch8	0.010054293183189221	0.25916007767187443	-1.5253915	1.5253915	-1.0452858	-1.2364805	-1.0645624	-1.2587496	-1.5253915	-1.3689724	-1.3107849	-1.352747	-1.4270405	0.62225926	0.06551652	0.43228483	0.22799012	0.020165442	0.0042127483	0.103800334	0.033139445	0.004920557			
GSK3B_8754	84027	gsk3b	0.025167125442390876	0.2719114822929215	-1.119821	1.119821	1.0056617	-1.0131121	-1.1129571	1.0084255	-1.0534427	-1.1053121	-1.1093537	-1.119821	-1.0872643	0.90918106	0.71480775	0.044947132	0.84433484	0.2801597	0.018459328	0.036664438	0.024143338	0.061198834			
GSR_8755	116686	gsr	0.008894279361229027	0.25916007767187443	2.2823513	2.2823513	2.0139458	1.6914576	2.1318853	2.2823513	2.183814	1.8234714	1.8973806	1.313324	2.2749557	0.037974548	0.11280711	0.05039722	0.06568304	0.02036368	0.16838083	0.19283344	0.519951	0.010890264	0.0	0.01	
GSTP1_8762	24426	gstp1	0.030267295597484277	0.2793013106850482	-1.1609002	1.1609002	-1.0357144	-1.0766805	-1.0801876	1.0057588	-1.0436016	-1.09088	-1.1609002	-1.1001238	-1.0884374	0.21283871	0.19725327	0.06546577	0.9164511	0.40493798	0.03408747	0.01450768	0.008514346	0.07364342			
GTPBP8_8770	360714	gtpbp8	0.03943377148634985	0.3065549087122691	-1.0922537	1.0922537	-1.049232	1.0076437	-1.0644876	-1.0121019	1.0004128	-1.044477	-1.0922537	-1.0722008	-1.0627801	0.25647599	0.8371334	0.026344987	0.71865726	0.9894922	0.11875628	0.0079449685	0.012690845	0.063104056			
H2AFZ_33045	58940	h2az1	0.021777865769154622	0.26951758727644687	-1.0911765	1.0911765	1.0054618	-1.0365161	1.0100607	-1.0211191	1.0072637	-1.0474602	-1.08603	-1.0911765	-1.0824767	0.87224185	0.44117042	0.75736463	0.5044421	0.8771815	0.2400152	0.026369473	0.014618021	0.032566596			
HCST_32698	474146	hcst	0.034330455731780764	0.29209496085123465	-1.4242861	1.4242861	-1.1665138	-1.39342	-1.0970117	-1.4022311	-1.0593761	-1.2480664	-1.2682958	-1.1951272	-1.4242861	0.2324915	0.13192394	0.21344416	0.01634516	0.6728899	0.10849982	0.017131228	0.16161805	0.1019592			
HDAC2_8785	84577	hdac2	0.002410122514561157	0.23133567463464372	-1.0918683	1.0918683	-1.0350071	1.000133	-1.03536	-1.0400631	-1.0526351	-1.0918683	-1.071498	-1.0363759	-1.0380441	0.048613034	0.9939314	0.07136494	0.13205191	0.029555414	1.5367292E-6	0.018379228	0.006232665	0.007441345			
HES1_8796	29577	hes1	0.04420218037661051	0.31377598329862716	-2.5077388	2.5077388	-1.2144835	-1.1712707	-1.2166982	-1.1345962	-1.4761916	-1.7509863	-2.5077388	-1.4085226	-1.2553962	0.39537022	0.26719773	0.14993185	0.3116124	0.0025637858	0.07994251	0.026684372	0.06056638	0.24647069	10.0	30.0	
HMG20B_8806	362825	hmg20b	0.02775004991016171	0.2793013106850482	-1.1066186	1.1066186	-1.0494198	-1.0413253	-1.0730044	-1.0296158	-1.0677376	-1.0729662	-1.1066186	-1.0767809	-1.0841528	0.2269672	0.3549804	0.04818611	0.50405467	0.05935498	0.029803323	0.0064494708	0.048306383	0.0986149			
HSD3B_8835	360348;682974	hsd3b1;hsd3b3	2.0491803278688525E-4	0.1394808743169399	1.1501799	1.1501799	-1.018762	-1.0661728	-1.0753486	-1.0393807	-1.0820457	-1.0984678	-1.1092186	-1.075149	1.1501799	0.24941848	1.5087891E-4	1.1261317E-4	0.0029959704	2.3857354E-4	0.0058188234	0.008398276	0.0026463803	9.022763E-6			
HSPB1_8847	24471	hspb1	0.016613290632506005	0.25916007767187443	-1.1230311	1.1230311	-1.0545515	-1.0389221	-1.0359656	-1.1230311	-1.0890434	-1.079562	-1.0818295	-1.0222456	-1.1220797	0.20625956	0.47111315	0.35078013	0.08192526	0.029014504	0.051566027	0.18404885	0.5339024	0.065177485			
HTATSF1_8852	317612	htatsf1	0.030738916256157635	0.28147473988822375	-1.073121	1.073121	-1.0352597	-1.0096138	-1.0197159	-1.0295913	-1.0081655	-1.0597047	-1.073121	-1.0519434	-1.0544771	0.12537262	0.7862092	0.4189632	0.3820499	0.76836157	0.009945105	0.024619542	0.027671337	0.015275404			
HYOU1_8857	192235	hyou1	0.008632528938591328	0.25916007767187443	-1.1832862	1.1832862	-1.0874604	-1.0558654	-1.1742414	-1.0182023	-1.136333	-1.1165112	-1.1832862	-1.1368167	-1.1688989	0.10626199	0.43181822	0.05541285	0.72260976	0.027479215	0.030569943	0.032498702	0.025122568	0.029417427			
IARS_33171	306804	iars1	0.01774447949526814	0.25916007767187443	-1.079296	1.079296	-1.0088012	1.0552471	-1.0539407	1.0253217	-1.012835	-1.0571674	-1.079296	-1.0705327	-1.0591382	0.78712827	0.20475547	0.02529797	0.43594024	0.5422821	0.21885698	0.013138348	0.035596143	0.068399794			
ID2_8861	25587	id2	0.014801657785671996	0.25916007767187443	-1.1646326	1.1646326	-1.0605807	-1.083189	-1.0940732	-1.0157461	-1.0098946	-1.1230829	-1.1646326	-1.1191295	-1.124188	0.18279582	0.13667491	0.089193605	0.8387504	0.8382757	0.023788972	0.0038751313	0.060203638	0.013808657			
IER2_32643	494344	ier2	0.013849859494179044	0.25916007767187443	-1.2162366	1.2162366	-1.104075	-1.0830972	-1.0966524	-1.1398746	-1.023769	-1.1612914	-1.2162366	-1.1654459	-1.1216301	0.07938928	0.22059321	0.12190411	0.09203766	0.6447824	0.016087975	0.06868684	0.029672073	0.038251698			
IER3_8864	294235	ier3	0.0031720856463124504	0.23133567463464372	-1.4205987	1.4205987	-1.1886891	-1.1269449	-1.1339985	-1.0910982	-1.0715388	-1.1441711	-1.3936439	-1.2878346	-1.4205987	0.10469453	0.24659649	0.18319364	0.4255281	0.4769374	0.19545436	0.0072675617	0.09242184	0.022874776			
IGHMBP2_8884	29532	ighmbp2	0.026993865030674847	0.2793013106850482	-1.7604349	1.7604349	1.0976467	-1.5000421	-1.5768175	-1.7604349	-1.1631446	-1.272369	-1.3082263	-1.0505311	-1.6306788	0.42896992	0.18222149	0.13811876	0.009971076	0.4288312	0.24138713	0.13476932	0.76223457	0.060570076			
IL4R_8896	25084	il4r	0.032692688725975826	0.2907393513624118	-1.2189842	1.2189842	-1.0474843	-1.1062186	-1.0724099	-1.0717533	-1.0426381	-1.1620495	-1.1650301	-1.2189842	-1.1400366	0.31321964	0.18548611	0.292558	0.5378293	0.4333912	0.01567183	0.08582328	0.0047120075	0.010559899			
INPP1_8904	316376	inpp1	0.010882469331222795	0.25916007767187443	-1.1593364	1.1593364	-1.0511796	-1.1066575	-1.0658021	-1.0231601	-1.0441145	-1.108942	-1.1517025	-1.1040102	-1.1593364	0.31802756	0.13957359	0.2263751	0.71272486	0.37376526	0.028192995	0.0014510861	0.12579182	0.003555262			
ITGB1_8925	24511	itgb1	0.0066331658291457285	0.25916007767187443	-1.0574157	1.0574157	-1.0148954	-1.005611	-1.0291966	-1.0186746	-1.0195842	-1.0274156	-1.0574157	-1.0554373	-1.0550667	0.38793334	0.78305334	0.114426486	0.26532888	0.3503593	0.12072462	0.03826927	0.029510524	0.0015643686			
ITPR2_8931	81678	itpr2	0.017857142857142856	0.25916007767187443	-1.1475862	1.1475862	-1.0420581	-1.0299472	-1.0678532	-1.029125	-1.0440888	-1.092305	-1.125933	-1.1475862	-1.1079689	0.4401754	0.5427286	0.3453974	0.586595	0.21351887	0.0479202	0.026963074	0.004184952	0.032950386			
JAK2_8935	24514	jak2	0.014610069101678183	0.25916007767187443	-1.0716914	1.0716914	-1.020287	-1.0035383	-1.0398874	1.0022156	1.0027686	-1.0314319	-1.0716914	-1.052912	-1.0673958	0.43527174	0.91062564	0.18816435	0.93580645	0.92195004	0.18924344	0.017531587	0.031313624	0.017868755			
JMJD6_8937	360665	jmjd6	0.01132300357568534	0.25916007767187443	-1.5725206	1.5725206	-1.1820596	-1.2249056	-1.3180374	-1.1133143	-1.1557823	-1.2167301	-1.5725206	-1.2674165	-1.2306248	0.08145444	0.08261597	0.08495396	0.0942435	0.10393722	0.015894186	0.00779872	0.014330819	0.07219286			
KAT6A_8940	306571	kat6a	0.01521216973578863	0.25916007767187443	-1.1234506	1.1234506	1.0025691	-1.0300555	-1.0251878	-1.0107566	-1.0670458	-1.0178151	-1.1234506	-1.111815	-1.0458122	0.94000274	0.25109306	0.54552484	0.67953795	0.13633485	0.5037695	0.010117673	0.008028993	0.22094442			
KRT7_33211	300242	krt7	0.0396329558766107	0.3065549087122691	-3.751196	3.751196	-1.752216	-1.6008718	-1.611981	-1.2249587	-1.9736481	-1.3863353	-3.751196	-1.6269563	-1.6263065	0.057949785	0.11968559	0.07620785	0.6494841	0.009512073	0.11047162	0.001398195	0.035010356	0.01817388	10.0	30.0	
KRT8_8978	25626	krt8	0.03539127015336217	0.2958562735439003	-1.4072641	1.4072641	-1.3987019	-1.2363366	-1.3434064	-1.3287431	-1.0674142	-1.2493458	-1.2894058	-1.3780012	-1.4072641	0.02628536	0.12483647	0.04714866	0.30352926	0.5741362	0.054098416	0.066302985	0.039125785	0.009458388			
LGALS1_33266	56646	lgals1	0.020060180541624874	0.26667910447761195	-1.0854182	1.0854182	-1.0159552	-1.0360448	1.0066893	-1.0854182	1.0288813	-1.0384992	-1.0333754	-1.0232251	-1.0707064	0.4630011	0.3491527	0.73286283	0.010858309	0.46613735	0.08462783	0.22843808	0.3156842	0.020445658			
LMO4_32889	362051	lmo4	0.015544041450777202	0.25916007767187443	-1.1057851	1.1057851	-1.0505962	-1.0177785	-1.0768023	-1.0132806	-1.0426767	-1.0720783	-1.1057851	-1.0530378	-1.089817	0.14561462	0.5510066	0.15999459	0.6222576	0.20661974	0.09270215	0.0013648532	0.0789645	0.0034861325			
LOC100360552_9018	100360552	fzd7	0.046052631578947366	0.31377598329862716	-1.253069	1.253069	-1.0859678	-1.0626136	-1.1043065	-1.0544025	-1.028444	-1.1942713	-1.2380338	-1.253069	-1.2185808	0.4413535	0.52779895	0.30549636	0.65567696	0.7308195	0.09836606	0.05057051	0.08786678	0.050165348			
LOC100366216_9042			0.036585365853658534	0.2993252340171281	-1.4189216	1.4189216	-1.18719	1.0495867	-1.3856957	-1.0498054	-1.0364991	-1.0355164	-1.0096246	-1.4189216	-1.2230879	0.16332899	0.6467977	0.024177536	0.6832809	0.7610458	0.7249496	0.9323746	0.09165173	0.092536			
LOC100910898_33247	299053	brms1l	0.0442067016552281	0.31377598329862716	-1.1907492	1.1907492	-1.0542499	-1.0062236	-1.04468	-1.0389313	-1.1074702	-1.0230442	-1.1223232	-1.1907492	-1.1087861	0.38077214	0.92325723	0.4475525	0.30604532	0.1246686	0.65631574	0.0060753515	0.07978194	0.07224984			
