Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Adrenal_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:34.54
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 14 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: adrenal
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
CROT_8384	83842	crot	0.028588807785888078	0.34272124996335707	-1.0663635	1.0663635	-1.0212619	-1.0119752	1.0004643	1.0245836	1.0559456	-1.0021651	-1.0614815	-1.0519702	-1.0663635	0.5235036	0.715196	0.98683584	0.518304	0.05064359	0.93522036	0.14002633	0.1346121	0.04298309			
CSRP1_8396	29276	csrp1	0.006789137380191693	0.20164751323255922	-1.1602297	1.1602297	-1.0352544	1.056607	1.0209305	1.0564996	1.0732944	1.038686	-1.034302	-1.0791489	-1.1602297	0.43345186	0.32263216	0.7519821	0.37862536	0.25139144	0.34023964	0.6189261	0.21238486	0.007968936			
CSRP3_32915	117505	csrp3	0.0040436716538617065	0.17882014647077324	-2.369042	2.369042	-1.0411435	1.0207894	-1.0563277	-1.1055304	1.0104365	-1.0888848	-1.1200097	1.0703605	-2.369042	0.78889585	0.8721796	0.6941243	0.6818108	0.94413346	0.5118496	0.47603783	0.5378997	0.096578784			
CTSK_33244	29175	ctsk	0.010373030121683623	0.24781829851232387	1.1705711	1.1705711	-1.0064075	1.133993	1.0890164	1.1459796	1.1705711	1.0837064	1.0259993	1.014929	-1.0659521	0.8755299	0.06122169	0.08201616	0.02168924	0.005049477	0.007158183	0.67622167	0.7839556	0.09556245			
CXCL12_32815	24772	cxcl12	0.0022119445003016287	0.1268617791944364	1.1802256	1.1802256	-1.0155249	1.1428237	1.0943229	1.1802256	1.1800723	1.0685457	-1.042272	-1.0255984	-1.1100273	0.72835296	0.040282637	0.16710038	0.0041067544	0.0026921483	0.28582522	0.39267862	0.703896	0.20179044			
CXCL12_8410	24772	cxcl12	0.018879415347137638	0.3104961697587099	1.7641379	1.7641379	1.1650414	1.1833239	1.5300525	1.7641379	1.7311566	1.5173517	1.3083141	1.0505583	-1.2217025	0.27455017	0.606625	0.034189846	6.327888E-4	6.963128E-4	0.01248123	0.044390175	0.7380702	0.405275			
DAB2_33094	79128	dab2	0.034095467308463696	0.3682239393670249	1.1158977	1.1158977	-1.0341185	1.0283545	1.0467142	1.1067046	1.1158977	1.0221213	-1.0829238	-1.0427121	-1.0876079	0.539527	0.7109373	0.38019973	0.072510265	0.06891144	0.68007815	0.18803866	0.4885528	0.16198586			
DLGAP5_8475	289997	dlgap5	0.014177316293929713	0.2739112565526226	-1.1272451	1.1272451	-1.0478826	1.0155665	-1.0403025	-1.0148646	-1.0147659	1.0033517	-1.0394398	-1.1141351	-1.1272451	0.2718361	0.79135525	0.22124161	0.7732989	0.5968508	0.9250606	0.41914082	0.012207764	0.0011913212			
DNMT1_8488	84350	dnmt1	0.036639676113360324	0.37687599519660586	-1.1157154	1.1157154	-1.0602684	-1.0650213	-1.0278718	-1.0362037	-1.0276371	-1.0130217	-1.1157154	-1.0638252	-1.0602417	0.058464583	0.015358127	0.43545395	0.21345074	0.41018343	0.6433717	0.04271925	0.05148192	0.04314641			
DSCC1_8498	299933	dscc1	0.0016386726751331422	0.11244684908672252	-2.6664846	2.6664846	1.0374169	-1.1744095	-1.1474848	1.127281	-1.0909789	-1.080605	-1.322238	-1.1506613	-2.6664846	0.49793777	0.4802562	0.27725428	0.27848288	0.4756205	0.49441805	0.17811438	0.3522212	0.065351754			
EAPP_8512	299043	eapp	0.03693005983082319	0.37687599519660586	-1.0425738	1.0425738	-1.0091858	-1.0090352	-1.0054773	1.0114528	1.0177156	-1.0019321	-1.0359596	-1.0425738	-1.0155234	0.3177253	0.5009815	0.71601367	0.21934713	0.17462282	0.8322316	0.015914205	0.03585216	0.392845			
ECHDC3_8518	684538	echdc3	0.013343955387373034	0.27375743526672514	-1.0757682	1.0757682	-1.0449343	-1.0468948	-1.0487994	-1.0427115	-1.0757682	-1.0178466	-1.0655713	-1.0492392	-1.063002	0.11944061	0.054507345	0.013600467	0.02975343	0.006199326	0.40051684	0.029757436	0.105154686	0.08178451			
EFCAB14_32678	298425	efcab14	0.02267665519335898	0.322858850653232	-1.0929195	1.0929195	-1.0500423	-1.0459481	-1.0460118	-1.0929195	-1.0867989	-1.0730242	1.0033984	-1.0310934	1.0669969	0.36999732	0.22646618	0.2210376	0.03493303	0.17699869	0.1358462	0.9216182	0.5715645	0.20036557			
EFEMP2_32619	293677	efemp2	0.017772511848341232	0.3019515779531533	1.1677448	1.1677448	-1.0234699	1.0580682	-1.052385	1.1677448	1.1145264	1.0073496	-1.0906136	-1.06439	-1.1505376	0.59880865	0.23971803	0.5720921	0.044633236	0.053725064	0.92117053	0.3059675	0.21830903	0.00452395			
EMP3_32795	81505	emp3	0.02761982128350934	0.3373074667125173	-1.0533781	1.0533781	-1.0052478	-1.0172598	-1.0037256	1.0218655	1.0165164	1.0011003	-1.0471218	-1.0342679	-1.0533781	0.78460485	0.52181095	0.85288364	0.47750014	0.50110537	0.94585764	0.06704829	0.08005438	0.012057779			
ENO2_32652	24334	eno2	0.020556227327690448	0.3177010576731191	1.2588658	1.2588658	1.101013	1.1387068	1.0694419	1.2248378	1.0887493	1.0226116	-1.0227692	1.0856035	1.2588658	0.18658672	0.11075992	0.182216	0.09512098	0.30123004	0.75351155	0.88533205	0.3939488	0.0018251099			
EPB41L2_8564	309557	epb41l2	0.039141665010927876	0.3907895421576492	1.1463848	1.1463848	-1.076172	1.0575652	1.0729195	1.1463848	1.131648	-1.0157733	1.0098583	-1.0996777	-1.1094667	0.1957161	0.45463234	0.36092937	0.07765928	0.092939265	0.79659927	0.87061125	0.1852477	0.12517992			
EPHB2_8566	313633	ephb2	0.016928657799274487	0.2981241506243914	-1.5995559	1.5995559	-1.356282	-1.0128202	1.2251494	1.2649466	1.0948666	-1.0856999	-1.146133	-1.0892514	-1.5995559	0.08187104	0.9105364	0.05027049	0.059533592	0.66336995	0.5745442	0.5086383	0.41435972	0.06935052			
ETV1_8578	362733	etv1	0.015834348355663823	0.28387705610604513	-1.0678372	1.0678372	-1.0471582	-1.0326619	1.0016525	1.016244	1.0041374	1.0136338	-1.0673467	-1.049465	-1.0678372	0.10152185	0.23439868	0.9584538	0.53027666	0.8768325	0.6152662	0.046940275	0.10792439	0.029175846			
F11R_8586	116479	f11r	0.015502315280853635	0.28045097644453393	-1.0692575	1.0692575	-1.0304615	-1.0534408	-1.0535898	-1.0499583	-1.0642173	-1.0231735	-1.0417507	-1.0406111	-1.0692575	0.1977431	0.12459549	0.030745387	0.015072194	0.031981986	0.45100313	0.07119366	0.14959638	0.021434108			
FAIM_8596	140930	faim	0.005934110906486597	0.20164751323255922	-1.0757898	1.0757898	-1.0741147	-1.0698271	-1.0509031	-1.0400835	-1.0604653	-1.0542674	-1.0757898	-1.0608649	-1.058898	8.318139E-4	0.0606972	0.01969757	0.038695138	0.013918256	0.004465509	6.0433324E-4	0.05660157	0.009415728			
FAT1_8613	83720	fat1	0.03550174430535604	0.3718340587771501	-1.1751697	1.1751697	-1.044496	-1.0111469	1.0020684	1.0152327	-1.0668945	1.0178589	-1.1751697	-1.0974625	-1.0786811	0.31615528	0.76883924	0.9479098	0.70637584	0.18978402	0.7097665	0.02918451	0.03411234	0.24566768			
FBXO22_32888	300724	fbxo22	0.03678391959798995	0.37687599519660586	-1.0517461	1.0517461	-1.0284811	-1.0238153	-1.0120388	1.0132394	1.0193149	-1.009593	-1.0401008	-1.0517461	-1.0389138	0.09640555	0.14847228	0.49207798	0.4509768	0.32675314	0.64424247	0.016946357	0.05416945	0.014561638			
FDFT1_8628	29580	fdft1	0.005379557680812911	0.20164751323255922	1.0693948	1.0693948	1.0133578	1.0065844	-1.0222358	-1.0064799	-1.0207484	1.0234107	1.0237279	1.0107795	1.0693948	0.5152392	0.77926123	0.35332677	0.6736439	0.15241255	0.2518491	0.26417756	0.73210204	0.024647588			
FDPS_8629	83791	fdps	0.01166532582461786	0.2550988834174675	1.1302091	1.1302091	1.033643	1.0879081	1.0506703	1.0032548	-1.0616899	1.0684446	1.0811855	1.050713	1.1302091	0.2866013	0.059653156	0.21884388	0.9341493	0.0855393	0.25780955	0.17443913	0.3521771	0.040017877			
FGF21_8635	170580	fgf21	0.006267691063485645	0.20164751323255922	1.2790029	1.2790029	1.0855843	1.2078019	1.2790029	1.2092091	1.2122465	1.1132687	1.0591873	1.1079652	-1.1334732	0.39620855	0.044847738	0.016905466	0.087001756	0.048623573	0.19037734	0.6028549	0.25513914	0.25266883			
FIS1_8645	288584	fis1	0.016570173687362747	0.29441647890939165	1.0338644	1.0338644	-1.0090714	1.0028539	1.0338644	1.0128157	1.0226388	1.00997	1.0221846	1.024525	1.0295731	0.5379185	0.80031	0.002933815	0.31112158	0.020709857	0.36455116	0.11588044	0.12510537	0.10027577			
FKBP10_33287	360627	fkbp10	0.009083568833266048	0.23678481012658228	-1.1235788	1.1235788	-1.0407023	-1.0107179	-1.0202351	1.0576472	1.048939	-1.0090752	-1.1087672	-1.0825905	-1.1235788	0.3674719	0.78598964	0.627583	0.0590193	0.19116043	0.8359147	0.029008582	0.03423534	0.0073890393			
FV1_8669	308568	fv1	0.0011918951132300357	0.09487485101311083	-1.333587	1.333587	-1.0665238	-1.1037644	-1.0934385	1.0282768	-1.0012571	-1.0573654	-1.2283974	-1.1051321	-1.333587	0.4316721	0.21152283	0.29307652	0.7859035	0.98640746	0.56453973	0.029326826	0.22838806	0.007497289			
FYN_8670	25150	fyn	0.019466185029098935	0.3139154929577465	-1.0740433	1.0740433	-1.0408843	-1.0088558	-1.0286574	-1.0043617	-1.0147513	1.0309668	-1.0456806	-1.0401146	-1.0740433	0.23497899	0.6921821	0.3548617	0.88797086	0.52016294	0.13106452	0.22480975	0.057883896	0.006183729			
GAMT_8681	25257	gamt	0.0014115749142972374	0.10803977228659624	-1.0568838	1.0568838	-1.0020697	-1.0568838	-1.0267	-1.0280154	-1.0496688	1.0138793	-1.0476319	1.0142591	1.049418	0.8776053	0.0062847533	0.19399117	0.101546936	0.012436751	0.606063	0.0028878828	0.5520185	0.029193271			
GAS5_8688	81714	gas5	0.04204081632653061	0.40095281135841526	1.0519117	1.0519117	1.0017484	1.0055803	1.0099316	1.0323925	1.0519117	1.0083246	-1.028212	-1.0192665	-1.0057778	0.8794731	0.6674252	0.6159925	0.107492484	0.0020519942	0.37667203	0.16674967	0.106529884	0.73338515			
GATA2_8689	25159	gata2	0.00935854942483915	0.23678481012658228	-1.479877	1.479877	-1.1912841	-1.0504591	-1.479877	1.2042428	-1.0986739	-1.1756598	-1.0199723	-1.0222197	1.3313439	0.21843266	0.79285467	0.14881	0.055226978	0.6174047	0.2528527	0.8228743	0.90159124	0.018648552			
GATA3_8690	85471	gata3	8.097165991902834E-4	0.07800938856711649	1.306511	1.306511	1.0986251	-1.0295153	-1.0498475	1.1017818	1.0131599	-1.0011649	-1.0517503	1.0155867	1.306511	0.06927836	0.5743462	0.46755585	0.33511826	0.7916974	0.97875464	0.55136245	0.8811122	0.0029082445			
GJA1_8709	24392	gja1	0.03407496492283023	0.3682239393670249	-1.155077	1.155077	-1.0335004	-1.0902548	-1.0206773	-1.0624133	-1.0426799	-1.0743594	1.0083066	-1.0290494	-1.155077	0.505541	0.305568	0.6799218	0.2054468	0.34618616	0.21679498	0.8754792	0.61312693	0.0925738			
GNAS_8728	24896	gnas	0.04444001594260662	0.4075374733907243	-1.060732	1.060732	-1.0242546	-1.0011187	-1.024515	1.0166001	-1.0342127	-1.0245756	-1.0384153	-1.0441198	-1.060732	0.32361892	0.961667	0.21342348	0.6265411	0.13716662	0.31892726	0.39264855	0.056281872	0.055708356			
GRIK2_32967	54257	grik2	0.0476000796654053	0.4154568356761251	1.3441235	1.3441235	1.1435843	1.013911	-1.0934428	1.0748178	-1.0969671	-1.0083107	-1.0199655	1.0622066	1.3441235	0.030177636	0.8842736	0.53000003	0.61495596	0.7362958	0.9122865	0.8880487	0.678522	4.463331E-4			
GSTP1_8762	24426	gstp1	0.03283703854782786	0.3682239393670249	-1.0588497	1.0588497	-1.0213151	-1.0114429	-1.019672	-1.0182114	-1.0209041	1.00249	-1.025507	-1.0202774	-1.0588497	0.37914994	0.5828159	0.38470447	0.37760416	0.55956644	0.8985757	0.40186337	0.33452338	0.013097077			
H2AFX_32900	500987	h2ax	0.03272799840351227	0.3682239393670249	-1.3802269	1.3802269	-1.2049143	-1.0792768	-1.0606939	-1.0316331	-1.1304716	-1.0432576	-1.1631507	-1.0491396	-1.3802269	0.16329524	0.50695735	0.56959265	0.68280154	0.12014306	0.7304911	0.34641853	0.6160502	0.09760837			
HAT1_8780	296501	hat1	0.02240285487708168	0.322858850653232	-1.0543308	1.0543308	-1.0543308	-1.0262145	1.009414	-1.0343181	-1.0108459	1.0039802	-1.01403	-1.0391597	1.0505836	0.116669275	0.3698495	0.61628455	0.21393546	0.6704872	0.87789035	0.5761552	0.3305229	0.13539448			
HBA2_32600	360504	hba-a2	0.019433198380566803	0.3139154929577465	-1.0912056	1.0912056	-1.0259143	1.0346646	-1.0001483	1.0388854	1.0492808	1.0052887	1.0320085	-1.0021626	-1.0912056	0.15639876	0.21599802	0.9971449	0.14413306	0.22570592	0.82171625	0.16493672	0.95523465	0.15649027			
HBB_8782	24440	hbb	0.03612512613521695	0.37638220423602997	-1.0668929	1.0668929	-1.0099154	1.035477	1.0001531	1.034011	1.0514407	1.010254	1.0396152	1.0195066	-1.0668929	0.6220229	0.14049685	0.99700224	0.19412428	0.14057519	0.6673237	0.23250271	0.59576094	0.24432914			
HDAC2_8785	84577	hdac2	2.042483660130719E-4	0.045627550786444725	-1.0552746	1.0552746	-1.0367327	-1.0387247	-1.018913	1.0149235	1.0135819	-1.0002091	-1.0228657	-1.0340213	-1.0552746	0.01865868	0.038702533	0.10043842	0.13452	0.41476756	0.98671263	0.07256048	0.022469692	0.0024860566			
HGF_32812	24446	hgf	0.04926897656719407	0.42260889383067324	1.288424	1.288424	-1.0386932	1.107675	1.1871178	1.1674325	1.288424	1.0634761	1.0111737	1.0640873	-1.0713772	0.71864563	0.11369372	0.012799604	0.055736303	0.0019983216	0.48359743	0.89199024	0.510216	0.4117045			
HIST1H4A_32934	102551184	h4cl2	0.009240246406570842	0.23678481012658228	1.0977957	1.0977957	-1.0016814	1.0010961	1.008685	1.0338781	1.0253361	1.0098249	-1.0051494	1.0324718	1.0977957	0.88877344	0.92458487	0.5172864	0.019025877	0.07509728	0.38362798	0.69250345	0.53816056	0.090473354			
HMG20B_8806	362825	hmg20b	0.03969041476483429	0.3907895421576492	-1.0725242	1.0725242	-1.0409529	-1.0136408	-1.0461239	1.0315818	-1.0189074	-1.0080421	-1.0513108	-1.0541186	-1.0725242	0.20365696	0.6208408	0.103447065	0.37170157	0.481393	0.8025345	0.30742326	0.08925332	0.031044817			
HMGCS1_8811	29637	hmgcs1	0.028250851532758966	0.34272124996335707	2.0606651	2.0606651	1.4281384	1.7058176	1.2741807	1.5367911	1.1825427	1.5889139	2.0606651	1.0007427	1.6634581	0.23666957	0.0346173	0.12613	0.004371218	0.3155804	0.023038177	0.014823848	0.99826014	6.674082E-4	10.0	30.0	
HMMR_8814	25460	hmmr	0.013930950938824955	0.2739112565526226	-1.1487447	1.1487447	-1.0841899	-1.0147661	-1.0295721	-1.0544597	-1.0321509	-1.0381933	-1.1487447	-1.1085622	-1.1322229	0.034750227	0.77542794	0.4844828	0.28379878	0.58376783	0.5179542	0.005520679	0.016812691	0.0051288893			
HSPA8_8845	688655;688932;689955;680121;24468	hspa8-ps22;hspa8-ps23;hspa8-ps25;haus8l2;hspa8	0.015307150050352467	0.279701515422555	1.0267985	1.0267985	1.0159358	1.0188255	1.0090725	1.0204078	1.0106323	1.0187606	1.0107483	1.0250218	1.0267985	0.16359343	0.1125804	0.36219963	0.04297441	0.25725034	0.044971958	0.18659292	0.08244613	0.0056364643			
HSPB1_8847	24471	hspb1	0.002818035426731079	0.1377482657859216	-1.1178759	1.1178759	-1.0174356	-1.0274923	-1.0426165	-1.0453129	-1.10104	-1.0206913	-1.0155503	-1.0314945	-1.1178759	0.6454011	0.49058732	0.089216016	0.11554881	0.008794016	0.37917343	0.6512814	0.36919656	0.012553343			
HTRA1_8856	65164	htra1	4.032258064516129E-4	0.06712541320920193	-1.0412512	1.0412512	-1.020356	-1.0154155	-1.015486	1.006805	-1.0149575	1.0010417	-1.033737	-1.0276705	-1.0412512	0.08279804	0.13722079	0.124780715	0.48483482	0.1686228	0.9218314	0.017249983	0.031103067	0.0018056225			
IDH2_33002	361596	idh2	0.04260852170434087	0.40095281135841526	1.0999478	1.0999478	-1.0272083	1.0106348	1.0224763	1.0999478	1.0705068	1.0098096	-1.0830559	-1.0261731	-1.0259442	0.42221016	0.7449697	0.41234076	0.009329697	0.07101949	0.75816655	0.023996755	0.5083726	0.5464886			
IFITM2_8870	114709	ifitm2	0.022923788457671426	0.3235343193671357	1.070552	1.070552	-1.0175472	1.0037612	1.0058404	1.0501515	1.070552	1.0247315	-1.0442202	-1.0569562	-1.0412638	0.28180742	0.88594455	0.8657949	0.08390188	0.0035970367	0.10127016	0.10688535	0.10510554	0.092903495			
IGFBP3_8881	24484	igfbp3	0.006543723973825104	0.20164751323255922	1.2813909	1.2813909	1.011928	1.1263705	1.0955285	1.2813909	1.1689674	1.0735391	-1.0018059	-1.0696608	-1.1061721	0.82402766	0.036956824	0.12362391	0.0045282585	0.01117218	0.46481222	0.9669332	0.30206552	0.20639047			
IGFBP7_32929	289560	igfbp7	0.030242737763629127	0.35194764999778927	1.0649655	1.0649655	-1.0105728	1.029518	1.0235832	1.0581416	1.0649655	1.0166852	1.0012317	-1.018641	-1.0340247	0.5829633	0.27963242	0.4382751	0.03555834	0.0041856235	0.39372283	0.9622647	0.4616234	0.2598277			
IRF7_8913	293624	irf7	0.026188557614826753	0.33555915283960613	2.3499613	2.3499613	2.155484	1.3813524	1.5300983	1.8141001	2.2289987	1.8504639	1.7499605	2.3499613	1.680118	0.010055844	0.54231226	0.13105442	0.034012053	0.011495036	0.10521232	0.06505788	0.005863403	0.15842842	0.0	0.01	
ITGAE_8923	83577	itgae	0.0024009603841536613	0.13271975456849405	-1.1811011	1.1811011	-1.0259559	1.0095387	-1.0175517	1.0098679	1.0142548	-1.0080485	-1.0118328	-1.0816354	-1.1811011	0.55692554	0.7092961	0.6537799	0.83511066	0.7461507	0.8161728	0.83835244	0.1150632	0.017442778			
ITGB5_8928	257645	itgb5	0.042684137383363116	0.40095281135841526	-1.0862192	1.0862192	-1.0862192	-1.0501022	-1.023611	1.0459334	-1.0135423	-1.0177109	-1.0772278	-1.0523534	-1.0837233	0.052966658	0.24099734	0.51121473	0.26216272	0.7795452	0.6399477	0.034472227	0.11434635	0.029117119			
KAT3_32958	541589	kyat3	0.001006441223832528	0.08345075147611379	-1.087947	1.087947	-1.0072323	1.0016189	-1.04017	1.022864	1.0562055	-1.0087582	-1.0580237	-1.0793719	-1.087947	0.691156	0.9355404	0.20799577	0.2193083	0.025862379	0.75104797	0.15453917	0.008794821	0.019522429			
KAT6A_8940	306571	kat6a	0.0025968837395125848	0.1377482657859216	-1.1621636	1.1621636	-1.0473907	-1.079026	-1.0273287	1.0678158	-1.0127888	-1.0203443	-1.0709268	-1.092183	-1.1621636	0.28877038	0.12878641	0.5913852	0.14534938	0.81506354	0.5981975	0.2258778	0.028395148	0.0029394065			
KDR_8956	25589	kdr	0.04478515230986484	0.40881859218638084	1.0813633	1.0813633	1.0030596	-1.0098858	1.0813633	1.0278616	1.0694582	1.0253476	-1.0011826	1.002141	-1.0487908	0.8912427	0.7083922	0.026926605	0.54898506	0.042461354	0.27317673	0.9714209	0.9548568	0.09146571			
KIF20A_8961	361308	kif20a	0.04751314193287505	0.4154568356761251	-2.040251	2.040251	-1.2568252	-1.2387881	-1.2497051	1.0424482	-1.2792253	-1.3608761	-2.040251	-1.1612613	-1.8430572	0.14012547	0.26646397	0.109735444	0.7486023	0.41623557	0.35151592	0.02180003	0.22667591	0.06931421	10.0	30.0	
KLRA17_33064	494206;120093104;497796;690045	ly49si1;ly49si3l1;klra17;loc690045	0.014722975590856257	0.27903544215051385	-1.5796164	1.5796164	-1.5796164	-1.2331622	1.0559472	1.1488651	1.0609951	-1.0992332	-1.0195241	1.2776103	1.2929715	0.13850135	0.4722917	0.6980617	0.23634683	0.70710045	0.60145116	0.8325404	0.013212563	0.0063008745			
KPNB1_32711	24917	kpnb1	0.02745018300122001	0.3373074667125173	-1.0477573	1.0477573	1.0064411	1.0082409	1.0122056	1.0201485	1.0019348	1.0035201	-1.0314915	-1.0201641	-1.0477573	0.7924297	0.7824121	0.49465844	0.29196244	0.9333703	0.8690851	0.36449373	0.32230258	0.061602563			
LAMB1_32926	298941	lamb1	2.016942315449778E-4	0.045627550786444725	-1.1780283	1.1780283	-1.0164285	1.0161891	1.044159	-1.0282617	1.0295522	-1.0625309	-1.0194819	-1.0344121	-1.1780283	0.61040807	0.5631377	0.08791248	0.287904	0.16883777	0.02384431	0.5128923	0.19464499	7.4368785E-5			
LOC100360552_9018	100360552	fzd7	0.007565200079633685	0.22028985507246376	-1.1339843	1.1339843	-1.0153323	1.0202917	1.0099988	1.071582	1.0274123	1.0113847	-1.1114333	-1.0139048	-1.1339843	0.78332746	0.7004646	0.86459804	0.28192136	0.6640774	0.82189393	0.074632026	0.8008803	0.047753066			
LOC100909675_9046	100909675	loc100909675	0.0461445051608986	0.4154568356761251	-1.1245794	1.1245794	-1.1245794	-1.0639975	-1.0771191	-1.0881221	-1.0266647	-1.0221626	-1.0666447	1.0645164	1.106422	0.11459376	0.4472929	0.31412542	0.28354666	0.71544945	0.7329855	0.4324724	0.5826049	0.15077102			
LOC100911177_9074	100911177	loc100911177	0.027413587604290822	0.3373074667125173	-1.0473831	1.0473831	-1.0305905	-1.0230746	-1.0020363	1.027283	1.0397397	-1.0152116	-1.0056846	-1.0353893	-1.0473831	0.2293241	0.33758816	0.9357093	0.14575332	0.052594155	0.48761973	0.74467444	0.08941599	0.040813874			
LOC100912409_9106	25618	acadsb	0.006369426751592357	0.20164751323255922	1.1640795	1.1640795	1.0438516	-1.1133692	1.0283549	1.1640795	1.1521138	1.0067197	-1.0988536	-1.0176105	-1.1563233	0.5320992	0.053127192	0.5402138	0.012333543	0.023365684	0.89831734	0.23003411	0.7722118	0.1571621			
LOC102549726_32764	102549726	loc102549726	0.009527670788566795	0.23700081086559904	-1.0661354	1.0661354	-1.0325259	-1.009443	-1.0170823	-1.001813	-1.0051094	-1.0082978	-1.0661354	-1.0335811	-1.0470473	0.031183241	0.6099396	0.29631212	0.8975646	0.68668044	0.63687587	0.016805189	0.11082007	0.0036547505			
LOC606294_9128	606294	kifbp	0.034184596822843354	0.3682239393670249	-1.0789527	1.0789527	-1.0012606	-1.0382965	-1.0789527	-1.0119599	-1.0479387	-1.0429767	-1.0698929	-1.0475873	-1.039298	0.95745516	0.079203494	0.0018889272	0.727982	0.036288194	0.0489152	0.04767947	0.065470316	0.0489214			
LOC691962_32591	287598	ska2	0.02135014233428223	0.322858850653232	-1.0556962	1.0556962	-1.0431191	-1.0154389	1.0051957	-1.0105443	1.0156065	-1.0054973	-1.0474646	-1.0505437	-1.0556962	0.013443423	0.43872407	0.8147403	0.69340867	0.4847222	0.7120139	0.105867006	0.05739892	0.0043793586			
LOXL1_9149	315714	loxl1	0.0021938571998404467	0.1268617791944364	1.1906842	1.1906842	-1.0206872	1.0961438	1.1218204	1.1906842	1.1753589	1.0489131	-1.0143585	-1.0389009	-1.1061085	0.7105205	0.086251296	0.044175416	0.015042036	0.0096820565	0.33864692	0.751534	0.6245601	0.073851176			
LSM3_33166	297455	lsm3	0.034907183212267955	0.3682239393670249	-1.0556018	1.0556018	1.003516	-1.0108685	1.007616	-1.0076437	1.0329392	1.0023609	-1.0117382	-1.0556018	-1.039619	0.815962	0.62591743	0.68506694	0.67938524	0.07967656	0.85649145	0.52947336	0.068486534	0.2214075			
LY96_9166	448830	ly96	0.03448971359419121	0.3682239393670249	-1.052626	1.052626	-1.0010029	-1.0002694	-1.0144148	-1.0054772	-1.0216444	-1.0036259	-1.0161425	-1.052626	-1.0353138	0.9506134	0.990851	0.37356052	0.7629607	0.34302956	0.8195626	0.34474653	0.023932884	0.08975638			
MAFK_9173	246760	mafk	0.002231237322515213	0.1268617791944364	-1.2622626	1.2622626	1.0324919	1.0757064	1.0985183	1.0799216	1.0187904	1.0508397	1.0401803	-1.0999305	-1.2622626	0.6551261	0.42629817	0.28614226	0.18607932	0.786827	0.3765932	0.63272274	0.17876126	0.07148354			
MAN2B1_9177	361378	man2b1	0.017344497607655503	0.30013521947160393	1.0842857	1.0842857	1.0123253	1.0361849	1.0159686	1.0343498	-1.0169746	1.0325091	1.0146463	1.0216753	1.0842857	0.7522428	0.26043814	0.61091715	0.37547255	0.6434865	0.40873167	0.71920216	0.52493674	0.033745732			
MAP2K5_9180	29568	map2k5	0.021460088247091856	0.322858850653232	1.0614693	1.0614693	-1.0495209	-1.0237666	1.039332	1.0614693	1.058438	1.0239203	-1.0174911	-1.0349047	-1.0603284	0.12349623	0.40530178	0.17454219	0.042242564	0.047859423	0.3702004	0.510454	0.3079968	0.14148647			
MCL1_9205	60430	mcl1	0.00914262494920764	0.23678481012658228	-1.0385832	1.0385832	-1.0118151	-1.0145624	1.0172223	1.004244	1.0108498	-1.0092337	-1.0264505	-1.0266801	-1.0385832	0.46229708	0.38874677	0.34811884	0.7307123	0.4539868	0.46094382	0.057003316	0.08066457	0.009213023			
MCUR1_32908	291034	mcur1	0.02485350575873914	0.32664933291312115	-1.0709759	1.0709759	1.002466	-1.0104749	1.0187111	1.0154903	1.0580127	-1.0131314	-1.0709759	-1.0599437	-1.0156385	0.87749857	0.71353495	0.3645768	0.4305398	0.06123168	0.61904037	0.00858128	0.06454811	0.46412158			
