Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Adrenal_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:32.21
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: adrenal
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
ANXA4_32944	79124	anxa4	0.03189156866653379	0.1854340403917005	-1.0691395	1.0691395	-1.0024433	1.0208423	1.0008676	-1.0267005	-1.0148444	1.0015959	1.0282742	1.0330743	-1.0691395	0.93780583	0.4380658	0.9625855	0.31414014	0.27270693	0.9482438	0.22840284	0.31790042	0.085395075			
AP2M1_8054	116563	ap2m1	0.0034779050736497546	0.07448226410202395	-1.0654215	1.0654215	-1.0073955	1.0082254	1.0167006	1.000656	-1.0008065	1.0114412	1.0032322	1.0015811	-1.0654215	0.6749444	0.5414925	0.30946642	0.9600276	0.963038	0.39089462	0.7740706	0.925025	0.08299929			
APEX1_8058	79116	apex1	0.001554907677356657	0.056623407221251455	1.0487529	1.0487529	1.0228195	1.0434128	1.0291549	1.0301367	1.0425472	1.0263135	1.0290681	1.016524	1.0487529	0.107426666	0.014383647	0.04292819	0.040892266	0.016289944	0.06249984	0.08798408	0.35679042	0.1422932			
APOA2_33095	25649	apoa2	0.042601358304177814	0.20990145333015173	2.0432856	2.0432856	1.1174699	-1.0371627	-1.6461717	1.5056767	1.2510477	1.0393074	1.7608347	1.3217925	2.0432856	0.66264457	0.909979	0.277803	0.14839782	0.4219834	0.85772693	0.18552458	0.5333299	0.08370133			
APOE_8064	25728	apoe	0.03401498279003847	0.18961322837390346	-1.0866139	1.0866139	-1.037009	-1.0023377	-1.0234528	-1.0436641	-1.0073526	-1.0469356	-1.0025508	1.0059731	-1.0866139	0.16430785	0.90948254	0.2948522	0.30793482	0.8061251	0.1305744	0.9025054	0.7874579	0.05372907			
APOH_32855	287774	apoh	0.019746414466846808	0.15261201629327903	-5.967376	5.967376	1.1677494	-5.967376	-1.8032354	1.156731	1.123741	-1.4154286	1.7664567	1.0153236	2.4017432	0.66000277	0.002231448	0.04517775	0.70191133	0.84993166	0.45933223	0.29555705	0.96521986	0.10297036	0.01	0.1	
APPBP2_8068	303396	appbp2	0.008110300081103	0.1098676875046458	-1.0672561	1.0672561	-1.0398287	1.0101073	-1.002279	-1.0159987	-1.0021048	-1.0025744	1.0087435	-1.0262856	-1.0672561	0.066849604	0.5423775	0.91636485	0.23783813	0.8694436	0.883347	0.60662353	0.10748088	0.14596686			
ARF1_32413	64310	arf1	0.0027988804478208716	0.07039509777484355	-1.0204948	1.0204948	-1.0118417	1.0022955	-1.0058614	-1.0204315	-1.007404	-1.0096045	-1.0117973	-1.0036529	-1.0204948	0.08639153	0.576177	0.23919858	0.007408102	0.22845426	0.03760776	0.03560136	0.611373	0.0077366806			
ARHGAP11A_8079	296060	arhgap11a	0.023800157356412274	0.16380095957119642	-1.2060394	1.2060394	1.0230905	1.0391814	1.1839584	-1.095414	1.0550258	1.1369398	1.0127561	1.0594642	-1.2060394	0.7366144	0.6799242	0.0751546	0.22594863	0.3468351	0.22459872	0.80265373	0.53042793	0.056037113			
ARHGAP9_32400	362893	arhgap9	0.022902310498581272	0.1635392609699769	-2.8939655	2.8939655	1.3207135	1.6237774	1.3868734	1.7088798	1.238493	1.330345	1.3310999	1.0757369	-2.8939655	0.4278976	0.05532091	0.22260003	0.004348304	0.24320279	0.44210184	0.14126924	0.8634342	0.18696694			
