Subject Type: In Vivo
Species: Rat
Strain: Sprague-Dawley
Sex: Female
Organ: Spleen
Test Article: Perfluoro-3-methoxypropanoic acid
CASRN: 377-73-1
DSSTOX: DTXSID70191136
Study Duration: 28d
Article Type: Chemical
Article Route: Oral
Article Vehicle: Feed
Administration Means: Dietary
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder

	A52	A53	A54	A55	A56	A57	A58	A59	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A80	A81	A82	A83	A84	A85	A86	A87	A88	A89	A90	A91	A92	A93	A94	A95	A96	A97	A98	A99	A100	A101	A102
E2F2_8510	5.9101205	5.1092443	4.8025837	4.082119	4.4103694	5.2867804	4.948722	4.680216	5.455821	4.5314465	5.396394	4.911197	5.6453753	5.168184	4.682578	4.7361536	4.7329903	4.739851	4.4046426	4.7339606	5.373842	5.744022	6.1049404	4.8647704	4.6217628	4.9375215	5.531578	5.3612185	5.1550803	5.1695547	5.129246	5.175092	5.843022	4.35641	4.217758	4.9036164	5.03736	4.6261163	5.1914263	5.2433414	4.621758	5.216925	5.4860535	5.090809	5.4011726	4.926626	5.7622876	5.2413635	4.5831456	3.0286543	5.244836
EAPP_8512	8.827705	9.348656	9.304892	9.941705	9.883454	9.551499	9.58034	9.197216	9.655141	9.749919	9.430434	9.622834	9.723701	9.455268	9.062604	9.740737	9.658395	9.462293	9.690101	9.585918	9.668638	9.342363	9.2348995	9.405351	9.714968	9.632942	9.583092	9.295154	9.593927	9.236063	9.424344	9.008054	9.191883	9.590444	8.965379	9.712985	9.591221	9.621423	9.65144	9.665952	9.7428665	9.735844	9.192932	9.303223	9.607939	9.702556	9.237816	9.612061	9.913189	9.693549	9.490652
EBNA1BP2_8513	8.9038925	8.772306	8.986406	9.177046	9.157031	8.932722	9.081366	8.4201765	9.002968	9.165794	8.984306	9.010071	9.281545	9.4150095	9.125048	9.351569	9.210398	9.079808	9.474085	9.548207	9.307294	8.894732	8.880622	9.193573	9.641386	9.419243	9.072022	9.020002	9.200461	8.621953	8.736147	8.3601885	8.617516	9.064022	8.90105	9.060582	9.263961	9.1738405	9.303427	9.345265	9.196665	9.219762	8.665826	8.855969	9.076765	9.364872	8.51253	8.99446	9.522126	9.30314	9.27646
ECD_8515	5.422466	5.1523714	5.798465	4.9930444	5.5835834	5.3076105	5.870609	6.26391	5.960499	6.1927886	5.732017	5.7048087	5.4702067	6.166576	5.396895	5.086644	5.2658825	5.8641334	5.0703354	6.2197275	5.6434126	5.0948777	5.6463537	5.9915686	5.6455016	5.822273	5.5051994	5.5209517	5.9157176	5.431902	5.5065374	4.182383	5.569652	5.4508357	6.8458037	5.591106	5.526881	5.5728636	5.763168	6.1711326	4.913192	5.331716	6.035097	6.22257	6.1108103	6.060635	5.7193837	5.803022	5.8494697	5.2702494	5.4182053
ECH1_8516	8.236494	8.263824	8.548215	8.911946	8.981948	8.522572	8.427807	8.675025	8.49486	9.023702	8.665943	8.6483	8.533447	8.722188	8.470651	8.527157	8.543097	8.335013	8.817537	9.123699	9.035961	8.942968	8.700458	8.595244	9.116768	9.21851	8.652631	8.834741	9.0944	8.818243	8.616276	8.240587	8.530982	8.761693	8.177002	8.852963	8.54778	8.771418	8.662753	8.886416	8.823141	8.292958	8.590142	8.31405	8.707946	8.892002	8.518799	8.825178	9.10323	8.935762	8.658494
ECHDC2_8517	3.8218114	3.14659	5.042326	4.3957458	4.232135	3.978263	4.1630697	4.6247954	4.9013553	4.5902452	3.463228	3.325938	3.3209164	4.7418704	4.037826	4.0348315	4.3359237	4.739851	4.2366223	5.1240325	4.383899	3.801823	3.9335487	3.6779933	4.5111604	4.4181957	4.5624347	5.836582	4.8361173	5.370651	3.9836888	2.9137337	4.269964	4.167498	5.074606	4.1497555	4.636893	4.48059	4.963912	4.1035776	4.424294	3.2434402	4.2235413	4.922197	4.990057	4.9670906	4.384032	3.8984609	4.53631	3.9925573	4.6208053
ECHDC3_8518	2.5675144	2.6408675	2.9498878	2.2012296	4.028735	2.856971	2.6027424	3.125914	1.8583468	4.0349226	3.463228	0.0	2.0942962	2.2263975	4.2861466	1.9751234	3.0552592	1.8028293	2.0372567	2.5745864	2.8854377	3.3075252	2.1921742	2.211185	2.8795586	3.0722673	1.8132123	5.0126305	1.641682	3.1818643	3.4045613	2.0935025	2.0174735	2.254308	3.763017	3.7204854	1.4692928	3.276195	3.5437636	3.4455242	2.7029521	3.2434402	1.3434219	2.4622529	2.3014088	2.157166	1.759398	1.7887553	2.4838698	1.4803274	2.9368665
ECHS1_8519	8.9549265	8.926225	9.248169	9.379914	9.516677	9.164479	9.322772	9.757804	9.455575	9.984455	9.191521	9.660874	9.456258	9.580155	9.592929	9.715805	9.352327	9.440063	9.675112	9.686259	9.692353	9.44642	9.32197	9.246272	9.798287	9.693916	9.452852	9.78937	9.66473	9.207886	9.391013	9.107555	9.068284	9.50067	9.975995	9.679889	9.688756	9.531903	9.586231	9.558189	9.36287	9.267409	9.288255	9.779877	9.686863	9.525904	9.297374	9.408212	9.4274435	9.328802	9.232139
ECI1_8520	4.933914	5.557232	5.862416	5.7672987	6.1534824	5.5885887	5.3586564	5.5952573	5.66938	5.6731067	4.862013	5.7592597	5.388094	5.8357854	5.7119584	6.142126	5.5169053	5.059939	5.3969994	5.2230883	5.938836	5.8079286	6.1599975	5.477893	5.7466063	6.0611734	5.478329	6.1776333	5.9157176	5.8003597	6.108487	4.846822	5.5225873	5.3872623	6.124129	5.591106	5.5542936	5.061018	5.3879013	5.682906	5.7482276	5.331716	5.5817885	5.5732307	5.905467	6.0418143	5.8642764	5.444807	5.5048833	5.606932	6.012312
ECI2_8521	6.211339	5.3871255	6.3526645	5.922097	6.341081	5.823663	6.0531855	6.317326	6.482299	6.6589	6.543289	6.174318	6.493653	6.913946	6.361744	6.754942	6.3953743	6.0198197	6.4835305	6.9360085	6.4646754	6.2060103	6.1599975	6.446681	6.928675	7.0503297	6.240106	6.371783	6.6932206	6.015719	6.5853105	5.9605074	5.723247	6.4237247	6.333599	6.4808903	6.9431176	6.881331	6.517723	6.9358387	6.4135365	6.4342117	6.469868	6.636408	6.8366485	6.699694	6.2279067	6.746723	6.2915235	6.381033	6.178245
ECI3_8522	5.503058	5.604584	5.862416	5.4821587	5.656079	5.4826703	6.1479983	6.3085594	5.0985227	6.0534616	5.732017	5.7592597	5.6453753	5.7146564	5.4316835	6.3114448	6.363698	5.129977	5.961547	5.430771	5.938836	6.2060103	5.454151	6.0120034	5.9511003	6.4907513	6.1913033	6.792932	5.898728	6.1493716	5.8712754	5.7133746	5.4235845	6.0107665	6.5810704	6.181274	5.9130535	6.106938	6.2066846	5.7805686	5.945435	5.8953857	5.983444	6.2370214	6.2288857	6.236457	5.6974435	5.962992	5.7087173	5.2017283	5.626962
ECSCR_32931	2.920388	2.757188	2.1254675	3.0351703	3.306929	1.7096798	1.9332373	3.3475084	0.90712637	1.958288	1.0020893	2.8111742	1.7876972	2.4853108	2.0303397	0.79319227	3.342051	2.1106029	2.0372567	1.7984657	2.394935	2.3350704	1.8787068	3.0463355	3.0474882	2.7133012	2.945727	2.5391638	1.641682	0.0	4.0610757	2.3461874	2.478483	2.0505176	3.2302322	2.6621091	2.6568587	2.520773	2.6624522	3.6660142	1.749319	1.3448799	2.6738586	2.4622529	3.520846	2.4129095	2.5288556	1.3987759	2.980197	2.9191062	2.3886216
ECT2_8523	4.3723593	3.8168726	4.8025837	3.6217864	3.739454	4.0293164	3.3249774	4.733586	3.9891582	4.268886	4.003915	3.325938	4.183362	4.528436	3.6219587	5.055187	4.399787	3.5589817	3.8272836	4.061532	4.383899	4.351885	5.511728	4.4512568	3.6792023	4.7515864	4.2172055	4.220787	3.7783942	4.4353337	4.808639	4.475143	3.952475	4.708207	4.3422446	4.7488112	4.0806365	4.57922	5.0438037	3.8572307	3.846459	4.101898	4.3914804	4.8106794	5.0194845	3.8915663	4.964269	4.6753454	4.5831456	3.6931117	4.348173
EDEM1_8524	6.0948186	5.604584	5.399246	4.9695644	6.092092	5.9745646	6.0159597	6.665118	6.020088	6.514567	5.732017	6.133674	6.3419743	6.2561164	5.8209496	6.363739	5.7306566	6.2883615	6.2533765	5.938055	6.487684	6.056177	5.7928953	5.7695255	6.682966	6.4758134	6.1235533	6.42662	6.6016965	5.704328	6.108487	5.6206007	5.317284	6.2319713	6.7591243	6.6325083	6.2843933	6.09031	5.9195886	6.0781574	6.553134	5.2464905	6.148881	7.16833	6.6039233	6.1335545	5.6295476	6.124011	6.248585	5.7735643	6.025776
EED_8526	5.579385	5.491576	5.279425	5.7117743	5.9493775	5.9214997	5.4358516	7.0903015	5.5396533	6.420485	5.004045	5.958579	5.621616	5.968873	5.2486916	5.768238	6.0620203	5.1967726	4.8932624	5.0894423	5.8704557	5.345127	5.9469395	5.7453194	4.9532332	5.619739	5.478329	5.876523	5.6371107	6.035587	6.611271	5.469194	5.044909	5.3872623	7.369206	5.802672	5.2865305	5.6655746	5.587702	5.5227737	5.999698	5.8187294	5.627374	7.332101	6.7427273	5.902711	5.6751647	5.7817183	6.095462	5.224932	5.745627
EEF1E1_8529	6.7627726	6.492336	6.64705	6.158497	6.1930046	6.5906177	6.409553	6.6233125	6.763713	6.8149633	6.5119243	6.5893707	6.7562003	6.510189	6.1058087	6.6324024	6.837208	6.788133	6.3797774	5.957366	6.2118297	6.628005	6.6056767	6.219531	6.402222	6.4907513	6.72465	6.026068	6.423104	6.7990284	6.6742	6.5440555	6.9148407	6.2439847	6.927569	6.3252115	6.3794136	5.893517	6.189224	6.0781574	6.50392	6.626377	6.3113174	6.4992642	6.5444336	6.465559	6.891031	6.481977	6.513299	6.4116917	6.5390663
EFCAB14_32678	4.8126674	4.7922845	5.1141357	5.4485846	5.0062084	5.2224226	5.277096	4.996315	4.768671	5.193538	3.8112326	4.589232	4.6739144	5.8357854	4.4979362	4.88671	5.0834537	5.059939	4.691375	5.458142	5.161331	4.951336	4.8855495	5.0736055	5.150626	5.619739	4.61272	4.395897	5.035818	5.095771	4.3347816	4.3650613	5.1723485	5.29789	4.0082307	4.828289	5.1130486	5.421568	4.742378	5.756766	4.1954517	4.3399305	5.122074	4.885974	5.4452095	5.2554655	4.540108	5.040768	4.9477005	4.6362343	5.099603
EFEMP2_32619	4.253147	3.969361	4.5670133	4.1671453	5.61302	5.2656455	4.6578894	4.537456	4.4013605	5.230974	3.1736372	4.463684	4.6269526	4.8834844	4.623618	3.9688365	4.399787	4.0672865	3.8272836	4.9028378	4.651761	5.161626	4.5972085	4.2594814	4.452508	5.284702	4.9621263	4.779725	5.317306	4.022579	4.763048	4.527186	4.6222124	3.5465431	5.3661165	4.664698	4.7359815	3.6833863	3.9275382	4.7107196	4.1954517	3.8934412	5.214585	5.2979803	5.378639	4.752365	3.398114	4.2482734	4.385925	4.194126	4.5480227
EGF_8530	2.352352	1.6298585	2.595782	0.598462	2.7930737	1.7096798	2.848407	0.9754093	0.90712637	2.277392	1.0020893	1.5879338	1.3978517	2.7047522	3.9445508	1.3020612	0.9366254	0.8715908	2.2871187	1.4072624	2.8854377	2.736401	1.477661	2.6883667	1.8973923	0.9458831	0.0	0.0	1.2711444	2.4557533	2.1657794	1.7869611	2.0174735	1.5288349	2.780086	2.6621091	0.91412866	1.3671651	1.4735415	2.201003	2.0528789	1.7268903	2.2761428	3.3250313	2.3014088	3.1351821	1.759398	1.7887553	3.727981	3.6931117	1.7743741
EGR1_8533	6.1290812	5.4746842	6.038838	5.934278	6.6128507	6.51203	6.136482	6.658234	5.66938	6.8394084	5.676519	6.004385	6.506683	6.4807715	6.127191	5.8438244	5.33285	5.8011284	5.943465	7.152534	7.055776	5.9842396	6.4958296	6.30482	6.7453756	6.366678	5.9583745	6.1935315	6.643092	5.728942	7.041832	5.571876	5.843022	6.4857454	6.503203	6.809411	6.439453	6.4574585	7.152525	6.7311993	6.2589703	5.73777	7.1927476	7.1981807	7.275203	6.2029653	5.4574704	6.3864193	5.977702	5.675911	6.3486357
EGR2_32969	2.920388	2.864826	1.8166338	3.2056465	0.0	2.6110508	2.462204	2.1314895	1.8583468	3.5338151	3.3256865	2.3254929	2.34702	2.7047522	2.8419774	3.0581512	1.4998289	2.767179	2.5000281	2.5745864	1.6460551	2.0829086	2.6678705	1.8964331	2.6894746	2.9039202	2.945727	0.84966844	3.4455554	2.8640163	2.8283074	1.7869611	1.3359237	1.174418	2.3763168	2.6621091	0.91412866	1.752512	2.6624522	3.0349162	3.272122	2.6758873	1.3434219	2.9571993	1.8558273	3.1351821	2.3149712	2.7503326	2.6689403	2.3721018	2.8180814
EHD2_32703	0.0	2.9649875	2.1254675	0.0	2.5710797	2.1395752	2.1318972	3.5982804	1.4597532	3.1203544	2.3252695	1.0022291	1.7876972	2.2263975	2.0303397	1.6774919	0.0	2.1106029	1.7348644	2.7619596	2.394935	2.5496464	3.1751027	1.8964331	2.2122133	2.234339	1.8132123	1.3808255	2.1807282	1.884245	3.1450167	0.0	1.7165765	1.174418	3.8494694	3.7204854	1.869197	2.706798	2.4442878	2.8672009	1.749319	1.3448799	2.2761428	2.4622529	3.1471076	1.8461056	0.84413606	3.0644517	1.3398898	0.0	2.5464108
EHHADH_8534	2.5675144	2.050411	3.2339818	3.122925	1.7954637	2.6110508	2.1318972	1.5520809	0.0	1.958288	3.1736372	2.8111742	3.0631406	1.5057994	2.0303397	1.3020612	0.9366254	0.8715908	2.6855197	1.4072624	2.7397137	1.7771372	2.1921742	1.4932771	2.4704902	2.234339	2.1217842	0.0	0.7712642	1.884245	1.8541217	0.0	1.3359237	1.8131291	2.9462354	1.3349894	1.869197	2.3071601	2.4442878	1.4849088	1.749319	1.7268903	1.3434219	1.7028273	0.72674245	2.157166	1.3731631	1.3987759	3.1138003	1.1331779	1.7743741
EI24_32946	8.143179	8.072201	8.125801	7.958825	8.309807	7.9866138	8.091501	9.339561	7.825462	8.751594	8.153908	8.12338	8.35403	8.66121	8.068067	8.432397	8.201676	8.080262	8.458713	8.404726	8.64377	8.1342535	8.060481	8.348439	8.633324	8.48241	7.8702793	8.601429	8.352346	7.8385015	8.431915	7.8022733	7.7797008	8.253604	9.015321	8.570468	8.176544	8.172392	8.418651	8.469652	8.541565	8.163332	8.129596	9.381737	8.927584	8.365168	7.6986995	8.091198	8.442296	7.9121475	8.160176
EIF1A_8536	8.007024	8.87404	9.331496	6.3883677	9.513754	8.370014	9.325311	10.101453	9.19403	9.126604	9.346244	9.3989105	8.746156	9.543278	9.271468	9.550801	9.470427	9.426211	8.767026	9.535415	8.686658	9.344161	9.011125	8.426631	8.665957	9.389661	9.339845	9.347605	8.544829	9.140678	9.122026	7.9761686	7.871774	9.439302	9.888097	9.30244	9.310924	9.3147	9.480742	9.462107	9.30299	9.353144	9.136902	9.746174	9.822434	9.574183	8.915535	9.242673	9.559204	5.964879	8.5762415
EIF2AK2_8539	6.1290812	6.2458386	6.2920313	6.7332296	7.1178703	7.033511	7.0667577	6.0172343	6.2365127	6.6589	6.5119243	7.123364	6.5576563	6.9994087	6.2877173	6.876908	6.613073	6.872276	7.3299227	6.572633	7.008832	5.8889594	6.5240855	6.9592934	6.3708925	7.0503297	7.0955963	6.627236	7.0723047	6.6778393	6.490582	6.171433	5.9357576	6.8503575	7.051283	6.311447	6.552519	6.7498713	6.808182	6.5352554	6.4786687	6.7450523	5.983444	6.1014295	6.8933825	6.815027	6.5305514	7.016664	6.893746	6.9252253	6.621188
EIF2B3_8540	6.3191476	6.8928037	6.3965235	6.5553927	6.6273484	6.6075153	6.2369623	6.7452626	6.4246655	7.1733103	6.63349	6.633766	6.493653	6.404491	6.209686	6.821894	6.678904	6.193419	6.7563586	6.8141985	6.7575336	6.282984	6.8372555	6.5894947	6.5353513	6.549003	6.462057	6.3435616	6.788536	6.2030663	6.3278894	5.979311	5.659412	6.639173	6.6428957	6.6325083	6.7432413	6.508413	6.6255116	6.694082	5.9637504	6.3275914	6.5069256	6.6472692	6.564537	6.5344977	6.3024755	6.632365	6.9750175	6.5831037	6.4319
EIF2S1_8541	11.0164795	11.383369	11.427302	12.297211	11.941156	11.748298	11.825435	11.7291	11.613258	12.026939	11.339005	11.678205	11.6906595	11.59899	11.401145	11.9063225	11.817644	11.750982	11.957	11.858036	11.719872	11.337993	11.396289	11.527347	11.92796	11.707871	11.725368	11.485657	11.776129	11.1933975	11.508582	11.087832	11.24362	11.83968	11.811224	11.746957	11.842804	11.764274	11.937051	11.815178	11.819723	11.772222	11.34141	11.545631	11.766425	11.812658	11.428534	11.684994	12.185889	12.167736	11.943241
EIF4B_8549	8.716616	8.739096	9.0541525	9.287988	9.347485	9.194146	9.264449	9.90972	9.246948	9.540375	8.975711	9.218766	9.406725	9.393464	9.092806	9.295463	9.135001	9.153122	9.417897	9.348771	9.402683	9.237969	9.277018	9.105985	9.500119	9.467236	9.188503	9.09598	9.3610325	9.176911	9.48352	8.863718	9.082552	9.155904	10.000999	9.506496	9.191612	9.424901	9.507406	9.5002365	9.408713	9.1953335	8.94996	10.270817	9.678816	9.493373	8.976019	9.37125	9.559204	9.223294	9.328995
EIF4E_32598	9.629217	9.474002	10.015777	9.87771	10.138158	9.823282	9.897634	10.205462	9.88353	10.503527	9.891392	10.176878	10.016824	10.126409	9.890457	10.219132	10.236763	9.946407	9.988995	10.231518	10.140915	9.82921	10.103996	10.032744	10.269938	10.160045	10.000416	10.002909	10.085593	9.726318	9.900249	9.5728655	9.534972	9.989636	10.588245	10.127593	10.009097	10.130518	10.144757	10.257761	9.915107	9.878396	9.83772	10.304655	10.356228	10.09146	9.874256	9.939944	10.066302	10.090889	10.117618
EIF4EBP1_8550	6.162549	6.2054553	6.2287374	6.287532	6.4913034	6.40011	6.300261	6.4900937	6.1323547	6.8149633	6.7456036	6.2523236	6.506683	6.3887386	6.414873	6.2571836	6.860091	6.3035955	6.2824383	6.726875	6.4762254	6.6397595	6.538008	6.128882	6.6177344	6.460719	6.529051	6.008201	6.191602	6.889146	6.4479995	6.2663565	6.270875	6.391685	6.3923774	6.311447	6.5111504	6.2928176	6.431244	6.5069976	6.3866377	6.103581	6.6573415	6.22257	6.384001	6.858697	6.7489357	6.521069	6.595556	6.401544	6.5943303
EIF4G1_8551	7.997782	7.8706694	8.405252	7.7403746	8.259503	8.015388	7.9991417	9.611341	7.94814	8.932908	8.317045	8.159257	8.520658	8.468605	8.306971	8.591616	8.16079	8.289832	8.086826	8.538961	8.472695	8.463446	8.084397	8.257231	8.569208	8.64481	8.188904	8.764636	8.677755	8.038821	9.019125	8.135537	8.2240715	8.056534	9.828149	8.564678	8.052268	8.107771	8.561211	8.824791	8.48879	7.630315	8.441749	10.097522	9.404098	8.446124	8.0368185	8.362706	8.291812	7.8832693	8.302485
EIF5_8552	9.6217165	9.597149	10.00401	9.903495	10.011937	9.892993	9.885645	10.207821	9.913955	10.393301	9.946686	9.958647	10.139009	10.309062	9.860448	10.1256895	9.892837	9.960893	10.183527	10.242382	10.289884	10.063245	9.807615	9.849019	10.479061	10.178615	10.141971	10.013023	10.303768	9.700104	9.962079	9.594371	9.857697	9.975295	10.17953	10.150001	10.19147	10.167646	10.208981	10.255639	10.107565	9.973179	9.732138	10.49028	10.502776	10.102855	9.791238	10.05651	10.4761	10.064602	9.870474
ELAVL1_8554	5.503058	5.018919	4.927429	5.4485846	5.8038006	5.622235	5.645372	6.7190394	5.5122466	6.2486134	5.2894707	6.2523236	5.6687493	6.184934	5.5312824	4.922016	5.826721	5.712599	5.4745984	5.7951183	6.019991	5.7869396	5.8829236	5.5069795	5.9511003	5.7245574	5.274768	5.856691	5.949109	6.035587	6.230753	5.207351	5.371413	5.782717	7.0783863	6.004357	5.3504753	5.4479117	6.001903	6.058821	5.705332	5.512942	5.461093	7.4484425	6.8933825	5.771776	5.3490634	5.760095	5.810636	5.709202	6.3908687
ELOVL5_8556	6.2585325	6.03157	6.6348944	6.6835856	6.5533566	6.582094	6.6226563	6.4900937	6.269625	6.8025837	6.091577	6.662622	6.8097496	7.246648	6.7264276	6.4387894	6.5858755	6.527707	6.827099	6.760244	6.7575336	6.580005	6.392335	6.271307	7.2287045	7.2740474	6.4892287	6.567487	6.9290423	6.4150944	5.9547553	5.842226	5.8993754	6.6208634	6.593649	6.3657346	6.778537	6.9288654	6.5726237	7.299323	6.5163817	6.408286	6.8618855	7.1223636	6.811634	6.9422603	6.243132	6.1901846	6.476558	6.5920544	6.895044
ELOVL6_8557	4.769877	4.64907	5.4556203	3.8953745	5.5228443	5.108337	5.4729533	5.1217184	5.0985227	5.155104	5.2894707	5.004316	4.806271	5.2748694	5.396895	5.023029	4.047781	4.908754	4.4046426	4.778069	4.7690907	4.913102	5.769482	4.9519644	5.324233	5.0222125	4.400122	4.9390955	5.2652316	4.1736693	5.613162	4.527186	4.269964	5.732439	5.5835032	5.2595377	5.2196198	5.499198	5.6655283	5.060994	4.7954197	4.5441957	4.841744	5.7244816	5.2355084	5.6527843	4.208998	5.0044465	5.1787286	4.285248	4.4314632
EMILIN1_33056	5.579385	5.1523714	5.8831177	5.2089505	5.983587	6.038264	5.813899	6.8150115	5.1704164	5.875783	4.091393	4.589232	6.236427	5.341848	5.2486916	5.5821314	4.961786	4.9480615	5.1978416	5.8164253	5.8169565	6.0736146	4.5972085	5.355302	5.2225943	5.822273	4.9228063	5.836582	5.8641353	4.977498	6.7344985	5.5468826	5.5463114	5.152508	6.985988	5.5447974	5.149454	4.917584	5.8982544	5.8940253	6.135151	5.025554	5.947952	6.8394675	6.844891	5.222417	4.680936	5.0044465	6.127414	4.7038584	5.5357976
EMP1_32450	4.1231894	4.6788726	4.221729	4.247438	3.891333	4.260557	4.2511373	4.6247954	4.6225367	5.193538	4.2518835	4.5278234	5.2399135	4.9277596	4.993226	4.775291	4.918838	4.548519	4.294831	4.542661	4.9785004	4.351885	3.549646	3.9562628	4.117059	4.5380926	5.074039	5.1493297	5.0665703	4.75589	5.0172	4.115961	4.829782	4.2650437	4.798538	5.3157754	4.872916	4.57922	4.5910425	4.5538173	5.443473	4.165188	4.588737	4.9920235	5.2603717	4.32424	4.724981	4.928939	4.4378147	2.8005517	4.2134633
EMP3_32795	5.2463717	6.0992565	5.7765017	5.7808523	6.092092	6.214046	6.1013703	5.4272594	6.0394163	6.514567	6.153864	6.3619523	5.980331	5.496835	5.8469577	6.0006714	6.1758356	6.4882526	6.082145	6.508622	6.0356884	5.6541553	5.8386116	5.9284687	6.3225837	6.020577	6.207755	6.1935315	6.1053724	5.753143	6.1266007	5.979311	5.8993754	6.0107665	5.7723823	6.1035347	6.300671	5.752686	5.961333	6.4781747	6.40015	5.8187294	5.3293705	5.6828604	6.1644845	5.7944407	5.7832704	5.824015	6.33322	6.3497086	5.985001
EMR1_8558	6.907975	7.0550013	7.3879356	7.869674	8.14073	7.701951	7.3219094	9.301409	7.2766266	8.073598	7.868344	7.4138193	7.710626	7.372115	7.609959	7.962634	6.882617	7.1586113	6.2679806	7.526766	7.5192432	7.661626	7.237806	8.456759	7.5695558	7.4975753	7.086729	7.602164	7.8454385	7.320162	7.751249	6.948877	6.994611	6.904342	9.012981	7.8465676	7.2076535	6.871633	7.4885736	7.2910604	7.438175	7.4128656	7.5172496	8.679396	8.077687	6.625792	7.1227036	6.94181	6.8369045	6.768236	7.5453796
ENG_32663	4.3139844	4.736693	4.221729	3.6217864	4.4435186	4.4220943	4.6253023	5.6792645	3.2858555	4.7535005	3.7042944	4.0041766	4.57841	4.344694	4.430736	4.3259277	4.399787	4.1369777	3.97701	3.8297148	5.0728097	4.8738275	4.748571	4.1158237	4.39137	3.804172	3.5722876	5.443295	5.211207	3.662614	4.937356	3.8146856	4.3258634	3.8901742	5.7723823	4.7890973	3.2992895	3.019407	4.963912	4.7107196	2.7029521	3.2434402	4.802539	6.069485	5.6090326	4.1939206	4.437955	4.1183414	4.1574087	2.8005517	3.8394485
ENO2_32652	0.0	2.864826	1.4231598	3.122925	2.3086033	2.4703453	1.702786	3.654709	2.8333244	1.958288	2.0031328	0.0	2.5620022	2.4853108	2.0303397	2.2217295	0.0	2.933088	2.2871187	0.0	2.7397137	1.3886317	1.8787068	0.0	1.8973923	2.234339	1.8132123	1.3808255	3.1333025	1.884245	2.1657794	2.5611415	2.478483	1.174418	3.2302322	2.0163083	0.91412866	2.3071601	0.0	2.4587722	2.0528789	0.0	2.4886627	2.9571993	3.3460455	2.6300716	1.3731631	0.0	1.7211449	1.9940488	1.7743741
ENO3_33181	6.9178085	7.374758	7.1861453	6.97644	7.69765	7.1875377	7.017382	7.539369	6.875482	7.1144323	7.153893	7.3619795	7.2189317	7.750466	7.116834	7.630459	7.463498	7.4801955	7.537034	7.520288	7.008832	7.3328147	7.4806232	7.615757	7.822087	7.678078	7.0415545	7.283577	7.3722224	7.175443	7.3188815	6.518571	6.32674	7.1475716	7.6172957	7.3230634	7.806559	7.2981405	7.474227	7.6028247	7.398332	7.1489167	7.122851	7.5958867	7.127617	7.5468583	7.0025935	7.061549	7.2822847	7.4433165	7.497864
ENOPH1_8559	3.5456047	1.855405	3.0989165	4.0376496	3.9843726	4.0786247	3.8611355	3.9535432	4.2099314	4.268886	3.7042944	3.0038986	4.2468624	4.2077594	4.037826	3.9688365	3.7862453	3.6571267	3.471199	4.380453	4.228669	3.6238804	3.1751027	4.1158237	3.5730798	2.4936059	3.4668822	3.0389242	4.517887	3.8537946	4.3347816	3.4334254	3.342871	3.0945923	4.1512403	3.8014958	3.742225	2.056328	4.2303777	3.7647882	2.7029521	3.3562202	3.1189616	4.647166	4.3213544	4.124063	3.9367237	2.7503326	3.1138003	3.4781973	3.1485944
ENPP3_8562	4.189631	4.192377	4.712917	4.623438	5.0499144	4.4220943	4.6578894	6.20844	5.0228577	5.193538	4.4634175	3.5890465	4.183362	4.691398	5.4316835	4.956479	5.0834537	5.059939	4.8158636	4.980399	5.1029243	4.1692977	4.7956905	5.1493516	4.117059	4.7011013	5.0004034	5.3327885	5.291504	5.057414	5.5608344	3.3199837	4.0218086	5.766152	5.0009694	4.7073674	4.5846734	4.5307474	5.0821495	5.1731434	4.950405	4.8440657	4.1629167	4.731238	5.5497575	4.4999967	4.767721	3.9755385	5.351003	4.4119706	4.993965
EP300_32876	8.159847	8.236529	8.577089	7.8537307	8.418001	8.465789	8.4015875	9.68177	7.8365536	8.525461	7.9757023	8.213893	8.280072	8.664484	8.1382	8.1677475	8.035718	8.075832	7.805796	8.237089	8.548511	8.207166	8.006427	7.8663855	8.215093	8.775596	7.900955	8.777878	8.657697	7.8775535	8.827569	7.7809963	8.023161	8.132816	9.664894	8.405343	7.7062626	8.031435	8.488126	8.462312	8.074037	7.838784	8.412752	9.906196	9.124944	8.391422	7.904224	8.179368	8.451792	7.4433165	8.228725
EPB41L2_8564	5.422466	5.422789	5.798465	5.739804	5.8539762	5.948276	5.9384975	7.000622	5.8333864	6.011051	6.0041103	5.619074	5.903598	5.8123593	5.624447	6.5891285	6.2813244	5.8224373	5.595319	5.2230883	6.0041213	5.9842396	5.454151	6.2018514	6.072918	6.2833385	5.450949	5.731608	5.5308495	5.8003597	6.3434615	5.8005414	5.5463114	5.7990947	6.835249	5.897854	5.7086554	5.9125586	6.021768	5.9992065	6.0519943	5.025554	5.671564	7.0748844	7.06549	5.7944407	5.404285	5.0044465	5.9600663	5.641834	5.438482
