Subject Type: In Vivo
Species: Rat
Strain: Sprague-Dawley
Sex: Female
Organ: Lung
Test Article: Perfluoro-3-methoxypropanoic acid
CASRN: 377-73-1
DSSTOX: DTXSID70191136
Study Duration: 28d
Article Type: Chemical
Article Route: Oral
Article Vehicle: Feed
Administration Means: Dietary
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder

	A52	A53	A54	A55	A56	A57	A58	A59	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A80	A81	A82	A83	A84	A85	A86	A87	A88	A89	A90	A91	A92	A93	A94	A95	A96	A97	A98	A99	A100	A101	A102
CRAT_8375	6.9852962	7.090197	7.50816	6.889017	7.123611	6.900307	6.5969973	7.1772523	7.1811094	7.1209993	6.650109	6.91408	6.472516	6.8735337	6.8889256	7.209632	6.9562173	7.481225	6.9111485	6.7428393	7.3390417	7.7024894	7.2160954	7.124459	7.495444	6.4162245	7.616509	7.5822678	6.843757	7.055108	7.3754435	7.5129676	7.211835	6.8570113	7.2679443	6.939092	7.462842	7.039638	6.9323297	6.7443333	7.545581	6.504062	7.243433	6.736586	7.055077	7.0763884	7.4168267	7.108972	6.7018533	7.8132105	6.6671815
CREB1_8377	7.949212	8.127806	9.607987	8.144396	8.201128	8.163486	7.8704586	8.199303	8.513887	8.246061	8.008302	8.192977	7.7653866	8.529169	8.363188	8.19459	8.4082365	9.069535	8.532644	8.196413	8.73559	7.871645	8.322191	8.568548	8.450913	8.624322	8.123844	8.370878	8.225014	7.919128	9.604506	8.005951	9.747334	8.540934	8.425028	7.8655286	9.106096	8.101217	8.202602	8.429266	8.396521	8.177568	8.356376	8.179487	7.920246	8.664432	8.76112	9.331906	7.8640585	8.919389	7.878789
CREG1_8380	9.494959	9.950379	9.464417	9.684978	9.573403	9.368782	9.096475	9.827953	9.664389	9.43792	9.740897	9.698421	9.488775	9.850757	9.873578	9.582069	10.063358	9.326299	9.765306	9.795061	9.66918	9.944939	9.572753	9.379284	9.75974	9.245107	9.136635	9.393155	9.84978	9.470751	9.521463	9.932171	9.501306	9.229006	9.291751	9.808987	9.690186	9.470755	9.542262	10.057099	9.548396	9.393677	9.470381	9.437499	9.41863	10.187114	9.916254	9.497565	9.444887	9.342438	9.898922
CRELD2_8381	7.3533106	7.3137336	7.374839	7.510094	7.0527964	7.107544	7.2633834	7.566906	7.477221	7.2470384	6.73806	7.1473007	7.074603	7.569234	7.787032	7.216344	8.123471	7.952106	7.659471	8.038456	7.3893604	7.361459	7.2613564	7.116479	7.9955907	6.8502326	7.407812	7.5065722	7.5158906	6.5344057	7.6061597	7.160936	7.4796367	7.397151	7.5075116	6.8854337	7.629888	7.364841	7.0709634	7.791417	7.7487025	7.12572	7.57355	7.4384446	7.191594	8.533889	8.020852	7.857033	7.050835	7.2823973	6.9431524
CRIP1_32865	13.7332115	13.702649	12.67533	13.472692	13.306572	13.812763	12.943624	13.001277	13.463718	12.826777	13.504398	13.557098	13.366864	13.7189	13.638408	13.339302	13.108904	12.69891	13.004652	12.945064	13.13451	13.609165	12.901041	12.931463	12.566175	14.009137	13.221297	13.782502	13.198153	12.638396	12.586503	12.799905	12.7867	13.191509	13.295501	13.549054	12.3971815	13.1808605	13.112465	13.346173	13.46804	13.471403	14.043743	13.152244	13.653027	13.136621	12.634263	12.731399	13.508567	12.155593	12.608994
CRISPLD2_32789	7.5684586	7.718503	9.623745	8.3817215	7.142336	7.063282	7.6893735	7.390419	8.31702	8.596199	7.8246417	7.5023885	6.4860377	7.94449	7.9284387	7.73403	7.862229	8.626808	7.9051423	7.582605	8.584503	7.7917094	8.924532	8.378116	9.248922	8.324052	7.5589657	8.26177	8.668443	7.885618	8.929885	7.523518	8.9825325	8.242045	8.186551	8.307632	8.836768	7.6239853	7.14259	7.8105035	8.0572605	7.417111	7.773612	7.5504274	7.6470127	9.207706	9.153884	8.894473	7.5352616	10.031908	8.176204
CRK_8382	6.686981	6.3437266	7.0114264	6.097123	6.385165	6.270366	6.6209965	6.329975	6.706362	6.869867	6.519692	6.404625	6.030953	6.7414575	6.437497	6.5783515	6.4754305	6.631826	6.5090466	6.24677	6.6457534	6.73662	7.019357	6.775014	6.558953	6.6494875	6.666847	6.4905043	6.322041	6.1808877	7.1514473	6.0881186	7.049504	6.7517624	6.768823	6.8106365	7.2259984	6.5945067	6.5971255	6.5422363	6.735405	6.465329	6.8593364	6.647816	6.427178	6.732072	6.9784107	7.3677053	6.445336	6.874979	6.4593697
CRKL_8383	4.3913627	3.795114	4.4521956	4.5319605	4.3092074	4.597801	4.709781	4.9968376	3.8643644	5.199318	4.624969	4.8379374	4.077921	4.825514	4.204587	4.872794	5.4192395	5.5866594	4.883866	5.460556	4.0706973	4.4327383	4.79968	4.635661	5.10721	4.7980413	3.7854402	5.273375	4.503857	4.4488726	5.2563787	3.631716	4.5853806	3.8425555	5.201443	4.403289	4.455129	5.5206704	4.381763	4.1670804	4.117115	4.500786	4.356143	4.5006	4.098539	4.6229305	4.8792915	5.2893977	4.9469786	5.2413626	4.6071596
CROT_8384	7.3440003	7.3912587	7.3841205	7.21492	7.026159	7.069689	7.0677204	7.140517	7.1895127	7.0621943	7.230275	7.1751194	7.1444826	7.0606866	7.289309	7.4219475	7.198714	7.582405	7.3762975	7.690179	7.3893604	7.669912	7.001684	6.92874	7.6619463	6.820335	7.4576454	7.245124	7.284609	6.9126525	7.393635	7.8678794	7.2371993	6.670088	7.420872	6.6375165	7.635136	7.4289074	7.4039216	7.427276	7.4007955	7.4505467	7.3093476	7.448992	7.0310135	7.3854	7.5811353	6.849555	7.143726	7.8868904	7.1940327
CRP_8385	5.0013995	2.3501372	3.4116306	4.801021	4.12064	3.0255487	6.881586	3.7798748	2.6056395	0.0	4.135238	6.7995996	6.755348	5.0653853	4.0146427	6.4011774	1.975524	1.3910185	5.571095	3.412188	5.148957	4.7141113	3.769346	5.462675	1.2775058	3.9988768	2.9673107	4.7747	5.7871184	6.8092136	1.2658277	5.9850163	3.95061	5.6203847	4.5569	1.6960093	2.41448	4.44564	5.85308	7.1928353	4.4954557	3.2951636	4.874528	1.8259927	3.4938002	5.3362837	0.77466154	4.0347295	4.2200093	3.064451	3.025291
CRY1_8386	1.8598704	3.0047514	3.2585535	3.066622	3.843911	2.7975204	2.5537043	3.959331	3.3681335	2.7136316	2.5197854	3.6959884	2.7768304	4.4273376	2.8207483	2.8504078	3.7510374	2.9050717	3.2105823	1.9883695	2.4087307	0.0	2.0562346	2.675224	2.3985105	2.7052543	3.9536505	3.4324007	2.6830223	2.3695822	2.173648	3.8486161	3.605827	4.0505095	2.4957232	2.454194	3.0389256	1.4131908	1.2441283	3.5015974	1.3141968	2.0724106	0.91491205	3.710522	2.6164982	3.7964468	3.7096663	2.9251723	0.74700254	2.2273552	3.3347337
CRYAB_33054	7.094818	6.4048204	6.3074894	6.2745595	6.7286344	6.51534	6.930419	6.701823	6.2723813	6.869867	6.122197	6.3405566	6.3886113	6.284199	5.9983616	6.3286943	6.0012	6.546746	6.460683	5.967712	6.0985465	5.9724646	6.739123	7.116479	6.799283	6.6941333	5.6567993	6.502544	6.600609	6.3501377	6.315792	6.461728	6.3078594	6.70126	6.6595507	6.1535573	6.380144	6.6191263	6.8746014	6.00972	6.6310773	6.5293183	6.0168686	6.7706194	6.9816475	6.430407	6.227318	6.270834	6.827796	6.540224	7.060069
CRYL1_8388	4.825247	5.3716197	5.589052	4.4987154	4.5894704	5.4350405	4.9178324	5.0767875	4.2965245	5.068843	3.8495734	4.056578	4.147644	3.7889464	4.783228	4.6128073	4.1589093	5.4594283	5.05651	5.103862	5.2613025	4.750176	4.7581806	4.444925	5.014904	4.953037	4.304301	4.9607425	4.8904047	5.267207	5.146246	5.789078	4.9031844	5.5306764	4.882816	4.297702	5.4696493	4.912026	5.3222704	5.4763083	5.336138	4.500786	5.221244	5.4047847	4.7367663	5.0232553	5.325292	4.9219112	5.1535387	5.375395	4.9172
CSF1R_33318	8.222494	9.086903	9.069248	8.789963	7.8374066	8.479603	7.8246927	9.411198	8.266282	7.729749	7.8445916	8.192977	7.825124	8.4851055	8.8634205	8.716504	9.182254	9.257207	8.823037	8.943056	9.172709	8.712795	8.144353	8.212065	9.359403	8.055515	7.9507036	8.3036585	9.4664	8.186682	9.081592	8.189401	9.173649	7.9008665	7.7621927	7.813803	8.958995	8.096841	8.24227	9.069388	7.77342	7.896246	7.658198	8.810602	7.880398	8.909784	9.057098	9.019937	7.817099	8.817085	7.854713
CSGALNACT2_8391	8.700352	8.507915	9.713	8.603169	8.239317	8.30868	8.2625	8.791541	8.459334	8.645676	8.376984	8.055059	8.301103	8.321264	8.366506	8.6536045	8.682455	9.218434	8.532644	8.210936	8.878963	8.3334875	8.55509	8.487341	9.018743	8.580402	7.98994	7.9854474	9.01796	8.137706	9.648094	8.352133	9.606021	8.814769	8.379808	8.412521	9.32487	8.152717	8.677977	8.300182	8.715042	8.2590885	8.049115	8.404785	8.490043	8.519879	8.514258	9.104958	8.562761	8.788533	8.497134
CSK_8392	5.563268	6.031408	6.490508	5.3407583	5.5215454	4.796286	5.63558	5.575861	5.053772	5.318966	5.025315	5.6099854	5.475175	5.333507	5.7567906	5.5620956	5.4915533	6.3598704	5.501084	5.5317	6.549461	5.376046	5.949783	5.5121727	5.7079396	4.953037	5.9231906	5.7681904	6.111913	5.5711217	6.0047107	5.411398	5.7614093	5.163794	5.8248014	5.5172977	6.1792326	5.5720153	5.507303	5.6768327	5.0427637	4.9380255	5.582829	5.118027	5.5149717	6.3692126	6.1715045	6.3636312	5.30973	6.528761	5.5374756
CSNK1A1_8393	9.287197	9.296207	10.188696	9.269293	9.392317	9.249693	9.248642	9.399586	9.404119	9.215048	9.142746	9.044826	8.971222	9.168541	9.273565	9.5885515	9.38886	9.920209	9.436934	9.109267	9.807447	9.19397	9.6385565	9.45084	9.557822	9.344734	9.200748	9.227131	9.216979	9.008549	10.165661	9.309344	9.971692	9.298601	9.411738	9.129958	9.884502	9.319353	9.276964	9.400653	9.142565	9.335804	9.142195	9.362772	9.244712	9.405065	9.7101145	10.107486	9.182266	9.778456	9.115796
CSNK1E_8394	5.6106253	5.7467947	6.621852	5.283347	5.226292	5.549479	5.460438	5.2930603	5.8100567	6.343739	5.930176	5.58255	5.7463408	5.821816	5.9460964	5.7025685	5.862646	5.9316263	5.571095	5.22329	6.020873	5.9876504	5.949783	6.326815	6.086129	5.707999	5.9827547	6.196496	5.9405556	5.822021	6.788722	5.0225687	6.559836	6.367329	5.6261387	5.794611	6.193533	6.0414834	6.088925	5.6974854	5.6877804	5.38802	5.997004	5.6438866	5.729531	5.696601	6.0683126	6.5779963	5.558407	6.4938154	5.320251
CSNK2A2_8395	5.446321	5.4315677	6.0402865	5.139774	4.760823	4.765044	4.993321	5.379671	6.068799	5.429446	5.3099365	5.1683154	4.8376827	5.271002	5.3371534	5.8305693	5.3689346	5.912321	5.18114	5.333583	5.7781	5.178464	5.834715	5.437275	5.9924192	4.372984	4.9861135	5.273375	5.1641307	5.2141995	6.263995	5.823639	6.4556413	5.4100776	5.325872	4.060068	6.329243	5.1670513	5.690526	5.126357	5.2820425	5.148255	4.83031	4.579517	4.6965365	5.656184	6.0683126	6.186248	4.7789335	6.331765	5.036154
CSNK2B_32771	4.0225945	4.1205935	4.4164543	4.1158	4.3092074	3.754902	4.10752	3.2464948	3.3681335	4.07766	4.135238	4.056578	4.004657	3.9571867	3.8725233	4.016585	4.1589093	4.297216	4.1304765	3.07377	5.148957	4.7853613	3.8505719	4.8041	4.286477	4.8776197	3.6933587	4.1962185	3.8245347	3.5986555	4.417342	3.7076976	4.5853806	3.3070195	3.1626086	4.297702	3.9483745	3.562079	3.5789425	4.1670804	3.9186788	3.7028883	4.737588	3.5629644	3.2925959	4.396309	4.283959	4.56793	3.1921353	4.041553	3.135979
CSRNP1_32455	4.6245546	4.259386	5.3447328	4.4298344	4.2643256	3.3955991	5.2301836	3.959331	5.1940193	5.135555	3.0183585	4.6392264	4.3386216	4.107841	4.204587	5.3587184	4.1589093	5.562095	3.93192	3.843529	4.0076656	3.7680552	4.579102	5.437275	4.846584	3.017809	4.4237337	3.5297387	5.132623	3.827656	5.407258	4.8320127	4.838364	4.6279483	4.429553	4.637709	5.2681985	4.697598	4.381763	4.2251306	4.542232	4.089959	4.0822062	4.6903453	4.3783145	4.536505	4.844022	5.3424788	4.416101	6.05643	4.106904
CSRP1_8396	9.050137	8.955245	9.463323	8.630285	8.765456	8.919872	8.962013	9.374759	8.825622	8.928007	8.770225	8.860087	9.128217	8.885293	8.889025	9.164626	9.008309	9.182625	9.072726	8.9056015	9.324283	8.312535	8.881696	8.7651	9.103359	8.830862	9.188152	8.956576	8.654645	8.295944	9.497833	8.506356	9.359809	8.577793	8.774238	8.896738	9.410002	9.269679	9.042441	8.854029	8.224344	8.866214	9.0096855	9.049384	8.970954	8.74613	9.177098	9.5265255	8.936803	9.670457	8.497134
CSRP3_32915	3.975135	5.7624407	3.5500124	1.3679414	5.8140073	3.6217172	5.9704947	3.7147276	8.057188	6.081435	6.1704164	2.8952975	5.0709076	0.89128935	6.604167	6.4589167	6.402283	2.085858	6.176174	1.6897072	0.0	9.053108	3.8505719	3.9655893	0.7757649	2.3057055	2.1409047	7.2014747	2.2847674	6.9777083	0.767507	3.1769147	0.0	6.354314	7.6284328	1.3180891	4.93532	0.0	1.2441283	4.334662	6.1319327	0.0	0.0	0.0	6.939178	7.7494855	6.12818	0.0	2.9603305	1.30632	6.4699745
CST7_32653	3.8752594	3.374138	3.0872846	3.9287665	4.1701427	4.0423255	3.8877492	3.842207	3.9459887	3.5992482	4.5296035	4.1342154	3.5693321	4.589793	3.335988	4.4852357	3.1802998	3.4243615	3.7016082	3.686112	4.0706973	3.2686324	3.8505719	3.64897	3.7884514	4.0683584	2.8007808	2.960089	4.233822	3.4229236	4.21398	3.914229	3.4409688	4.2322297	3.8336446	3.4204576	3.0389256	4.4996753	4.283787	4.436461	3.3103156	3.4083948	4.5862727	4.024413	3.6703475	3.262488	3.7859895	3.1797247	3.3917994	2.4381058	4.444615
CTCF_32905	7.6195116	7.686055	8.167754	7.8861356	7.512264	7.7096734	7.717472	8.187346	7.74576	7.5761013	7.5365486	7.545654	7.2826095	7.4331384	7.840504	7.410287	7.8393188	8.332181	8.026401	7.760976	7.9590106	7.951261	7.913389	7.9942203	7.9834642	7.4144397	7.863605	7.753247	8.087993	7.6314044	8.305351	7.904665	8.11075	7.754991	7.7219925	7.4510136	8.16785	7.490249	7.604951	7.8340116	7.5398297	7.4637074	7.864118	8.081211	7.4063535	7.7920747	8.145592	8.149137	7.459448	8.171198	7.6082063
CTH_32463	4.5291905	3.795114	3.6762748	3.23758	4.824044	3.8171504	5.587671	4.01451	5.547805	4.807576	4.8782253	5.1683154	5.391429	4.177652	4.144009	4.838401	4.775809	4.877556	4.191021	4.4929523	4.74741	4.7853613	4.79968	5.3309493	4.735279	3.925879	5.0617185	4.415837	5.0674663	4.812059	4.4639997	6.9503117	4.5041294	4.2322297	5.3727865	4.403289	4.674906	4.44564	4.8609357	4.436461	6.101021	4.0204105	4.0822062	4.6543403	3.8276267	4.0669503	4.283959	4.7360487	3.9930086	4.963406	4.9779024
CTNNAL1_8399	6.9241304	6.538051	7.614509	7.0294933	6.4863443	5.9751124	7.110729	6.853281	6.9334655	7.2318726	6.3345914	6.9574447	6.2685623	6.376151	6.5700374	7.0831523	7.0228033	7.2158732	7.343333	6.368363	7.2601113	6.8980255	6.9380655	6.9011364	7.320103	6.779482	6.8802657	6.682655	7.2110953	6.3501377	7.4293437	6.536556	7.2805414	6.0974083	6.5206356	6.7518787	7.8216224	6.7586226	6.760849	6.8587747	6.2493553	6.802234	6.708713	7.171776	6.930532	6.5119395	7.1827927	7.4666586	6.8534102	7.55523	6.0427
CTNNB1_8400	9.1308565	9.159604	10.046873	8.996094	8.791392	8.797832	8.7306795	9.0311365	9.235813	8.920932	8.664766	8.563	8.504134	8.903435	9.050383	9.176722	9.120882	9.741686	9.168055	8.910058	9.504875	9.360708	9.3963175	9.270226	9.610026	8.787738	9.096753	9.04567	9.09763	8.657848	9.832758	8.885385	9.745126	9.312126	9.248382	8.8624325	9.885604	9.193856	9.064738	9.244508	9.187399	8.800308	8.99724	9.087011	9.152924	9.657542	9.902391	10.000081	8.578206	9.680851	8.5753355
CTNND1_8401	10.6775055	10.893915	12.225694	11.191879	10.787958	10.5562935	10.792944	11.278383	10.69409	10.897229	10.574471	10.8727	10.538131	10.8533125	10.801058	11.113253	11.191288	11.9221115	11.2980385	11.121309	11.699355	10.491299	11.193897	11.357489	11.509584	10.987711	10.684449	10.740411	11.197662	10.687735	12.05184	11.093772	12.098948	10.744155	10.785375	10.468321	12.080187	10.766884	10.787952	11.04438	10.749065	10.826814	10.4657545	11.324365	10.551886	11.314559	11.785769	12.016993	10.726254	11.877499	10.268986
CTPS1_32924	4.4619217	3.8547187	4.5543957	3.9778466	4.0693784	4.667042	3.425298	4.759059	3.1093469	4.268106	3.6822834	3.7949302	3.9274719	4.0344796	3.335988	4.767052	3.7510374	4.1065474	4.8085756	4.342785	4.0706973	3.6959236	4.0699573	4.225074	3.7884514	3.9988768	3.4894345	3.9370584	3.9742403	3.4229236	4.21398	3.2800682	4.4180274	4.3936005	4.188614	3.9247541	4.8655863	4.6506042	4.005067	4.7841477	4.345276	3.6112444	4.2923794	3.9069195	4.217035	4.5803647	4.433819	4.654437	3.8645372	4.928938	3.6651719
CTSC_32456	10.507053	10.732991	9.376467	10.357184	10.664931	10.523414	10.583721	10.504105	10.643759	10.123247	10.264119	10.443933	10.501151	10.407772	10.54039	10.645952	10.561618	10.349602	10.755735	10.5640335	10.222661	10.6101265	10.10579	10.593987	10.400719	10.273641	10.591049	10.499614	10.6435995	9.827994	9.718338	10.421836	9.710455	10.421189	10.518271	10.429791	10.230602	10.698497	10.556454	10.787515	10.131761	10.619751	10.562691	10.490426	10.525575	10.523965	10.439269	9.933526	10.419049	10.077859	10.559521
CTSD_8403	9.613999	10.777465	11.058201	10.902799	9.758751	10.133953	9.540516	10.799444	10.327016	10.005565	10.090169	10.246117	9.649117	10.626377	10.85933	10.076581	11.12416	10.471672	10.60952	10.60516	11.249134	10.981663	10.6268835	9.95236	11.419441	9.9912195	9.677085	10.392891	11.118451	9.955597	11.417036	10.7535305	10.966715	9.882799	9.29936	10.270598	11.029866	10.0617895	10.295576	10.955542	10.14792	10.084001	9.870425	10.278375	10.375991	11.727119	10.932921	10.7478	9.54653	10.797473	9.949056
CTSK_33244	5.772068	6.094579	5.917813	5.395972	5.249507	5.3742266	5.0296335	5.200916	5.9940114	5.650854	5.6417775	6.3729463	5.2716246	5.754878	6.5112967	6.1010246	6.2438235	5.4594283	5.5248003	5.6429925	5.7005086	6.21111	5.7735453	4.8041	5.4026423	5.984513	5.581737	6.0565104	5.3941116	5.5711217	5.923569	5.6026454	5.9572825	4.7913756	5.938319	5.959483	5.8223395	5.063222	5.6517735	5.852856	5.0749354	4.9752607	4.356143	5.800342	4.9907546	6.2655597	6.098557	5.5597825	5.3341937	5.6954904	5.38892
CTSS_8404	9.074267	9.678731	7.6495686	9.666385	9.413027	9.648887	8.973709	9.553059	9.602803	9.416282	9.823635	9.70956	9.1432295	9.9350605	10.031363	9.554525	10.029349	8.863832	9.520409	10.035356	9.4257145	9.56813	9.43798	9.277401	9.524732	9.377612	9.032435	9.297924	10.297064	9.084353	8.538491	9.886926	9.099521	8.928903	8.693381	9.305354	8.920826	9.261883	9.454921	9.849011	9.57254	9.196912	9.029377	9.409422	9.412434	9.676611	9.291157	8.823902	9.461638	9.466283	9.607461
CTSZ_8405	8.683841	10.079342	8.775056	9.765801	8.44687	9.23694	8.200143	9.676875	8.736672	8.901895	9.10396	9.18596	8.0959425	9.688354	9.677818	9.235722	10.111959	9.423251	9.737666	10.056619	10.19817	9.532332	8.915122	8.889716	9.776236	8.908697	8.525399	9.049778	10.207284	8.730429	9.351956	9.559238	9.653895	8.327772	8.297094	8.596312	9.49761	8.800644	9.033049	9.669878	9.113819	8.758202	8.734771	9.631704	8.661809	10.119974	9.8002825	9.595114	8.749418	9.624079	8.400658
CTTN_8406	8.334861	8.2985	8.676511	8.197162	8.218879	7.901457	7.929306	8.588322	8.480034	8.584307	7.878854	8.233231	8.254458	7.9742203	7.9899664	8.469219	8.432932	8.775778	8.404274	8.192759	8.078841	8.026712	8.835055	8.648197	8.676069	7.6250935	8.532061	8.313943	8.046329	7.927385	8.333894	8.032047	8.114177	8.638103	8.506174	8.035279	8.341638	8.525832	8.567806	8.093657	8.34138	7.8468757	8.29669	8.271494	8.3704815	8.1819515	8.418606	8.0489	7.755033	8.499484	7.9824204
CTTNBP2_33124	7.6078897	7.2541113	8.202272	7.505917	7.734213	7.180398	7.7450333	7.207166	7.332961	8.073897	7.7993097	7.845986	7.305669	7.4473405	7.350908	7.586411	7.355487	7.9755473	7.5481534	7.2372394	8.397398	7.071959	7.784962	7.695296	7.9547653	7.7306623	7.0004153	8.200266	8.7170515	7.8117156	7.9307647	8.881289	7.758943	7.735047	7.37552	7.818583	7.7652936	7.8011885	7.40974	6.8495774	7.9529276	7.100665	8.486729	7.672456	7.147508	7.262898	7.5595546	7.575978	7.941735	7.7154818	6.8568974
CXCL10_8408	1.3661685	2.7772253	1.0505216	1.0384456	2.9410381	3.3116	3.3119242	1.1459634	2.6056395	2.8785198	2.8705208	1.505887	2.5891025	2.6156514	0.81406724	2.982267	0.7934195	1.7798718	2.0009494	3.3079603	0.7810196	0.7350104	1.3670897	0.8234442	1.9442551	2.7052543	2.6124887	2.8131542	2.2847674	2.3695822	1.6355115	1.8801905	2.0998702	3.508436	2.4957232	1.3180891	2.41448	3.562079	2.8398373	2.7867448	2.237746	3.6112444	1.870409	3.3087804	2.779433	2.1959202	2.74121	2.615874	4.2200093	2.2273552	3.5093927
CXCL12_32815	7.9975176	7.2651367	8.14882	7.035301	7.4026318	7.769932	7.7667093	7.436606	7.70531	7.8136325	7.2602906	7.7567506	7.594904	7.329606	7.337445	8.070433	7.2412815	7.6304526	7.9627104	7.6102595	7.890784	7.349754	7.964461	7.5781655	7.1130633	7.5049334	7.6289907	7.6702886	6.90098	7.671283	7.558581	8.039417	7.6732635	8.073599	8.257018	7.6248055	7.8123856	7.695184	7.483316	7.8246546	7.9089856	7.806126	7.985013	7.6679487	7.7972393	7.75428	8.167156	7.857033	7.5614004	8.031982	7.174714
CXCL12_8410	4.495948	4.020044	4.4521956	3.6546817	3.5765603	3.8171504	3.806365	4.393244	4.628629	3.9351194	4.624969	4.6392264	2.3732405	4.107841	4.969309	4.69199	4.4282074	4.1065474	4.3049827	3.7669663	5.314357	4.1917715	4.579102	3.7348733	4.0588484	2.0549433	4.636491	4.006342	3.6574762	4.4940457	4.2675705	4.2038307	4.5041294	5.163794	4.7469597	4.403289	4.40685	4.4996753	3.8076808	4.1670804	4.235701	4.550976	4.5862727	4.024413	4.6551533	3.8689742	5.012332	3.8995757	3.8645372	4.702806	3.871226
CXCL16_32294	6.866772	6.994071	7.8504324	6.7825446	6.466668	6.914614	6.986917	7.369407	6.2723813	6.7892814	6.3899446	7.03033	6.2995243	7.051419	7.1652513	7.0609503	7.1474094	7.454781	7.225259	7.119009	7.431994	6.8406396	6.6624627	6.754593	7.407413	7.2220497	6.8697863	6.833253	7.0850782	6.3501377	7.585207	6.9735827	8.003973	6.711503	6.786257	6.4030623	7.377733	7.2824655	7.197436	6.8403206	7.253962	7.117417	7.226473	7.448992	6.5107574	7.193987	7.5811353	8.064781	6.895116	7.40031	6.3716006
CXCR4_8411	4.238963	4.5391736	4.586914	4.9803176	4.1701427	3.98924	4.2981963	3.842207	4.357459	4.207375	3.7683518	3.589758	3.7594867	4.3688493	4.372408	3.5901983	5.343109	4.9923205	3.8591595	4.0514927	4.350166	2.318015	3.769346	3.4601047	4.9827743	3.4924479	3.4894345	4.1962185	4.8904047	3.962336	4.5530176	4.612401	4.1237936	4.8666334	3.5367947	3.2037432	4.968962	4.6506042	2.8398373	3.7590504	2.9429598	4.2805004	4.0822062	4.5006	4.4283023	4.2410083	4.8792915	4.990032	4.6288075	4.963406	3.7371767
CYB561_8412	6.547931	5.682455	6.8466334	5.139774	5.5591927	5.8165417	5.8937697	6.228612	6.349401	6.503819	5.025315	5.9476604	5.7236905	5.478858	5.776879	6.1855416	5.788037	6.3017087	5.8960624	5.1346583	6.1284814	6.323095	6.457337	6.255941	6.216184	5.59482	6.4306135	6.196496	6.1595883	5.8742104	6.7795286	5.806462	6.3316035	6.0335255	6.128021	6.658995	6.631912	6.2130213	5.463222	5.9763055	6.101021	5.9707007	6.2860403	6.17541	6.3120737	6.278931	7.0263968	6.080856	5.2848444	6.5515966	5.615966
CYBA_32388	9.573742	9.719381	8.056049	8.655016	9.265677	9.619712	9.113492	9.168237	9.337622	9.164026	9.49959	9.564601	9.503809	9.358996	9.174828	8.935698	8.925891	8.528801	8.849103	9.364415	8.773975	9.12182	9.214564	9.288096	8.890401	9.381029	8.878911	9.417205	9.401789	8.549681	8.673658	9.13283	8.603002	9.323857	9.108126	9.476917	8.752346	9.557699	9.58274	9.365594	9.192906	9.515587	9.45772	9.195907	9.577977	8.651639	8.668389	8.532769	9.241667	8.776467	9.495136
CYBB_32987	9.344346	10.987172	10.253435	10.587101	9.129972	10.051386	8.782139	10.609227	9.549938	8.939722	9.605689	9.609468	8.520653	10.690467	10.776948	10.009575	11.027139	10.627771	10.383348	10.97901	11.37426	10.270847	9.615501	9.25395	10.591233	10.0685005	9.143176	9.255866	11.14879	9.7509985	10.814068	10.228232	11.045103	8.980638	8.802357	9.184667	10.59281	9.162794	9.710794	10.737906	9.83338	9.204772	8.972024	10.456199	9.092198	11.290417	10.692	11.164625	8.982015	10.471263	9.08163
CYCS_8414	4.4270735	5.2658153	5.32559	4.657772	4.5147934	5.5123324	5.166382	5.441379	5.22705	5.034293	5.025315	4.970848	5.1747537	4.825514	5.003809	4.971313	4.568549	4.9923205	4.7694035	4.539725	4.6267533	5.376046	4.8400197	4.283256	5.0463333	4.953037	5.0617185	5.3012123	4.9638567	4.621652	4.5530176	5.190867	4.3729696	4.7119746	4.429553	4.839309	4.0773573	5.263908	4.6801877	4.745001	5.336138	4.6918488	5.734487	5.008204	4.5686445	4.7044697	4.6534505	4.097837	5.6391673	4.8574276	5.007322
CYP11A1_32785	4.5934615	3.0047514	3.7923706	3.3160174	3.501194	3.3116	4.10752	3.420012	3.7778437	4.9253836	4.0689483	4.46988	4.3386216	4.3078895	3.5378246	4.1346684	4.035336	3.6274276	3.8591595	4.4929523	3.800145	4.3411226	3.927467	3.7348733	3.546149	3.925879	3.4894345	3.7066844	3.6574762	3.5986555	4.158322	3.631716	4.1237936	3.6851468	3.0516508	4.1232457	4.137767	3.34311	4.005067	3.9774425	4.345276	4.1563087	4.1557193	4.0797563	3.3967028	2.8967123	3.1405618	4.0347295	2.9603305	2.6219573	3.025291
CYP11B3_34118	2.9703662	1.9736711	3.3371212	2.9728925	2.3925037	2.5265586	2.3389945	2.0116196	3.4819736	2.7136316	3.4930193	3.0634978	3.4639475	3.6968467	3.5378246	3.953709	3.5846817	3.4243615	2.955299	3.07377	2.9001622	3.364815	1.3670897	3.5576255	3.1429155	3.3876135	3.6933587	3.0934324	3.6574762	2.1613271	3.1252513	2.8140955	2.3056931	3.4112399	2.6560347	2.9486203	2.906296	3.2197537	2.3522675	2.7867448	3.3103156	3.7890568	2.6582627	3.2130213	2.6164982	2.5884557	1.942291	2.4321833	3.3917994	1.9804634	2.4710777
