Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Thyroid-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:32.54
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: thyroid
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
CXCL12_8410	24772	cxcl12	0.014012997562956946	0.3216772610977765	-1.1836956	1.1836956	-1.0084532	-1.0977567	-1.0358013	-1.0205547	-1.0382558	-1.0558968	-1.002506	-1.0159417	-1.1836956	0.9078664	0.08275878	0.49379507	0.8174943	0.4776472	0.48017418	0.9713846	0.746016	0.008408026			
CYBB_32987	66021	cybb	0.002462548737943772	0.2823866340335849	-1.1331239	1.1331239	1.0006169	-1.0413575	-1.0250014	-1.0707563	-1.0285085	1.0010896	1.0564628	-1.0286214	-1.1331239	0.9867516	0.14260961	0.3968911	0.19849473	0.36357334	0.9759976	0.2909374	0.23188338	0.007100401			
DAB2_33094	79128	dab2	0.0030574806359559724	0.2823866340335849	-1.159097	1.159097	1.0173569	-1.0058188	-1.030874	-1.0437534	1.0022006	1.0029373	-1.0762026	1.0126508	-1.159097	0.6726476	0.7782879	0.42057955	0.49479	0.91410387	0.91814417	0.3472145	0.61187166	0.009292736			
DAG1_8435	114489	dag1	0.04784881383192602	0.44124927885876125	-1.1290861	1.1290861	-1.0571618	-1.0945702	-1.0652183	-1.1049665	-1.0912037	-1.0635641	1.0155537	1.023363	-1.1290861	0.059345275	0.12756155	0.12675229	0.066300884	0.034249276	0.069760226	0.89851224	0.3878623	0.01948786			
DAXX_8438	140926	daxx	0.02553708958248885	0.38117207627898414	-1.0739298	1.0739298	-1.0249642	-1.0484897	-1.0139673	-1.0199975	-1.0233676	-1.0091549	1.0191044	-1.0012172	-1.0739298	0.27449158	0.07071521	0.358603	0.40179893	0.4362065	0.6778888	0.61733	0.91705424	0.115458116			
DEPTOR_32826	314979	deptor	0.0440760210270926	0.4342783042250688	-1.2272118	1.2272118	-1.0244724	-1.0647701	-1.1457394	-1.2272118	-1.1472713	-1.0604776	-1.0453557	-1.0033115	-1.1713203	0.68898034	0.3064182	0.012027508	0.031699263	0.04115151	0.23593889	0.38904265	0.886912	0.18818219			
DNMT1_8488	84350	dnmt1	0.021075873143315937	0.3556338028169014	-1.081016	1.081016	-1.0133685	-1.0170553	-1.0346684	-1.0160733	-1.0507028	-1.0096041	-1.0304989	-1.0266038	-1.081016	0.45235333	0.29823622	0.23148765	0.32881233	0.20185022	0.7798572	0.46676713	0.38712642	0.023989107			
DPYD_8493	81656	dpyd	0.0272636815920398	0.38279751491263203	-1.1115109	1.1115109	1.0238686	-1.027583	-1.0120966	1.0002037	-1.0125861	1.0059589	-1.0047171	1.0204748	-1.1115109	0.6553114	0.6104776	0.74572414	0.99733096	0.74718434	0.8552049	0.9228118	0.5906236	0.0050709792			
DSCC1_8498	299933	dscc1	0.028250851532758966	0.3890912733829985	-1.5620877	1.5620877	1.0239698	-1.0012652	-1.2587787	-1.4840547	-1.0729779	1.0583398	-1.010133	-1.1271219	-1.5620877	0.76356417	0.98560864	0.3689628	0.16945556	0.29137954	0.49660647	0.9319656	0.15078191	0.06798938			
DYNLL1_32638	58945	dynll1	0.0025455257489719993	0.2823866340335849	-1.0701598	1.0701598	1.0039806	-1.0015393	-1.0385236	-1.0701598	-1.0170224	-1.0377178	1.0095009	1.0055716	1.0688334	0.8794558	0.9378729	0.27746034	0.037502512	0.34142166	0.24636213	0.8097369	0.8012202	0.0040503666			
EGR1_8533	24330	egr1	0.011309891013777504	0.2925399858563669	-1.1989613	1.1989613	1.0352393	-1.0294173	-1.0612267	-1.0966382	-1.036588	-1.0082035	-1.1989613	-1.0151697	-1.1632777	0.2768193	0.3562948	0.21248156	0.24843006	0.2286717	0.7853815	0.16888082	0.71418375	0.030316949			
EIF4B_8549	300253	eif4b	0.02452642073778664	0.38053906833650003	-1.043821	1.043821	-1.000533	-1.0231901	-1.0170156	-1.0310056	-1.037812	1.0049645	1.0189075	1.0009934	-1.043821	0.9702764	0.1830036	0.32736897	0.23332478	0.027757384	0.82737756	0.2929658	0.950678	0.045306638			
EIF4G1_8551	287986;682402	eif4g1;eif4g1-ps1	0.015080497248828205	0.33275406393685963	-1.0581795	1.0581795	-1.005394	-1.0263234	-1.019733	-1.0377325	-1.0201	1.0000262	-1.0049084	-1.0269494	-1.0581795	0.7245801	0.038983006	0.12764616	0.16877846	0.34634456	0.99902236	0.89578676	0.039690234	0.06320395			
EMILIN1_33056	298845	emilin1	0.009185548071034905	0.2823866340335849	-1.2651541	1.2651541	-1.0955191	-1.0557588	1.0334014	-1.130953	1.0041009	1.0173665	1.0524495	-1.1097153	-1.2651541	0.24492437	0.41087604	0.60914946	0.20366974	0.94859904	0.7954677	0.5809578	0.24056657	0.051119145			
EPRS_8569	289352	eprs1	0.007284898602087025	0.2823866340335849	-1.0411587	1.0411587	-1.0140796	-1.0126759	-1.0172534	-1.0411587	-1.034379	-1.0245451	-1.0407947	-1.0158356	1.0229017	0.42582643	0.32926303	0.17962497	0.023274185	0.03369347	0.13995141	0.100388244	0.03138715	0.18963978			
ETS1_8577	24356	ets1	0.025699013157894735	0.38117207627898414	-1.4862014	1.4862014	-1.2917663	-1.4605412	-1.094949	-1.1727369	-1.2567358	-1.0060573	-1.2433054	1.0454419	-1.4862014	0.3189996	0.0013767062	0.29976088	0.26448658	0.10404337	0.9480533	0.22713383	0.2653757	0.012499382			
ETV1_8578	362733	etv1	0.020032375556454877	0.3556338028169014	-1.0719378	1.0719378	1.0083938	-1.0222394	1.0273168	1.0211208	1.0093206	1.0011903	1.0057613	-1.0177857	-1.0719378	0.73192334	0.40776864	0.24985924	0.5814848	0.7874435	0.9560054	0.8478795	0.44269451	0.029999133			
EVI2B_32891	100910940	evi2b	0.030921584478577204	0.3950884378256762	-1.1818639	1.1818639	1.0037148	-1.0648835	-1.0794847	-1.032145	-1.0250643	1.0829805	1.1134528	1.0542108	-1.1818639	0.93784755	0.41435063	0.22267742	0.6904041	0.70823574	0.20147079	0.1616673	0.26195252	0.045874286			
FABP4_8590	79451	fabp4	0.041	0.42627941176470585	-1.0504154	1.0504154	1.0102614	1.0329492	-1.0016049	1.0449682	-1.0004404	1.0272794	-1.0483578	-1.0000414	-1.0504154	0.7070183	0.19001888	0.944306	0.06146073	0.97958326	0.41424206	0.20139867	0.9989592	0.049292214			
FAM20B_8600	304885	fam20b	0.007464192051644139	0.2823866340335849	-1.0752385	1.0752385	1.0121711	-1.0370933	-1.0505135	-1.0641465	-1.0145552	-1.0425996	1.0092516	-1.0164571	-1.0752385	0.69715136	0.23719129	0.12447191	0.066661455	0.53982437	0.14178377	0.7233601	0.5744695	0.01134702			
FAM55B_32626	500991	nxpe4	0.006810897435897436	0.2823866340335849	-5.385334	5.385334	-1.1510382	-2.2697089	-1.8534307	-3.6769755	-1.3713719	-1.3487915	-1.1849303	-2.7174532	-5.385334	0.6875933	0.05894819	0.1324429	0.008344886	0.32858282	0.30823812	0.69486725	0.021877138	0.0012249539	0.3	1.0	
FAM63A_8604	310665	mindy1	0.0038445973290165926	0.2823866340335849	-1.0793244	1.0793244	-1.0231495	-1.0494174	-1.0578849	-1.0452007	-1.0582256	-1.0182424	-1.0175647	-1.030243	-1.0793244	0.23911309	0.052068792	0.06154452	0.11709562	0.0034981025	0.20775954	0.23730478	0.05864888	0.048817802			
FASN_8611	50671	fasn	0.04694741084021761	0.43482732922315087	-1.1285536	1.1285536	1.0264038	1.0463213	-1.1016966	-1.0063165	-1.0719054	1.0228969	-1.1285536	-1.0470831	-1.1103628	0.67336607	0.18729416	0.114311345	0.8729447	0.24061021	0.5839235	0.010534954	0.4805795	0.11276015			
FBXO11_8619	301674	fbxo11	0.005451241671714113	0.2823866340335849	-1.0834827	1.0834827	-1.0249236	-1.0155412	-1.0495571	-1.0525422	-1.0690912	-1.0189422	-1.0834827	-1.041667	-1.0685086	0.07312759	0.4717038	0.01759422	0.010774586	0.0031860562	0.41939774	0.08583622	0.01239497	0.02750347			
FGFR2_8637	25022	fgfr2	0.00392805457928468	0.2823866340335849	-1.2837371	1.2837371	-1.0509206	-1.084635	-1.0697998	-1.1978633	-1.0876971	-1.003054	-1.1313032	-1.0306396	-1.2837371	0.017780999	0.021332365	0.03068433	0.029134177	0.13828212	0.9545741	0.19591658	0.37860274	0.10933079			
FOS_8657	314322	fos	0.03528225806451613	0.4001800500258755	-1.2288077	1.2288077	1.0372111	1.0189295	1.027722	-1.0861263	-1.049375	1.0611552	1.0906179	-1.0384405	-1.2288077	0.8133823	0.69999146	0.5374022	0.19651419	0.5342607	0.36769074	0.09124039	0.67048734	0.0617835			
FOXJ3_8661	313554	foxj3	0.0445716622367614	0.4342783042250688	-1.0851164	1.0851164	-1.0549134	-1.051395	-1.0558255	-1.064147	-1.0402831	1.0123485	-1.016878	-1.0293318	-1.0851164	0.19210103	0.08288991	0.15896788	0.06893987	0.2653742	0.6739276	0.49723843	0.29458112	0.16582227			
FSTL1_32837	79210	fstl1	3.972983710766786E-4	0.26900881476314287	1.197668	1.197668	1.0634586	-1.0060253	1.0127381	1.0266982	1.0787024	1.0386243	1.0755464	1.168784	1.197668	0.26997763	0.8860718	0.8147254	0.6329002	0.12061192	0.377628	0.11465104	0.013519833	6.2751316E-4			
FYN_8670	25150	fyn	0.02076907258893687	0.3556338028169014	-1.0723948	1.0723948	1.0292166	-1.0252802	-1.0130625	-1.0476731	1.0189687	-1.0254042	1.0068092	1.0203828	-1.0723948	0.35922635	0.3073511	0.6172079	0.26241845	0.44505507	0.45190522	0.73314196	0.5186932	0.13804464			
GADD45B_8679	299626	gadd45b	0.034157122764717704	0.4001800500258755	-2.6807218	2.6807218	-1.4576194	-1.3875047	1.0848676	-1.9566462	-1.6744031	-1.5037059	1.0419598	-1.0734584	-2.6807218	0.25067186	0.41650143	0.67579633	0.022298502	0.19879039	0.14390808	0.7769042	0.810187	0.05263675			
GAR1_8683	499709	gar1	0.0016009605763458075	0.26900881476314287	-1.3497478	1.3497478	-1.1185865	-1.1986703	-1.3497478	-1.3402123	-1.2162129	-1.1485881	-1.03883	1.1516933	1.1742972	0.31167763	0.2072099	0.017530506	0.040659565	0.045731667	0.15045494	0.7764579	0.07881672	0.0786077			
GDF15_33113	29455	gdf15	0.0429664508534432	0.4335650040883074	1.2340232	1.2340232	1.1607559	-1.0412852	-1.0654927	-1.055633	1.0556629	1.0296596	1.1791818	1.1034492	1.2340232	0.25979713	0.73177814	0.55043215	0.5473604	0.4907606	0.7319674	0.14004588	0.46819475	0.014583048			
GM2A_32907	282838	gm2a	0.03962798220784472	0.42100468241042344	-1.1023821	1.1023821	-1.0151119	-1.0629677	-1.0227253	1.0165954	-1.0347708	-1.0177138	-1.0047817	-1.0103492	-1.1023821	0.5659408	0.05478111	0.39750755	0.6360357	0.31605476	0.618726	0.9563645	0.6559558	0.026213655			
GPD1_32517	60666	gpd1	0.035237905634083216	0.4001800500258755	-1.120597	1.120597	1.015645	1.0450162	-1.0113397	1.0051348	1.0016885	1.0139472	-1.120597	-1.0633479	-1.0835934	0.70021117	0.14838877	0.734409	0.86123514	0.9580455	0.7248957	0.18545273	0.17547277	0.06703441			
GPLD1_8743	291132	gpld1	0.009223982354120714	0.2823866340335849	-2.6386821	2.6386821	-1.0191332	-1.2294073	-1.6627383	-2.6386821	-1.2487191	-1.3279557	-1.1324368	-1.3482149	-1.659637	0.8437295	0.22143343	0.016368577	0.014757618	0.09227223	0.055819217	0.45037952	0.07314942	0.008039572	0.3	1.0	
GRN_8752	29143	grn	0.015412695193672683	0.33275406393685963	-1.1184429	1.1184429	-1.0210239	-1.0735662	-1.0330836	-1.0211654	-1.0700397	-1.0289857	1.062517	-1.0467421	-1.1184429	0.495425	0.0011643735	0.30247584	0.5411328	0.18758067	0.4320468	0.43787003	0.21766008	0.0038918396			
GSK3B_8754	84027	gsk3b	0.007489878542510121	0.2823866340335849	-1.114862	1.114862	1.0497177	-1.0444968	-1.0921301	-1.0213246	-1.0348732	1.0480603	1.0046128	-1.0371027	-1.114862	0.22750472	0.16132522	0.09930793	0.51306	0.41315407	0.30630332	0.9289275	0.2568654	0.05258374			
HDAC2_8785	84577	hdac2	0.001430615164520744	0.26900881476314287	-1.0532775	1.0532775	-1.0375034	-1.0494581	-1.0270377	-1.0291097	-1.025806	-1.0004603	-1.0191189	-1.0191344	-1.0532775	0.06366368	0.0038481916	0.01272434	0.0012346909	0.0494042	0.97518283	0.22738124	0.12167898	0.025058543			
HEXA_8797	300757	hexa	0.04055431016914612	0.4239511406804206	-1.0702211	1.0702211	1.002581	-1.0221909	-1.0354642	-1.0301324	-1.0529386	1.0113034	-1.0123283	-1.0114315	-1.0702211	0.9337741	0.22356777	0.250342	0.2688211	0.16234162	0.6062983	0.5643266	0.64713484	0.10513735			
HIST1H4A_32934	102551184	h4cl2	0.03723616089207487	0.4077312234363281	1.0608296	1.0608296	-1.0261616	1.0103599	1.0169041	-1.0200971	1.0186489	-1.0125147	1.0608296	1.0216811	1.0459137	0.1918224	0.585623	0.34043795	0.18538752	0.47057053	0.38176316	0.22446296	0.36185256	0.08202396			
HMG20B_8806	362825	hmg20b	0.001413284877851807	0.26900881476314287	-1.0952477	1.0952477	1.0050111	-1.0191927	1.0088073	-1.009507	-1.0240321	1.0107147	-1.0952477	-1.0050123	-1.088287	0.78474474	0.4167017	0.5357106	0.62898153	0.32638735	0.5453583	0.0631186	0.7740061	0.020383589			
HMGB2_8808	29395	hmgb2	0.0019833399444664813	0.28044426814756046	1.1246077	1.1246077	1.0289432	1.1050603	-1.0367333	-1.0397081	-1.0695504	-1.0386653	1.0352321	1.1223727	1.1246077	0.24960689	0.09132209	0.39754477	0.26629573	0.019239845	0.28360152	0.3225069	0.036269594	0.0013341458			
HPN_33226	29135	hpn	0.017227564102564104	0.3447138062409289	-5.1713715	5.1713715	-1.1053525	-1.3915104	-1.8669237	-5.1713715	-2.2561834	-1.9089105	-1.0622324	-2.3293104	-4.344486	0.82160115	0.23582451	0.116723314	0.009629722	0.06269803	0.10216354	0.87550265	0.10122626	5.1525893E-4	0.3	1.0	
HPS5_8825	308598	hps5	0.005354200988467875	0.2823866340335849	-1.1339086	1.1339086	1.0468985	-1.0944357	1.0486839	-1.0299603	-1.0626603	-1.0257796	1.0400939	-1.0075974	-1.1339086	0.23010433	0.22182414	0.20104791	0.57980883	0.3272357	0.54469377	0.29761365	0.86397296	0.005431918			
HTRA1_8856	65164	htra1	0.0016488046166529267	0.26900881476314287	-1.0616528	1.0616528	1.0105191	-1.0124412	-1.0114498	1.0161681	1.0124816	1.0001229	1.0430276	-1.0086056	-1.0616528	0.31066075	0.3899163	0.5020791	0.33581457	0.52747756	0.995238	0.002472656	0.41630486	0.04808408			
IARS2_8858	364070	iars2	0.018313543972630308	0.3518988601861531	-1.1767462	1.1767462	-1.0357592	-1.0456657	-1.0495582	-1.0427285	-1.0148975	-1.1767462	-1.0447137	1.0253698	-1.1426141	0.50893205	0.40673366	0.46043846	0.387166	0.74537116	0.0015199305	0.24614625	0.59696186	0.026786754			
IDH2_33002	361596	idh2	0.016757520694528568	0.33850191802947704	-1.0810232	1.0810232	-1.0059904	-1.0187068	-1.0273179	-1.0260582	-1.0236241	1.0177144	-1.0115371	-1.0363146	-1.0810232	0.7093013	0.32661954	0.09802347	0.48387516	0.29783696	0.24872026	0.81855446	0.20308745	0.06410555			
IFIT2_8867	294091	ifit2	0.006692354491989455	0.2823866340335849	-1.1154656	1.1154656	-1.0261928	-1.061606	-1.0681168	-1.0466149	-1.0443966	1.0084602	-1.0054506	-1.0562149	-1.1154656	0.58471376	0.10736691	0.0886886	0.34684968	0.2928851	0.82623893	0.883707	0.17193204	0.019548299			
IFNAR1_8872	288264	ifnar1	0.04463586530931871	0.4342783042250688	1.43143	1.43143	1.2005299	1.2592217	1.3671703	1.3209763	1.4303032	1.43143	1.3767338	1.2227417	1.0833505	0.33771655	0.22982126	0.080250055	0.1414179	0.045851607	0.044363353	0.14589916	0.23895605	0.67663586			
IGFBP3_8881	24484	igfbp3	0.010795100685073698	0.28673643100340473	-1.1300923	1.1300923	1.0215571	-1.0060368	1.0102022	1.0382962	-1.0176343	1.0550284	1.0289315	-1.04019	-1.1300923	0.592869	0.913614	0.81123704	0.1946161	0.61278754	0.15048428	0.36614022	0.4897216	0.046783924			
IKBIP_32492	314730	ikbip	0.030217566478646252	0.3950884378256762	-1.1620544	1.1620544	-1.0667999	-1.0458704	-1.0838892	-1.0798513	-1.065272	-1.1199174	-1.0187149	-1.0311978	-1.1620544	0.11212661	0.42082953	0.1545395	0.3727235	0.08806885	0.10550969	0.4809522	0.5779359	0.0515077			
ILK_8899	170922	ilk	0.015390929612148574	0.33275406393685963	-1.2734648	1.2734648	-1.0169578	-1.0340184	-1.0256884	-1.0833629	-1.0152502	1.0292441	-1.0593047	-1.0750462	-1.2734648	0.69073087	0.34734857	0.6790274	0.3986226	0.74730545	0.34228203	0.6771544	0.13102697	0.0923572			
IQGAP1_8911	361598	iqgap1	0.011963696369636964	0.29505813953488375	-1.1434386	1.1434386	-1.0079771	-1.03508	-1.0321202	-1.1241055	-1.0478827	1.0057478	-1.0606298	-1.0259246	-1.1434386	0.7893329	0.05829928	0.2540257	0.16405353	0.10321818	0.86571145	0.45352852	0.2495996	0.008275303			
ITGB5_8928	257645	itgb5	0.01946975973487987	0.3556338028169014	-1.0897299	1.0897299	-1.011878	-1.0194486	-1.0002053	-1.0507932	-1.0011196	-1.0243032	-1.0022296	-1.0030396	-1.0897299	0.49078977	0.23863661	0.9925595	0.31819132	0.9649091	0.3487158	0.94338334	0.91180116	0.053158756			
ITPR2_8931	81678	itpr2	0.024479061298806393	0.38053906833650003	-1.1060541	1.1060541	1.0095696	-1.0314963	-1.0173154	-1.03558	-1.0359443	1.0225222	-1.0957172	-1.0378326	-1.1060541	0.7161596	0.18209364	0.60992074	0.5118433	0.36725512	0.53140604	0.0973773	0.34382436	0.06317454			
JAK1_8934	84598	jak1	0.004702514823144551	0.2823866340335849	-1.0678394	1.0678394	-1.0138904	-1.002914	-1.00682	-1.0106642	-1.0200535	1.006843	-1.0025632	-1.0007535	-1.0678394	0.4610508	0.90140814	0.68878263	0.48282635	0.44574872	0.79259115	0.8966152	0.963721	0.015389924			
KDM5A_8954	312678	kdm5a	0.03628623555645652	0.40506897692233834	-1.0371382	1.0371382	-1.0026206	-1.0035939	-1.0242343	-1.0304576	-1.0296407	1.0011309	-1.0115169	-1.0191768	-1.0371382	0.8733673	0.79983073	0.20654006	0.024366993	0.05868348	0.9562633	0.3572331	0.097924896	0.064999886			
KLHL9_8972	313348	klhl9	0.028814935064935064	0.39017057733868477	-1.0944614	1.0944614	-1.0046703	1.0198374	-1.0377198	-1.0944614	-1.0769842	-1.0052265	1.0352918	1.0185969	-1.0669993	0.8019572	0.3536879	0.09471541	0.0022782104	6.132898E-4	0.88869584	0.5080002	0.40879542	0.073146924			
LAMB1_32926	298941	lamb1	0.002612540192926045	0.2823866340335849	-1.1506321	1.1506321	-1.0319625	-1.0962749	-1.0647552	-1.0791008	-1.0522598	-1.1195643	-1.0567884	-1.1506321	-1.1463407	0.14715086	0.0046756114	0.22038779	0.0194869	0.09911806	0.09352148	0.026718058	0.01681944	0.003619021			
LAMC1_8981	117036	lamc1	0.024819855884707767	0.38053906833650003	-1.0396658	1.0396658	1.0300578	-1.004476	1.003764	1.001068	1.0176607	1.023264	1.0074737	-1.0057145	-1.0396658	0.17386347	0.7920767	0.82842904	0.9716481	0.11017397	0.20061915	0.74727845	0.60641074	0.049237236			
LGALS8_8992	116641	lgals8	0.03464438557163236	0.4001800500258755	-1.1333885	1.1333885	-1.0611025	-1.0623813	-1.0642616	-1.1249379	-1.0992213	-1.0212938	-1.1333885	-1.0609454	-1.116656	0.01759521	0.08409132	0.10621577	0.10441812	0.11243551	0.5926688	0.11460261	0.029793512	0.03494725			
LIG1_8999	81513	lig1	0.012479541734860884	0.2998884842292983	-1.1579126	1.1579126	-1.0111303	1.0269172	-1.0623246	-1.094674	1.0201131	-1.0181878	1.0021254	1.0349742	-1.1579126	0.8382464	0.18734945	0.4599759	0.061237052	0.5808849	0.6956605	0.92806196	0.39571014	0.019786343			
LOC100910978_33295	100361383	ecm2	0.021923076923076924	0.35932100020329333	1.1623839	1.1623839	1.0094073	1.0005934	1.0028591	-1.0160267	1.0522872	-1.0020436	1.0387268	1.1623839	1.0713401	0.5021257	0.9825414	0.88583076	0.8825084	0.16880654	0.91273737	0.39489928	3.095211E-7	0.047980025			
LOC100911882_32291	293669	cd248	0.02689386163005543	0.38279751491263203	-1.1742479	1.1742479	-1.0027997	-1.0965203	-1.0377945	-1.0729283	-1.0104903	-1.0278616	-1.0864187	-1.0386637	-1.1742479	0.94848984	0.09125918	0.06739551	0.54366845	0.8175785	0.590092	0.05425365	0.31707868	0.0068501183			
LOC100912222_9102			0.02897693672383205	0.39017057733868477	-3.0991828	3.0991828	-1.5107497	-1.3642025	-1.3474728	-2.0022745	1.2523038	-1.332605	-3.0991828	-2.2981021	-1.6684982	0.14523835	0.17950922	0.167339	0.07042993	0.18553118	0.32515758	0.029496435	0.01009889	0.1237557	10.0	30.0	
LOC102551815_32699	24400	gnb1	0.020698051948051948	0.3556338028169014	-1.1201699	1.1201699	-1.0753448	-1.0804924	-1.1028699	-1.1201699	-1.0755787	-1.0454197	-1.0121328	-1.050215	-1.082806	0.004518622	0.010751034	0.02740185	0.022240514	0.0063032308	0.0917728	0.79281837	0.03834154	0.0620383			
LOC102555086_9117			0.004187437686939182	0.2823866340335849	-1.2017034	1.2017034	-1.0218694	-1.0536141	-1.0340314	-1.0283216	1.0031494	1.0165597	1.09015	-1.0339978	-1.2017034	0.510543	0.11901504	0.11205188	0.6684153	0.85036665	0.51930296	0.42772514	0.38087368	0.04281738			
LOXL2_9150	290350	loxl2	0.009498787388843978	0.2823866340335849	-1.1984543	1.1984543	1.0494226	-1.0457315	1.0948992	-1.032529	-1.017911	-1.0499127	-1.0070035	1.0020142	-1.1984543	0.4363781	0.42820063	0.15577683	0.7580747	0.79979104	0.48945105	0.908894	0.97266275	0.05437245			
LPGAT1_9154	679692	lpgat1	0.03498779495524817	0.4001800500258755	-1.1094693	1.1094693	-1.0451982	-1.0266293	-1.0675285	-1.0793804	-1.0647284	-1.0258898	1.0205739	-1.030924	-1.1094693	0.49011263	0.48204723	0.04072717	0.05802299	0.10305502	0.5797229	0.62976533	0.44658786	0.0056804344			
LPL_32544	24539	lpl	0.0013902681231380337	0.26900881476314287	-1.0744205	1.0744205	1.0144228	1.0143685	-1.0082364	1.0216929	-1.0223857	1.0153279	-1.0677953	-1.0192517	-1.0744205	0.5500333	0.42558795	0.6759151	0.2682079	0.28808817	0.5095593	0.037460223	0.38402295	0.006971279			
LSS_9163	81681	lss	0.04825523429710867	0.4430707876370887	-1.63334	1.63334	-1.1408409	-1.0908972	-1.1588691	-1.1078508	-1.0267377	-1.198207	-1.1046607	-1.4176012	-1.63334	0.351744	0.44236666	0.6033121	0.61369413	0.78933513	0.14108464	0.65980667	0.058129117	0.070098504			
LY96_9166	448830	ly96	0.022301871764237355	0.35932100020329333	1.1851864	1.1851864	1.120119	1.0256346	1.1423694	1.1851864	1.1024989	1.0824057	1.1801159	1.1684498	1.1074547	0.08449845	0.6473969	0.0378458	0.08402157	0.0914488	0.29310915	0.06648746	0.01587244	0.12593117			
LYN_9167	81515	lyn	0.008059641345960105	0.2823866340335849	-1.0795294	1.0795294	-1.0155598	-1.0467013	-1.0225915	-1.0500101	-1.0525348	-1.0014359	1.0006095	-1.0258008	-1.0795294	0.35752797	0.085827485	0.30897176	0.004035755	0.057587396	0.96111625	0.9889525	0.10806311	0.03772308			
MAPK1IP1L_9189	361028	mapk1ip1l	0.025206694898164954	0.38117207627898414	-1.0729581	1.0729581	-1.0069634	-1.0165569	-1.0665163	-1.0471042	-1.0448602	1.0061435	1.0470444	-1.009776	-1.0729581	0.7865993	0.50199646	0.044837616	0.082439855	0.10024124	0.83655024	0.2967767	0.6465463	0.115697056			
MAPK9_9192	50658	mapk9	0.03595368677635588	0.4034802627124382	-1.063148	1.063148	-1.013501	-1.0128454	-1.0369791	-1.063148	-1.0289574	-1.005143	-1.0032293	-1.0253457	-1.0425221	0.5073314	0.28249097	0.051200636	6.0226153E-6	0.027900808	0.7834504	0.92694527	0.044972185	0.01323006			
MAPKAPK2_9193	289014	mapkapk2	0.0047044385354878294	0.2823866340335849	-1.1074867	1.1074867	1.0095302	-1.0234717	-1.0012554	-1.0211118	-1.0444813	1.0077528	1.0083864	-1.0533366	-1.1074867	0.70207906	0.36536852	0.9570712	0.36513603	0.26245978	0.80350727	0.781051	0.10053745	0.07321984			
MCM2_9206	312538	mcm2	0.016138917262512768	0.33295899145051444	-1.1112008	1.1112008	-1.0276127	-1.0289326	-1.0325145	-1.1112008	-1.0783176	-1.0613776	1.0017755	-1.0476471	-1.077645	0.4209452	0.24745098	0.23352548	0.009855767	0.015520067	0.07485641	0.94765913	0.056438643	0.005538688			
MCM3_9207	316273	mcm3	0.0010148163182463973	0.26900881476314287	-1.1925005	1.1925005	-1.0906174	-1.0298233	1.0049464	-1.1399761	-1.0560958	-1.1210594	1.0921007	-1.0614301	-1.1925005	0.040011402	0.525458	0.8936307	0.036908515	0.16443191	0.007281634	0.15635084	0.20275989	0.00752341			
MLEC_9235	304543	mlec	0.0344686089454247	0.4001800500258755	-1.0583762	1.0583762	-1.0027664	-1.0252365	-1.0549994	-1.0494939	-1.0487902	-1.0178593	-1.0012988	-1.0166483	-1.0583762	0.8807196	0.075638324	0.085987546	0.12157249	0.018067922	0.45449975	0.9648517	0.17955118	0.087511584			
MSN_9253	81521	msn	0.03329886246122027	0.4001800500258755	-1.0510008	1.0510008	-1.0159601	-1.0230443	-1.0252757	-1.0456328	-1.0162318	-1.0209929	-1.0066316	1.0043037	-1.0510008	0.2922688	0.024686433	0.37284842	0.17249304	0.09907247	0.32434982	0.64116895	0.59983516	0.059953347			
