Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Ovary_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:30.46
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 17 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: ovary
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
GDF15_33113	29455	gdf15	0.045081967213114756	0.5564025793833483	1.5838277	1.5838277	1.3243877	1.1053592	1.2871335	1.378829	1.1178597	1.1501176	1.1822301	1.0770551	1.5838277	0.29180938	0.7713762	0.25083804	0.19923912	0.61566305	0.4539643	0.34945732	0.72225827	0.014541697			
GFPT1_8705	297417	gfpt1	0.03270363599431241	0.5171071937397665	-1.1194464	1.1194464	-1.0720829	1.0648706	-1.004092	1.0271066	-1.0754681	1.0007107	-1.0185288	-1.0140396	-1.1194464	0.07109605	0.07662122	0.92615885	0.44448766	0.20887382	0.98523027	0.56790906	0.72508687	0.2174608			
GMFG_32344	113940	gmfg	0.03841463414634146	0.5470555920942141	-1.0557017	1.0557017	1.0072132	-1.010206	1.041361	-1.051902	-1.0024644	1.0086067	1.0127637	1.0195101	-1.0557017	0.8407684	0.6013637	0.03932215	0.039201424	0.88908076	0.57936573	0.49548918	0.22242218	0.050443016			
GSTA4_8757	300850	gsta4	2.003606491685033E-4	0.09280705269485073	-1.0787295	1.0787295	-1.0016459	1.0088974	-1.007497	-1.0212489	1.0124073	1.0041796	-1.001898	-1.0500835	-1.0787295	0.87962496	0.46114004	0.67068213	0.05202147	0.32111663	0.78381324	0.89396983	0.02915347	0.0022194083			
GSTZ1_8764	681913	gstz1	0.018894758228362455	0.45888362589393517	-1.1374727	1.1374727	-1.0381327	-1.0300522	-1.0163069	-1.0610566	-1.0706435	-1.0018345	-1.1374727	-1.0407608	-1.1236213	0.21473868	0.4349895	0.6802386	0.019312426	0.10392486	0.9617867	0.017523048	0.27024978	0.11556026			
HADH_8776	113965	hadh	0.020606060606060607	0.46492558920609184	-1.1586518	1.1586518	1.0054626	1.0056875	-1.0091885	-1.0269878	-1.0071326	1.0129296	-1.0354077	-1.0365592	-1.1586518	0.8708033	0.79169494	0.8406788	0.67441314	0.90389216	0.62629193	0.35463262	0.5274036	0.006226162			
HIBADH_32345	63938	hibadh	0.017297517297517297	0.44023131935219845	-1.105042	1.105042	1.0115986	1.0532119	1.036747	1.0042824	1.0114825	1.0061326	-1.024753	1.0199206	-1.105042	0.74393946	0.055056263	0.2366794	0.9294926	0.73184437	0.8472841	0.31416017	0.63516027	0.15354893			
HMOX1_8815	24451	hmox1	0.03299595141700405	0.5171071937397665	1.0861053	1.0861053	-1.0234679	1.0059679	1.0540462	1.0363317	1.0158471	1.028672	1.0422703	1.069967	1.0861053	0.58212626	0.8384753	0.1323701	0.3889191	0.48767686	0.2661264	0.19224103	0.026707768	0.26230058			
HSP90AA1_8838	299331;100362895	hsp90aa1;hsp90aa1-ps17	0.04436450839328537	0.5524096851551017	-1.0777828	1.0777828	-1.0015326	-1.0241644	-1.0273833	-1.0019156	-1.0575868	-1.0777828	-1.0516341	-1.0671532	-1.0703399	0.9572942	0.29480213	0.21176271	0.9488737	0.055936124	0.035926577	0.107389376	0.007033746	0.0231653			
HSPA1L_33069	24963	hspa1l	5.989219405070872E-4	0.1541225793571571	2.0633867	2.0633867	1.2499411	1.3755633	1.0843774	1.078872	-1.1808399	1.0876744	1.2693528	1.5891938	2.0633867	0.4204771	0.039759267	0.69128364	0.803016	0.49862695	0.6709518	0.23677245	0.026106926	0.0024709732	100.0	300.0	
IFITM2_8870	114709	ifitm2	0.003324208056315995	0.23017292784734644	-1.0505794	1.0505794	-1.0064102	1.017086	1.0105674	-1.005817	1.0132527	1.0170645	-1.0004745	1.0098375	-1.0505794	0.63810104	0.51937056	0.37551168	0.5288279	0.44187617	0.105540805	0.9738842	0.32017347	0.0013365567			
IKBKE_8890	363984	ikbke	0.007161857990587273	0.32523260992549263	-1.2127512	1.2127512	-1.0138836	1.0326456	-1.0636247	-1.0483297	-1.0397805	-1.0163766	-1.1006402	1.0063639	-1.2127512	0.7321432	0.4116692	0.2844315	0.52156764	0.39561832	0.70942587	0.1809753	0.8492943	0.029074503			
KAT3_32958	541589	kyat3	0.014676316847607559	0.422607665369358	-1.0665785	1.0665785	1.0166934	1.0009396	1.0130799	-1.0039246	1.009474	-1.0169605	-1.0033667	-1.0162141	-1.0665785	0.46081048	0.9686579	0.48910615	0.881975	0.642132	0.50643754	0.874616	0.544039	0.082198754			
KDM5A_8953	312678	kdm5a	0.02666666666666667	0.5171071937397665	-1.2666965	1.2666965	1.0977743	1.0245411	-1.0938768	-1.118665	1.0520593	1.0419054	-1.1630173	-1.0808134	-1.2666965	0.37684146	0.69638366	0.18988766	0.26254585	0.25717533	0.5125999	0.104202054	0.53117514	0.11398494			
KIFC1_8966	294286	kifc1	0.04930847865303668	0.5766257263419347	-1.191085	1.191085	-1.0798842	1.1231601	-1.0444442	-1.0283107	1.0355837	-1.191085	1.1589845	1.0172107	-1.189681	0.21973577	0.080328934	0.4815916	0.68160325	0.531946	0.15546025	0.0074080564	0.70695823	6.704749E-4			
KNG1L1_34113	288001	kng1	0.03978079967525878	0.5470555920942141	-1.439142	1.439142	-1.1087651	-1.439142	1.1703525	-1.2885706	-1.3637366	-1.3701422	-1.0162864	1.1009073	1.3886611	0.49120465	0.049963027	0.53358704	0.13054948	0.120005645	0.09269025	0.88036555	0.56126136	0.28925666			
LAMP1_33255	25328	lamp1	0.025984571660576532	0.5171071937397665	-1.0487596	1.0487596	1.0075442	1.0055155	-1.0006189	1.0123198	-1.0155019	-1.0014079	-1.0200844	-1.010214	-1.0487596	0.6241066	0.7834847	0.96694636	0.34413984	0.45342585	0.94103914	0.24828838	0.5495547	0.013646867			
LOC100360856_32354	108351885	spetex2el3	0.01914936504736948	0.45888362589393517	-1.3885269	1.3885269	1.039895	-1.1403899	-1.3885269	-1.1220163	-1.121151	-1.1498847	-1.0905415	-1.2739879	1.2144057	0.6973311	0.2387708	0.0027931225	0.3113711	0.3903397	0.17846946	0.47316772	0.094557494	0.18332686			
LOC100364316_32692			0.011209813874788494	0.3898582523595584	-Infinity	Infinity	-1.4616815	3.2349365	-Infinity	4.4405665	2.559546	-1.2597384	1.7356575	1.885619	8.504627	0.799191	0.4390617	0.35061666	0.15492003	0.4382092	0.87464267	0.6368928	0.6919911	0.058039397			
LOC100910978_33295	100361383	ecm2	0.009483454398708636	0.36864305610823717	-1.1253202	1.1253202	-1.0932921	-1.0850198	-1.0442166	-1.0577688	-1.0336057	-1.1076934	-1.1047148	-1.1028222	-1.1253202	0.023375686	0.023129841	0.23535618	0.09584462	0.44104594	0.0045400346	0.0025560036	0.06590564	0.023034409			
LOC100911177_9074	100911177	loc100911177	0.0028403327246906067	0.23017292784734644	-1.0716832	1.0716832	1.0037299	1.0088501	-1.0018644	-1.0346572	1.0184855	1.0060974	-1.0210186	-1.0171885	-1.0716832	0.726093	0.70675886	0.9083058	0.09932007	0.16402853	0.5883066	0.27473494	0.36215496	0.08269293			
LOC100911882_32291	293669	cd248	0.04136690647482014	0.5470555920942141	-1.4388984	1.4388984	-1.0157436	-1.0381366	-1.2610152	-1.2605312	-1.2067173	-1.1009399	-1.2283521	-1.0742344	-1.4388984	0.8819468	0.54609317	0.11773937	0.14103375	0.14487344	0.42557898	0.013064339	0.64597356	0.14121032			
LOC100912163_9101	84481	arid4b	0.0035778175313059034	0.23017292784734644	-1.0558176	1.0558176	1.0075997	-1.0081847	-1.0054444	-1.0270827	1.0149646	-1.0133244	-1.0151539	-1.0305922	-1.0558176	0.6098854	0.6258023	0.73351675	0.105502784	0.30684075	0.42033657	0.2704561	0.06197203	0.09168017			
LOC100912409_9106	25618	acadsb	0.014780319902814336	0.422607665369358	-1.1182036	1.1182036	1.0225284	1.0453829	1.0142627	1.0724111	1.0029681	1.0308037	-1.0402924	1.0177363	-1.1182036	0.6183136	0.32680792	0.76200354	0.23198332	0.94397223	0.4593264	0.41575953	0.7313724	0.064120054			
LOC259245_33313	259244	mup4l4	1.9565642731363725E-4	0.09280705269485073	-2.1946647	2.1946647	-1.7662418	-2.0221226	-1.6907505	-2.1435049	-1.9383782	-2.037767	-1.8909677	-2.1946647	-1.585561	0.004109972	1.996358E-5	0.0049272263	2.6341566E-5	1.7305174E-5	7.083729E-5	2.177381E-4	0.0014541375	1.5579552E-7	0.01	0.1	
LOC680097_9132			0.008565310492505354	0.35423676965432854	-1.0402818	1.0402818	1.0083919	-1.0053517	1.011818	-1.0055716	1.0159326	-1.0049394	1.0111214	-1.0031638	-1.0402818	0.43199438	0.7576306	0.4205348	0.56190103	0.28989083	0.71240634	0.40422985	0.7508433	0.039662			
LOC688041_9143	688041	suz12	0.04316121403232164	0.5491542236608541	-1.0748206	1.0748206	-1.0121485	-1.0236621	-1.0304663	-1.028641	-1.0329672	-1.0215746	-1.0593255	-1.0299295	-1.0748206	0.62662065	0.40804964	0.15352148	0.32919577	0.3898811	0.48459762	0.012157587	0.3828588	0.103476495			
LOC691962_32591	287598	ska2	0.04339171974522293	0.5491542236608541	-1.0325406	1.0325406	1.0080177	-1.0072206	1.0007739	-1.0221723	1.0020192	-1.008557	-1.00939	-1.0169058	-1.0325406	0.5090085	0.5068139	0.95313585	0.25719753	0.83750236	0.530732	0.5014145	0.23257351	0.038540028			
LPIN1_32940	313977	lpin1	0.04263261296660118	0.5470555920942141	-1.4281635	1.4281635	-1.0000553	-1.0314546	-1.3224051	-1.0339097	-1.1765456	-1.1173145	-1.2176452	-1.1543498	-1.4281635	0.9997235	0.83219737	0.026648074	0.7650973	0.15965952	0.46491858	0.09236531	0.24578169	0.015185747			
LUM_32586	81682	lum	0.038391224862888484	0.5470555920942141	-1.0865269	1.0865269	-1.025695	1.0293118	-1.0668566	-1.031971	-1.0364136	-1.005758	-1.0357547	-1.0161606	-1.0865269	0.42534676	0.34756324	0.11759189	0.32328317	0.23532417	0.85673684	0.2567409	0.48878247	0.101285145			
LY6C_32880	56778	ly6c	0.025512253917235838	0.5171071937397665	-1.2921517	1.2921517	-1.0401921	-1.0857682	-1.1316197	-1.0802536	1.0471821	-1.0331457	-1.09422	-1.0316298	-1.2921517	0.6315964	0.4082596	0.16968025	0.43680778	0.529219	0.69555473	0.2895761	0.7071786	0.029207893			
LYZ2_32611	25211	lyz2	0.006785575804575417	0.3143078712679333	-1.083058	1.083058	-1.0340446	-1.0211729	1.0111965	-1.0605227	1.003974	-1.0016323	-1.0167019	1.0082079	-1.083058	0.10540762	0.3746586	0.49468648	0.027238116	0.9050493	0.9498357	0.48727563	0.70209074	0.012774652			
MAP1LC3A_33215	362245	map1lc3a	0.027690494893951294	0.5171071937397665	-1.0965619	1.0965619	-1.0076234	-1.0273671	-1.0774492	1.0191619	-1.0007038	-1.035129	-1.0307864	-1.0965619	-1.0760019	0.8431445	0.5478065	0.009258475	0.51752025	0.97908014	0.23043898	0.24159136	0.007124566	0.015878301			
MAPT_32343	29477	mapt	0.04076033705663335	0.5470555920942141	-2.1590204	2.1590204	-1.1879944	-1.2231674	-1.5087703	-1.3076115	-1.937442	-1.3324543	-2.1590204	-1.027048	1.1254537	0.3338692	0.06473283	0.14042275	0.17052825	0.0021652037	0.17649636	0.006064685	0.84785867	0.15778351	10.0	30.0	
MCCC1_32646	294972	mccc1	0.0026294498381877023	0.23017292784734644	-1.1365753	1.1365753	-1.0118124	1.0228587	-1.0148805	-1.0367597	-1.0240995	1.0019269	-1.0414318	1.0082054	-1.1365753	0.7055402	0.5621312	0.63858545	0.43048692	0.4411425	0.9577578	0.1302207	0.7912088	0.01114935			
MEST_9219	58827	mest	0.04756218905472637	0.5672218060277762	-1.1329702	1.1329702	-1.0369947	-1.0355018	1.0125718	-1.1070632	-1.0453908	1.007462	-1.0569719	-1.0499579	-1.1329702	0.45287257	0.48040554	0.7729692	0.13232817	0.276125	0.8223789	0.14935346	0.4616426	0.04304156			
MFAP5_32434	362429	mfap5	0.040564724597335455	0.5470555920942141	-1.165695	1.165695	1.0590439	-1.0379959	-1.0095668	-1.102998	-1.0178618	-1.0148114	-1.124067	-1.130991	-1.165695	0.22143383	0.51147884	0.84069306	0.20716853	0.66816556	0.8154336	0.13949876	0.1488077	0.041702			
MFSD10_9223	305449	mfsd10	0.030315117670522536	0.5171071937397665	1.1142993	1.1142993	-1.0168997	-1.0029254	1.0118095	1.0384142	-1.0544615	-1.0413806	-1.0727388	1.0601493	1.1142993	0.7588225	0.95428133	0.7352583	0.43480188	0.33448339	0.25474948	0.02861193	0.08339413	0.21911688			
MKNK1_9234	500526	mknk1	0.022836307810401076	0.4846314810509184	1.4048558	1.4048558	1.3436652	1.1351345	1.2457519	1.3662509	1.1676942	1.1942508	1.2419026	1.1526228	1.4048558	0.07545422	0.5987761	0.15869729	0.05262216	0.44195807	0.33894143	0.18110587	0.45807582	0.043253116			
MNAT1_9239	266713	mnat1	0.012964396284829722	0.4113087917214471	-1.0382377	1.0382377	-1.0034533	-1.0086921	-1.0055283	-1.015543	1.0007889	-1.0098321	-1.0147395	-1.0382377	-1.0380073	0.8180499	0.590394	0.59768367	0.17067243	0.939426	0.5029325	0.16101511	0.0030684147	0.056989316			
MTF2_9259	360905	mtf2	0.040024014408645184	0.5470555920942141	-1.0412247	1.0412247	-1.0032369	-1.0015856	-1.0172426	-1.0297405	-1.005937	-1.0119108	1.0087156	-1.007064	-1.0412247	0.81784004	0.8673569	0.16197993	0.12652999	0.7641247	0.46815366	0.4933272	0.6330847	0.030590579			
MUG1_33047	497794	mug1	0.0031207333723425007	0.23017292784734644	-2.1466506	2.1466506	-1.3818636	-1.6196957	-1.422289	-2.1466506	-2.113686	-1.8241928	-1.4898493	-1.5057775	-1.5481476	0.0023610552	7.630103E-7	0.2514854	5.33397E-4	4.5834074E-4	0.008900122	4.3230862E-4	0.094340466	0.13391002	0.3	1.0	
MUT_9264	688517	mmut	0.007545671167593328	0.3258903774800595	-1.1488515	1.1488515	1.0482808	1.0580002	1.0391771	1.000273	1.0168152	1.0440044	1.0007787	1.0627917	-1.1488515	0.10363372	0.44264328	0.4601116	0.9956904	0.6696702	0.26018232	0.9811071	0.15537143	0.021998078			
MYH7_33103	29557	myh7	0.049545992893801814	0.5766257263419347	-3.2536733	3.2536733	1.3321398	-2.2668638	-3.2536733	1.0778272	1.4285132	1.115513	1.3789263	1.366636	-1.9969077	0.29238835	0.0168267	0.020699661	0.7496487	0.08518084	0.59354556	0.14650553	0.1947162	0.016632596	0.01	0.1	
MYL2_32406	363925	myl2	1.9821605550049553E-4	0.09280705269485073	-1.5658294	1.5658294	-1.155564	-1.1540334	-1.1943702	-1.2006379	1.0328752	1.2481346	1.3167616	1.2317007	-1.5658294	0.0062534646	0.021555284	3.9687316E-4	1.4847593E-4	0.7489595	4.296055E-6	7.035925E-7	0.15520786	2.769163E-7			
NAAA_32484	497009	naaa	0.01921921921921922	0.45888362589393517	-1.182642	1.182642	1.0060527	-1.0276604	-1.0293901	-1.1115427	-1.0004712	-1.0444629	-1.0869368	-1.018935	-1.182642	0.86071163	0.66934973	0.4798096	0.14158285	0.990631	0.37724453	0.17917982	0.7421405	0.019300278			
NCK1_9286	300955	nck1	0.03479304139172166	0.5233558441558441	-1.0908986	1.0908986	-1.0165663	1.0148357	-1.0479015	-1.0201662	-1.014277	1.0066805	-1.0428743	-1.0293542	-1.0908986	0.61787504	0.63792515	0.13300544	0.6770336	0.715031	0.8120773	0.1357947	0.4426378	0.08531134			
NIPSNAP1_9317	360971	nipsnap1	0.0214	0.46756981132075465	1.0858096	1.0858096	1.0216503	1.0562915	1.0789481	1.0858096	1.0751457	-1.0038679	1.019548	1.0392507	-1.0816711	0.47467676	0.378218	0.03005579	0.011591983	0.11268783	0.9368701	0.66920716	0.22452521	0.098749615			
NIT2_9320	288174	nit2	0.04790419161676647	0.5672218060277762	-1.1011733	1.1011733	-1.0485854	-1.0004119	-1.046218	1.0044354	1.0192363	-1.0048565	1.0082198	-1.0423216	-1.1011733	0.2695586	0.9918149	0.16690129	0.9284649	0.53565395	0.8664434	0.72575855	0.1333867	0.20887895			
NOL3_9328	85383	nol3	0.029653721063707672	0.5171071937397665	1.487411	1.487411	-1.4677272	1.487411	1.4646025	1.3169048	1.0621994	1.258673	1.3276819	1.3195114	1.4455947	0.28498048	0.101987965	0.031811465	0.1532673	0.8038551	0.42550406	0.10837204	0.127679	0.11603784			
NR0B1_32885	58850	nr0b1	0.01893634165995165	0.45888362589393517	-1.4770713	1.4770713	1.0194	-1.0398096	-1.050675	-1.0922476	1.1526659	-1.0853845	-1.1083688	-1.062658	-1.4770713	0.8178976	0.70694923	0.6486512	0.4761116	0.0650347	0.63723373	0.28232756	0.52925944	0.03587961			
NR3C1_9361	24413	nr3c1	0.01951025283695003	0.4610790364324108	-1.0757318	1.0757318	1.01229	1.0027409	-1.0021448	-1.0247345	-1.0265461	-1.0110172	-1.053342	-1.0293956	-1.0757318	0.67391723	0.8625896	0.9143185	0.23618123	0.28888366	0.68242264	0.034862764	0.32496014	0.07564896			
NRIP1_9365	304157	nrip1	0.023017902813299233	0.4846314810509184	-1.1117955	1.1117955	1.0149156	-1.027062	1.0031687	1.0192944	1.020651	-1.0133196	-1.0297282	-1.0227718	-1.1117955	0.72439325	0.38197798	0.90165657	0.44680616	0.63568074	0.6683197	0.3760806	0.4714567	0.1601568			
OBP3_33099	259247;108348231;362527	obp3;mup4-ps1;mup4	9.916699722332407E-4	0.17666981966862966	-5.008944	5.008944	-2.959006	-4.0372815	-2.5198238	-2.7208087	-5.008944	-2.0828915	-4.829499	-2.5500994	-1.8037184	0.0041443044	0.0067916745	0.015091259	0.021745099	0.0013338802	0.024135968	9.84481E-5	0.0063794754	0.13828696	0.0	0.01	
OXCT1_9403	690163	oxct1	0.007598480303939212	0.3258903774800595	-1.0673724	1.0673724	1.0128218	1.0011029	-1.027178	-1.0054424	-1.0212443	-1.0183346	-1.0555698	-1.0227883	-1.0673724	0.68773097	0.9601518	0.096706554	0.83780265	0.43085843	0.3745359	0.004162409	0.2181902	0.011895734			
P4HA2_9407	360526	p4ha2	0.01865284974093264	0.45888362589393517	1.1253301	1.1253301	-1.0294693	-1.01449	-1.0098096	1.0705034	-1.0402913	-1.0159858	-1.0137734	1.0357261	1.1253301	0.29174295	0.6518274	0.8092753	0.26825455	0.22176664	0.7167017	0.52705616	0.23912938	0.15325537			
PDS5A_9454	305343	pds5a	0.0032225579053373615	0.23017292784734644	-1.1614988	1.1614988	-1.0180335	1.0218948	-1.0188023	1.0950974	-1.0094185	-1.0003815	-1.0426174	-1.0049851	-1.1614988	0.61502427	0.7522816	0.67753196	0.022056447	0.8065188	0.99219173	0.31583676	0.8977034	0.02238502			
PFKP_32690	60416	pfkp	0.012091898428053204	0.40006909656244605	1.0742271	1.0742271	-1.0236228	1.0152036	1.0169361	1.0742271	-1.0056658	1.0260148	1.0357597	1.0573106	1.0724452	0.28336084	0.6232301	0.3815521	0.05985193	0.80650294	0.25104812	0.11419693	0.009529548	0.18283957			
PGAM2_32589	24959	pgam2	0.03901195843952166	0.5470555920942141	1.3297156	1.3297156	1.0804518	-1.0297116	1.2143052	1.0131123	1.2116385	1.2335142	1.2207228	1.3297156	1.2819923	0.42031825	0.87846535	0.07742633	0.8912195	0.09791199	0.04091234	0.04740479	0.011891121	0.21285762			
PIK3CA_9482	170911	pik3ca	0.025805161032206442	0.5171071937397665	-1.435128	1.435128	-1.0232496	1.0227424	-1.07274	1.1375169	-1.111327	1.0262951	-1.103997	-1.0822235	-1.435128	0.82365435	0.8097666	0.5255349	0.1255816	0.5106474	0.70985126	0.28738752	0.5125719	0.15925398			
PKM_33240	100362738;100364062	pkml1;pkm-ps20	0.040340563551591324	0.5470555920942141	-2.0914743	2.0914743	-1.2987375	-1.9394474	-1.9332007	-1.5461024	-1.9666286	-1.845786	-2.0914743	-1.8318946	1.490713	0.46519938	0.22332153	0.12207767	0.21853143	0.10585907	0.16289325	0.09443097	0.21959506	0.27518854			
PLK1_9504	25515	plk1	0.030923612533278723	0.5171071937397665	-1.2557492	1.2557492	1.0576667	1.205	1.0935845	-1.0611404	1.0457258	1.0165699	1.136409	1.0202887	-1.2557492	0.47662878	0.046494037	0.34119654	0.5023935	0.67319804	0.89717484	0.2071145	0.8354206	0.14933075			
POLB_9518	29240	polb	0.02036741214057508	0.46492558920609184	-1.0533526	1.0533526	-1.0028949	1.0058005	-1.0089998	1.019511	1.0254915	1.0150545	1.0252597	-1.0195156	-1.0533526	0.8900044	0.72615296	0.69050276	0.34138367	0.23109089	0.35578078	0.27296156	0.2914153	0.20959564			
POLR2H_32522	498109	polr2h	0.001582591493570722	0.20777822634907817	-1.042796	1.042796	-1.0052534	-1.0067636	-1.0059471	-1.0017014	1.003397	-1.0052713	-1.0056949	-1.0126278	-1.042796	0.61414546	0.4519599	0.5429778	0.9118335	0.7379723	0.3493013	0.6363684	0.08867407	2.9041468E-5			
POLR2K_9525	100361574	polr2k	4.005607850991388E-4	0.13252839689851506	-1.1227533	1.1227533	-1.006518	1.0377823	1.0675554	1.0350467	1.0718571	1.0459712	1.0238526	1.0120322	-1.1227533	0.8352077	0.085298836	0.023339378	0.26732868	0.0010675801	0.29171628	0.5116063	0.6192385	6.100622E-5			
PPARG_32510	25664	pparg	0.006558028616852146	0.3099672301352973	-1.1272093	1.1272093	-1.0185211	-1.0469011	-1.0076083	-1.0426708	1.0107913	-1.0066973	-1.0068252	-1.015123	-1.1272093	0.565301	0.33421415	0.8223499	0.16313724	0.72793937	0.79607266	0.7978742	0.6309311	0.02829723			
PPARG_9537	25664	pparg	0.03411764705882353	0.5232878846903	-1.1084204	1.1084204	-1.0086107	-1.0490116	1.0105048	-1.0380148	1.0170482	-1.0041496	1.0280339	1.0062966	-1.1084204	0.82900393	0.25163284	0.8160739	0.23984276	0.62017703	0.89073014	0.39873838	0.8038707	0.016687565			
PPM1D_33020	287585	ppm1d	0.031544448996312986	0.5171071937397665	-1.1881316	1.1881316	-1.0247799	1.0360352	-1.0483998	1.0062473	-1.0175012	1.0677243	-1.0254773	1.0021001	-1.1881316	0.6255421	0.53113943	0.47061798	0.92527074	0.7279536	0.28857094	0.6701156	0.96890104	0.24975646			
PPP2R3C_9548	362739	ppp2r3c	0.0016148566814695195	0.20777822634907817	-1.0539626	1.0539626	1.0186167	-1.007489	1.0025401	-1.002642	1.0051793	-1.0022191	-1.0047909	-1.0214931	-1.0539626	0.14797078	0.65826625	0.8095167	0.84683996	0.62687474	0.8553739	0.7036778	0.10912578	0.010426637			
PPP2R5A_9549	312754	ppp2r5a	0.00955033824114604	0.36864305610823717	-1.0436376	1.0436376	1.0125291	-1.007848	1.0027064	-1.0200768	1.0031917	1.0049962	-1.0197804	1.0102301	-1.0436376	0.37976733	0.63724124	0.82822526	0.18259916	0.8283901	0.53002614	0.019246917	0.5140244	0.047528353			
PPP3CB_32635	24675	ppp3cb	0.04800322710770472	0.5672218060277762	-1.0474054	1.0474054	-1.0041286	1.0240076	-1.0056713	1.0046341	-1.0399534	-1.0048456	-1.0144606	1.022079	-1.0474054	0.86538893	0.1599969	0.7497218	0.79177743	0.14661057	0.76083344	0.3054744	0.3564618	0.007316333			
PRDX1_32791	117254	prdx1	0.030297107114933542	0.5171071937397665	-1.0277896	1.0277896	1.0006264	1.0067742	1.0128474	1.0060642	1.0199398	1.0030253	1.0124552	1.0028065	-1.0277896	0.96584046	0.5594326	0.26544523	0.21140736	0.30072755	0.720027	0.4543801	0.7860078	8.1848947E-4			
PRDX2_32311	29338	prdx2	0.031042128603104215	0.5171071937397665	1.039163	1.039163	-1.0063518	1.0243723	-1.0047165	1.0162085	1.0022799	1.011482	1.0059152	1.0153939	1.039163	0.59432966	0.122634776	0.726824	0.4312922	0.8607059	0.23909354	0.66576403	0.21996124	0.20475727			
PSMA5_33243	29672	psma5	0.04162517426807409	0.5470555920942141	-1.0215433	1.0215433	-1.008851	1.0083694	1.0005094	1.0067124	-1.0018089	1.0039327	1.0056919	1.0030788	-1.0215433	0.37243116	0.48280936	0.9281352	0.37397456	0.8631521	0.66881573	0.44036928	0.76146585	0.053197045			
PYGM_32527	24701	pygm	0.016642987619240917	0.4330916778220445	-1.3658829	1.3658829	-1.1421298	-1.0064504	-1.0809914	-1.0747421	-1.0835786	-1.1236304	-1.2854606	-1.0722353	-1.3658829	0.21263537	0.9425273	0.47042188	0.34195298	0.4258186	0.07930313	0.010424439	0.24897262	0.15316114			
RAB5A_9644	100361891;64633	rab5al1;rab5a	0.012750455373406194	0.41013964784456586	-1.0400637	1.0400637	-1.0039337	1.0130591	1.00602	1.0029547	-1.0031466	1.0122588	-1.0002242	1.0055442	-1.0400637	0.72237813	0.31054458	0.5362582	0.8367141	0.8429629	0.2946631	0.9765353	0.5452659	0.03969806			
RARS_9660	287191	rars1	0.045869737887212075	0.5564025793833483	-1.0532806	1.0532806	-1.0177839	1.0198702	1.0109066	1.0229347	-1.0093025	1.0013041	-1.0213591	-1.0281223	-1.0532806	0.54153293	0.517852	0.6482724	0.4662481	0.62988645	0.9431076	0.2594375	0.15953423	0.05172779			
RASA1_9661	25676	rasa1	8.123476848090983E-4	0.15678310316815597	-1.037073	1.037073	1.0253485	1.0266001	1.0258819	1.0083076	1.0131311	1.0128263	1.0167688	1.0193489	-1.037073	0.058071766	0.04217604	0.0530634	0.43582207	0.3059209	0.26304057	0.13572593	0.12364932	0.07015305			
REEP5_9673	364838	reep5	0.0012055455093429777	0.1994316714027383	1.045232	1.045232	1.0152715	1.0141606	1.0057075	1.0339916	-1.0028394	1.0224591	1.0006717	1.0287575	1.045232	0.18802318	0.32352814	0.344053	0.00235025	0.81218374	0.006615521	0.93955594	0.0021478643	0.06672299			
RFC4_9678	288003	rfc4	0.015536723163841809	0.42709879828566627	-1.0738583	1.0738583	-1.007149	-1.0152191	-1.0251492	-1.029068	-1.0086946	-1.0221732	1.0066136	-1.0267427	-1.0738583	0.79715234	0.46655634	0.31858596	0.088844575	0.7727859	0.32968313	0.7288107	0.22321655	0.027432399			
