Subject Type: In Vivo
Species: Rat
Strain: Sprague-Dawley
Sex: Female
Organ: Ovary
Test Article: Perfluoro-3-methoxypropanoic acid
CASRN: 377-73-1
DSSTOX: DTXSID70191136
Study Duration: 28d
Article Type: Chemical
Article Route: Oral
Article Vehicle: Feed
Administration Means: Dietary
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder

	A52	A53	A54	A55	A56	A57	A58	A59	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A80	A81	A82	A83	A84	A85	A86	A87	A88	A89	A90	A91	A92	A93	A94	A95	A96	A97	A98	A99	A100	A101	A102
COMT_32835	9.658329	8.685081	8.201918	8.840572	8.428569	9.872387	9.28682	9.05956	8.416132	8.938355	9.570802	8.821894	8.170376	9.1011715	9.695094	8.044423	8.500291	9.085865	8.556819	8.707911	9.071774	8.520998	8.893794	9.017217	9.417349	8.223871	8.838206	9.346339	8.075826	8.140577	9.760636	8.765668	8.876355	8.922628	8.528055	8.846402	8.665452	8.021136	8.570504	8.865315	8.27706	8.500044	8.417737	8.738896	8.448007	8.74542	8.546783	8.840675	8.578972	8.586376	8.822587
COPA_8359	9.09774	9.164713	8.721998	9.303462	8.908872	9.018889	8.955778	8.745614	8.60608	9.03386	9.567112	9.082917	8.898524	9.345495	9.215179	9.200729	9.160592	9.636276	8.840546	9.029969	9.189987	8.741058	8.916707	9.189113	9.418606	9.300935	9.402727	9.35154	8.580134	8.617395	9.22396	9.158315	9.176456	8.88677	9.357285	9.176264	8.9301815	8.707854	8.907164	8.940619	8.934697	8.832984	8.64922	9.186751	9.157215	9.08756	9.050219	8.975504	9.184819	9.013392	8.933328
COPB2_8360	8.799705	8.707223	8.894872	9.180462	8.630186	8.653642	8.671479	8.488705	8.690385	8.58404	8.994133	8.637602	8.460094	8.458131	8.880479	8.432016	8.859956	9.146684	8.29839	8.691415	8.926526	8.394248	8.80652	8.875878	8.927727	8.863329	8.913841	8.200793	8.515663	8.417008	8.665752	8.782347	9.0968895	8.812265	8.762487	9.138528	8.831673	8.429192	8.858957	8.742053	8.764009	8.659215	8.771784	8.70611	8.875457	8.463437	8.933142	8.955133	8.7818575	8.489496	8.573526
COPS7A_8361	6.2737083	6.1979256	6.0857515	6.1626306	6.2334604	6.485081	5.9574175	5.7509127	5.883511	5.603341	6.8770947	6.183121	6.1419287	6.119444	6.1941533	5.560609	5.95291	6.3915434	5.9367256	5.95901	6.1277304	6.449308	5.937454	6.2399435	6.204539	6.442176	6.6094384	5.915302	5.6942153	5.984326	6.3406653	6.3392262	5.7209873	5.895451	6.0002236	6.1563363	6.2298203	5.749224	6.7374845	5.9934196	6.3022046	6.0537434	5.705251	6.94532	6.361436	5.840308	6.1449513	6.3088183	5.876349	6.398523	6.3072166
CORO1A_8364	6.212069	6.7710767	6.0017967	6.5701613	5.2797947	6.0140615	6.4145904	6.6940556	5.825039	5.430329	5.9585457	6.963964	6.1419287	6.1664658	4.785379	6.7206497	5.738797	6.451212	6.1145244	6.425879	6.7769604	6.490359	6.1840224	5.525949	6.057294	6.5694923	6.086508	6.2520394	6.1353397	5.7429714	5.9133816	6.0725365	6.4646883	6.1161733	6.6249895	6.010762	6.8850307	5.6701465	5.356428	5.724224	4.8988957	5.637333	6.1849637	6.233422	6.2150116	7.418011	6.2504096	5.795372	5.618218	5.6449094	5.5878425
COX8B_32651	3.9296522	2.3157487	5.152051	3.214368	4.0885587	4.254744	2.281367	2.340703	3.4549253	2.398672	3.768283	1.2579081	0.6924925	3.8323007	4.691727	1.6321948	3.1657636	3.4497242	2.4644146	4.0912437	4.3833714	1.5318853	1.8230569	2.9177246	2.371304	2.62228	1.5335398	1.1211907	2.9204893	3.2733667	2.3997881	3.6010265	2.900768	4.5722184	3.9221535	2.5798469	5.8170624	2.3266845	4.1561265	4.776298	3.5901098	2.667504	2.7142148	4.9873147	5.2608914	3.4150314	3.1778758	2.2778823	4.375334	2.9423828	0.5432404
CP_8366	9.178919	7.4729033	7.0151763	8.017866	7.3450494	9.805574	8.130863	8.5403805	7.250242	9.269005	9.76689	8.182043	6.829613	8.091666	9.383119	6.713451	7.134902	7.3644223	7.195871	8.435697	9.176116	7.5995164	7.4761105	9.463171	8.945285	7.261386	8.691632	8.654423	7.1312017	6.646043	9.6298895	8.385969	7.74451	8.919545	7.5754466	7.0204296	7.6296697	6.9041705	6.5314727	7.92408	6.2909446	7.5482483	8.060052	7.805544	7.6859384	7.8067164	7.4278665	7.050174	8.208449	7.573339	8.44124
CPA3_8367	5.5923386	5.74195	5.4157414	5.28532	4.726564	5.5010977	4.9950805	6.9579144	6.214847	5.9972186	5.3851366	5.295205	6.707363	5.17496	6.673939	2.053029	4.7350326	5.3217807	5.774161	6.222773	6.0755525	6.01536	5.583717	4.531587	4.370013	4.356344	5.350285	5.58528	4.0983596	5.089607	5.567995	5.5089817	6.7072463	6.137558	5.7192464	6.1812954	6.837084	4.8637195	3.9259217	5.90537	3.1659796	6.1045117	5.2994018	5.8569794	4.5487943	6.6511855	6.715755	4.245272	4.8760285	4.4562783	6.194643
CPNE3_8370	4.8167357	4.490865	5.0362453	4.7451835	4.803786	4.79821	4.3438997	4.503516	4.976515	4.5220766	4.281942	5.104156	4.7481966	4.9244576	5.4127254	4.950597	5.0146556	4.0529695	4.3277125	4.52275	5.1098175	4.2215104	4.854061	3.324124	3.624061	4.5802054	4.644014	4.5800037	3.6264343	4.5702276	4.7367964	4.744779	5.192798	5.278316	5.0689683	3.9367738	4.670692	3.939667	5.0012546	5.2394195	3.974883	3.8161716	4.0985246	5.1521773	5.2253304	4.7327094	5.6390896	3.9779222	4.8760285	4.0915575	4.3688664
CPQ_33239	7.7497034	7.71614	7.884567	7.845245	8.078461	8.452545	8.027905	7.7276073	7.767525	8.339539	8.1429	7.6686115	8.064795	7.431276	8.342264	7.092121	7.8559813	7.54506	8.017292	8.356825	7.854058	7.8168173	8.362274	7.66841	7.1347723	7.663236	7.312091	7.450709	7.7945814	7.153938	7.9640055	7.4562073	8.231122	7.376948	7.958795	8.014863	7.9669456	7.63631	7.3943324	7.719834	7.020521	8.004323	7.34753	7.8542385	7.5343504	8.23474	7.9903784	7.328771	7.8514967	7.482758	7.80232
CPS1_32421	4.1026707	4.589527	3.0233893	4.134478	4.6023803	3.7523046	3.725492	3.8176157	3.107826	3.428579	4.8173323	4.027363	3.440576	3.6457796	4.1024175	1.3645061	2.6149907	2.3934438	3.1753378	2.1907632	5.474632	2.8689728	4.1805882	2.0970263	3.129592	3.4251132	3.2034302	2.3542898	3.554907	4.395547	3.3456163	3.1029289	3.0206022	2.743565	2.182655	4.1027403	2.6209264	2.1514444	2.5193055	1.7473754	2.9539046	4.2808905	3.5321279	2.0703845	3.861642	3.9274812	1.3840207	3.7899573	3.1865485	4.2688274	4.962455
CPSF4_8372	8.028883	7.885909	7.503531	7.899234	7.753007	8.534922	8.260651	7.862533	7.480781	8.05494	8.59461	7.9130783	7.4692097	8.063994	8.417327	7.2938237	7.790683	7.9609046	7.854685	8.035996	7.9477453	7.883824	7.793325	7.933167	8.138816	7.896225	8.287269	8.117771	7.6389832	7.4460907	8.776441	8.15188	7.8290143	7.792063	8.136267	7.8060637	7.9444942	7.416511	7.5400524	7.804424	7.8673663	7.990893	7.545218	8.132776	7.7623663	7.8176665	7.9471126	7.715376	7.746521	7.7805805	7.796397
CPSF4L_32833	2.082713	1.7600838	0.6308896	0.0	1.9676995	0.69936734	2.281367	1.4889706	1.7419498	0.0	0.97909284	0.0	0.0	1.1054553	1.4506251	0.0	1.7129513	1.6448023	2.3268006	1.1299356	2.0372825	2.8689728	0.7089159	1.4000642	1.9933083	2.3251486	2.5976996	0.0	0.6756951	1.0590956	2.2222543	2.3359575	2.0820618	0.6021055	0.0	0.6980809	1.1940002	0.0	1.3660771	1.7473754	1.1550937	1.7566988	0.63806087	2.275002	0.0	1.9422795	1.3840207	2.2778823	0.0	2.1910233	1.5002757
CPT1B_8373	4.257144	3.285844	2.4297917	3.4253275	3.7413177	2.2457254	2.0764976	3.040462	4.0216265	2.9476643	3.4211903	2.163086	3.3562982	3.7727666	3.7151082	4.4933515	3.1657636	3.706341	3.0053284	2.9139316	3.9337327	2.5955894	2.746566	3.732649	3.9916306	3.2623389	3.7005913	2.781637	2.6727185	1.6632307	2.8299239	3.6010265	3.4198568	2.362734	4.727221	3.45385	2.7645543	2.9791927	3.5258074	3.0948966	2.7051919	3.5492477	2.2909114	3.6461568	3.6633093	4.0314717	3.4849544	4.195619	4.9488163	4.0533314	3.2761388
CPT2_8374	7.4359355	7.2647185	7.61268	7.727487	6.7153983	7.1684065	6.5692534	6.5896626	7.085658	6.9648848	7.27103	7.29321	7.2414765	7.1210165	6.5637116	7.1939106	7.508789	6.950234	7.2587137	6.5591316	7.276068	6.449308	7.551248	6.885062	6.9242444	7.5749435	6.9190264	7.6283126	7.226356	7.1093454	7.1325393	7.16714	6.6802025	7.546408	7.4927993	6.844099	7.3848634	6.796587	7.0666447	7.268993	6.6316724	6.989817	7.004255	7.8260336	7.7214713	6.898135	7.2561774	6.765407	7.5024	6.778365	6.6536155
CRAT_8375	7.202306	7.504857	7.057377	7.438388	7.020493	7.5746536	7.454553	7.238133	7.362423	7.047097	7.6019483	6.7934732	7.910807	7.4118934	7.1553235	7.537499	7.9652367	8.222974	7.220366	6.8979025	7.8384867	6.34126	7.789192	7.2692103	7.3713694	7.499286	7.799019	7.632591	7.0747843	6.39984	7.001077	7.2653284	7.346123	7.06167	8.16502	7.523323	7.8348355	6.9716797	7.464743	7.4665246	7.309867	6.927736	7.029044	7.6395154	8.009734	7.4558845	7.9313407	7.357277	7.6910224	7.569958	7.289671
CREB1_8377	7.8421226	8.668248	7.317613	7.776391	7.713529	7.7395325	7.973533	7.54425	7.352107	7.505369	7.6515718	8.1364	7.5185165	8.693044	7.9625177	7.8114276	7.790683	7.814097	7.50988	7.5191107	7.753861	7.425238	7.565817	7.6151285	7.803609	7.7956343	7.827381	8.203671	7.668936	7.916266	7.5730515	7.8754215	7.6407866	7.643028	7.779816	7.958225	7.491956	7.295265	7.4775705	7.8285637	7.90478	7.525141	7.632732	7.846236	7.734178	7.8249207	7.9903784	7.652358	7.56162	7.3822575	7.3755984
CREG1_8380	13.0142975	12.013045	12.69333	12.991128	13.022318	12.445294	12.66573	12.410636	12.989366	12.680759	12.805529	12.028441	12.733274	12.065536	12.306847	13.329355	13.12513	12.493536	12.552861	12.573546	12.517504	12.380701	13.1483555	11.630014	12.052107	12.809508	12.30759	11.950598	12.643853	12.532775	12.451822	12.198198	12.432064	12.402036	13.225478	13.246489	12.515131	12.364553	13.17703	12.885429	12.706053	12.548947	12.651596	12.709086	12.868708	12.629756	13.213909	12.624878	12.980768	13.128561	13.020633
CRELD2_8381	8.067682	7.9798503	7.2041283	7.893334	7.312389	7.3722663	7.7064695	7.268038	6.8567195	7.1866345	8.066558	7.52341	7.4387956	7.7025204	7.6294613	7.2694864	7.134902	8.465082	7.440681	7.098896	7.4653783	7.1067276	7.1355205	8.101898	8.11419	7.835993	7.843341	8.147973	6.846706	7.31478	7.511578	7.7074294	7.287599	7.6579037	7.3808208	7.3248143	6.9006658	7.091846	7.6038456	7.3124347	7.5601735	7.3040533	7.2079544	7.620873	7.250196	7.8571205	7.515101	7.784179	7.285354	7.705539	7.6332026
CRIP1_32865	12.412851	11.104063	11.421565	11.398385	11.335894	13.333821	12.902533	13.084893	11.092806	13.137812	13.16505	12.502881	11.478787	12.016451	13.119896	9.973338	10.791012	10.986906	10.438104	12.5710125	12.082911	12.557252	11.146612	13.074084	12.147914	10.253812	12.545675	12.950737	11.265002	10.59152	13.237665	12.010449	12.179915	12.274067	11.251397	10.623333	11.957564	10.711695	9.974396	12.052003	10.633094	11.795147	12.186641	11.827702	10.834212	12.114577	12.0607605	11.475967	11.056226	11.716732	12.770121
CRISPLD2_32789	8.025304	9.42566	8.501736	9.167076	7.9442067	8.018201	8.834924	8.664421	8.460022	8.081193	8.157696	8.645143	8.822034	9.093589	8.219004	8.212145	8.977098	9.474587	8.7642975	8.338402	8.259763	8.185126	8.376118	9.464846	10.04419	8.913909	8.934476	9.369594	8.267003	7.9323554	7.41674	9.1247015	8.658109	8.518294	9.29198	9.024193	8.343841	8.559968	8.863851	8.820882	8.368272	8.582943	8.447926	8.843098	8.806439	9.283263	8.923607	9.334982	9.239036	9.647599	8.226792
CRK_8382	5.9950094	7.012478	6.0383773	6.1917667	6.288232	6.359188	6.519519	5.5843325	5.7484493	6.1783776	6.2252197	7.0036144	5.834475	6.936649	5.848497	6.0915933	6.0553117	6.765144	6.5529175	5.9311805	6.3526635	6.2485886	6.1713758	6.038826	6.6088133	6.3233237	6.4095535	7.1737494	6.0726986	5.946801	6.329747	6.798717	6.6802025	6.451118	6.4255466	6.265402	6.153572	5.9765706	6.393888	6.0040574	5.9043736	6.1414485	5.837435	6.7273693	6.131025	6.3630543	6.3581505	5.7271132	5.303614	5.695428	5.4737215
CRKL_8383	4.943522	4.889772	4.170254	5.0079875	4.262771	3.9399064	4.841634	3.7220814	4.0216265	4.2252097	5.20693	4.49621	4.372558	5.306731	4.001949	4.7956104	4.6393614	4.5661173	3.86365	4.7627087	4.6203427	3.8945255	4.7215376	4.76692	3.7572641	4.434888	4.406865	3.7377164	4.0471478	4.3192883	4.7367964	5.264985	4.6399546	4.440767	4.4750395	5.112977	3.4139957	4.0930567	4.112931	4.619103	4.775063	4.855794	4.1892962	4.801152	5.053474	4.219352	4.306169	4.470739	4.265638	3.7044556	5.3497915
CROT_8384	8.158714	7.40001	7.5380034	7.8543844	7.543838	8.612847	8.3401575	7.416564	7.794441	8.664379	8.745877	7.2142963	8.041369	7.586291	8.95291	7.59347	8.237146	8.109039	8.20574	8.248236	7.990642	7.812777	8.362274	8.252946	8.089135	8.267448	8.293091	7.3862925	7.399683	7.1262293	8.318995	8.006132	8.045799	7.7370877	7.8915663	8.128307	7.8225765	8.017946	7.7378345	7.7643137	7.6944203	7.796165	7.821937	7.7249165	7.9913273	8.070509	8.215438	7.8132787	7.816266	7.4277906	7.8574038
CRP_8385	3.4206293	4.589527	3.8790185	3.4893076	4.8409	4.861492	4.47493	3.8176157	2.3514931	2.6991258	3.5463982	4.145502	3.171359	1.7239234	3.7151082	2.053029	2.3181834	2.1843069	1.3255839	0.6728732	8.118633	1.8164684	2.2652724	3.0662787	2.7997048	1.7190078	3.5531228	3.1109006	0.6756951	1.0590956	2.8299239	2.8223813	0.0	1.3526403	0.77228826	1.1665167	3.2282193	2.8701992	2.5193055	2.2545805	2.4044828	4.092535	0.63806087	2.7570179	1.2632525	6.459425	1.6537921	2.0731506	4.4772754	2.0428214	2.478304
CRY1_8386	3.0213494	2.0645049	2.2748988	1.780627	1.6706498	2.582638	3.4132502	2.6827214	2.175462	3.6551938	3.4211903	1.9195211	3.440576	2.7566686	3.272967	2.7601285	2.74325	2.5760667	2.0045683	2.1907632	1.517442	2.9884107	2.8769104	2.3498843	3.0277867	2.4813504	3.2991145	2.1781704	3.4796479	2.260835	2.019767	3.1029289	3.4198568	1.6190472	3.3510199	1.51956	1.1940002	2.4829254	2.9702358	3.315913	2.2268054	2.1918342	3.2239692	3.4059865	2.9136126	3.252381	2.9957447	2.4571385	2.184481	2.666629	3.342674
CRYAB_33054	3.2347586	3.1630576	2.2748988	3.3583777	4.3682246	5.1920433	3.794029	4.319929	2.649835	3.3443747	4.866193	4.2011313	2.2315671	3.8894749	3.7772205	2.9679961	2.6149907	4.0529695	3.86365	3.9318604	4.200568	3.8320234	3.7752094	5.0782113	5.026968	2.8685431	3.7005913	5.0326357	3.2269905	3.3520257	4.4446173	4.338573	2.770071	4.0477047	4.050979	2.7227082	1.8382356	3.5018432	2.5193055	4.1294727	0.69018817	4.2808905	3.3862607	3.8519928	3.765881	3.6290646	3.6787796	5.019651	3.9243402	4.165099	3.206386
CRYL1_8388	4.640773	4.85052	3.5813985	5.051022	4.6023803	5.1920433	5.376587	5.4565945	4.6116853	4.9213305	5.765996	5.2431517	4.645405	4.780749	5.5962167	4.314594	4.606007	5.215673	5.4816847	4.4461617	4.973897	5.255582	4.6134896	4.9309454	4.3277974	4.434888	5.2096133	5.132686	5.0556197	4.696182	5.187456	5.264985	5.1408467	4.540461	4.727221	4.203645	5.2117968	5.0992813	4.624411	4.6465206	4.566771	4.91388	4.3553166	4.733348	5.18887	5.607759	4.905883	4.245272	4.410121	4.3655953	5.3497915
CRYZ_8389	1.1981245	2.0645049	1.9040401	2.5537314	2.6076305	3.0850015	0.71682763	2.205947	2.175462	2.5567064	1.9685245	3.328358	0.0	2.6281915	2.3346493	1.3645061	1.7129513	2.8838456	1.8117061	1.9895838	2.7199478	2.054058	2.603265	0.8635949	0.67472994	1.4431157	1.178429	2.5112293	2.5308022	1.3925579	2.3997881	2.8223813	3.0206022	0.6021055	2.182655	2.0397444	1.8382356	1.7203438	1.6339345	1.936955	0.69018817	2.1918342	2.5864344	1.5459641	3.0821238	1.7112743	1.6537921	3.0103683	1.8207282	2.0428214	0.0
CSF1R_33318	6.321191	6.2134795	6.616004	6.3379383	7.2516704	6.337095	6.4145904	7.297335	7.0154886	6.3063	5.889316	6.700024	6.707363	6.3710084	7.0141497	5.112595	6.9142194	6.0494027	6.513816	6.8089485	7.299004	6.01536	7.3968434	5.419468	5.6235194	6.270759	6.045706	6.3278728	6.2975144	6.780104	6.6956344	6.1771436	7.621961	5.8443456	6.2216754	6.8977923	7.3848634	6.1956863	6.319841	7.100787	6.5203767	6.8255196	6.162733	6.770294	6.311436	7.8103757	7.2612333	5.7271132	6.766708	5.1607327	5.906511
CSGALNACT2_8391	5.5923386	6.985554	5.8454275	5.9172506	6.0554423	5.7720485	6.139652	6.2390556	5.3527155	5.9120274	5.5437307	6.5257936	6.0510187	6.5589576	5.7742915	5.2972693	6.0303845	5.9700356	5.6498227	6.090635	5.9935675	5.3024373	5.216098	6.109027	5.8037286	6.1361914	6.073035	6.68997	5.966447	6.233204	5.709486	6.6466966	5.9190493	5.777807	6.0626793	5.864329	5.8170624	5.6701465	5.5306644	5.711299	5.457613	5.548448	5.5426097	5.7918077	5.684063	6.5232477	5.800595	5.6369815	6.4779086	5.6703897	5.8504496
CSK_8392	3.9296522	5.350013	3.3680465	4.7451835	3.890382	4.79821	4.47493	4.0712695	4.122183	4.5220766	5.0465975	4.5400147	4.0357847	4.4793506	4.7548323	4.8226256	5.182445	5.0088425	4.7872267	4.63051	4.725669	4.171904	3.706744	4.677339	4.0447216	4.5093756	4.449197	4.8388867	3.8816082	3.1901703	5.347573	5.602115	4.848669	4.6032915	4.9081903	4.7288	4.670692	4.397978	4.71386	4.6465206	4.450142	4.44747	3.7859092	5.203195	4.4597883	4.6370444	4.9813504	4.3397274	4.410121	4.4266796	3.9664066
CSNK1A1_8393	9.727147	9.720542	9.188658	9.698887	9.328613	9.720661	9.691207	9.395777	9.01693	9.555488	10.006406	9.444484	9.139784	9.889118	9.5480795	9.327557	9.315642	9.565142	9.3983965	9.507322	9.516628	9.078809	9.15536	9.641037	9.824603	9.42157	9.578686	9.816728	9.181016	9.087187	9.725664	9.671235	9.205198	9.399481	9.468153	9.466305	9.04191	9.102082	9.238888	9.314185	9.075874	9.336214	9.264641	9.441692	9.313559	9.452053	9.511297	9.285408	9.364065	9.304315	9.502377
CSNK1E_8394	3.8670392	5.105196	2.814287	4.846373	4.1489973	5.3548303	4.965669	4.253147	4.427446	5.2337046	5.765996	3.4249773	4.455918	5.3883343	5.7278643	5.372324	5.2702327	4.9767175	4.3633437	4.824527	4.6914077	4.2215104	4.536683	4.969195	5.1532087	4.7434134	5.614871	5.416903	4.602723	4.1967645	4.361289	4.6017528	4.972726	4.6032915	4.9746666	4.428772	4.1491137	4.231694	3.063941	4.9180355	4.674673	3.9331422	4.0016556	4.7676487	4.3972464	5.2025495	4.9566307	3.9179475	4.5724864	4.30181	4.962455
CSNK2A2_8395	5.0600605	5.292592	4.7723575	5.5330973	4.6023803	5.460798	4.904984	4.9664927	4.5039873	4.127819	5.865481	4.582528	5.222971	5.128219	5.247028	5.258225	4.98901	4.6086645	5.3982606	5.219127	5.41289	4.604674	5.3789563	4.8097076	4.888612	5.513994	4.9689775	5.6875186	4.705391	4.893171	5.471955	5.426497	4.523061	5.2974424	4.8023543	5.005277	4.516876	4.649562	4.8516226	5.2573147	4.5289326	4.66603	4.5041885	5.368762	4.7118545	4.4619946	4.7127337	4.551905	4.799372	4.622151	5.3004284
CSNK2B_32771	4.5639033	4.6818714	4.412458	4.455984	3.6605814	4.3460755	4.039624	3.9072146	4.122183	4.2252097	4.9134526	5.0746746	4.2840843	5.104268	4.0530577	3.232564	4.130744	4.332239	4.005708	3.3094196	3.6778378	3.6982577	4.3246136	3.9774814	4.370013	4.5093756	4.530307	5.436612	4.948055	4.1967645	4.5233936	4.374218	4.523061	4.6032915	4.727221	4.3428893	3.4139957	3.8846855	4.112931	4.800909	4.566771	4.2808905	3.842945	4.801152	4.632627	3.252381	4.344784	4.2932725	4.0619564	4.3964605	4.087757
CSRNP1_32455	3.1319964	3.285844	3.7672257	4.0938964	4.0885587	4.1058965	3.9820328	3.9500103	2.649835	3.6551938	3.9605472	2.553411	2.409394	4.0978928	2.3346493	2.3784242	3.6312835	4.5661173	3.3978267	2.524555	3.1814625	3.2968433	3.394875	3.2009542	3.8195205	3.6392896	2.9906209	3.8595262	3.4796479	3.426617	3.2561824	3.9232452	2.6263435	2.627444	3.6238232	3.3694916	2.7645543	4.231694	3.9749951	3.315913	3.4350822	4.2360563	2.5864344	3.570457	3.000327	3.9804132	3.61702	4.628747	4.105058	4.2688274	3.7868865
CSRP1_8396	7.069578	6.985554	6.8258686	7.3289933	6.9372573	8.049109	8.390828	7.6453648	7.0478077	7.7783556	8.516413	6.7752614	7.0333285	7.5244646	7.573674	7.4792686	7.3004317	7.6607857	7.3052573	7.8291345	7.321581	8.012693	7.0343914	8.272196	7.7685313	6.802113	7.5926204	7.391351	6.785525	6.0913773	8.23371	7.3749614	7.4078712	7.3859105	7.1413856	7.2501082	7.005606	6.614269	6.827078	7.4969683	6.907105	7.4387493	6.979032	7.3423347	7.352636	7.4323306	7.286249	7.1771255	7.51444	7.10235	7.969554
CSRP3_32915	2.082713	2.3157487	1.4035724	0.5725511	2.2139068	2.582638	1.5512414	2.205947	2.3514931	0.68746716	0.97909284	1.2579081	1.5100602	2.1554265	2.4910934	0.0	1.0970403	0.7731665	1.3255839	1.4765033	1.1647133	0.70535415	1.1821524	2.752099	1.1326399	1.4431157	0.0	1.4661814	0.6756951	2.7990744	1.1519064	2.7152743	3.2339969	3.044573	1.643362	2.4212682	3.2282193	1.4443289	2.6459222	3.4464393	2.5626578	3.1263998	3.6645916	3.2203243	3.1595306	3.252381	2.8952618	1.1910689	0.59121877	2.5616078	2.9742777
CST7_32653	3.0213494	0.0	2.6971502	3.1365876	3.2830799	2.0422812	2.6202374	3.040462	2.3514931	2.0187297	1.5570184	0.0	3.0691655	1.1054553	1.9593154	0.0	1.9440656	3.6257694	2.4644146	1.9895838	2.577138	3.8320234	2.2652724	2.0970263	2.371304	2.1499581	2.055978	2.3542898	3.7596555	1.0590956	2.5578496	2.5995736	2.900768	1.6190472	3.3510199	2.4212682	3.498621	2.4829254	1.3660771	2.1044912	1.788258	2.667504	2.7142148	1.5459641	3.1595306	3.163619	2.4041383	2.7601109	1.597448	2.666629	2.2196906
CTCF_32905	7.1959515	7.0819116	6.739636	7.54384	7.129502	7.1870537	7.0545297	6.9314632	6.8998513	7.240043	7.6091423	6.9719815	7.326995	7.426455	7.2998633	7.298642	7.2581143	7.528535	7.1507034	7.00857	7.084752	6.9970613	7.2421675	6.6104174	7.006834	7.485513	7.306345	6.8961997	6.7216334	6.489563	6.937772	7.056302	7.116588	7.067252	7.648533	7.45844	7.244886	6.664096	7.4860597	7.3628955	7.020521	6.862862	6.9073052	7.154204	7.158897	7.4083853	7.436831	6.9414086	7.203436	7.06921	6.9054823
CTH_32463	3.5052936	1.7600838	3.1175745	3.0543733	3.3871112	2.725552	2.0764976	3.9500103	2.5083623	2.398672	3.1325445	4.3063407	2.2315671	2.1554265	3.356718	3.6495156	1.4376171	3.3529303	2.0045683	2.1907632	4.7918434	2.054058	1.1821524	2.0970263	2.7997048	0.65354145	2.2599971	2.1781704	1.48135	2.0877597	2.3997881	1.5966632	2.28716	1.0256387	0.77228826	4.0495114	3.6542935	2.7522933	2.6459222	1.2717144	2.4044828	2.667504	1.6892742	2.6135263	2.0933957	4.38556	3.33957	2.7601109	3.971686	2.7645214	1.7164246
CTHRC1_32423	1.55661	1.7600838	1.4035724	0.5725511	0.78898615	2.4239943	1.1935371	2.205947	2.5083623	2.0187297	1.9685245	1.6263134	0.0	0.0	1.7272754	0.0	0.6503758	4.8405466	1.5890241	2.3672912	1.517442	0.0	0.7089159	4.0506554	3.397908	2.1499581	0.0	1.7443887	1.9952425	1.6632307	0.0	1.0087844	0.7196862	1.6190472	0.0	0.0	2.0771253	1.1027083	2.0549781	0.0	0.0	1.1306806	1.0789323	0.7136933	0.55266	2.316254	0.61978775	3.8553712	1.597448	2.8561914	0.5432404
CTNNAL1_8399	7.083414	7.195917	6.1316195	7.0501833	6.9960227	7.461772	7.2068443	7.111901	6.045926	7.639503	7.985948	7.145068	6.6197	7.3108716	7.569292	6.418167	6.586755	6.541827	6.4238696	7.2473407	7.0378003	6.428336	6.8640957	7.3583765	7.3238344	7.1258993	7.469484	7.66219	7.055477	6.6692696	7.8425245	7.0341897	7.2695684	7.143221	6.9727373	7.027329	5.8496475	6.385869	6.751635	7.0452185	6.471344	6.532952	7.0892158	6.852492	6.855862	6.440659	6.3954163	6.377228	6.5183287	6.778365	6.802872
CTNNB1_8400	8.365363	9.128251	7.8403635	8.885846	8.143035	8.551806	7.924694	8.213724	8.245497	8.144809	8.630408	8.843905	8.280236	9.053499	8.602415	8.429822	8.65507	8.871111	8.694324	7.9827642	8.55478	7.6815653	8.149852	8.008565	8.4182005	8.861552	8.434134	9.125834	8.227294	8.35151	8.299541	8.815138	8.221775	8.633782	8.781181	8.431108	8.264495	8.189381	8.348743	8.49108	8.436283	8.337118	8.2539	8.835033	8.589337	8.367344	8.423671	7.912661	8.408802	7.9999433	7.4974213
CTNND1_8401	9.972716	9.766079	9.648154	9.9855385	9.4803915	10.118098	9.826201	9.645657	9.338954	9.617344	10.385222	9.54196	9.715461	10.173641	9.891288	9.596687	10.02461	10.0268755	9.690829	9.509676	10.023866	9.429522	9.614831	9.583637	9.731537	10.407186	10.069861	9.898944	9.571468	9.122677	9.813517	9.83368	10.054041	9.7607155	9.992035	10.027116	9.781304	9.308083	9.681936	9.832775	9.493112	9.646765	9.549087	9.964912	10.0009365	9.987062	10.004323	9.567463	9.7242985	9.675394	9.777309
CTPS1_32924	3.8670392	4.3849583	5.0362453	4.3904743	3.4841428	3.612148	3.725492	3.4512606	3.0062277	3.057527	4.130176	4.2011313	3.7356806	3.1797776	3.5822358	5.2180943	4.1769056	4.477062	3.9598923	3.874564	3.9337327	3.8945255	3.840572	3.732649	4.0447216	4.185133	4.6070986	4.507312	4.241915	3.6297135	3.509395	3.9705882	4.304357	4.5079894	4.6066337	4.251569	4.040397	3.5731273	5.0706267	3.622446	3.974883	3.394646	4.1892962	4.625264	4.7623544	4.498745	4.382392	4.1441965	4.3396873	4.3964605	3.687989
