Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Heart-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:31.50
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: heart
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
CDC6_32573	360621	cdc6	0.014146244271767285	0.15192689193144493	2.409065	2.409065	1.120298	1.4202533	1.4402653	-1.1482213	1.0950298	1.4127455	1.7983001	-1.0426947	2.409065	0.82455444	0.36135802	0.4219874	0.7255074	0.81546474	0.41528922	0.05399741	0.94651306	0.0033538623	100.0	300.0	
CDCA7_32988	311742	cdca7	0.03453208009807928	0.22811095218635064	-4.023184	4.023184	-4.023184	-1.501189	-1.0481644	-1.4921447	-1.0040523	1.6117377	1.9815629	-2.4037542	1.7348604	0.0053631533	0.2566687	0.8973221	0.4069399	0.99093634	0.1449444	0.044823773	0.05565785	0.26769462	0.0	0.01	
CDK19_8265	309804	cdk19	0.004567116759332804	0.09412827640984908	1.1456381	1.1456381	-1.0623719	-1.0193381	1.0170038	1.0292448	-1.0444577	1.0668609	1.0624945	1.0789237	1.1456381	0.38233647	0.7000824	0.5404628	0.5182844	0.5355365	0.23477189	0.14452401	0.04322196	0.015340695			
CDK4_8267	94201	cdk4	0.022004400880176037	0.1836075717167725	1.0485015	1.0485015	1.0167474	-1.0096484	1.0042242	1.0113773	1.0160096	1.0057641	1.0382084	1.0339104	1.0485015	0.4089652	0.64009213	0.7846889	0.48665193	0.28954065	0.67527115	0.025890362	0.15661304	0.04045716			
CENPF_8287	257649	cenpf	7.858546168958742E-4	0.05634611441459914	1.5190122	1.5190122	-1.2054266	-1.1928605	1.0577843	1.2157065	1.0546749	1.3129408	1.406495	1.0138712	1.5190122	0.575166	0.21176796	0.68956804	0.100276135	0.6984598	0.017176306	0.009802236	0.93434924	3.2082555E-4			
CENPW_32846	689399	cenpw	0.03765690376569038	0.23371763371763374	1.6303817	1.6303817	1.098651	-1.0665424	1.0854988	-1.0335387	-1.2161651	1.1240634	1.2981553	-1.0564773	1.6303817	0.62815917	0.82901055	0.7955277	0.871437	0.5284037	0.6877957	0.1564171	0.6572534	3.2389295E-4			
CEP57_8291	315423	cep57	0.02970098334336745	0.21328824623930423	1.2100719	1.2100719	1.0965486	1.038284	1.0592537	1.1433554	1.0608822	1.0694093	1.2049963	1.1926281	1.2100719	0.18502614	0.58764386	0.45452797	0.16856113	0.43039876	0.3631154	0.017797003	0.022006214	0.10839482			
CGRRF1_8300	116679	cgrrf1	0.029376498800959234	0.21243847027641047	1.0567758	1.0567758	1.010182	1.0210584	1.0305992	1.0177692	1.020946	1.0176603	1.0148408	1.0567758	-1.0368681	0.61630034	0.3793447	0.09936507	0.32447073	0.2432529	0.28273985	0.37209347	0.070012644	0.26773673			
CHEK2_8305	114212	chek2	0.040285770986306806	0.23971532789976596	1.8726994	1.8726994	-1.1480824	-1.1925492	1.1069146	-1.8121365	-1.3094549	1.3024112	1.8660935	1.3842626	1.8726994	0.71917427	0.6433203	0.70475066	0.20206827	0.5579647	0.35825047	0.14735486	0.37750182	0.008210225			
CHPT1_33298	362866	chpt1	0.010227040294538761	0.13033428578065834	-1.0496995	1.0496995	1.0298861	1.0005673	1.0389618	1.016699	1.0244981	1.0388833	-1.0105093	1.0294611	-1.0496995	0.028003335	0.9678651	0.06829067	0.37078902	0.34329355	0.0033471808	0.390271	0.118469045	0.26062462			
CISD1_8322	294362	cisd1	0.018526058631921825	0.1717323035708686	-1.0526733	1.0526733	1.0113403	-1.0023003	-1.0009375	-1.000496	1.000705	-1.0050364	-1.0068283	-1.0167841	-1.0526733	0.5617056	0.8227787	0.8960034	0.96831894	0.96470666	0.58470124	0.47084823	0.20206048	0.24111225			
CKM_32556	24265	ckm	0.00213857998289136	0.07557050380335868	-1.1191325	1.1191325	1.0022514	-1.0126269	-1.0007162	-1.0030823	1.0008775	-1.0023896	-1.0253421	-1.0156437	-1.1191325	0.8174852	0.2000763	0.9556268	0.7247603	0.922288	0.71219003	0.018959902	0.15618585	0.2732597			
CKMT2_33148	688698	ckmt2	0.0071972904318374255	0.11114040396172489	-1.1337156	1.1337156	1.0217816	-1.0007343	1.0051008	1.0174277	1.0246043	-1.0011752	-1.0126866	-1.020999	-1.1337156	0.05099495	0.93192387	0.66975075	0.3089865	0.11215698	0.8987423	0.48860174	0.43816775	0.29540932			
CKS2_8325	498709	cks2	0.041734860883797055	0.24298177480651337	1.1603837	1.1603837	-1.0224919	-1.0145156	-1.0005153	-1.0613722	-1.0612628	1.0894611	1.1426439	-1.0059291	1.1603837	0.7006448	0.8431588	0.99481046	0.39240748	0.25005713	0.17983785	0.088346936	0.9201118	0.046533473			
CLK1_32739	301434	clk1	0.043538219070133964	0.24651722391084094	1.1842908	1.1842908	-1.1726651	-1.0138649	-1.005838	-1.0470988	1.0156103	1.0044078	1.1300801	1.1842908	1.0176028	0.05723528	0.86542606	0.91702324	0.6114994	0.781128	0.93694496	0.012773631	0.008030933	0.91782886			
CMBL_32468	310201	cmbl	0.002635313196837624	0.07756756365531317	-1.2229707	1.2229707	1.0560187	1.0046283	1.0335366	-1.0245646	1.0626462	1.0054512	1.0222754	-1.0838745	-1.2229707	0.31077802	0.94244665	0.53270143	0.5680536	0.069416426	0.88847435	0.55270344	0.07951804	0.08063101			
CNN1_32759	65204	cnn1	0.004511894995898278	0.09412827640984908	3.960155	3.960155	1.6903242	-2.1544545	1.3529274	1.1430727	-1.3056805	-3.702987	1.0462837	1.4665537	3.960155	0.26063842	0.15843548	0.39273834	0.77637994	0.6869342	0.089890204	0.9342585	0.31055656	0.22059114			
CNN2_32878	690976	cnn2	0.0014144271570014145	0.0673554567864346	1.120443	1.120443	-1.0401297	1.0030293	-1.0006005	1.0015798	-1.0305532	1.0218406	1.0614623	-1.0139849	1.120443	0.30111173	0.8947771	0.983458	0.94237846	0.2110033	0.38337928	0.18907218	0.5343029	0.057612747			
CNOT4_8342	312227	cnot4	0.04496617588539594	0.24893596955138372	1.3175147	1.3175147	-1.1214104	-1.0498428	-1.105157	1.036078	1.1877089	1.0413347	1.2890677	1.2642007	1.3175147	0.41948217	0.6825618	0.6744812	0.72307235	0.33980983	0.61095095	0.029394796	0.08984071	0.0020770796			
COL5A2_32669	85250	col5a2	0.026703111858704793	0.20637660625734194	-1.5790151	1.5790151	-1.0311373	-1.0134907	1.0242958	-1.047694	-1.0657127	1.0680375	1.0402219	1.0806558	-1.5790151	0.6618071	0.8506238	0.67663586	0.7096088	0.48924014	0.38149092	0.5152047	0.29658028	0.36250636			
COL6A3_33029	367313	col6a3	0.035829307568438	0.230763134057971	-1.094053	1.094053	-1.029802	-1.0105522	-1.0176727	-1.0276632	-1.0102571	1.017755	-1.0393981	1.0031848	-1.094053	0.26714885	0.615693	0.40698966	0.46277067	0.80840504	0.58406764	0.19574186	0.93043214	0.1405834			
CORO1A_8364	155151	coro1a	0.012214983713355049	0.14223209849279522	1.1300359	1.1300359	-1.0206677	-1.00369	-1.003411	1.0006893	-1.0148463	1.0557178	1.1266342	-1.0239433	1.1300359	0.57265264	0.87944466	0.9119052	0.9862518	0.5106856	0.19779103	0.060883075	0.42587245	0.043044116			
COX8B_32651	25250	cox8b	0.0022926219258024177	0.07621119014643198	-1.1193342	1.1193342	-1.0090234	-1.0056305	-1.0080466	-1.0084584	-1.0129186	-1.0409557	-1.0084516	-1.0329932	-1.1193342	0.5340731	0.7501893	0.57630616	0.56300896	0.58403033	0.033622194	0.507479	0.11747482	0.20903099			
CREB1_8377	81646	creb1	0.02310296753634734	0.19079318325268252	1.0823051	1.0823051	-1.0238086	1.0016328	-1.0123011	1.0116721	1.0074347	1.0442748	1.0286772	1.0352103	1.0823051	0.46657982	0.93602693	0.4261046	0.78666705	0.7655947	0.08222603	0.34123495	0.25972313	0.10096014			
CREG1_8380	289185	creg1	0.002868264699856587	0.07971563834395692	1.1040407	1.1040407	1.0566019	1.007601	1.0349671	1.0225676	1.0496241	1.0530556	1.0437907	1.0572928	1.1040407	0.008757076	0.7006302	0.12585625	0.3438728	0.03711591	0.018058894	0.12645033	0.09207718	0.14326659			
CRYAB_33054	25420	cryab	6.064281382656155E-4	0.05634611441459914	-1.1271386	1.1271386	-1.03485	-1.0032506	-1.0125269	1.0061501	1.0150738	-1.0204097	-1.0190511	1.0213803	-1.1271386	0.037804592	0.8541111	0.56295943	0.7357983	0.36198822	0.26065195	0.31454575	0.44359004	0.09439849			
CRYL1_8388	290277	cryl1	0.013184584178498986	0.14455920471342967	-1.3686099	1.3686099	-1.0179601	-1.0120101	1.0065857	-1.0095142	1.0329485	1.0186627	1.0149616	-1.049557	-1.3686099	0.851806	0.8905662	0.93172216	0.92096394	0.63474125	0.6925636	0.7869844	0.538035	0.07982339			
CSRNP1_32455	363165	csrnp1	7.791195948578107E-4	0.05634611441459914	-2.083645	2.083645	-2.083645	-1.2537754	-1.008087	-1.1131196	-1.0543814	1.2141727	1.2415357	1.1447154	1.3818228	0.024406394	0.27480283	0.95730895	0.5054283	0.6932002	0.15148681	0.06734048	0.23214099	0.07420744	0.0	0.01	
CSRP3_32915	117505	csrp3	2.0255215718047398E-4	0.047688463140358184	-1.1057874	1.1057874	-1.0194608	-1.0102642	-1.0045791	-1.0040606	-1.0073904	-1.0187889	-1.0337843	1.0270777	-1.1057874	0.17541607	0.3827956	0.70697343	0.69745255	0.4982011	0.1324525	0.007309738	0.31880784	0.11708072			
CTCF_32905	83726	ctcf	0.0014050582095543958	0.0673554567864346	1.1238889	1.1238889	-1.0431684	-1.0186018	-1.0093883	-1.0070221	-1.0218614	1.0389941	1.0870948	1.0385567	1.1238889	0.33082062	0.5875746	0.58928883	0.8438493	0.3629792	0.15265304	0.0075151017	0.3917255	0.004367991			
CXCL10_8408	245920	cxcl10	0.04468169236852511	0.24893596955138372	-1.3281431	1.3281431	1.037992	-1.1724614	-1.0920109	-1.1277851	-1.1327676	-1.3281431	-1.0553935	-1.134063	-1.2730254	0.7284238	0.04808809	0.18891364	0.19119573	0.33887815	0.029751463	0.60942143	0.15305422	0.0063813366			
CYCS_8414	100363502;25309	cycs-ps9;cycs	0.011113440972950304	0.13604485633046423	-1.1163615	1.1163615	1.023145	1.0029827	1.0125581	1.0051862	1.001963	-1.004597	1.0107708	-1.0299615	-1.1163615	0.23103955	0.913565	0.5646288	0.8387629	0.91289204	0.68636423	0.54334027	0.17723277	0.2521512			
CYP2B2_32473	361523;24300	cyp2b2;cyp2b1	0.04230769230769231	0.24356467554791578	-2.7969294	2.7969294	-1.5815563	1.2865943	1.3612869	1.0650262	-2.7969294	1.0014931	1.114737	1.3790368	2.3992803	0.53458744	0.6722852	0.497357	0.9258998	0.1563058	0.99801004	0.8136953	0.5812777	0.005641677	100.0	300.0	
DAAM1_32393	314212	daam1	0.041375051461506794	0.2422967876839914	-1.0978978	1.0978978	-1.0978978	-1.0335673	-1.0866789	-1.0108391	-1.0227826	1.0304632	1.0140631	1.0552669	1.0627277	0.001103954	0.46567544	0.052856263	0.74145705	0.46082205	0.13834792	0.65572363	0.3898454	0.023412883			
DAXX_8438	140926	daxx	0.003967466772465781	0.08887988063099972	1.1873187	1.1873187	1.0106173	1.0238405	-1.0036442	1.0301815	1.0490395	1.106745	1.13673	1.0859603	1.1873187	0.8443306	0.70351285	0.9471285	0.5522428	0.37557688	0.039881423	0.020167986	0.15777017	0.07361108			
DCN_8441	29139	dcn	0.02743538767395626	0.20759122183454526	-1.0494406	1.0494406	-1.0333805	-1.0050746	-1.0126607	-1.0046688	-1.0087627	-1.0245699	-1.0313355	1.016534	-1.0494406	0.018677723	0.75355554	0.47884685	0.850251	0.5312379	0.14888161	0.039353862	0.35369384	0.255791			
DCP1B_33178	500305	dcp1b	0.00618638994212732	0.10543986033439169	1.1385299	1.1385299	1.0554551	1.0379019	1.0304773	1.0646595	-1.0197906	1.0342823	1.0883461	1.0362711	1.1385299	0.19409604	0.45665112	0.54159445	0.12595262	0.7032913	0.36658964	0.029828796	0.49513632	0.025885113			
DCTD_8442	290741	dctd	0.009662788404653915	0.12684717771969248	-3.0663383	3.0663383	-3.0663383	-1.4426748	1.1196346	-1.0472771	1.0538707	1.2364335	1.3405819	1.1928768	1.5868615	0.054265406	0.47405946	0.5934855	0.8826798	0.84088165	0.5485698	0.14727408	0.38497135	0.038303543			
DDIT3_8449	29467	ddit3	0.009355095541401274	0.12547506353610482	1.0436916	1.0436916	1.0411114	1.024265	1.0216064	1.0436916	1.0408814	1.0131934	-1.0062314	1.0002514	-1.032737	0.046591587	0.1834969	0.3708045	0.033927042	0.010701008	0.28719082	0.7492242	0.9868013	0.19678017			
DDIT4_8450	140942	ddit4	0.012355681588008913	0.14306213344318186	1.3756989	1.3756989	1.126605	1.1580918	-1.059721	1.1981732	1.2192166	1.214052	1.3245283	1.3756989	1.229743	0.33420414	0.20962535	0.66920584	0.18622115	0.06779601	0.059978984	0.02345874	0.00752303	0.12241735			
DDX39A_32661	89827	ddx39a	0.008077544426494346	0.11684302726053841	1.107547	1.107547	1.0060807	-1.0027856	1.0146773	-1.0052785	-1.0517164	1.0492964	1.0879433	1.0304914	1.107547	0.8654284	0.9125763	0.70676595	0.8735449	0.04530352	0.12444964	0.10650194	0.23102953	0.0017125438			
DECR1_8458	117543	decr1	0.03421612217282041	0.22811095218635064	-1.0471987	1.0471987	1.0433592	-1.0063546	1.0126568	-1.006719	1.0303737	-1.0214523	-1.0440253	1.0195959	-1.0471987	0.13644193	0.71656036	0.67557275	0.64579725	0.3348183	0.29859936	0.041294225	0.4153707	0.1855635			
DEGS2_32528	314438	degs2	0.016642987619240917	0.16116933165108877	3.200559	3.200559	-1.3203812	-1.9385276	1.2539728	1.1971306	-1.3574351	1.8589147	3.128468	1.4907995	3.200559	0.7049351	0.3457689	0.7809821	0.7800877	0.660329	0.31080586	0.0073577445	0.5501385	0.15481299	10.0	30.0	
DENND2D_8461	310772	dennd2d	0.019631410256410256	0.1738980290913013	1.4020276	1.4020276	-1.0564113	-1.0004109	1.0623231	1.0489902	1.0845803	1.0698527	1.2385507	1.0382797	1.4020276	0.62364614	0.99674964	0.53557545	0.682297	0.53510255	0.6632338	0.30855575	0.79869556	0.016824262			
DFFB_8464	84359	dffb	0.016584402764067127	0.16116933165108877	-1.2486409	1.2486409	-1.0791085	-1.2244922	-1.1655327	-1.1142455	-1.2486409	-1.0150907	-1.0205775	1.0539685	1.173852	0.36352488	0.024678303	0.073375635	0.18612966	0.03322925	0.91192746	0.70323527	0.48675084	0.32734764			
DHRS7C_33024	287411	dhrs7c	0.008486855723452702	0.12005825242718447	-1.229636	1.229636	1.0099775	-1.0119836	1.0268685	1.025048	1.0351548	-1.0115595	-1.0039518	1.017936	-1.229636	0.7403769	0.7748139	0.4199376	0.44251692	0.07399688	0.596971	0.858777	0.6529038	0.27339017			
DLD_8474	298942	dld	0.04956679427765465	0.263837413616176	-1.0410064	1.0410064	1.0136477	-1.0018201	1.0178897	1.0056329	1.037182	1.0117396	-1.0105667	1.0371897	-1.0410064	0.4166373	0.91105896	0.24606644	0.7296403	0.18313396	0.44449863	0.56447345	0.08244483	0.3284144			
DLGAP5_8475	289997	dlgap5	0.024821973550356053	0.19905870617620167	1.2540822	1.2540822	-1.0175533	-1.0068899	-1.0406215	-1.0029788	-1.1101258	1.1336333	1.1901134	-1.0199392	1.2540822	0.77132595	0.9423891	0.72901934	0.977366	0.02263025	0.035125144	0.12004273	0.8694647	0.07995638			
DMBT1_32993	170568	dmbt1	0.036208943411159475	0.23167230292926885	3.4354877	3.4354877	1.0586839	1.9208289	1.2203137	3.4354877	2.3357337	1.8887584	-1.0451357	3.3261511	2.2537303	0.926227	0.20142375	0.7083122	0.0021761362	0.01338133	0.25178626	0.9537034	0.023754321	0.3889793	0.3	1.0	
DNAJC15_8483	290370	dnajc15	0.01884522854851644	0.172400798202148	-1.0430933	1.0430933	1.0125477	-1.001559	1.0078558	1.0107824	-1.0017946	-1.0064204	-1.0087631	-1.0160873	-1.0430933	0.34333244	0.91398126	0.5056747	0.4337268	0.9082368	0.6382436	0.31112722	0.15916055	0.27017248			
DNMT1_8488	84350	dnmt1	0.0056179775280898875	0.10283734705733502	1.1282718	1.1282718	-1.0407046	-1.0557524	-1.0541099	-1.0448349	-1.0077246	1.1180028	1.1282718	1.0032564	1.1255848	0.32713634	0.37359664	0.3920637	0.32113314	0.8663242	0.0071473643	0.01702657	0.9545199	0.028882464			
DPH2_8490	298452	dph2	0.03257650542941757	0.22158474485158286	1.3045089	1.3045089	-1.0229751	1.0178106	1.0276769	1.0048002	-1.0118415	1.1654707	1.2352117	1.1820298	1.3045089	0.8973294	0.91457903	0.84703565	0.97258574	0.9389973	0.23578337	0.12678851	0.18914488	0.08442424			
DYNLT3_8507	363448	dynlt3	0.0319127449000202	0.21990127915645827	-1.0423694	1.0423694	1.0259389	1.0042269	1.0181156	1.0010706	-1.002877	1.0056673	-1.0073172	-1.0020679	-1.0423694	0.3106771	0.8521426	0.2988002	0.9413566	0.851656	0.6962719	0.6240238	0.92634374	0.17960383			
E2F1_8509	399489	e2f1	0.008051529790660225	0.11684302726053841	2.1362984	2.1362984	1.3229159	1.2745184	-1.3442224	1.2870095	1.2969881	1.4025395	1.4219021	1.3625151	2.1362984	0.3389811	0.4173343	0.5603406	0.46042007	0.41680682	0.26487672	0.38367102	0.3901121	0.0060211704	100.0	300.0	
E2F2_8510	684111	e2f2	7.877116975187081E-4	0.05634611441459914	2.1730044	2.1730044	-1.1439877	-1.2135293	1.1543783	-1.1563296	-1.0871106	1.4955419	1.7098426	-1.0491365	2.1730044	0.3870424	0.61102223	0.5552166	0.47539413	0.71082824	0.053052578	0.0017259024	0.88426584	0.004883337	100.0	300.0	
ECHS1_8519	140547	echs1	0.009480626545754328	0.1254935949256887	-1.0384148	1.0384148	1.021873	1.0000224	1.011699	1.0158265	1.0245098	1.0162883	-1.0144589	-1.0032176	-1.0384148	0.060335737	0.99791765	0.18299527	0.09158017	0.049554195	0.020366829	0.13709721	0.7285851	0.3672085			
ECI2_8521	291075	eci2	0.0166216496987326	0.16116933165108877	-1.0773597	1.0773597	1.0124179	1.0037208	1.0004704	1.0275823	1.018079	-1.0009156	1.0103642	-1.0352647	-1.0773597	0.5350901	0.80917853	0.9799931	0.22120884	0.28919032	0.9498527	0.61136943	0.15977113	0.28609085			
EGR1_8533	24330	egr1	0.04009433962264151	0.23971532789976596	-1.1902053	1.1902053	-1.1902053	1.0172143	-1.0597084	1.0436172	-1.0228107	1.1733828	1.1089056	1.083451	1.1384048	0.12593213	0.8377222	0.49040073	0.5732591	0.80348593	0.06314549	0.18170881	0.4259886	0.19301052			
EIF4E_32598	117045	eif4e	0.04505245834190496	0.24893596955138372	-1.0336725	1.0336725	-1.0017806	-1.0060872	1.0019817	1.0118282	1.0044427	1.0075188	1.008885	1.0135888	-1.0336725	0.92573684	0.6689329	0.82744724	0.25118887	0.6266878	0.40827248	0.5542059	0.17926754	0.13427523			
ELOVL5_8556	171400	elovl5	0.022311557788944725	0.18541984114118984	1.1404951	1.1404951	-1.0574002	1.0579438	1.0478334	1.0641783	-1.0255095	1.0210383	1.0471238	1.1026311	1.1404951	0.45281148	0.2674061	0.36260942	0.26765224	0.56969	0.6806657	0.3891288	0.121673614	0.13487712			
EMR1_8558	316137	adgre1	0.04640689250048952	0.25302805672885953	-1.0932386	1.0932386	-1.0379491	-1.026366	-1.0322007	1.0008172	-1.0640125	-1.027265	-1.0744164	1.0122768	-1.0932386	0.09726546	0.5061442	0.2455893	0.98638713	0.009602929	0.35688922	0.061811496	0.7970618	0.08281965			
EPHB2_8566	313633	ephb2	0.0072260136491368926	0.11114040396172489	1.4051011	1.4051011	-1.3355494	-1.3954755	-1.0932465	1.061668	1.0583385	1.1363597	1.2596147	1.0450951	1.4051011	0.063099734	0.0564073	0.43308452	0.7649509	0.68810517	0.31959647	0.069394074	0.8496639	0.15820658			
ERBB2_8570	24337	erbb2	0.03711053780512007	0.23371763371763374	-1.9742254	1.9742254	-1.9742254	-1.0152634	1.0746927	1.0663534	1.1320822	-1.3803502	-1.056489	1.5646889	1.2434919	0.0777099	0.94651383	0.700584	0.7095678	0.57180923	0.45131817	0.84327084	0.030935768	0.1702967			
ESPL1_33227	315330	espl1	0.0024106066693451184	0.076434774546466	-3.5077815	3.5077815	-1.1516917	-1.2116029	-3.5077815	1.0033387	-1.0109149	1.0478114	1.6200296	-3.4122725	1.8873332	0.6865149	0.54818475	0.06437728	0.9875999	0.9454439	0.896566	0.07975166	0.07207753	0.012063157			
ETFDH_8575	295143	etfdh	0.007520325203252033	0.11277284826974268	1.1098822	1.1098822	1.0809323	1.0095032	1.0496007	1.0344298	1.0780112	1.1098822	1.0337341	1.0612062	-1.1095035	0.02406348	0.7339778	0.062479876	0.44718	0.070460215	0.0029741612	0.40285575	0.16031776	0.24735247			
F5_33079	304929	f5	0.0413820811570912	0.2422967876839914	1.6479445	1.6479445	1.3528508	1.0739726	1.198219	1.1919456	1.2034022	1.2913896	1.3314453	1.327865	1.6479445	0.036767185	0.81851786	0.30663556	0.4444596	0.310297	0.26518044	0.038686667	0.1759256	0.24154447			
FADS1_8593	84575	fads1	0.019659505472233482	0.1738980290913013	-1.9370027	1.9370027	-1.246157	-1.0505309	-1.2192527	-1.1694269	-1.3506634	-1.1035037	-1.1588913	-1.0488715	-1.9370027	0.19635543	0.7179309	0.3561562	0.43044618	0.168756	0.5681813	0.08145341	0.5783632	0.086357065			
FAM105A_32634	310190	otulinl	0.006241466744685001	0.10543986033439169	1.2591674	1.2591674	-1.147289	1.0985537	1.0066098	1.0938884	1.0251867	1.1186906	1.1640154	1.088712	1.2591674	0.35163847	0.07762118	0.946644	0.33220536	0.6933003	0.04871282	0.14275227	0.41613156	0.0011254136			
FAM69A_8605	360906	dipk1a	0.006507592190889371	0.1064456151224047	1.244346	1.244346	-1.1848084	1.0782155	1.0571135	1.062923	1.0574969	-1.0034779	1.244346	1.0186095	1.2121007	0.26520714	0.4128327	0.526057	0.37049666	0.47048333	0.9684374	0.0030664774	0.8081579	0.09216338			
FAT1_8613	83720	fat1	0.01955362433339917	0.1738980290913013	1.1674991	1.1674991	-1.0202931	1.0990672	1.0213246	1.0635085	1.0600071	1.0871965	1.0609684	1.0807797	1.1674991	0.72403026	0.12792106	0.7964765	0.28797072	0.31787097	0.08893228	0.17703772	0.16450453	0.18248288			
FERMT3_32542	309186	fermt3	0.028470449636756334	0.21063905059016497	1.7373664	1.7373664	1.0421005	1.024888	-1.4478192	1.0313897	1.0560267	1.2817814	1.2366815	-1.0559728	1.7373664	0.8969762	0.9187808	0.3054897	0.9386966	0.7819797	0.32084343	0.41610882	0.8195703	0.012821364			
FEZ2_8631	94269	fez2	0.02191395255327704	0.1836075717167725	-1.2496629	1.2496629	-1.0385432	1.0565232	1.0062543	-1.0205312	-1.0389726	-1.0272845	-1.0137208	1.0928779	-1.2496629	0.56022507	0.30420947	0.9231707	0.64392	0.606137	0.6603907	0.7739969	0.1655957	0.26513147			
FHL2_8642	63839	fhl2	0.017050298380221655	0.16228925955056078	-1.1723387	1.1723387	1.0085574	1.0156347	1.0204252	-1.0135658	-1.0009376	1.0190827	-1.0108912	-1.0445944	-1.1723387	0.6694405	0.3178871	0.37531263	0.6191439	0.96618444	0.19791986	0.65107256	0.16601056	0.34094223			
FIS1_8645	288584	fis1	0.02654176424668228	0.20637660625734194	-1.0296271	1.0296271	1.002734	1.0279515	1.0056906	1.0145718	1.007311	1.0047852	1.0121078	1.0231024	-1.0296271	0.8459315	0.009538577	0.682036	0.2919335	0.4304128	0.6121586	0.540945	0.30460653	0.008074965			
FITM1_32465	290223	fitm1	0.04333538714315054	0.24651722391084094	-1.14951	1.14951	1.0924999	1.040915	1.035502	1.0160421	1.0396686	1.0061545	-1.0183034	-1.0373919	-1.14951	0.046492208	0.32366607	0.44323182	0.641506	0.30917978	0.8208343	0.67255896	0.4125913	0.4613776			
FKBP5_8650	361810	fkbp5	0.001437962202136401	0.0673554567864346	1.1839552	1.1839552	1.0534886	-1.003545	-1.0231175	1.0720115	1.065714	1.0893477	1.0871994	1.0858129	1.1839552	0.16292766	0.8605496	0.5939437	0.18580696	0.08700999	0.015576423	0.17997605	0.07486249	0.09004676			
FOS_8657	314322	fos	0.021496970881375806	0.1836075717167725	-1.3844373	1.3844373	-1.354924	1.0834899	-1.1549494	1.0689583	-1.3844373	1.2557656	1.1795433	1.2286522	1.2734852	0.19423643	0.42907172	0.39010954	0.5891538	0.028066572	0.12952922	0.22845124	0.06598654	0.17232515			
FSTL1_32837	79210	fstl1	2.0496003279360525E-4	0.047688463140358184	1.5966173	1.5966173	-1.0641533	-1.0582365	-1.0681238	1.042443	1.1352291	1.2313788	1.1865313	1.1894168	1.5966173	0.45738807	0.4670818	0.41457644	0.722939	0.17672552	0.018401068	0.092424884	0.027604764	0.008100043			
FXYD5_32701	60338	fxyd5	0.035169082125603865	0.22939727036860771	1.301424	1.301424	-1.2040602	1.1149967	1.0031766	-1.2432033	-1.145918	-1.0508332	-1.1936215	-1.03134	1.301424	0.26576298	0.2771618	0.9753547	0.061375342	0.52229	0.6035649	0.5072771	0.7973861	0.1264074			
FYB_32909	499537	fyb1	0.005638340716874748	0.10283734705733502	1.1087558	1.1087558	-1.0241638	1.0008494	-1.037378	-1.0048101	-1.0359321	1.0571802	1.0688004	1.00245	1.1087558	0.45479894	0.9784886	0.35123575	0.8515691	0.2604189	0.15179153	0.12830849	0.9392039	0.015779626			
GAPDH_8682	24383	gapdh	0.0010566356720202875	0.06405076823628861	-1.089531	1.089531	-1.0064014	-1.016449	-1.0132844	-1.016119	-1.0143007	-1.0117556	-1.0340177	-1.014968	-1.089531	0.46055713	0.09773629	0.12317686	0.029522916	0.071656495	0.047956146	0.010509377	0.3168078	0.16700613			
GAR1_8683	499709	gar1	0.016186340307935254	0.16116933165108877	-1.964803	1.964803	-1.109169	-1.2355145	-1.964803	-1.0516667	-1.1280521	1.305046	1.1848527	-1.1427277	1.280414	0.58215576	0.073676705	0.0333769	0.68715024	0.3766238	0.096517645	0.34053564	0.3094136	0.06858912			
