Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Kidney-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:34.08
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: kidney
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
CHERP_8306	290614	cherp	0.032149901380670615	0.07581055308328034	1.3819767	1.3819767	1.1044496	1.0570002	1.2284586	-1.1073877	-1.1368105	-1.026206	1.1412802	-1.2175843	1.3819767	0.51314974	0.76662165	0.15374145	0.6361171	0.54750156	0.8786414	0.47042465	0.40918306	0.024574947			
CHKB_8309	29367	chkb	0.00602167804094741	0.02594653929090731	1.0921488	1.0921488	-1.018276	-1.0257986	1.0293258	-1.0297358	-1.0113715	-1.0338496	1.0220509	-1.0244482	1.0921488	0.5745252	0.5304753	0.281837	0.5195481	0.7187176	0.40453935	0.66159844	0.46180058	0.037553146			
CHMP6_8311	287873	chmp6	0.01648687156523509	0.04853201139576496	1.1366436	1.1366436	-1.0076458	-1.092912	-1.0064564	1.0122592	1.0439546	1.0737325	-1.0755471	1.0776886	1.1366436	0.9011245	0.34201753	0.91260284	0.8367474	0.47885272	0.2466828	0.45226145	0.29227325	0.100625515			
CHP1_33118	500462;64152	chp1l1;chp1	0.003004205888243541	0.01872725975601056	1.158811	1.158811	1.044643	1.0539547	1.0334933	1.0462552	1.052877	1.0555786	1.0800327	1.0647694	1.158811	0.23927522	0.22673024	0.11146148	0.3714508	0.103030466	0.16682814	0.34468552	0.29738802	0.0038478437			
CHRM3_32786	24260	chrm3	0.003749753305703572	0.020711496314768846	1.3651584	1.3651584	1.1604261	1.0567378	-1.0350641	-1.0043153	-1.0280783	1.0685436	1.1184729	1.0432249	1.3651584	0.16041447	0.5992822	0.8192995	0.967596	0.84724975	0.619079	0.45750183	0.7041691	0.007823914			
CIAPIN1_8319	307649	ciapin1	0.006582884500299222	0.02753218989118857	1.302224	1.302224	1.0530773	-1.0047004	1.1677111	-1.0048128	-1.1230509	-1.0080465	1.058614	1.0147069	1.302224	0.51769	0.96282595	0.08447942	0.95987725	0.31480166	0.9252752	0.48629326	0.9152972	0.020739025			
CIDEC_32477	500292	cidec	0.017749092375958047	0.05109587199139438	1.2302067	1.2302067	1.0296009	1.0257983	1.1574669	1.2302067	1.0912355	1.0464997	1.2025472	1.1779188	1.1961576	0.79371053	0.70232505	0.05044685	0.0011333742	0.22468624	0.56424963	0.015985472	8.75706E-5	0.045846656			
CIRBP_8321	81825	cirbp	0.004869141813755326	0.023407079321546686	1.1710845	1.1710845	1.00893	-1.0006663	1.0895071	1.0156235	1.0137627	1.0050658	1.0491358	1.033345	1.1710845	0.78909665	0.9888748	0.07265289	0.7341577	0.7266408	0.89437425	0.393445	0.4076722	0.06087514			
CLDN7_8329	65132	cldn7	0.03415900918897323	0.07896549632908643	1.5111789	1.5111789	-1.0247421	-1.0652303	1.2819921	1.1579348	-1.0383694	1.0470508	1.0932779	1.1487703	1.5111789	0.90612286	0.8555882	0.20807147	0.5509642	0.8557962	0.77027714	0.7205355	0.5587263	0.02004063			
CLEC10A_32620	64195	clec10a	2.0275750202757503E-4	0.005244396776076087	1.5444565	1.5444565	1.201191	1.363564	1.1098526	1.131379	1.1635973	1.2495762	1.0868409	1.1385105	1.5444565	0.12773553	0.008551623	0.31794274	0.4031924	0.22479366	0.035112724	0.46309832	0.32424814	6.1911176E-4			
CLEC4A_32636	474143	clec4a	0.025574425574425574	0.0644204280567917	1.2287759	1.2287759	1.0665514	1.0970759	1.0952953	1.0372795	-1.0602616	1.0873237	1.102281	-1.1144844	1.2287759	0.3887315	0.42315984	0.35150906	0.6423159	0.60759676	0.29524273	0.15244602	0.29391453	0.05825886			
CLIC1_8331	406864	clic1	2.007226013649137E-4	0.005244396776076087	1.1286061	1.1286061	1.0230252	1.0308795	1.06606	1.0108476	1.0081108	1.0171151	1.0272193	1.0301396	1.1286061	0.22276258	0.22229566	0.09244662	0.74519205	0.69980216	0.31536072	0.21084614	0.36346427	0.012172289			
CLK2_32549	65169	scamp3	0.0032186682760008047	0.01945831275945941	1.3060975	1.3060975	1.0871229	1.01992	1.1879205	-1.07637	-1.0385512	1.0009553	-1.0360919	1.0229946	1.3060975	0.27918062	0.81322056	0.08353536	0.40011418	0.712258	0.9888019	0.7810353	0.7577536	0.04278473			
CLSTN1_8335	313717	clstn1	0.0044097013429545	0.022497862472396678	1.0774664	1.0774664	1.0274214	1.0124903	1.0455873	1.0534309	-1.0351137	1.0242507	1.0424272	1.0220414	1.0774664	0.3044256	0.65289706	0.030209182	0.048486143	0.26830357	0.121554054	0.1005242	0.3733356	0.012327647			
CLTC_8337	54241	cltc	0.012751953928424516	0.0408349086472021	-1.0679065	1.0679065	-1.0074246	-1.000695	-1.0209866	-1.0096228	-1.0196631	-1.0171422	-1.02159	-1.040741	-1.0679065	0.18042272	0.9311707	0.40705574	0.17936882	0.024577452	0.38141215	0.027053503	3.3971987E-4	0.18633714			
CLU_32773	24854	clu	0.03296921549155909	0.07740649727810373	1.2815572	1.2815572	1.0957923	1.0342293	1.082432	-1.0549207	1.0198845	-1.0369128	1.079116	1.2605731	1.2815572	0.29014683	0.6903023	0.53499144	0.7624888	0.7674691	0.75953805	0.57435507	0.020833306	0.014163876			
CMPK2_33290	314004	cmpk2	4.0290088638195E-4	0.007576131577848074	1.5665132	1.5665132	1.0032701	1.1157959	1.1614354	1.0411383	-1.220798	-1.0145133	1.2006197	1.0816091	1.5665132	0.9789861	0.25492233	0.22829902	0.7549718	0.20591727	0.9208107	0.12606783	0.69656587	0.0013149924			
CNDP2_8341	291394	cndp2	0.01534056044180814	0.046300178640555585	1.0612056	1.0612056	1.0207137	-1.004541	1.0612056	1.0236058	1.0010813	1.0237244	1.0451883	1.0379415	1.0610697	0.36708742	0.80559564	0.11445136	0.2793154	0.93188155	0.2891057	0.07041252	0.12738475	0.0027005349			
CNKSR3_32548	308113	cnksr3	0.022731844699255682	0.059749710375513944	1.1586627	1.1586627	-1.041221	1.031598	1.0283091	1.0598552	-1.0890671	-1.0567153	1.0199671	-1.0464245	1.1586627	0.46720663	0.6070868	0.66109985	0.3304186	0.4834664	0.4113033	0.7247476	0.37149197	0.018752858			
CNN1_32759	65204	cnn1	0.0034102306920762286	0.02007308342448046	1.7760175	1.7760175	-1.031218	1.1364037	-1.1150246	1.1137502	-1.6415175	-1.0868874	-1.0200499	-1.2538319	1.7760175	0.8600237	0.5694243	0.76879466	0.56006765	0.23725024	0.7599866	0.95889175	0.34639928	0.002179352			
CNN2_32878	690976	cnn2	0.015612489991993595	0.04697875947817077	1.0784502	1.0784502	-1.0310049	-1.0129198	1.0187827	1.0046524	1.0063976	-1.0185754	-1.0142571	-1.0519086	1.0784502	0.32819185	0.7374689	0.4803792	0.906309	0.8577082	0.691046	0.71862096	0.1393635	0.037893638			
CNPY3_8345	685174	cnpy3	0.0013842198932173225	0.0130935582318774	1.1319095	1.1319095	1.0544308	1.0356512	1.0788594	1.0097182	-1.0099978	1.0595214	1.0254569	1.0602043	1.1319095	0.035863582	0.1168258	0.07331387	0.79439557	0.8155699	0.09607113	0.3913622	0.1593955	0.019123593			
COASY_8346	287711	coasy	0.015317286652078774	0.04629998010741993	1.163522	1.163522	1.0467641	1.0197577	1.1109939	-1.0164356	-1.0894047	1.045119	1.008794	1.0161982	1.163522	0.29524237	0.71906346	0.098202005	0.77714264	0.24261232	0.36923698	0.89162165	0.8077549	0.071036555			
COL4A2_8356	306628	col4a2	0.021838395870557872	0.05847999968021873	1.063201	1.063201	1.0178844	1.0268097	1.0198385	-1.0053641	-1.0145012	1.0108505	1.0055966	-1.0064898	1.063201	0.33169577	0.103564166	0.20889206	0.8733482	0.6285853	0.7451987	0.8401961	0.6824502	0.030657908			
COL5A1_8357	85490	col5a1	0.015873015873015872	0.047514449089551346	1.3745173	1.3745173	1.2471988	1.1952735	1.219313	1.0428592	1.0586908	1.0422378	1.0441658	-1.0869474	1.3745173	0.1547835	0.1599471	0.114002004	0.8372946	0.7257665	0.82633835	0.79833347	0.60406494	0.017271329			
COL6A2_32304	361821	col6a2	0.02030757097791798	0.05534645368981744	1.3690907	1.3690907	-1.0004617	1.1211393	1.2358698	-1.1468476	-1.0013748	-1.225663	1.110133	-1.0073608	1.3690907	0.99697936	0.19947688	0.03478248	0.48579365	0.9908738	0.46244824	0.31078878	0.9516403	0.024059689			
COPA_8359	304978	copa	0.0022070626003210273	0.016358505080864463	1.0409044	1.0409044	-1.0048727	-1.0074661	1.0123323	-1.0078228	-1.0210463	1.0085883	1.0014478	1.0002526	1.0409044	0.65331477	0.43810305	0.19163695	0.6111552	0.10121229	0.44093403	0.93800473	0.98343134	0.040097874			
CPS1_32421	497840	cps1	2.014098690835851E-4	0.005244396776076087	2.625562	2.625562	-1.0142472	1.265342	1.4594654	-1.0935674	1.255498	1.0154902	1.5342311	1.0527835	2.625562	0.9493088	0.12868467	0.1020788	0.75590265	0.12894677	0.9466857	0.02968001	0.7881346	9.699936E-7	100.0	300.0	
CREB1_8377	81646	creb1	0.0013997200559888023	0.0130935582318774	1.1419753	1.1419753	1.0367864	1.0126021	1.058657	-1.0059876	-1.0492254	1.0077212	1.0212675	-1.0066508	1.1419753	0.24073057	0.74120545	0.13735259	0.90113735	0.3032908	0.7829918	0.55053455	0.878332	0.015761327			
CREG1_8380	289185	creg1	0.005054589567327133	0.023839021718244986	1.0440285	1.0440285	-1.0020673	1.0001954	1.0195446	1.0242552	1.0182325	1.0191904	1.0064955	1.012812	1.0440285	0.8446198	0.98591226	0.21887067	0.18429853	0.24824974	0.26972657	0.5763553	0.33160117	5.1402766E-4			
CRELD2_8381	362978	creld2	3.975352812562115E-4	0.007576131577848074	1.1480526	1.1480526	1.0231628	1.0234734	1.0579183	1.0249263	-1.0319053	1.0399072	1.0250694	1.018565	1.1480526	0.4529068	0.5672652	0.20737848	0.5977993	0.4764068	0.19095516	0.5278987	0.7040719	8.9513615E-4			
CRIP1_32865	691657	crip1	0.002008838891120932	0.015836148648648646	1.1070539	1.1070539	1.0024977	1.0270312	1.0327356	-1.010222	-1.0156806	-1.0142984	-1.0131568	-1.047386	1.1070539	0.90898734	0.27572262	0.36818725	0.7755765	0.61090094	0.7269183	0.723397	0.046366457	0.021269687			
CRK_8382	54245	crk	0.011679420056383408	0.03889890319279616	1.0901116	1.0901116	1.0194069	-1.0140632	1.0428082	1.023809	-1.0208422	1.016602	-1.0050906	-1.0100284	1.0901116	0.5036223	0.56323737	0.1473563	0.4225263	0.49989542	0.53494006	0.86562145	0.7738454	0.073288016			
CSF1R_33318	307403	csf1r	0.002374356944994064	0.016738203726452724	1.199257	1.199257	1.0515816	1.0736008	1.129665	1.0401471	1.0028799	1.0413319	1.070941	-1.0311912	1.199257	0.3586802	0.28691313	0.12284033	0.614675	0.96837723	0.42466718	0.2776242	0.7029949	0.0046243058			
CSGALNACT2_8391	297554	csgalnact2	3.984857541342897E-4	0.007576131577848074	1.2353504	1.2353504	1.037906	1.079395	1.119773	-1.0015388	1.0109787	1.0575857	1.0681481	-1.0377688	1.2353504	0.31661826	0.11615147	0.069075234	0.9855962	0.8631874	0.19578826	0.023768272	0.570733	0.006293834			
CSK_8392	315707	csk	0.04880952380952381	0.10185669456066945	1.1374333	1.1374333	1.0728639	1.0425265	1.1219853	1.0156134	-1.025194	1.0136409	1.0770105	1.0039275	1.1374333	0.21197166	0.5583052	0.083820954	0.8385546	0.7465045	0.82743585	0.24767259	0.95603484	0.08974393			
CSNK1A1_8393	113927	csnk1a1	0.024901185770750987	0.06336462450592885	1.034342	1.034342	1.0094529	1.008296	1.0212235	1.0040523	-1.0106195	1.0006385	-1.0064633	-1.011645	1.034342	0.3381356	0.5749071	0.13950735	0.81849676	0.5930421	0.95068145	0.73733354	0.30711332	0.046332765			
CSNK1E_8394	58822	csnk1e	0.002025931928687196	0.015836148648648646	1.3305343	1.3305343	1.0261805	1.1226946	1.1422905	1.0236346	1.061487	-1.02844	1.0717138	1.0020779	1.3305343	0.7622354	0.06694754	0.06533616	0.8303359	0.50404406	0.72794366	0.19408368	0.9716169	0.042505678			
CSNK2A2_8395	307641	csnk2a2	0.004287464271131074	0.022216860314042835	1.1467963	1.1467963	1.0158151	1.0260373	1.0784392	1.0577413	1.0409437	1.0467095	-1.0010237	1.0530378	1.1467963	0.65859985	0.44887012	0.075841226	0.19539167	0.22300544	0.17429808	0.9874772	0.10602663	0.07277476			
CSNK2B_32771	81650	csnk2b	0.005788423153692615	0.025492062233149596	1.153637	1.153637	1.0374712	1.0727	1.036858	-1.0486671	-1.1032867	1.091458	1.0149598	1.0637306	1.153637	0.41581562	0.22768286	0.28170648	0.49849468	0.082825094	0.026368456	0.8146431	0.15348066	0.032057367			
CSRNP1_32455	363165	csrnp1	0.012335692618806876	0.04027775249512229	1.3084975	1.3084975	1.1079743	1.0300589	1.2393603	1.2676536	1.165136	1.1272054	1.2067089	1.0493404	1.3084975	0.38022816	0.8257155	0.15829329	0.024741562	0.11346836	0.27827898	0.10124198	0.6610223	0.005883235			
CTH_32463	24962	cth	0.0014147130153597412	0.0130935582318774	1.1081536	1.1081536	1.0560162	1.0257128	1.1081536	1.0649054	1.0357717	1.0010568	1.0462518	1.0280579	1.0999165	0.17432177	0.40863833	0.00548953	0.063258275	0.16731781	0.97324663	0.08077412	0.27667475	0.0055104974			
CTNNB1_8400	84353	ctnnb1	0.004938759383642829	0.02367894062674773	1.1271099	1.1271099	1.0508063	1.0226936	1.096416	1.0143936	-1.0171336	1.0347954	1.0189228	1.0145459	1.1271099	0.07845216	0.5552587	0.047859676	0.7347977	0.6525308	0.24620512	0.5413223	0.7526779	0.03960768			
CTSD_8403	171293	ctsd	0.022129186602870814	0.05904456825700872	1.066767	1.066767	1.0076579	-1.0057266	1.0217892	-1.0137767	-1.0287813	1.0181962	1.016545	1.0126501	1.066767	0.7698394	0.7904521	0.36642647	0.6043258	0.2248946	0.4541888	0.5160696	0.6358469	0.13672203			
CTTN_8406	60465	cttn	0.004395604395604396	0.022485207100591716	1.0552926	1.0552926	-1.0156894	-1.0023094	1.0155383	-1.008101	-1.0233483	1.0131763	-1.0015916	1.0084001	1.0552926	0.49255908	0.9019813	0.3667962	0.73715115	0.36273903	0.4291494	0.9291281	0.6652701	0.02542493			
CYB561_8412	303601	cyb561	0.0018112296236667338	0.015044845454118879	1.242209	1.242209	1.0066897	1.0363334	1.1322947	1.0351266	-1.02242	1.0006444	1.0534964	1.0222508	1.242209	0.9109472	0.5438469	0.17065443	0.6160063	0.70985246	0.9926054	0.6163319	0.74814117	0.007218917			
CYP11A1_32785	29680	cyp11a1	1.9727756954034326E-4	0.005244396776076087	1.7316539	1.7316539	1.3065112	1.1745751	1.2150897	-1.1905873	-1.1325572	-1.5939928	-1.4493188	-1.204163	1.7316539	0.023106668	0.34362397	0.20384414	0.31254667	0.61631924	0.042088095	0.10676643	0.1980255	0.0054973736			
CYP24A1_32574	25279	cyp24a1	0.0018072289156626507	0.015044845454118879	2.355561	2.355561	1.629812	2.0095284	1.3678819	1.0993581	1.389282	1.8918645	1.2489922	2.121124	2.355561	0.05175987	0.03664557	0.19212666	0.83720636	0.1896263	0.022269735	0.5969716	0.0068518426	0.022543736	0.01	0.1	
CYP2B3_32867	286953	cyp2b3	0.0019880715705765406	0.015836148648648646	-2.3494654	2.3494654	-1.8023444	-1.2302375	1.3335019	-1.2320505	-2.3494654	-1.7734172	-1.2786121	-1.6210438	1.6038517	0.06972652	0.41650975	0.27625024	0.30873814	0.034187607	0.07273563	0.24715993	0.04188542	0.0727934	1.0	3.0	
CYP2C6V1_33169	293989;100911718	cyp2c6;loc100911718	2.039983680130559E-4	0.005244396776076087	1.8640035	1.8640035	-1.1392843	-1.1008732	1.112321	-1.139566	-1.6655325	-1.159111	-1.0861222	-1.2348574	1.8640035	0.34314942	0.33725905	0.52773213	0.36757323	0.004097341	0.28571063	0.56361604	0.09272812	0.0015465538			
CYP2E1_8421	25086	cyp2e1	1.9857029388403494E-4	0.005244396776076087	1.0986439	1.0986439	-1.0110289	-1.0302125	1.0022888	-1.0366093	-1.0155208	1.0344824	1.0086493	1.0563592	1.0986439	0.55274844	0.09733907	0.8980351	0.08649778	0.5486217	0.11018407	0.71229583	0.024670823	0.0013343048			
CYP4A1_33111	50549	cyp4a1	1.984914648670107E-4	0.005244396776076087	1.1685561	1.1685561	-1.0335943	-1.0576748	-1.0416126	-1.0276331	-1.0333418	-1.0395995	-1.0098493	1.0595901	1.1685561	0.32958558	0.03594172	0.116584815	0.54030365	0.26000723	0.1401785	0.7558167	0.06977486	0.024577206			
CYP4A2_32530	24306;298423	cyp4a2;cyp4a3	0.024608057154197262	0.06271113483882645	1.0507226	1.0507226	1.0126121	1.004797	1.0444587	1.0051293	-1.0176978	1.003312	1.0251651	1.019598	1.0507226	0.510204	0.84342474	0.087567694	0.83786577	0.44030622	0.86292046	0.2725065	0.42354566	0.011186311			
CYP4A2_8425	24306	cyp4a2	0.005148514851485149	0.024224733794134132	1.1670685	1.1670685	1.00701	-1.0076684	1.1082609	-1.0036811	-1.0748411	1.0038824	1.0191324	1.0306454	1.1670685	0.903102	0.90648377	0.12841548	0.9623674	0.23090048	0.9375415	0.738091	0.5803187	0.008986112			
CYP4A2_8426	24306;298423	cyp4a2;cyp4a3	0.026207705847838842	0.0653946417509808	1.1159577	1.1159577	1.0538963	1.0326723	1.0920368	-1.0258763	-1.0696813	1.0170069	1.0222402	1.0094513	1.1159577	0.16113664	0.5108872	0.08545226	0.63080776	0.28771347	0.7462578	0.71334964	0.8643623	0.007278366			
CYP51_8429	25427	cyp51	6.009615384615385E-4	0.009340324921578725	1.1294255	1.1294255	-1.0059439	-1.0121202	1.0642449	-1.0330923	-1.0546441	-1.0021952	1.0511845	1.0249295	1.1294255	0.8474074	0.7908774	0.053624116	0.43062356	0.26047128	0.952711	0.11054286	0.55091214	0.0020275777			
DAAM1_32393	314212	daam1	8.080808080808081E-4	0.01042891868579942	1.1186249	1.1186249	1.0152711	-1.0111643	1.0298041	1.0055177	-1.0139567	1.0002116	1.0084728	1.0143585	1.1186249	0.55746186	0.72660136	0.4407185	0.85699385	0.5875857	0.99254924	0.7271291	0.6177631	0.0030400031			
DAK_8436	361730	tkfc	0.003355704697986577	0.02007308342448046	1.2549549	1.2549549	1.1069385	1.1296943	1.1993037	1.0528766	1.0104473	1.1648283	1.1052128	1.1093793	1.2549549	0.17025551	0.1374023	0.049714576	0.6232605	0.89470255	0.05623665	0.201551	0.20361002	0.019701911			
DAO_8437	114027	dao	0.006776958341638429	0.028119384051587436	-1.0563228	1.0563228	-1.0128134	-1.0142736	-1.0428091	-1.0010511	1.0132018	1.0017624	-1.0040629	1.0074712	-1.0563228	0.20702422	0.41009253	0.0944869	0.95292836	0.3636198	0.90022016	0.7698891	0.6533084	0.043125995			
DAXX_8438	140926	daxx	0.03830125024806509	0.08537541256412273	1.0634036	1.0634036	-1.0092549	-1.0090177	1.0137429	-1.0017571	-1.0346938	1.0124856	1.0254117	-1.0084511	1.0634036	0.81975996	0.77207166	0.5740444	0.95894635	0.4525866	0.6226388	0.43103662	0.7540187	0.017645337			
DCTD_8442	290741	dctd	0.04182585964206716	0.09109453055231877	1.2944475	1.2944475	-1.0355678	1.049282	1.0713588	-1.068209	-1.2615522	1.0218676	-1.0105441	-1.134256	1.2944475	0.74834794	0.5689142	0.5755947	0.61270905	0.18418719	0.8244186	0.9320628	0.34020945	0.17609352			
DCXR_8445	171408	dcxr	0.019022827392871446	0.052998399975205425	-1.0487229	1.0487229	-1.0254704	-1.0151495	-1.0487229	-1.028134	-1.0022402	-1.0151101	-1.0212172	-1.0086858	-1.0429881	0.087875426	0.35052148	0.03958645	0.18231955	0.86790013	0.22105452	0.20113392	0.67521405	0.045841627			
DDB2_8446	100362121	ddb2	0.009062253743104806	0.03359844071797931	1.2317306	1.2317306	1.023338	-1.0498382	1.1121277	-1.1007035	1.0000826	1.0195107	1.0336931	1.0024276	1.2317306	0.6975375	0.66914725	0.09108792	0.49003068	0.9991773	0.7666397	0.6835187	0.9705536	0.014302606			
DDIT4_8450	140942	ddit4	2.012477359629704E-4	0.005244396776076087	1.2185125	1.2185125	1.0869104	1.016442	1.1053342	1.0562668	-1.0495974	1.013291	1.0532513	1.0553597	1.2185125	0.08019263	0.7486264	0.112645514	0.32250693	0.4367414	0.7869469	0.2775929	0.2450977	0.008485005			
DDR1_8451	25678	ddr1	0.00685898729070002	0.02833059967897834	1.1143514	1.1143514	-1.0053924	1.0289103	1.0608835	1.0321838	1.0231346	1.0106595	1.0343431	1.0487316	1.1143514	0.9025411	0.6806118	0.08307798	0.26361012	0.361967	0.70712143	0.4678176	0.1300218	0.002019591			
DDX10_8452	300710	ddx10	0.018467037331215252	0.05233201630081595	-1.0801476	1.0801476	-1.0005358	-1.0299069	1.0025259	-1.0340142	-1.0388993	-1.0039881	-1.024962	-1.0801476	1.0667877	0.9798306	0.3617477	0.9140999	0.44868428	0.3907625	0.8603001	0.49561858	0.15938406	0.03373486			
DDX21_8454	685025;317399	ddx21-ps1;ddx21	7.960199004975124E-4	0.01042891868579942	1.1365685	1.1365685	1.0195547	1.0168093	1.0501561	1.0009444	-1.0163347	1.0297842	1.0076599	1.0103307	1.1365685	0.57796437	0.65364313	0.30740252	0.98271763	0.6910696	0.34581655	0.8420091	0.8143517	0.0036078459			
DHCR7_8466	64191	dhcr7	0.002403364710594833	0.016738203726452724	1.235011	1.235011	-1.0127128	1.015897	1.1501908	1.0766461	-1.0002503	1.0452541	1.074073	1.1417052	1.235011	0.8127574	0.742617	0.15795532	0.1210477	0.99444324	0.45336974	0.04950623	0.06471128	0.021239983			
DHDDS_8467	298541	dhdds	0.0020189783969311527	0.015836148648648646	1.1519464	1.1519464	1.0113801	-1.0092769	1.0379276	-1.0097237	-1.0337421	-1.0048383	1.0015259	1.0457006	1.1519464	0.7303645	0.75590116	0.40888527	0.848644	0.32306543	0.88725734	0.97256374	0.28879026	0.0308208			
DHRS3_8468	313689	dhrs3	0.005435876786792832	0.024603687195851105	1.0490367	1.0490367	-1.0232563	1.0068911	-1.0136281	1.0117787	1.0076052	1.0209173	-1.0013763	1.0008782	1.0490367	0.31081894	0.6343391	0.4723413	0.56232405	0.67519426	0.17530736	0.9571142	0.9607601	0.08506073			
DHRS7_8469	299135;299131	dhrs7;dhrs7l1	0.0036503751774487935	0.020469726352079293	1.1785918	1.1785918	1.0554956	1.0322876	1.1785918	1.1013913	1.0281408	1.0265529	1.0767891	1.0446403	1.1534405	0.29305992	0.4396888	0.046470463	0.031482954	0.25951084	0.46537653	0.12939072	0.35169402	0.00692165			
DLD_8474	298942	dld	0.0012087026591458502	0.012203439596032506	1.1015573	1.1015573	1.0254021	1.0188802	1.0668075	1.0128032	1.0014391	1.0251472	1.0174407	1.0156618	1.1015573	0.21115246	0.5156768	0.023749754	0.5597579	0.9565569	0.22204176	0.47486043	0.6597526	0.009009702			
DLG3_32844	58948	dlg3	0.049291558571143486	0.10275512993670978	1.0557823	1.0557823	-1.0008223	1.00455	1.0459988	1.0135967	-1.0213201	1.0049607	1.0097749	-1.029516	1.0557823	0.967091	0.85881686	0.110815324	0.6286203	0.42382398	0.85968125	0.7446966	0.22412969	0.019852662			
DNAJA3_8477	360481	dnaja3	0.045700541190619365	0.0973026463983838	1.0283283	1.0283283	1.0043371	-1.0050418	1.0255499	-1.0016412	-1.0056947	1.0132052	1.0131496	1.0046273	1.0283283	0.73533225	0.7472081	0.07885998	0.87814003	0.6768264	0.38264197	0.26691392	0.7643037	0.018852463			
DNAJB2_8480	689593	dnajb2	0.0018083182640144665	0.015044845454118879	1.1242712	1.1242712	1.0312537	1.0214462	1.0619456	1.0330054	-1.0325425	-1.0189282	1.0516592	1.024069	1.1242712	0.4750077	0.64365363	0.17763266	0.434929	0.43440145	0.6263956	0.37154302	0.56886417	0.007826771			
DNAJB6_8481	362293	dnajb6	2.0060180541624874E-4	0.005244396776076087	1.4653237	1.4653237	1.1300428	1.0982585	1.2081952	1.1226834	1.11896	1.0710795	1.1555531	1.1955682	1.4653237	0.16065116	0.24015602	0.08357568	0.1342703	0.1600369	0.46322197	0.062622935	0.044259526	6.010586E-4			
DNAJC15_8483	290370	dnajc15	0.027960526315789474	0.06852733415233415	-1.0684885	1.0684885	-1.0185678	1.0050184	-1.0534999	-1.0019184	-1.001862	1.0011271	-1.0126504	-1.0134277	-1.0684885	0.42757508	0.8104749	0.1910192	0.9355742	0.9215467	0.9570539	0.4582486	0.5675476	0.13035333			
DNM1L_8487	114114	dnm1l	0.02015565755338256	0.055007574307795085	-1.1060246	1.1060246	1.021921	-1.0087719	1.0035319	-1.0393654	-1.0315456	1.0070761	-1.0196201	-1.0930904	-1.1060246	0.35387498	0.69462824	0.9186374	0.31297836	0.23171979	0.8732325	0.4910542	0.014084655	0.20769958			
DNMT1_8488	84350	dnmt1	0.0037616313601267076	0.020711496314768846	1.2024175	1.2024175	1.0324985	1.028365	1.1303048	-1.0062003	-1.0535265	1.0406425	1.0414419	-1.0061527	1.2024175	0.535501	0.6177799	0.07429715	0.92770094	0.4899697	0.3471159	0.32211554	0.92041034	0.017807567			
DNMT3A_8489	444984	dnmt3a	0.010365734402503423	0.036596393342618064	1.0908037	1.0908037	1.0261856	1.0266417	1.0340005	1.0020826	-1.0163573	-1.0129232	1.0049244	-1.0146384	1.0908037	0.35452086	0.50000054	0.32297352	0.9607631	0.6784594	0.67951316	0.88572323	0.67849207	0.011325572			
DPH2_8490	298452	dph2	0.007721243318154821	0.030502733504393798	1.2516856	1.2516856	1.1051327	1.0213014	1.1520436	1.0146052	-1.0093793	1.0150117	-1.015067	1.0529717	1.2516856	0.2351323	0.8417416	0.11836691	0.90021026	0.9270455	0.87085485	0.8791562	0.57153285	0.036083363			
DPP4_33201	25253	dpp4	0.005965400676078743	0.02591945869256794	-1.0248916	1.0248916	1.0114087	-1.0010086	1.0202026	1.0112646	1.003796	1.0023428	1.0090106	-1.0080823	-1.0248916	0.39646348	0.90875614	0.029164152	0.29581133	0.53008205	0.78017724	0.35076064	0.44857723	0.14439909			
