Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Spleen_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:30.31
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: spleen
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
DCK_8440	79127	dck	0.012045813586097947	0.4503812302506118	1.1054776	1.1054776	1.0723567	1.0661191	1.0753678	1.0361353	1.0231256	1.0691805	1.0734233	1.1054776	1.0659795	0.11797735	0.053260617	0.03667439	0.23580831	0.57596666	0.03648913	0.036202084	0.004301513	0.05846506			
DDIT3_8449	29467	ddit3	0.0428	0.6170572983237775	1.0449551	1.0449551	-1.0043081	-1.0109975	1.0136747	1.0309098	-1.0144174	-1.0069135	1.0065578	1.0206407	1.0449551	0.81197953	0.54448706	0.48101828	0.095297486	0.51755005	0.67711425	0.7710119	0.29561892	0.23590125			
DDIT4_8450	140942	ddit4	0.042574455326803914	0.6170572983237775	1.1462575	1.1462575	1.0385904	1.0631537	1.0525831	1.0667523	-1.0023828	1.1462575	1.090306	1.1298066	1.0410334	0.36317024	0.115836196	0.13945694	0.24475345	0.9644885	0.006461435	0.021824317	0.015738	0.38868612			
DNAJC15_8483	290370	dnajc15	0.020752521334367727	0.5089269826205588	1.046512	1.046512	1.0409513	1.0393697	1.0329081	1.0338025	-1.0090743	1.0254782	1.022364	1.0120788	1.046512	0.023693401	0.03554949	0.13373928	0.0583438	0.68150306	0.22656602	0.21517432	0.6349563	0.048411522			
DSG2_8499	307562	dsg2	0.030376670716889428	0.5578411247257671	-1.406757	1.406757	1.0854768	1.138413	-1.0685542	1.0328146	-1.0165485	-1.036867	-1.0366251	1.1255076	-1.406757	0.32016486	0.21572815	0.6909783	0.77697635	0.84825104	0.7492639	0.83164185	0.21634996	0.115064286			
DTX3L_8500	498089	dtx3l	0.02294141745186399	0.5089269826205588	1.078518	1.078518	1.0553731	1.0586882	1.0491577	1.042809	-1.0471456	1.0437472	-1.0045769	1.078518	-1.0761213	0.13518083	0.043872036	0.079978086	0.1938985	0.27783695	0.41847906	0.8602299	0.07614823	0.15370178			
DYNLL1_32638	58945	dynll1	0.0014022435897435897	0.16513480392156862	1.0623012	1.0623012	-1.0237181	-1.0266714	-1.0352489	-1.0617796	-1.0265628	-1.0459827	-1.0052209	-1.0172726	1.0623012	0.3303586	0.20312084	0.12060286	0.034027185	0.2142494	0.13879761	0.86937034	0.37260264	0.0070274854			
EBNA1BP2_8513	114021	ebna1bp2	0.009149308935176173	0.42087271264830084	1.0490962	1.0490962	1.017927	1.0344387	1.0327164	1.0381211	-1.0254518	1.0183476	1.0243391	1.0035897	1.0490962	0.15472978	0.016048953	0.12206472	0.045537524	0.21512774	0.15166566	0.18799284	0.8509851	0.007120392			
ECI2_8521	291075	eci2	0.021156832298136644	0.5089269826205588	1.0955892	1.0955892	1.0693154	1.0724014	1.0659362	1.0919598	1.0238868	1.092789	1.0831549	1.0955892	1.0384296	0.013660579	0.055671416	0.055092774	0.023107711	0.5360941	0.008663134	0.007235706	0.003983352	0.111740395			
EGF_8530	25313	egf	0.03988095238095238	0.5976119402985075	-1.7516298	1.7516298	-1.3509285	1.007244	1.1139896	-1.7516298	1.0007969	-1.0472385	1.0042384	1.2704388	1.5817072	0.22024597	0.9839377	0.6188833	0.21639125	0.9966546	0.8584907	0.9809676	0.2676976	0.21391551			
