Subject Type: In Vivo
Species: Rat
Strain: Sprague-Dawley
Sex: Female
Organ: Adrenal
Test Article: Perfluoro-3-methoxypropanoic acid
CASRN: 377-73-1
DSSTOX: DTXSID70191136
Study Duration: 28d
Article Type: Chemical
Article Route: Oral
Article Vehicle: Feed
Administration Means: Dietary
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder

	A52	A53	A54	A55	A56	A57	A58	A59	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A80	A81	A82	A83	A84	A85	A86	A87	A88	A89	A90	A91	A92	A93	A94	A95	A96	A97	A98	A99	A100	A101	A102
DAK_8436	1.1128526	2.0108764	3.4045048	0.6628992	2.8066478	0.51134205	2.7421334	0.9767844	2.5621052	1.1739293	0.9834985	1.770855	1.4808881	1.8197962	1.0988516	0.0	1.9711275	1.8660513	2.1579082	2.126467	0.0	1.8802559	0.0	1.5302933	2.6714754	0.0	1.4478763	2.1964145	1.8455682	3.090286	1.3511838	0.0	0.6687916	1.7032347	0.76847893	1.5241174	2.2701507	2.5471356	3.008742	0.7486822	2.2229073	1.6135961	1.8844479	2.038229	2.214935	2.6300538	2.635899	1.9080242	1.7174054	1.1954659	0.0
DAO_8437	5.788181	6.118611	4.8042984	5.9325314	2.53537	3.7825413	6.172575	3.4808824	7.2581077	1.5282615	5.9673305	1.770855	2.5302074	5.6354213	3.3412356	3.1209006	4.606795	2.6532135	5.5877357	7.010397	4.434035	2.1215973	2.5550888	1.5302933	5.940673	1.3854885	2.1557894	2.530533	2.2901049	5.392314	0.0	1.5672525	3.6774876	2.6472468	5.5677037	2.5856721	5.78913	1.2535099	5.530716	1.8957018	1.3029525	1.2469702	4.657014	5.6286454	6.8921194	6.71163	1.851124	5.117845	4.0397525	3.728659	3.1031575
DAXX_8438	6.925242	7.435623	7.373655	7.3551736	7.3759565	6.850825	7.428668	6.6471357	7.5501013	6.6107526	7.7935023	7.2169337	6.4326386	7.7596164	7.060194	7.5072694	7.5427785	7.758855	7.910595	7.6016617	7.3646994	7.65417	7.2563014	7.4950743	7.3879733	7.1343265	7.01628	7.0680537	7.6676626	7.221906	7.2280154	7.402567	7.1128006	7.091469	7.5875497	7.5351496	8.122067	7.329805	7.682363	7.119898	7.719927	7.1192436	7.5070825	7.6248927	7.6708107	7.794199	7.462505	7.115277	7.312	6.373769	5.9618053
DBP_8439	7.7399783	8.37726	7.236227	8.235437	7.8180804	7.635171	8.530407	7.22496	8.125272	7.466591	8.161677	7.502545	7.672448	8.1160145	8.026628	8.23861	8.501607	8.611714	8.459903	8.706561	10.107382	9.094515	8.241647	7.6157355	7.8947372	8.424915	8.104262	8.387382	7.6537924	7.9760356	7.68482	8.293861	7.6798344	7.814589	7.2569175	8.132062	8.74313	8.1501045	8.519404	7.740931	8.505539	8.427757	8.90262	7.85917	7.933381	8.2208185	8.41222	8.666656	8.502132	8.563692	8.483291
DCC_32537	0.47256696	0.0	0.0	0.0	0.48519117	1.1865808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2988765	0.7323419	0.0	0.0	0.0	0.0	0.0	1.1756612	0.0	0.0	0.6562864	2.3731246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1379254	0.0	0.75421387	0.0	0.0	0.0	0.8003294	0.7241726	0.0	1.1004546	0.0	0.0
DCK_8440	4.0446606	4.5499153	5.379878	5.146183	4.971894	5.3267727	5.574793	3.9104517	5.171552	4.561483	4.553167	4.6160326	4.0464716	5.082961	4.5401454	4.445471	5.0178328	5.8045363	6.257129	4.936634	4.191638	5.3416553	5.271383	3.6960113	4.764615	4.8689127	4.3635006	5.4789033	4.5266027	4.716073	4.5057	5.422429	5.0115075	4.9227653	4.9657536	5.2908487	5.993431	4.5752773	5.005913	4.7098155	4.569471	5.1708193	5.2938137	4.467957	4.5891547	5.163919	4.4927793	4.726001	4.5071745	3.4163544	4.1649613
DCN_8441	7.2928333	8.503087	7.91944	7.0017	6.280884	7.2112064	8.174645	7.2844014	8.20624	7.4355183	8.284324	6.845409	6.769102	8.475232	7.1955914	8.242283	7.752713	6.8670735	7.7434926	8.124485	7.5647664	7.778303	6.997777	6.012964	8.500589	6.7254586	6.330753	7.0744605	6.5703187	7.8704643	6.20764	7.2309165	6.6534357	7.8097615	7.5769577	7.3813076	7.6645765	7.4431586	7.4977713	6.608758	7.6372766	6.961255	7.1882014	7.0925784	7.7005887	8.591851	7.550428	6.5846124	7.0256615	6.6944613	6.9905033
DCP1B_33178	7.608629	7.435623	7.5208077	7.928587	7.1509585	7.5688434	7.7669363	7.37973	7.7083344	7.10781	7.748318	7.7244864	7.68924	7.8961315	8.039207	7.823939	7.9359436	8.081212	7.8512588	8.145219	7.6632276	7.7650266	6.997777	7.4175158	7.483073	7.7513857	7.9846864	7.399359	7.765497	7.8406696	7.8731837	7.6101127	8.129012	7.503859	7.890975	8.000848	7.940866	7.2533345	7.7270446	7.957762	7.894662	7.4433703	7.750154	7.7509503	7.260989	7.7250977	7.5403576	7.0790176	7.6195745	7.57484	7.7544837
DCTD_8442	1.8925982	3.7138145	2.8861048	2.643706	2.6315763	2.50567	2.1422024	2.4212456	1.264011	2.4321277	1.9751765	2.3845975	2.372807	3.630686	0.0	2.839848	3.3912754	3.2626343	4.6174264	2.126467	2.8337228	0.7401512	2.7167177	1.1756612	2.816017	3.0455685	0.6562864	3.1315908	2.6294475	2.1429553	2.8489695	2.0950232	2.182198	2.4627342	3.4394395	2.2485998	2.4824564	3.674208	4.0754814	2.6875217	3.7519276	3.4078927	2.99991	2.8509634	3.903359	3.9153752	4.057179	1.9080242	2.323306	2.4635327	3.5252357
DCUN1D4_8444	5.1176586	6.067378	5.298523	5.772414	5.328319	5.629147	5.448882	5.3293743	5.7618637	5.201761	6.215175	5.3927827	5.271101	5.7585316	5.8883514	5.651786	5.6832147	5.734584	5.6685305	5.6286902	5.5957823	5.661236	5.790358	5.955586	6.0903254	5.3401637	5.1286736	5.3368998	5.6887937	4.925205	5.7269855	5.5079117	5.36115	5.8431687	5.456538	5.4643564	5.7690387	6.060693	5.292047	4.9823813	5.5613565	5.5758095	5.7913127	5.003337	6.0435157	5.6420927	5.4815845	5.2011757	4.9952135	4.7786736	4.5716114
DCXR_8445	4.293051	5.357537	4.629029	4.88654	4.4717	4.237699	5.2689543	4.277494	5.3054123	3.8268702	4.7229366	3.4922872	3.131242	3.630686	5.04315	4.6801996	5.4620843	4.2369523	4.975975	5.197101	4.1008577	5.164233	2.1646566	3.8297603	4.4907765	3.619205	3.0854702	3.9937453	3.9923317	3.090286	3.365592	4.2226954	4.4356904	3.8617384	4.899291	4.5165143	5.4786673	4.2475247	4.218902	4.3734717	4.7375965	3.6638124	5.3520284	4.2960505	3.050539	4.829619	3.8768618	4.012677	4.5430217	3.017215	3.5252357
DDB2_8446	5.5464	5.9307218	6.2282968	5.817874	5.7805495	5.653735	6.576882	4.7877474	6.2609243	5.201761	6.0117087	5.453615	5.028774	5.560049	6.697186	5.9856005	5.927784	6.496335	6.497245	6.2300167	5.4002724	6.249432	6.0090218	5.81748	5.7010674	5.5778975	4.687558	5.7268076	5.8104773	5.9499207	5.747958	5.568856	5.8033795	5.0913796	5.7294707	6.488682	6.6498613	6.3812895	6.5606275	6.0361614	6.48822	5.7143393	6.5234604	5.5542717	6.030175	5.9496026	6.5073113	4.902361	5.985503	4.998399	5.3055673
DDIT3_8449	8.378361	8.468947	8.708577	8.883483	7.7473717	8.62999	8.205566	8.27301	9.084085	8.375139	8.861694	8.602956	8.206305	8.40158	9.45434	8.954387	8.768816	10.314477	8.704641	9.437016	8.232513	9.823325	8.389848	7.4121943	8.357322	8.756128	8.264175	8.579809	9.746426	7.582327	7.863607	8.22295	8.324808	7.8851323	7.713774	8.7977	8.771178	7.774871	8.852054	7.763689	9.027638	7.979206	10.462636	8.023244	8.264847	8.217228	7.815523	7.251834	8.2325945	7.7835345	7.7427297
DDIT4_8450	6.6301837	4.758107	4.1614876	6.5415654	7.1468945	4.6821113	7.4616446	4.4788184	4.316286	5.0997467	4.6120048	3.7725134	4.491498	7.8573036	4.2248535	5.331507	4.845343	4.8795757	4.3498588	4.768632	4.932212	4.9305215	4.625765	7.3688974	4.8677344	3.619205	7.347504	4.1475086	4.7516484	6.5949435	6.993492	5.823485	4.4356904	6.592708	6.9957685	6.188192	6.745504	7.1446285	4.92454	7.9136724	4.327352	6.560606	4.5282807	6.499741	5.442847	7.285155	8.294333	5.2541704	3.9886746	4.0428414	4.01667
DDR1_8451	4.3761783	5.292097	5.379878	4.6722536	4.934662	4.47695	5.4107924	3.657284	4.0975003	4.4826107	5.4270005	3.894549	3.758989	3.958778	4.768838	4.8438587	5.2008147	4.8795757	4.2483754	4.8381977	4.7941675	5.137007	3.2266061	4.1696053	4.2059484	4.227945	4.621574	4.2864504	4.1053557	4.121012	4.6009955	4.832261	2.7860544	3.213053	4.269803	4.925636	4.9813905	5.0673323	5.1320977	4.3734717	5.5158153	4.386442	5.3709226	3.8750532	4.7605057	5.3848243	4.057179	4.2914853	4.8309317	3.3264387	3.1980305
DDX10_8452	7.2493954	7.2923756	7.1083865	7.8023386	6.7243786	6.88757	7.511988	7.0672746	7.7973814	7.067842	7.6534696	6.814819	6.8080597	7.319917	7.155712	7.646826	7.387866	7.4669104	7.5650597	7.153721	6.458152	7.682693	7.492309	7.1625214	7.334968	6.7794013	7.2416625	7.1123166	7.6537924	7.3422194	7.2575665	7.435667	7.2307835	7.206132	7.6595907	7.286248	7.3898664	6.5926113	7.307604	7.6655946	7.7497396	7.255155	7.391555	6.9033165	7.039212	7.6471934	7.0519648	7.2321563	7.4025917	7.319158	6.836815
DDX18_8453	5.6390758	5.944985	5.5995784	6.1613755	6.073864	5.1128945	5.1583614	5.276306	6.1934505	5.3864055	5.611334	5.656997	5.357678	6.1920743	5.59653	6.4720345	5.961985	6.0402503	5.886865	6.2808723	5.437847	5.985105	5.734817	6.012964	6.2642097	5.6020474	5.7547245	5.7104454	6.096822	5.780919	5.8289285	5.528514	6.473647	5.986965	6.0070286	5.3362207	5.7486634	5.386608	6.009831	5.975066	5.863591	5.8407254	5.513779	5.862361	5.521223	5.78475	6.2350116	5.8088727	6.1572394	5.568238	5.758911
DDX21_8454	6.658135	7.206185	7.1083865	7.065912	7.1222677	6.850825	7.5822153	6.8724456	7.4025435	7.061072	7.5444107	6.9686313	6.491263	7.3481975	7.155712	7.359533	6.9588594	7.1212096	7.5808015	7.0980883	6.855262	6.767211	7.3516955	7.110896	6.813065	6.7254586	6.8747497	6.696603	7.173082	7.0540133	7.38353	7.021589	6.9843025	6.772183	7.3777843	7.2920165	7.237357	7.3359985	7.13748	7.2545314	6.878394	7.531685	6.7056637	7.1693325	7.6048517	7.3781147	7.4355917	7.251834	6.5845184	7.092437	6.459877
DDX39A_32661	6.417711	6.587222	5.8712144	6.559519	6.2125335	5.868531	6.6765566	6.0307093	5.9205093	6.2067747	6.442917	6.7435246	6.452446	6.693176	6.2867756	6.80568	6.6377134	6.363592	6.4176707	6.6337347	6.303907	6.2870727	6.460905	6.0269585	6.419373	5.6947975	6.420803	6.2067647	6.510006	6.8554883	6.5909557	6.5231037	6.4249673	6.782076	6.3557806	6.437553	6.0444703	6.6131563	6.3166823	6.2316637	6.36522	6.2964296	6.182102	6.641194	6.0167108	6.430826	6.6639247	6.1538086	5.9458838	6.9263854	6.4502726
DDX42_8455	8.541815	8.913508	8.779252	9.12114	8.493433	8.14478	8.939461	8.05927	9.102596	7.8783045	8.548095	8.719008	7.2985845	7.9151607	8.756943	8.876173	8.319045	8.671435	8.673169	8.862863	8.88041	8.378614	9.030233	8.426548	8.801241	7.975905	8.541225	8.168276	8.766481	8.176752	8.896172	8.355698	8.446864	8.070109	8.840014	8.349577	9.1872835	8.727496	8.544587	8.355454	8.929025	7.943431	8.407983	8.536842	7.926197	8.999698	8.518636	8.200599	8.057773	8.56123	8.390921
DDX58_8456	2.4984841	2.9385858	1.2448068	2.169786	2.721766	1.6447227	0.0	1.965035	2.171227	2.4321277	2.5573542	0.0	0.6754261	2.5994668	3.0741575	0.0	2.4279056	1.8660513	2.54788	3.7858205	3.3096237	0.7401512	2.1646566	1.5302933	0.7410143	0.85303915	2.1557894	1.4811409	0.0	1.608807	2.0364778	1.8551383	1.9813794	0.0	2.3842812	2.0450392	1.7199461	2.5471356	2.1776984	1.8957018	1.9762412	0.75421387	2.4080014	1.5182562	2.3922372	1.9876828	3.244185	1.9080242	1.1004546	1.8401109	1.9709916
DDX60_8457	2.0358384	0.0	1.2448068	0.0	1.7649524	3.041135	2.3171341	0.9767844	0.0	0.0	1.5629183	0.0	2.1961067	1.1796107	0.0	0.0	0.0	0.7323419	0.0	2.126467	1.4176913	1.2269412	1.2590849	2.0522106	1.591704	0.0	1.7242497	0.6755733	0.72114176	1.9004619	0.82831216	2.30065	0.0	1.3243507	0.0	0.0	0.81946135	0.7588181	1.4657948	0.7486822	0.79382646	0.0	0.62145245	1.5182562	1.7775373	2.2349591	2.7798011	0.0	0.6527032	0.0	2.50401
DECR1_8458	10.135672	10.083786	10.390277	10.40381	9.909968	10.10741	10.421322	10.262135	10.547409	10.220602	10.230103	10.415643	10.329892	9.960984	10.239679	10.0089855	10.185106	10.277288	10.1383505	10.287666	10.001575	10.414859	10.482473	9.8979	10.2167	10.288599	10.118381	10.236983	10.320988	10.432556	9.880482	10.073602	10.814966	10.081182	10.16448	10.312599	10.050086	10.153322	10.322294	9.828364	10.225059	10.093909	10.452693	10.038817	9.941473	10.244781	10.148983	11.331131	10.107817	10.361616	9.9252825
DEGS2_32528	0.47256696	0.6835204	0.0	0.0	0.48519117	0.0	0.6498996	0.9767844	1.264011	1.1739293	1.5629183	0.0	0.6754261	0.0	0.0	2.839848	0.0	0.0	0.0	0.7426907	1.0802376	1.590268	0.762748	0.0	0.7410143	0.85303915	0.6562864	1.4811409	0.0	2.1429553	0.0	2.0950232	0.0	0.0	0.76847893	0.0	0.81946135	0.0	1.4657948	0.0	0.0	0.0	1.0543946	0.697313	2.214935	1.3120828	1.2040818	1.2488226	0.0	0.7181699	1.1164645
DENND2D_8461	3.7444234	4.350054	5.002268	4.942342	5.060976	4.53104	5.1583614	3.7639384	4.5062203	3.5457408	4.056243	3.894549	4.241234	4.0163074	5.3155155	5.216717	4.845343	4.743731	5.5021467	4.578455	3.6668742	5.857479	4.9194455	4.81084	4.963972	4.403101	4.5874143	4.2416067	3.9923317	4.281695	3.470262	4.5392733	4.752138	4.4132366	3.9793787	4.349538	4.795255	4.2991567	5.3135157	3.9969003	4.8881583	4.9955773	5.5802307	3.8750532	4.308895	4.829619	4.6878567	3.4107912	3.9886746	3.4163544	3.6646533
DEPTOR_32826	5.1176586	4.940009	5.36397	5.282142	4.1530266	5.2319813	5.467556	4.9770203	4.7131047	4.115308	5.3251767	2.9325418	4.831125	4.176292	5.2520914	5.091997	5.5546417	4.7076726	6.4749537	5.795372	5.3018165	5.388582	4.7430096	4.4855804	4.653554	5.220469	4.8691316	4.602411	4.716495	5.707356	4.774557	4.6562243	4.5490623	4.511653	4.9657536	5.3362207	5.114736	4.488979	5.914706	5.129813	5.583599	5.0858574	5.6281347	4.916938	5.31667	5.598601	5.394824	4.726001	4.9952135	3.728659	4.1649613
DERA_8462	7.0984454	7.5379677	7.4547505	7.3396726	7.214471	7.464996	7.701393	7.0515685	7.244837	7.4459505	7.4588456	6.7835665	6.720921	7.1310053	7.234398	7.187322	6.975697	7.653806	7.802863	7.5033703	7.188539	7.6152406	7.4237146	7.4542294	7.504567	7.4788623	6.937113	7.2769217	7.4601793	7.336131	7.5834537	7.510069	7.5943656	7.115142	7.35936	7.6016893	7.728398	7.0346947	7.380614	7.6990395	7.577577	7.1613784	7.6219497	7.144199	7.4828534	7.657827	7.3802104	7.1783314	7.2208796	6.9110007	6.6812954
DFFA_8463	3.251973	4.7254286	4.4294834	2.9998436	3.1691916	3.4307718	4.3468156	3.0462387	3.9084527	2.5909648	3.4292872	3.328708	3.131242	4.532332	4.2682443	3.558149	4.0928917	4.132029	4.4446697	2.9510164	3.9529855	3.6317987	4.816193	3.294657	4.35538	3.9554465	3.8327355	3.4793513	3.8042314	4.471401	3.6592512	1.8551383	4.178116	3.9345086	3.6958869	3.687286	4.7135115	3.418116	4.5435357	3.3955567	3.5855634	3.4078927	4.006823	4.4268622	3.5008938	4.492075	3.514911	3.815217	2.975508	3.017215	4.1649613
DFFB_8464	3.6584725	4.2616525	4.3016996	4.6722536	4.3637877	4.065132	4.175666	3.128391	4.4610295	3.2918653	3.7765574	2.684429	2.8013003	3.7709944	4.8848925	5.091997	3.8220518	4.426355	4.6174264	5.170377	3.3096237	4.399891	3.602589	3.5485837	4.2059484	4.028546	3.5782614	3.6261349	4.1053557	3.4918501	3.5678492	3.747909	4.4356904	3.8617384	3.6958869	4.3931284	3.807427	4.1383634	4.777806	3.195834	3.2933702	3.4983382	4.006823	3.8750532	3.647881	4.2323513	4.4927793	3.314273	3.9357219	3.3264387	3.2870474
DHCR7_8466	6.3779244	7.710686	7.510006	7.444837	7.3724804	6.391428	6.769788	7.288874	8.047154	7.8974338	8.219582	8.629564	7.468707	7.6638603	7.1955914	6.910964	7.387866	7.3548055	6.6343017	7.180753	7.5128956	7.048637	7.8771167	7.9853992	7.461254	7.5426407	7.814243	7.1123166	8.060043	7.1680837	7.920137	7.2620068	6.9295173	7.0263724	7.560923	6.8273926	7.222659	7.35442	6.6392426	7.660753	6.9313874	7.287223	6.53188	7.919668	7.6793814	6.8571386	6.85479	8.301607	8.060867	8.04195	7.304841
DHDDS_8467	5.4473605	5.3787065	6.0105686	5.8028793	5.478165	5.526376	4.9616294	4.3130603	5.8521442	4.707363	5.69536	5.2167816	4.704699	5.653665	5.59653	4.7643485	5.838557	5.871253	5.9366503	5.394751	5.174051	5.6989594	4.625765	5.36761	5.50173	5.3964815	5.030386	4.861453	5.3647876	5.1361337	5.9605336	5.5488257	5.572572	5.21338	6.0382495	5.775623	5.8284926	5.725408	6.0866547	5.623465	5.6270814	5.533657	5.859792	5.0581894	6.0698314	5.966809	5.5831766	5.088963	5.6331244	4.636246	5.0241446
DHFR_32436	3.1295342	3.0483491	3.8776147	3.2852418	3.2319236	2.7981038	2.8598998	2.8664095	1.9272329	2.049852	2.2954342	2.2075312	3.478993	1.8197962	2.9728851	3.356027	1.2988765	2.4929647	3.1073332	1.8848615	3.46329	2.8141727	3.1150188	0.0	3.0677857	3.0455685	1.7242497	0.6755733	1.5584922	1.608807	3.5678492	2.7845447	3.6774876	3.7851021	2.8740604	3.0882142	4.4862585	2.3653069	3.2052977	3.9340827	3.9010758	3.2079782	4.1003637	3.278096	2.214935	3.685265	2.2962277	2.3587961	3.171456	3.4163544	3.2870474
DHRS3_8468	6.0552907	6.2507854	6.409706	6.8926187	6.500623	6.530691	6.13802	5.9539323	6.785639	5.846278	6.8739767	6.6426296	6.3293047	6.9059854	6.8189073	6.4844933	6.6896634	6.93882	6.693419	6.884514	6.739666	6.6850057	6.225974	6.4046493	6.5177846	6.393161	7.174218	6.9335485	6.436298	7.2284946	6.6478567	6.5231037	6.601812	5.7655125	6.0070286	6.8971767	6.9467254	6.3571324	6.681135	6.4606266	6.82338	6.093767	6.806262	6.3093715	5.859659	6.847882	6.271995	6.349148	6.9608827	6.061767	6.4308696
DHRS7_8469	0.0	0.0	0.0	0.0	1.378004	1.1865808	1.4367893	0.56952703	0.0	1.1739293	0.0	0.0	1.1336535	0.0	0.0	0.0	1.2988765	0.7323419	0.0	0.0	0.0	0.0	0.0	0.70441335	0.0	0.0	0.6562864	0.6755733	0.0	0.0	2.0364778	1.5672525	0.0	0.0	0.0	1.1703981	0.0	2.1572115	1.1208632	1.8957018	1.3029525	0.0	0.0	0.0	0.6844607	0.0	0.0	0.0	1.4416606	0.0	1.4605983
DLD_8474	8.994035	9.085919	8.946144	9.142141	9.029843	8.8454275	9.368743	8.463095	9.43755	8.928282	9.436495	9.205227	8.761134	9.318856	9.121732	9.416077	9.093943	9.268429	9.385007	9.084812	9.154548	9.303325	9.337307	9.052632	9.242905	8.854903	8.721342	9.147651	9.135938	9.009965	9.064455	9.002232	9.407697	8.844805	9.217799	9.024258	9.158613	9.073511	9.307461	9.074365	9.06764	9.513679	8.801792	8.958738	9.641565	9.469909	9.151907	9.001014	9.12621	8.900035	8.827318
DLG3_32844	5.270338	4.940009	5.4718103	5.2382307	4.73256	5.793065	5.7977824	4.3130603	5.6655545	3.7615552	5.6678915	3.894549	4.6712823	5.329836	5.4345655	5.155704	5.532053	5.9505315	5.886865	6.0801477	5.151612	5.9697556	5.218371	4.2671595	5.644104	5.089938	4.89729	4.491874	4.48543	4.824425	3.9760456	5.422429	5.934365	4.603782	4.718363	5.0935836	5.6857524	5.627819	5.6195774	4.918914	5.5613565	5.468025	5.444118	4.657514	5.3384805	5.7049665	5.4815845	4.52504	4.9690995	3.9852417	4.2111874
DLGAP5_8475	4.982698	4.0667267	5.2646513	4.942342	5.095124	4.5831747	5.642097	4.5401325	4.5062203	4.3555756	5.1376634	4.8452115	4.0464716	4.999835	5.2735443	5.629521	4.916832	5.3462486	5.9036517	4.936634	3.728816	4.9618917	5.1633368	4.4855804	3.7097657	4.8285437	4.0983334	4.098053	4.6804633	4.9886813	4.5541344	4.6182847	4.901943	5.21338	4.793478	5.4017105	5.3761373	4.876579	5.2028294	5.5830903	5.088099	4.4782004	4.8308425	4.1008544	4.4357247	5.72533	5.042018	4.2398686	3.9886746	4.392174	4.2111874
DMBT1_32993	5.0002747	5.292097	4.4294834	4.2092843	4.247146	4.963551	5.467556	4.3130603	5.084838	4.707363	4.6120048	4.426719	4.329568	4.176292	4.1339498	5.303654	3.2872112	4.813252	3.8924584	4.732549	4.0039787	5.0809646	4.584466	4.778116	4.5332246	4.6077895	5.004731	5.1062207	4.852244	5.415598	4.1116776	5.9812655	4.9301243	4.8493853	4.216208	5.170753	3.9570038	3.5937912	2.899415	4.3734717	5.149029	4.7229223	5.0102673	4.201751	4.3946743	4.174284	5.2540393	4.8687716	3.9886746	4.908295	4.76995
DNAJA3_8477	9.355854	9.264285	9.492215	9.689528	9.405594	9.274951	9.366258	9.315206	9.522487	9.655099	9.76936	9.564794	9.0867605	9.7139	9.734154	9.713308	9.578891	9.865454	10.000797	9.653894	9.377586	9.64033	9.41003	9.561763	9.510596	9.267275	9.3875	9.312558	9.752946	9.383557	9.554181	9.606988	9.59427	9.281317	9.589837	9.777695	9.6673975	9.465456	9.637204	9.532238	9.65958	9.795908	9.663182	9.613689	9.632767	9.801355	9.526904	9.574007	9.602429	9.284282	8.936257
DNAJB1_8478	4.9468884	6.014259	6.0409017	5.6933117	5.7594113	5.899703	5.0385814	5.50879	6.063425	6.065084	6.234029	5.656997	4.8005414	5.5792646	6.10726	5.303654	5.703572	5.9505315	6.0911894	5.829935	5.579064	5.5826936	5.9774637	5.36761	5.842814	5.739028	5.3071876	5.8514237	6.0552197	5.7261014	5.473592	5.3315606	5.6925864	5.804863	5.925885	5.67326	5.8477783	6.3201203	6.4093246	5.7564917	5.9687357	6.122491	5.762984	5.831203	6.0567336	5.983812	5.4603786	4.76304	5.64966	5.0832043	5.3883705
DNAJB2_8480	5.5464	5.4604096	5.613101	6.012914	5.637265	5.9201164	6.016465	5.477785	6.274049	5.798233	6.442917	5.67414	4.919166	5.932981	5.9021897	6.5688157	6.26565	6.110976	6.0615773	5.9128857	5.7076817	6.1710706	5.510647	5.8334947	6.3258786	5.739028	5.3071876	6.02023	6.5404773	5.7261014	5.2566004	5.6081004	5.906267	4.9925933	6.1134686	5.7253494	5.8855934	6.015104	5.455463	6.191943	6.1878333	6.093767	6.035861	6.203855	5.9042144	6.4058113	5.6963367	5.6198997	5.69816	5.8030457	5.61159
DNAJB6_8481	3.3095038	4.350054	4.2332964	4.996065	4.21645	4.027996	4.3468156	3.2061162	3.9742599	4.7416396	4.8259444	4.0601897	3.478993	4.7171626	4.8848925	4.7643485	3.8946757	5.0331593	4.975975	3.8545816	3.9001234	4.255461	4.2030435	3.9521549	4.4907765	3.8784444	3.889911	4.6716604	4.6435094	3.874466	3.9031274	4.062397	4.4356904	4.361391	4.4662476	4.555404	4.3842864	4.5327735	4.1726613	3.6512668	4.3791356	4.831294	4.0543513	4.2496715	3.8436046	4.443737	5.042018	4.687986	4.678116	4.4358287	3.9636474
DNAJC15_8483	14.014114	13.551361	13.903624	13.901403	13.905446	14.267507	13.722276	13.949268	13.688568	13.613851	13.636137	13.823334	13.99119	13.649047	14.071029	13.935776	13.812637	13.977719	13.926277	13.834016	13.557646	14.059131	13.6103	13.680799	13.744633	13.879081	13.693209	13.859332	13.849141	13.705573	13.929689	13.640282	14.246043	13.690016	13.810575	13.863852	13.852079	13.732509	13.797463	13.846597	14.019934	13.792781	13.957871	13.67885	13.707298	13.707855	13.777606	13.359527	13.607053	14.014621	13.877838
DNM1_8486	2.1661322	1.7757736	2.5904462	0.0	1.1370536	2.393349	2.1422024	1.5539246	2.3798637	1.8125013	3.1404572	1.770855	1.4808881	2.5994668	0.65161026	1.3447499	0.7909272	2.3126657	0.0	1.8848615	1.690984	2.3282924	1.6276808	1.5302933	0.7410143	0.0	1.7242497	1.4811409	1.5584922	2.5318985	2.2863	1.5672525	0.6687916	2.9577117	1.2672036	1.1703981	0.0	3.674208	2.3538024	2.1379254	2.4334934	1.6135961	0.0	0.697313	0.6844607	1.3120828	1.851124	1.6157509	1.7174054	0.0	0.0
DNM1L_8487	5.068516	5.499589	5.2123046	5.8028793	5.2697253	5.4582157	5.4107924	5.1639276	5.562353	4.839838	5.825366	4.8146176	4.8610725	5.7244163	5.7574396	5.673712	5.532053	5.145243	6.0004654	5.6286902	5.3420086	4.7977414	4.7800655	5.493895	5.8761764	5.019959	4.5524263	6.1713376	5.005729	4.9572926	4.7330847	5.2092834	5.8630676	5.745427	5.7102146	5.443775	5.86681	5.523146	5.2028294	5.4769154	4.9234657	5.251055	5.21235	5.235246	5.7003427	5.1337667	5.4388566	4.4361024	5.9324317	5.1633	4.830434
DNMT1_8488	6.0552907	6.717557	6.6776524	6.125668	6.6168346	6.2372713	6.777292	5.884706	6.9085503	6.2189913	6.774461	5.850379	6.07199	6.87522	7.0907283	7.125026	6.383895	6.617887	7.0279503	6.773473	6.6860266	7.126835	6.5277934	6.632256	6.813065	6.6579466	6.2012143	6.823743	7.1402984	6.758664	6.765659	6.4166055	6.601812	6.5236278	6.4746647	6.362785	6.8255033	6.5506225	6.7457314	6.123211	6.9226894	6.774794	6.675584	6.251706	6.711692	6.71163	6.7095737	6.1256447	6.3915634	6.3960414	6.220977
DNMT3A_8489	4.0446606	4.350054	4.5747757	4.996065	4.21645	4.2047977	5.1351876	3.2798672	3.9084527	4.006751	3.2920883	4.0601897	3.8809376	4.751448	5.185751	3.1209006	4.21136	4.8795757	5.4111576	5.0287814	4.3179216	4.255461	4.029261	4.1696053	4.4907765	4.559275	4.322554	4.7050776	4.307873	4.892388	4.690385	5.0474005	4.312644	4.361391	4.269803	4.593273	4.834453	3.674208	4.896363	4.632792	4.27364	4.831294	4.4235835	4.1008544	4.4357247	4.829619	4.6129603	4.072916	4.5430217	4.09823	3.2870474
