Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Lung-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:33.40
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: lung
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
BACE2_8127	288227	bace2	0.0281493312038331	0.1905360020154676	-1.0628012	1.0628012	1.0448809	1.0602075	1.0260178	1.0372387	1.0240844	1.0055605	-1.0075823	1.028176	-1.0628012	0.27645174	0.11167901	0.6208339	0.20744263	0.40141678	0.8886367	0.85990775	0.41440278	0.14129801			
BAG3_8129	293524	bag3	0.045043273013375296	0.2097839803085466	1.1136628	1.1136628	1.1136628	1.0260354	1.0168579	1.008864	1.0418365	-1.0096959	-1.0230949	-1.0273927	-1.0656142	0.017547168	0.5771891	0.74512386	0.869415	0.34211627	0.8427404	0.67338586	0.721789	0.1852852			
BAMBI_8130	83837	bambi	0.023200475907198096	0.1905360020154676	-1.069387	1.069387	-1.0077858	-1.028856	-1.0010108	1.0121133	1.0077933	-1.0335709	-1.0080374	-1.0391637	-1.069387	0.7091749	0.17346595	0.97073835	0.70319766	0.6496815	0.3580485	0.80679035	0.21631636	0.023642784			
BDH1_8139	117099	bdh1	0.03031496062992126	0.19197892761244648	-1.2129366	1.2129366	1.019847	-1.0825866	1.1224378	-1.0434576	-1.1609671	-1.1307511	-1.1827029	-1.1891577	-1.2129366	0.7698598	0.38859886	0.056734283	0.6042817	0.099805385	0.103035346	0.13590184	0.11190792	0.016747007			
BECN1_8140	114558	becn1	0.03237268061587051	0.19396854088021587	-1.0807738	1.0807738	1.0640943	1.0195185	1.0577424	1.0709256	1.0042508	1.0199949	-1.0266932	1.0373999	-1.0807738	0.16894682	0.7134286	0.29380417	0.16697483	0.9174119	0.6950586	0.5812276	0.49913698	0.026788935			
BEX1_32763	501625;100912195	bex1;loc100912195	0.039578361177406526	0.20405935765541905	-1.0605537	1.0605537	-1.0605537	-1.0074413	-1.0049286	-1.034247	-1.0025685	-1.0041755	1.0094589	-1.0008085	1.0463557	0.03169594	0.8016507	0.84609526	0.18823197	0.905471	0.89353997	0.7974794	0.9848049	0.022037301			
BGN_32910	25181	bgn	0.023701362828362632	0.1905360020154676	-1.0744194	1.0744194	1.0392704	1.0133485	1.0053747	1.0308208	1.0082003	-1.0186272	-1.0073596	-1.0061538	-1.0744194	0.20381574	0.62496954	0.8988166	0.40059346	0.77500534	0.6674918	0.8342168	0.86557776	0.009165057			
BID_8145	64625	bid	0.020444620881302104	0.1905360020154676	-1.1109495	1.1109495	1.0828131	1.0586051	1.0342124	1.0453464	1.007505	1.0165764	-1.0058874	-1.0666611	-1.1109495	0.01832862	0.09223045	0.5887719	0.38380933	0.86461395	0.76486266	0.94368577	0.36507586	0.03429843			
BIRC3_8147	78971	birc3	0.042038469165179455	0.20500822967324062	-1.0940759	1.0940759	1.0505835	-1.0181236	-1.0096335	1.0094913	-1.032421	-1.0432171	-1.0940759	-1.0724709	-1.0521973	0.036330353	0.70980555	0.81267554	0.7868956	0.30767608	0.41009822	0.105621725	0.011098398	0.25384274			
BNIP3L_8155	140923	bnip3l	0.006904714933912014	0.17795403701443968	-1.0489305	1.0489305	1.0035439	-1.021211	-1.0072819	1.0006688	-1.0073625	-1.0184802	-1.0202513	-1.0235656	-1.0489305	0.7846729	0.33658102	0.64339757	0.9715445	0.57288855	0.24292979	0.37201047	0.10478551	0.004322448			
