Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Liver-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:31.21
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 12 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: liver
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
FGL1_8640	246186	fgl1	0.010767980495733442	0.34990898939994186	1.0746808	1.0746808	-1.0266986	1.0019361	-1.0079526	-1.012594	1.0176702	-1.0037917	-1.00718	1.005257	1.0746808	0.52251273	0.89729875	0.74496156	0.47430357	0.2700396	0.80427474	0.6944473	0.7798939	0.24292529			
FMO1_32787	25256	fmo1	0.003989626969878316	0.2315658657829329	-1.2477733	1.2477733	1.0516179	-1.0529065	-1.0202513	1.017481	1.0882763	1.0042951	1.0852346	-1.0664729	-1.2477733	0.4244628	0.45154807	0.74300444	0.5903458	0.006158999	0.8796858	0.16704242	0.42433032	0.006398146			
FSTL1_32837	79210	fstl1	0.004732794320646815	0.2315658657829329	1.4005952	1.4005952	-1.0889513	1.0607048	-1.1046295	1.019435	1.0105464	1.0297182	-1.0352936	1.1764035	1.4005952	0.6399147	0.5848784	0.5273265	0.83983564	0.9424234	0.7896539	0.74717504	0.12898174	0.030487033			
FUCA1_33043	24375	fuca1	0.011004687181577339	0.34990898939994186	1.1124254	1.1124254	1.0778776	1.0036384	1.0094889	1.006482	1.0962697	1.0457399	1.0458909	1.033812	1.1124254	0.1411601	0.93088144	0.6688113	0.78383714	0.009002775	0.1068251	0.18930705	0.23294164	0.08200588			
GAMT_8681	25257	gamt	0.0303508080409933	0.47722856062336416	1.0357939	1.0357939	1.0357939	1.0188316	1.0090333	1.0157996	1.0166792	1.0274442	1.0327754	-1.0199305	1.0352136	0.038874958	0.22398487	0.44641054	0.28179216	0.12767848	0.022852087	0.0046624118	0.16376309	0.026861783			
GBE1_32816	288333	gbe1	0.001013993104846887	0.13807206110998443	-1.1818514	1.1818514	-1.039319	-1.0444647	-1.015239	1.0488306	-1.0281343	1.019112	1.0143064	1.0193372	-1.1818514	0.34820792	0.17641014	0.54612845	0.18646231	0.40456364	0.54743546	0.61029613	0.48857883	0.034481026			
GDF15_33113	29455	gdf15	0.042402109961452626	0.504467291759264	-1.4932393	1.4932393	1.0469453	1.0285938	1.1797674	-1.0282003	1.169506	1.0833877	1.1358405	-1.2310848	-1.4932393	0.75785226	0.8581737	0.2858974	0.88784856	0.29690877	0.6606527	0.4367767	0.24151626	0.07339955			
GNAQ_33018	81666	gnaq	0.03758793969849246	0.48568193767326256	-1.0552706	1.0552706	1.0040627	1.0311927	1.0526592	1.0328068	1.024637	1.0043259	-1.0024282	1.0355791	-1.0552706	0.90677583	0.24853998	0.032797914	0.19052602	0.36258644	0.8804306	0.89684916	0.27735817	0.31698373			
GNB1_8730	24400	gnb1	0.012584704743465635	0.37388013728768815	1.332706	1.332706	1.0840533	1.0823414	1.2088673	1.2354413	1.2671483	1.0923896	1.1794864	1.1751333	1.332706	0.5806366	0.5278287	0.09532451	0.09041578	0.088543534	0.4314318	0.2072167	0.22932784	0.024614446			
GNB2L1_8731	83427	rack1	0.011135414595346987	0.34990898939994186	1.0353953	1.0353953	1.0252447	1.0022738	1.0152452	1.0168061	1.0226337	1.0049256	1.0061579	1.00832	1.0353953	0.04888379	0.84042907	0.2330953	0.33718735	0.061471034	0.5683689	0.54482585	0.49355882	0.005718992			
GSTM5_32667	64352	gstm5	0.004670999187652315	0.2315658657829329	-1.3662616	1.3662616	1.0258365	1.0224938	1.0231534	1.2091991	1.1799744	-1.0376345	1.0255438	-1.1172745	-1.3662616	0.69641924	0.74715203	0.74061346	0.018378252	0.06296107	0.762345	0.6857057	0.1553458	0.23327827			
GULO_8772	60671	gulo	0.0027844073190135244	0.21817210761733094	-1.1471367	1.1471367	1.0170467	-1.0048205	-1.0818926	-1.0137568	-1.0264754	-1.027866	1.0331903	-1.01384	-1.1471367	0.6131078	0.8704767	0.030670494	0.76602376	0.56878763	0.39007455	0.2837192	0.6975	0.0091406545			
H2AFZ_33045	58940	h2az1	0.018830525272547076	0.41082694951875853	1.1587824	1.1587824	1.00612	1.10197	1.1587824	1.1230406	1.0761157	1.1023597	1.0677285	1.1368071	1.0962708	0.906707	0.06713805	0.005333936	0.017557397	0.14430924	0.07982512	0.16211575	0.012284604	0.35819235			
HADHB_8777	171155	hadhb	0.024791709002235318	0.42228558089902624	1.1034727	1.1034727	1.0312175	-1.0529857	-1.0339016	-1.0024039	1.0911165	1.001248	1.0312799	1.0297419	1.1034727	0.48540872	0.18905468	0.2536493	0.9401185	0.02151545	0.96930003	0.46636507	0.40797988	0.23148684			
HAO2_8778	84029	hao2	0.014044372074089151	0.3827066221765914	-1.2399002	1.2399002	-1.022994	-1.0100262	1.0365019	1.015839	-1.0502096	-1.0512233	1.0079974	-1.0152196	-1.2399002	0.76859593	0.76245975	0.28587323	0.6712948	0.34378693	0.2703575	0.8545074	0.68323547	0.21253663			
HERPUD1_8795	85430	herpud1	0.018615944961554026	0.41082694951875853	1.1089187	1.1089187	1.049338	1.0043187	-1.0213042	-1.0150975	1.0530754	-1.0186771	1.0405859	1.0176883	1.1089187	0.30538204	0.8984707	0.42256066	0.6247604	0.115978636	0.49493167	0.3028003	0.60981876	0.083042644			
HMGB2_8808	29395	hmgb2	2.0080321285140563E-4	0.08693339008299639	1.360512	1.360512	-1.0425382	1.0331471	1.1038196	1.1481794	1.121988	1.2279783	1.2666717	1.360512	1.2921238	0.6800956	0.52748895	0.04645475	0.0071899313	0.03489112	3.1645354E-4	0.0029040251	0.001252412	0.061167274			
HP_8823	24464	hp	0.044892915980230645	0.504467291759264	1.2026086	1.2026086	1.0672008	-1.0225879	-1.058765	-1.0138712	1.1649181	-1.008528	1.0206985	1.0369569	1.2026086	0.50735366	0.70976204	0.29287377	0.7425319	0.023916991	0.90620595	0.7408038	0.52776194	0.29880577			
HPN_33226	29135	hpn	0.022763900080580178	0.413291252574089	1.3667958	1.3667958	1.2117139	1.0538442	-1.0473285	1.0283692	1.2976179	1.1085986	1.1052111	1.0296428	1.3667958	0.23413597	0.71126556	0.7201469	0.8239713	0.03261625	0.44315958	0.4774057	0.8176728	0.028469488			
HRAS_33089	293621	hras	0.004932182490752158	0.2315658657829329	1.1247028	1.1247028	1.0573356	1.079707	-1.0040426	1.1016421	1.0534658	1.0242859	1.0619832	1.0502691	1.1247028	0.14537163	0.072083704	0.8856287	0.0010910371	0.03972926	0.41971406	0.10593162	0.07978115	0.14323367			
HSD3B_8835	360348;682974	hsd3b1;hsd3b3	2.1281123643328368E-4	0.08693339008299639	4.3245726	4.3245726	1.425622	1.3043395	1.1685042	1.019508	1.0503699	1.1712079	1.0744301	1.3946911	4.3245726	0.07081912	0.21775705	0.4539832	0.9351572	0.83631414	0.42264754	0.7934411	0.07304785	2.7360338E-7	100.0	300.0	
HSPA1L_33069	24963	hspa1l	0.0432224025974026	0.504467291759264	-1.4140826	1.4140826	1.0244938	-1.0898694	-1.2086462	1.0092585	-1.0277901	-1.3906287	-1.3192283	-1.1617103	-1.4140826	0.76274544	0.32961294	0.09128853	0.9488368	0.844031	0.0026841613	0.09540457	0.121524915	0.26967305			
HTATSF1_8852	317612	htatsf1	0.003976933784052496	0.2315658657829329	-1.0770272	1.0770272	-1.0104493	1.0042887	-1.0049536	1.0110841	1.0057431	-1.009141	-1.0134853	1.0085268	-1.0770272	0.55363077	0.81653297	0.7891306	0.61420363	0.74052596	0.61182255	0.5466266	0.64413214	0.08689063			
HTRA1_8856	65164	htra1	0.03874283455228306	0.48568193767326256	1.0530072	1.0530072	1.0315909	-1.0224936	-1.0009241	1.0144056	1.0359138	1.0092537	1.008542	1.0265613	1.0530072	0.19798964	0.4044851	0.96524465	0.31075847	0.02688805	0.54485244	0.6808869	0.21835029	0.1895044			
ID2_8861	25587	id2	0.04879506074487154	0.5078415876249688	1.0798396	1.0798396	1.0417933	1.0615093	1.0453231	1.0545497	1.0560203	1.0596926	1.029922	1.034212	1.0798396	0.1544232	0.04488386	0.20267585	0.18250185	0.08843956	0.07095843	0.30605048	0.23018786	0.096707195			
IL1R1_8893	25663	il1r1	0.043942753477121545	0.504467291759264	1.0900823	1.0900823	1.0352798	-1.0333126	1.0232674	1.0049425	1.0900823	-1.0054557	1.0088632	1.0220509	1.0898752	0.32133648	0.39076656	0.5097607	0.8557141	0.0059732613	0.7752305	0.70857394	0.3569125	0.32978237			
ITIH4_32725	54404	itih4	0.002404809619238477	0.21817210761733094	1.0698127	1.0698127	1.0159237	1.0171291	1.0104804	-1.0074818	1.0095011	1.0200943	1.0119315	1.0152887	1.0698127	0.48588976	0.2685279	0.5255752	0.6670216	0.5187009	0.24457937	0.59195316	0.5243217	0.0013241108			
IYD_8933	308129	iyd	6.012024048096192E-4	0.10972334139135106	1.1600107	1.1600107	1.1108124	1.0781943	1.0534918	1.0088869	1.0480802	1.0801945	1.0473796	1.0570552	1.1600107	0.001133247	0.008621288	0.20356478	0.70417166	0.066312596	0.14511447	0.19507618	0.05437838	0.022457466			
JAG1_32778	29146	jag1	0.014227246150847788	0.3827066221765914	1.3391777	1.3391777	-1.0614798	1.1608694	-1.1268518	1.1473246	1.3045595	1.1885684	1.1667022	1.2070792	1.3391777	0.7312768	0.24611193	0.5367782	0.26675656	0.09043588	0.1880895	0.22354044	0.13121036	0.021684019			
KCTD5_8949	287109	kctd5	0.03299798792756539	0.4814170738718022	1.177172	1.177172	1.0070336	-1.0739331	-1.053304	1.0967149	-1.0030255	-1.0056636	1.0005682	1.0944047	1.177172	0.9143584	0.36911824	0.45408216	0.15414032	0.9530073	0.93990326	0.99483854	0.109823585	0.29733673			
KHK_8958	25659	khk	0.0029644268774703555	0.2201760689902982	-1.0706185	1.0706185	-1.0071778	1.0032924	-1.0080662	1.0208527	-1.0049909	-1.0118829	-1.008645	-1.0082735	-1.0706185	0.75947344	0.84795487	0.6449518	0.43416756	0.79622006	0.49131355	0.6500331	0.6857287	0.031960968			
KLRA17_33064	494206;120093104;497796;690045	ly49si1;ly49si3l1;klra17;loc690045	0.0024024024024024023	0.21817210761733094	-2.282678	2.282678	-1.0589181	-1.1074275	-1.1258143	-1.1123394	-1.0667887	-2.282678	-1.0927298	1.1104512	1.6662468	0.66385925	0.49652967	0.5780165	0.62077165	0.7786901	0.017294647	0.56200296	0.55407596	0.08901476	3.0	10.0	
KNG1L1_34113	288001	kng1	0.0014758591608686486	0.18550414375841323	1.1626911	1.1626911	1.0502584	1.0092208	1.0269166	1.0104017	1.0542277	1.022403	1.0076853	1.0391523	1.1626911	0.08193609	0.5727454	0.28874215	0.51428366	0.0026527564	0.042180087	0.62489784	0.04334724	0.18619119			
KPNB1_32711	24917	kpnb1	0.005195843325339729	0.2315658657829329	-1.0952657	1.0952657	-1.0211267	-1.0180835	-1.0000296	1.0189844	-1.0152485	-1.0193012	-1.0089079	1.0287389	-1.0952657	0.41420323	0.5051876	0.99821615	0.52189463	0.44608885	0.19334199	0.7240128	0.10904913	0.09323638			
LAMA3_8980	307582	lama3	0.028339278636543796	0.4584790226941837	-2.1281579	2.1281579	1.4573557	1.2670029	-2.1281579	1.1236724	1.719218	1.3433639	1.4170648	1.4908477	1.9420542	0.1415736	0.40997443	0.1051219	0.79024917	0.05120673	0.18768172	0.36826992	0.14511769	0.07831353			
LAMB1_32926	298941	lamb1	0.03435114503816794	0.48568193767326256	-1.7660263	1.7660263	1.0983723	-1.17985	1.1716307	1.1704903	1.0229775	1.0057464	-1.1457138	1.0489457	-1.7660263	0.67725676	0.4367666	0.25800413	0.32170156	0.90514576	0.9759829	0.45423025	0.8307503	0.06289663			
LAMP1_33255	25328	lamp1	0.032475490196078434	0.4814170738718022	1.0717075	1.0717075	1.0443755	1.0023799	1.0063633	1.0118916	1.0717075	1.0082513	1.0055717	1.0519278	1.0541577	0.035397526	0.86939335	0.64181906	0.370257	0.0034927202	0.5535772	0.83598113	2.1524651E-5	0.29549968			
LOC100360856_32354	108351885	spetex2el3	0.02198890649762282	0.413291252574089	-1.6146967	1.6146967	-1.109589	-1.2406301	-1.178979	-1.0571064	-1.0929385	-1.6146967	-1.4104499	-1.448569	1.5707462	0.6892917	0.481361	0.59975743	0.87845105	0.6677085	0.2620015	0.28115907	0.16434853	0.009522073			
LOC100909675_9046	100909675	loc100909675	0.010141181149333864	0.34969708942446986	-1.2178975	1.2178975	-1.2178975	-1.1463628	1.0022203	-1.0623089	-1.138224	-1.1551583	-1.1519601	-1.0942143	1.1340201	0.022743937	0.11574627	0.9693198	0.49226314	0.004848108	0.041876882	0.010263775	0.19109415	0.16356394			
LOC102551815_32699	24400	gnb1	0.027378097521982413	0.45725949657503945	1.1685151	1.1685151	1.0868701	-1.0009519	1.0731658	1.0290339	1.1621853	1.0525211	1.1155446	1.1289437	1.1685151	0.24102515	0.99086267	0.23466107	0.59795445	0.02288153	0.27703854	0.016463138	0.024262497	0.22130595			
MAN2B1_9177	361378	man2b1	0.04456041750301084	0.504467291759264	1.0922664	1.0922664	1.039509	-1.0533566	-1.0332143	-1.0288575	1.0700336	-1.0272701	-1.0025926	-1.0404487	1.0922664	0.42788932	0.28892937	0.29068118	0.28522417	0.03673085	0.5424946	0.95412004	0.15424623	0.16873725			
MIF_9231	81683	mif	0.044970889379642644	0.504467291759264	-1.1097914	1.1097914	1.0225813	-1.068976	1.0313909	-1.04022	-1.0633956	-1.1028799	-1.0450646	-1.0211962	-1.1097914	0.65695	0.04899065	0.38697743	0.22677113	0.066201806	0.03923237	0.29464942	0.7768	0.0060638837			
MLF1_32449	310483	mlf1	0.02194290583723903	0.413291252574089	-1.3879976	1.3879976	1.2305945	1.1605488	1.2847621	1.2748778	1.2283839	1.0274698	1.189082	1.2151948	-1.3879976	0.011393975	0.047773227	0.0032665252	0.093188494	0.022594707	0.71277636	0.05867983	0.0145068215	0.52160066			
MYL2_32406	363925	myl2	2.1123785382340515E-4	0.08693339008299639	13.8459	13.8459	3.923014	1.593314	1.4089338	1.2349705	-2.9320767	2.2807584	1.8661182	-1.4917325	13.8459	0.075931616	0.58561665	0.70698994	0.77598906	0.3582834	0.36479038	0.38962942	0.65725553	7.99689E-4	100.0	300.0	
NAAA_32484	497009	naaa	0.0215575839968926	0.413291252574089	1.3008921	1.3008921	-1.2525904	1.0885333	1.1677642	1.1725802	1.2974757	1.2016988	1.0990556	1.3008921	1.131196	0.2354911	0.4967888	0.13943744	0.06453436	0.004570876	0.07478007	0.35324338	0.0130896885	0.56481475			
NFE2L2_9301	83619	nfe2l2	0.015778688524590165	0.3936632173979469	-1.0878174	1.0878174	-1.0341657	1.0274566	1.0250806	1.0299861	1.0060743	1.0153992	1.0173898	1.011711	-1.0878174	0.39747256	0.30726737	0.26826894	0.123061344	0.8026044	0.5960445	0.41877884	0.5431907	0.15668917			
NOD1_32821	500133	nod1	0.02132655057718646	0.413291252574089	1.8606504	1.8606504	1.8272923	1.6799308	-1.3141677	1.3406484	1.6691377	1.0227841	1.4143553	1.8145243	1.8606504	0.039589334	0.027029123	0.5504606	0.46474135	0.0336214	0.9581668	0.08787243	0.010413946	0.0043930723			
NOP56_9343	498350;102554284;362214	spmap2l;loc102554284;nop56	0.03299798792756539	0.4814170738718022	-1.1149335	1.1149335	-1.0416707	1.0485588	1.0141063	1.0260273	-1.0151238	-1.0475769	-1.0254606	-1.0353463	-1.1149335	0.23372549	0.14584218	0.79263514	0.54040134	0.69902587	0.267021	0.6115204	0.39707062	0.0148663735			
NOP58_9344	60373	nop58	0.03644692292372038	0.48568193767326256	-1.3364478	1.3364478	-1.3364478	-1.0235687	1.0640137	-1.0476725	-1.1391926	-1.1807905	-1.1003108	-1.0807085	-1.336127	0.021944877	0.7644873	0.4908999	0.62667173	0.14127487	0.30082136	0.21757904	0.4987392	0.083435744			
NR1H4_33039	60351	nr1h4	0.04746835443037975	0.5069496152891536	1.1155614	1.1155614	1.0753344	1.0357289	1.0152833	1.0566063	1.1062073	1.1155614	1.1062065	1.0596734	1.0631069	0.07821007	0.41734692	0.7710914	0.22587806	0.014991607	0.015125078	0.013675487	0.12537546	0.43194646			
NREP_9364	338475	nrep	0.013077075490390331	0.37681159420289856	-1.5210773	1.5210773	-1.1507311	-1.055059	-1.2725006	-1.0675628	-1.0996915	-1.0770693	-1.0523444	-1.0262731	-1.5210773	0.17901774	0.6636054	0.13647693	0.55934286	0.21751204	0.40270117	0.68304944	0.6494539	7.057456E-5			
NUP133_9378	292085	nup133	0.03485361481776539	0.48568193767326256	-1.1975417	1.1975417	-1.0079086	-1.0506305	-1.0702734	-1.0251087	1.0021204	-1.0088028	1.0266758	-1.0653336	-1.1975417	0.9061476	0.40937898	0.3949647	0.7215145	0.9692891	0.8708615	0.68486327	0.28474557	0.00908945			
NUP153_9379	25281	nup153	0.03923501577287066	0.48568193767326256	-1.3542322	1.3542322	1.096115	-1.1079515	-1.3542322	-1.1530254	1.2978133	-1.0698688	-1.0640225	1.2260215	1.2793815	0.35183352	0.496421	0.18906184	0.42610744	0.030244544	0.6437361	0.61517555	0.061430655	0.2865226			
NUP93_9384	291874	nup93	0.04820261437908497	0.5078415876249688	-1.3374244	1.3374244	-1.030231	1.0827013	1.097415	1.1080058	-1.3374244	-1.0083846	-1.0769012	1.0683233	-1.3072456	0.7725738	0.33018148	0.13561346	0.124785095	0.16289982	0.8695059	0.53134483	0.40270105	0.06340506			
OTC_9401	25611	otc	0.04441776710684274	0.504467291759264	-1.0309074	1.0309074	-1.0033941	-1.0066745	1.0079044	-1.0149386	-1.0147767	-1.009329	-1.0085484	-1.0032465	-1.0309074	0.7795128	0.5030927	0.5022008	0.34420505	0.22337241	0.4660661	0.43078923	0.75115275	0.074839726			
OXA1L_9402	691393	oxa1l	0.01885680612846199	0.41082694951875853	1.2098955	1.2098955	1.1976745	1.087491	1.1220176	1.061311	1.187269	1.1367586	1.1465157	1.055793	1.2098955	0.06992728	0.35794383	0.14690754	0.44110635	0.05087568	0.14112955	0.09148116	0.5133894	0.12334382			
PAF1_9412	361531	paf1	0.037562437562437566	0.48568193767326256	1.1729931	1.1729931	1.1361302	1.0414901	-1.0849866	1.0082402	1.1354064	1.0697061	1.0962191	1.0139534	1.1729931	0.04009625	0.6421927	0.3227307	0.8906328	0.020289553	0.33436957	0.2751542	0.7804661	0.012011144			
PAH_9415	24616	pah	0.03636363636363636	0.48568193767326256	1.0451677	1.0451677	1.0379175	1.0087128	1.0041409	1.008816	1.0451677	1.0130585	1.0205144	-1.0067645	-1.0352381	0.035797745	0.59296083	0.8122966	0.60040045	0.07380696	0.6103865	0.21356834	0.66533077	0.30741063			
PCNA_9442	25737	pcna	0.017491552375273306	0.40255206452389547	-1.0992869	1.0992869	-1.0101659	-1.0064148	1.0132658	1.0305557	1.0015574	-1.0174657	1.0004058	1.0366087	-1.0992869	0.7542683	0.86372423	0.7412192	0.37074265	0.9623652	0.6558301	0.9898195	0.34787983	0.10427925			
PECR_9456	113956	pecr	0.040836456894851055	0.4962685531973922	-1.0426257	1.0426257	-1.0026963	-1.0139307	-1.0155827	-1.005991	1.00015	-1.0311519	1.0087081	-1.0046258	-1.0426257	0.8809704	0.39609078	0.41014898	0.72993886	0.99374783	0.12511854	0.59701645	0.81369144	0.2557621			
PIR_9487	363465	pir	0.03915426781519186	0.48568193767326256	-1.5005504	1.5005504	-1.3132576	-1.3111783	-1.2870818	-1.0793974	-1.0073774	-1.1281416	-1.0929911	1.0396076	-1.5005504	0.120554335	0.14278823	0.100004144	0.57536846	0.95016813	0.43161228	0.503289	0.8007011	0.008572253			
PNO1_9515	289809	pno1	0.04946061469570527	0.5082933610866819	1.3905749	1.3905749	1.1251968	1.2922204	1.2424164	1.3079523	1.2554263	1.055465	1.2207179	1.257788	1.3905749	0.30252087	0.05296446	0.12403117	0.10621457	0.12262843	0.67770004	0.32193828	0.06307047	0.03470713			
PPARA_32870	25747	ppara	0.04938520459584761	0.5082933610866819	1.5255945	1.5255945	1.3954312	-1.0149797	-1.1058713	1.2041123	1.5255945	1.2322301	1.3033373	1.2300967	1.4289123	0.118168	0.93779296	0.6025393	0.3176725	0.021100797	0.17796728	0.13124245	0.22011766	0.04302443			
PPM1D_33020	287585	ppm1d	0.04286553141514973	0.504467291759264	1.6568815	1.6568815	1.3047513	1.1083508	1.3842616	1.4258269	1.6568815	1.3788413	1.3786961	1.6525153	1.4999917	0.23062404	0.72114784	0.12639648	0.2192386	0.028659802	0.12593274	0.08849924	0.013290515	0.1271781			
PPP2R5A_9549	312754	ppp2r5a	0.019576508190171794	0.413291252574089	-1.0415288	1.0415288	-1.0211118	-1.0023333	-1.0100737	1.016132	1.0135874	1.013035	1.0135757	1.0170567	-1.0415288	0.33909523	0.8647578	0.3488221	0.26576355	0.42006466	0.20566663	0.2842578	0.30442178	0.014339735			
PRKAR2B_33052	24679	prkar2b	0.01426562186055857	0.3827066221765914	1.6467311	1.6467311	1.2187974	-1.0614914	1.1305479	1.2644213	1.0724869	1.1973071	1.164757	1.0753188	1.6467311	0.1263174	0.78460896	0.60940415	0.23604529	0.7378655	0.20278686	0.23855402	0.74833757	0.0355464			
PSIP1_9585	313323	psip1	0.02261904761904762	0.413291252574089	-1.102594	1.102594	-1.0061108	1.011488	1.0429565	1.0709525	1.0078715	1.0187916	-1.0011764	1.0624812	-1.102594	0.9119928	0.8108996	0.2706518	0.055470347	0.83517766	0.59416664	0.97190297	0.10959139	0.104788676			
PSMF1_9605	689852	psmf1	0.046468401486988845	0.5048163756773029	1.2187995	1.2187995	1.0411171	-1.1146191	1.0242262	-1.0569997	1.0345751	-1.1930814	-1.0924375	1.0817766	1.2187995	0.75492036	0.40368623	0.80766547	0.5923151	0.75154454	0.1947822	0.3977383	0.46543747	0.24527344			
RAN_9657	84509	ran	0.045454545454545456	0.5048163756773029	-1.1085707	1.1085707	-1.0448285	1.0214363	1.0165306	1.046633	-1.0623138	-1.0261253	-1.0012088	1.0105217	-1.1085707	0.419313	0.5842626	0.64806753	0.18760681	0.26445365	0.53732103	0.97560567	0.7572845	0.13648997			
REEP5_9673	364838	reep5	0.03535253227408143	0.48568193767326256	1.078795	1.078795	1.0511035	1.0329595	1.0531011	1.078795	1.0251523	1.0604289	1.0522429	1.041815	1.061736	0.06710128	0.20830482	0.0605085	0.016555466	0.37095243	0.027189193	0.1060507	0.11238256	0.14164156			
RGD1565355_33245	499985;29184	cd36l1;cd36	0.03695694908590525	0.48568193767326256	1.0934887	1.0934887	1.0588359	1.0630473	1.0713873	1.0220938	1.0692949	1.0934887	1.01819	1.0736843	1.0811493	0.17489837	0.06067272	0.015110116	0.6283676	0.0011084507	0.0021859345	0.5690401	0.014213909	0.048326675			
RNF167_9717	360554	rnf167	0.006436512580456407	0.2565185745479456	-1.0440524	1.0440524	1.0278499	-1.0069826	-1.0047715	1.0062848	1.0172138	-1.0011698	1.0153029	1.0116451	-1.0440524	0.06361962	0.6020005	0.7061397	0.7280984	0.31508648	0.9412076	0.31541708	0.57801133	0.09224268			
RPLP0_9739	64205	rplp0	0.0049800796812749	0.2315658657829329	1.4252741	1.4252741	1.0240511	-1.2207639	1.145095	1.1238133	1.0072924	1.0823936	1.01406	1.4252741	1.3480535	0.8733109	0.3218823	0.20519018	0.22572356	0.9582115	0.5061313	0.9034562	3.3209278E-4	0.07487099			
RRAGA_9750	117044	rraga	0.010272619517977083	0.34969708942446986	1.0769433	1.0769433	1.01889	1.0315961	1.0717597	1.0597743	1.0769433	1.0239267	1.0104921	1.0476173	-1.0514761	0.4435569	0.20988458	0.03495534	0.0875949	0.025864705	0.35365546	0.66393876	0.07586624	0.49114257			
RT1-A2_9758	24974	rt1-a2	0.028264331210191083	0.4584790226941837	-1.2250836	1.2250836	1.0936282	-1.031695	-1.0950422	-1.0454394	1.106901	-1.0890013	-1.0015552	1.0451918	-1.2250836	0.079774044	0.7408572	0.3047496	0.5993358	0.15282814	0.23583645	0.9803462	0.5667434	0.017543372			
RT1-S3_9763	294228	rt1-s3	0.03791939646615049	0.48568193767326256	-1.0705501	1.0705501	1.0153387	1.0395665	1.030194	1.011692	1.0285237	1.0055352	-1.00537	1.0377958	-1.0705501	0.49294043	0.2220732	0.3114104	0.7543695	0.4497557	0.89938253	0.84423643	0.11683627	0.07535441			
SCARB1_9783	25073	scarb1	0.02117882117882118	0.413291252574089	-1.309383	1.309383	-1.0711507	1.0865027	-1.309383	-1.2717913	1.1437405	-1.0457976	1.0279022	1.0220731	1.2254882	0.59971166	0.2461415	0.086379334	0.17673872	0.069085985	0.47908366	0.81923914	0.85050094	0.005889255			
SCCPDH_9785	305021	sccpdh	0.021285060672369207	0.413291252574089	-1.0442245	1.0442245	-1.0061984	-1.0138378	-1.0099303	1.0034862	1.0296807	-1.0054333	1.0011837	1.0046229	-1.0442245	0.634082	0.40723115	0.37894788	0.7146502	0.022648443	0.46642423	0.9412285	0.7387039	0.14672653			
SDC2_9793	25615	sdc2	0.0465927750410509	0.5048163756773029	-1.0457807	1.0457807	1.0146328	1.0053613	1.00282	1.0079187	1.0203139	-1.0023289	1.0131311	1.0040954	-1.0457807	0.40085644	0.7545524	0.8819443	0.623209	0.19478963	0.91001016	0.5114047	0.78047895	0.3081406			
SERPINA6_32325	299270	serpina6	0.011361330898762427	0.350271975256185	-1.0934396	1.0934396	-1.0090381	-1.0270854	-1.0305744	-1.0489945	-1.0147886	-1.01395	-1.019454	-1.0271198	-1.0934396	0.5827719	0.22335343	0.192737	0.013120497	0.69710433	0.6304293	0.32907432	0.111227445	0.08071166			
SERPIND1_9812	79224	serpind1	0.02170318313352625	0.413291252574089	-1.0521444	1.0521444	-1.0092524	1.0030935	1.0188191	1.0128292	-1.0159684	-1.0054754	1.0043633	1.0020915	-1.0521444	0.6677768	0.7887263	0.05360804	0.26875904	0.23383737	0.7726909	0.7002112	0.8211137	0.24272321			
SERPINF1_32761	287526	serpinf1	0.032696474295844005	0.4814170738718022	-1.026722	1.026722	1.0035255	1.0017953	-1.0095179	-1.0003487	1.0001838	-1.0077041	-1.0056252	-1.019808	-1.026722	0.77373725	0.86177635	0.45980844	0.97339725	0.98719907	0.43059728	0.59607106	0.13052474	0.02808828			
