Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_testes_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:32.38
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 15 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: testes
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
CKM_32556	24265	ckm	0.009439646515364532	0.22676075358033057	1.4540888	1.4540888	-1.3119048	1.1929201	1.1822443	1.1682854	1.0413254	-1.2040771	-1.2379165	1.0056432	1.4540888	0.3712644	0.3845708	0.4283035	0.48277074	0.8576577	0.46795174	0.4567954	0.98203945	0.09816151			
CLEC4A1_32387	362430	clec4a1	0.009298564786739438	0.22676075358033057	-2.5447614	2.5447614	-1.1984901	-1.8259578	-2.5447614	-1.1115931	-1.0839657	1.1117163	-1.1548002	1.2653573	1.5222619	0.6654791	0.14510854	0.072019786	0.705204	0.7924515	0.73532295	0.75118494	0.44077858	0.16034459			
CNOT4_8342	312227	cnot4	0.010222489476849068	0.23185954154084043	1.0632294	1.0632294	-1.0035706	1.0071923	1.0100944	-1.0021973	1.0076973	1.0194256	1.0151633	1.0203649	1.0632294	0.9004601	0.7704477	0.6053845	0.9077297	0.7719505	0.32356045	0.578221	0.31337938	0.054502003			
COPS7A_8361	312710	cops7a	0.0015891934843067143	0.09740213775040701	1.052848	1.052848	1.0037578	1.0314305	1.0337802	1.0118849	1.021431	1.0075179	1.013276	1.0071293	1.052848	0.88097835	0.04878879	0.030717848	0.4822701	0.19075085	0.575901	0.5366576	0.70896035	0.004308144			
CORO1A_8364	155151	coro1a	9.9147332936744E-4	0.07196401799100449	-1.320855	1.320855	1.1276557	-1.0670174	-1.1323895	-1.0091643	-1.099613	1.0395596	-1.0825914	-1.0351169	-1.320855	0.34282285	0.41170606	0.053213984	0.9092784	0.34220293	0.5071425	0.16524109	0.53144026	0.05749301			
CP_8366	24268	cp	0.01244230383303231	0.2522799588365408	-1.1010717	1.1010717	1.0291395	-1.0649123	-1.0405945	-1.0822308	1.0033721	1.0017418	1.0110484	1.0034429	-1.1010717	0.61164504	0.051209144	0.21376482	0.039193053	0.94559926	0.9384684	0.618051	0.9329635	0.056213565			
CPQ_33239	58952	cpq	0.036312849162011177	0.38741737232379214	1.0855503	1.0855503	1.0573404	-1.0411975	-1.0312259	-1.0665112	-1.0261285	1.0091236	1.0410568	1.0855503	1.0519699	0.18247674	0.16192274	0.49723443	0.09368694	0.2748674	0.7995682	0.3930332	0.005793181	0.16614677			
CPS1_32421	497840	cps1	4.005607850991388E-4	0.04260061919504644	1.6632506	1.6632506	1.150424	-1.3634794	-1.1623322	-1.3146505	1.1750993	1.032515	1.0104688	1.2939805	1.6632506	0.277632	0.32744193	0.5038065	0.13085982	0.057626955	0.75481504	0.854695	0.0011888585	0.0031771353			
CSTF2_33009	683927	cstf2	0.036766199471866746	0.38741737232379214	-1.3146611	1.3146611	-1.0310227	-1.1049795	-1.0401887	-1.0557723	-1.0484226	-1.008797	-1.0800483	-1.0762709	-1.3146611	0.7083955	0.4173392	0.4642439	0.3942233	0.6699912	0.9364423	0.5495358	0.2608401	0.06517983			
CTH_32463	24962	cth	0.013753238987442695	0.26529612401945535	1.4922346	1.4922346	-1.0823787	-1.2860371	-1.2832015	-1.1058416	1.0045586	-1.1203635	-1.0059377	1.0834892	1.4922346	0.71570307	0.43589547	0.39429176	0.4871807	0.9797105	0.6905099	0.968621	0.60148174	0.05800192			
CTNNB1_8400	84353	ctnnb1	0.02164762477450391	0.32377317054040633	-1.0514532	1.0514532	1.0047052	-1.0056549	1.0020692	-1.0012385	-1.0367415	-1.0054584	-1.0473591	-1.0440267	-1.0514532	0.7598048	0.6412112	0.87613684	0.93302774	0.09199986	0.7235794	0.23468745	0.08321607	0.10421362			
CYCS_8414	100363502;25309	cycs-ps9;cycs	0.01471774193548387	0.26860254083484575	1.1982164	1.1982164	1.0294406	-1.051171	-1.0518615	-1.0157436	1.0299286	1.0490566	1.1093822	1.1169544	1.1982164	0.76593155	0.54632956	0.5635599	0.81899655	0.65095437	0.39810136	0.17070311	0.27437422	0.017419862			
CYP19A1_32995	25147	cyp19a1	0.02836738742313033	0.37104624029715705	1.3978674	1.3978674	1.3005978	1.0240399	1.1678473	-1.0564914	1.0999919	1.0084846	1.0735568	1.0212519	1.3978674	0.07506828	0.8897899	0.22106874	0.7951731	0.36374897	0.9680502	0.47063482	0.91664726	0.007558652			
CYP26B1_8418	312495	cyp26b1	0.026426426426426425	0.3660680815043231	-1.0722193	1.0722193	1.0187504	1.0009292	-1.0119112	-1.009744	-1.0340528	1.003622	-1.0701736	-1.0416815	-1.0722193	0.40981755	0.96239495	0.64454013	0.68991864	0.2790726	0.87663215	0.13086118	0.2095509	0.16105822			
CYP2B2_32473	361523;24300	cyp2b2;cyp2b1	0.005735759493670886	0.19731012658227848	1.8888116	1.8888116	1.5337147	1.2097152	1.3420765	1.5189694	1.8888116	1.4979664	1.2352083	1.3156196	1.7914548	0.08850698	0.53391725	0.35742792	0.08754232	0.01097646	0.056036107	0.5144936	0.25192124	0.009026775			
CYP2B3_32867	286953	cyp2b3	0.012467323547154635	0.2522799588365408	3.7041016	3.7041016	1.7381777	1.5116943	2.5682557	1.3976083	2.0438483	1.308582	-1.2010604	2.0290682	3.7041016	0.46671405	0.47368348	0.15212981	0.6878289	0.49482256	0.5669898	0.7920268	0.04396657	1.6189285E-4	30.0	100.0	
CYP2C6V1_33169	293989;100911718	cyp2c6;loc100911718	0.002012477359629704	0.11538203528543636	1.6538574	1.6538574	1.0371542	1.079805	1.0673853	1.0204755	1.2850777	1.1176714	1.0674158	1.314376	1.6538574	0.80724156	0.51236886	0.6803729	0.9065462	0.31498042	0.24854892	0.66600215	0.00901787	0.0076480573			
CYP3A1_32809	25642	cyp3a23-3a1	0.002207505518763797	0.1231430105602291	2.0492759	2.0492759	1.1111315	1.0053035	1.1767268	1.0397705	1.2187343	1.126056	1.5457662	1.5431111	2.0492759	0.6766428	0.97536343	0.49364203	0.9117242	0.4376834	0.72433156	0.013007671	0.014829962	0.015225521	100.0	300.0	
CYP4A2_32530	24306;298423	cyp4a2;cyp4a3	0.0060156406657309	0.20026261829142866	-2.7022307	2.7022307	1.1573863	-1.4752632	-2.7022307	1.1653308	1.4956243	-1.0482109	1.6200786	1.3419087	1.9191347	0.6865817	0.4477564	0.13409583	0.71367705	0.22268882	0.9342411	0.122842245	0.49722067	0.034754865			
CYTB_32443			3.9816842524387816E-4	0.04260061919504644	1.1263945	1.1263945	-1.0232615	-1.0301272	-1.0648175	-1.0826323	1.0181599	1.0429772	1.0501595	1.0887388	1.1263945	0.63754493	0.46217823	0.1389267	0.05655443	0.64503694	0.14218417	0.28341898	0.08840966	0.012429493			
DAO_8437	114027	dao	0.03626418152350081	0.38741737232379214	-1.6170784	1.6170784	-1.261877	-1.6170784	-1.4811125	-1.1628426	1.2371212	1.000088	1.273381	1.0907913	1.5438935	0.50445527	0.26665083	0.23372433	0.7111581	0.4597171	0.9998341	0.38002285	0.8304606	0.07127294			
DCC_32537	25311	dcc	0.029607843137254904	0.37104624029715705	1.2504252	1.2504252	1.0494691	1.029384	1.0313053	1.0021709	1.0577387	1.0921159	1.230682	1.1745169	1.2504252	0.6074566	0.7542507	0.7464854	0.98792845	0.5991849	0.3910498	0.03450199	0.26523083	0.048217565			
DCP1B_33178	500305	dcp1b	0.014425966740132239	0.26860254083484575	1.0316447	1.0316447	-1.0035124	-1.0079472	-1.004085	-1.0084465	1.0065367	1.013102	1.0077239	1.0202583	1.0316447	0.82082945	0.44599426	0.6847121	0.35885152	0.66713846	0.26468533	0.7304531	0.13603546	0.034988683			
DDR1_8451	25678	ddr1	0.009619320507572656	0.22676075358033057	-1.0722803	1.0722803	-1.0356907	-1.0182854	-1.0118909	-1.0600612	-1.0448477	1.0016226	-1.0442684	-1.0308347	-1.0722803	0.22107753	0.32964423	0.5549253	0.16964057	0.019617911	0.93011767	0.03852088	0.12856452	0.011312734			
DDX60_8457	120097562	ddx60l1	5.925340707090658E-4	0.05012750455373407	1.6055119	1.6055119	1.154063	1.0165048	-1.146035	-1.1176107	1.0158907	-1.015396	1.3414193	1.1948826	1.6055119	0.092799045	0.9157305	0.3631998	0.45250967	0.8973291	0.9246989	0.020279197	0.03230342	0.010626981			
DEPDC1_32321	295538	depdc1	0.004133858267716535	0.16664103589333498	1.3993798	1.3993798	1.0673321	1.0576597	-1.1810651	-1.1589891	1.0182639	-1.0125265	1.1105387	1.1442715	1.3993798	0.6501123	0.68220615	0.37130126	0.47869396	0.9080421	0.9393656	0.40106007	0.28561124	0.03261959			
DHDDS_8467	298541	dhdds	0.047122518548225384	0.4190582819138492	1.0351764	1.0351764	1.0184731	1.0038227	1.023089	1.0116554	-1.0199615	1.0079983	-1.0277567	-1.0274007	1.0351764	0.17653872	0.7712523	0.220921	0.5668346	0.31215706	0.6708844	0.11725619	0.12231447	0.02833762			
DLD_8474	298942	dld	0.04466057959507741	0.4096863834855101	-1.0273896	1.0273896	-1.0004267	-1.0012618	-1.0080159	-1.011838	-1.0079646	-1.0053865	-1.0083648	-1.0153679	-1.0273896	0.968078	0.90190405	0.34901306	0.25763318	0.36640635	0.7157953	0.6263976	0.26421294	0.08769868			
DMGDH_8476	245961	dmgdh	0.01147605856747131	0.24673525920063316	-1.279338	1.279338	-1.0072535	-1.0472492	-1.1666701	-1.1070571	-1.0816832	-1.0499913	-1.0499471	-1.0999384	-1.279338	0.93653756	0.5461199	0.22883773	0.19201458	0.28013524	0.47991192	0.46247625	0.2471002	0.024179798			
DPM2_8491	29640	dpm2	0.02073365231259968	0.31699450646819066	1.1616108	1.1616108	1.0451525	1.0049456	-1.0586739	-1.1513867	-1.0764836	1.0908101	1.0613004	1.0307374	1.1616108	0.6038785	0.9595758	0.39452046	0.010635307	0.41370922	0.081665084	0.567728	0.6743845	0.009646609			
DRAP1_8496	293674	drap1	0.022253408179631114	0.3280788177339901	1.0380062	1.0380062	1.0012784	-1.0066216	1.0036643	-1.008576	-1.0287466	1.000296	-1.0259035	-1.0343851	1.0380062	0.92881304	0.5881659	0.8259414	0.6731419	0.35457852	0.9877162	0.06724036	0.07213027	0.049823094			
DSCC1_8498	299933	dscc1	0.01562817130099452	0.27473871031354763	-1.6628556	1.6628556	1.0936202	-1.000686	-1.3934013	-1.0017883	-1.0591444	1.0449172	-1.1336007	-1.0391928	-1.6628556	0.06703453	0.99253756	0.30719838	0.976537	0.43269217	0.44926828	0.046437923	0.58338225	0.18208365			
EBNA1BP2_8513	114021	ebna1bp2	0.007610654916883637	0.22404809619238478	1.0182061	1.0182061	1.0085732	1.0041361	1.0041155	1.005148	1.0001662	1.0094296	1.0182061	1.0109951	-1.0159465	0.23639458	0.58120763	0.5901196	0.5361217	0.9852384	0.19337249	0.030768039	0.1985816	0.10992709			
EI24_32946	300514	ei24	0.049558587479935794	0.42443537161239614	-1.040885	1.040885	1.0089356	-1.0346413	-1.0356578	-1.0252508	-1.0324328	1.0016394	-1.006549	-1.0020219	-1.040885	0.6880611	0.08752227	0.104618944	0.27876794	0.12164046	0.9298411	0.6746253	0.9326475	0.10903114			
EIF4E_32598	117045	eif4e	0.0111262931875854	0.24173335935975016	-1.0236689	1.0236689	-1.0236689	1.0024679	1.0042192	-1.00143	1.0068806	-1.0100788	-1.0026164	-1.0046449	1.011863	0.09350258	0.6712206	0.571161	0.847067	0.22038682	0.12246991	0.7889628	0.5529804	0.1527124			
ELAVL1_8554	363854	elavl1	0.04346959122632104	0.40597844475622913	-1.0474861	1.0474861	1.0015943	-1.044424	-1.0296012	-1.0213904	-1.0341562	-1.0082262	-1.0309451	-1.0309126	-1.0474861	0.9365403	0.018406717	0.10761063	0.20180583	0.09361629	0.7088375	0.40158507	0.14723793	0.06415841			
ESCO2_32645	691979	esco2	0.037557742518578026	0.38741737232379214	1.1135087	1.1135087	1.0168526	-1.0675066	-1.0213304	-1.0241117	1.0120137	1.0585818	1.0497221	1.1135087	1.1096519	0.7842736	0.28459343	0.7297408	0.71168774	0.83825237	0.32805398	0.5353487	0.106981814	0.16624285			
ESPL1_33227	315330	espl1	0.018332347723240685	0.3027037256061502	1.04342	1.04342	1.0241774	1.0091681	1.0210372	-1.0121273	1.0073355	1.0304457	1.015013	1.0223516	1.04342	0.1845258	0.5410928	0.337562	0.3398274	0.5680362	0.1573721	0.38152862	0.20192906	0.0012798051			
ETV1_8578	362733	etv1	0.04223107569721116	0.40432416745265903	-1.0911087	1.0911087	-1.0161916	-1.0398195	-1.0220064	1.0036305	-1.0098858	-1.024614	-1.0777259	-1.0911087	-1.0493919	0.50759333	0.06183905	0.44025686	0.91426885	0.78450483	0.2419367	0.004453777	0.010312218	0.16593525			
EXOSC8_8581	295050	exosc8	0.032756866734486266	0.37353686707171074	1.019813	1.019813	-1.0101644	-1.0172238	-1.0097558	-1.0018668	-1.0073506	-1.0006963	1.0038704	-1.0043397	1.019813	0.43320516	0.24113953	0.36942866	0.87429273	0.5289186	0.96101624	0.8030864	0.75014997	0.2081979			
FOXJ3_8661	313554	foxj3	0.030725112658746414	0.37353686707171074	-1.046997	1.046997	1.0099568	-1.0042295	1.0039349	1.0074128	1.0011089	-1.0029352	-1.0146843	-1.046997	-1.041959	0.47141573	0.7006609	0.63542074	0.42796597	0.9425881	0.8612032	0.666237	0.031418834	0.15859118			
FSTL1_32837	79210	fstl1	0.03569292123629113	0.38741737232379214	1.1938409	1.1938409	-1.0401607	-1.146431	-1.0955397	-1.0822053	-1.0039705	1.0291251	1.101496	1.1938409	1.0116336	0.43917784	0.060843054	0.22692691	0.29291227	0.9644184	0.5020932	0.18768993	0.0022992105	0.90060794			
FV1_8669	308568	fv1	0.03740396279822079	0.38741737232379214	-1.07862	1.07862	1.004991	-1.0183816	1.0008297	-1.0073376	-1.0584496	-1.0200801	-1.076186	-1.07862	-1.0579743	0.80211574	0.2516088	0.9606382	0.63284427	0.09176691	0.36302596	0.25883928	0.047645293	0.11857256			
FYB_32909	499537	fyb1	0.02912044374009509	0.37104624029715705	-1.1031766	1.1031766	1.0587659	-1.0431706	-1.024872	-1.0004318	-1.0426625	-1.0058198	-1.030583	-1.0154576	-1.1031766	0.45583862	0.1471194	0.48616022	0.9920714	0.13541882	0.8959197	0.5729316	0.7482468	0.13120143			
GADD45G_33229	291005	gadd45g	0.038797284190106696	0.38741737232379214	-1.1202425	1.1202425	1.0490074	-1.0936364	-1.1202425	-1.067799	-1.1051283	1.0242836	-1.0268444	1.0159711	-1.1108567	0.563744	0.10578101	0.0823675	0.18588583	0.16596553	0.5713193	0.6405643	0.7526201	0.053303562			
GAR1_8683	499709	gar1	0.009418837675350702	0.22676075358033057	-1.4499117	1.4499117	-1.4499117	-1.3993182	-1.2819797	-1.2306467	-1.3447443	-1.3503208	-1.0399528	1.2747262	-1.4241983	0.026397146	0.050711513	0.06771666	0.10290788	0.03865851	0.003686941	0.7545781	0.023067081	0.019070253			
GBP4_8692	310917	gbp4	0.03415409054805401	0.37900023059776067	-1.1856177	1.1856177	-1.0709244	-1.1856177	-1.1043181	-1.1855315	-1.0573915	1.0322108	1.0822661	1.0762525	-1.0310187	0.2418052	0.009847543	0.05160077	0.015633227	0.3551774	0.51758516	0.15952091	0.25638017	0.6039098			
GFPT1_8705	297417	gfpt1	0.04079159935379645	0.3971408540860183	-1.0666618	1.0666618	1.0053692	-1.0266104	-1.004447	-1.0029566	-1.0249101	-1.0166826	-1.0621349	-1.0666618	-1.0570711	0.7437978	0.06004078	0.6610032	0.77540654	0.26711187	0.59427315	0.33128753	0.03272338	0.018557638			
GHR_8706	25235	ghr	0.045653036919412464	0.415100740976508	-1.1051975	1.1051975	1.0702428	-1.0221193	-1.0372899	-1.0133013	-1.0203443	1.0619255	-1.0079398	1.0008836	-1.1051975	0.39323148	0.5095704	0.51331306	0.7853822	0.69697493	0.17821458	0.8851757	0.98322153	0.15171643			
GJB1_8710	29584	gjb1	0.009764035801464606	0.22676075358033057	-1.6221578	1.6221578	1.2654663	1.0094825	-1.0683451	1.0550852	-1.3329948	-1.1628	1.001729	-1.0548457	-1.6221578	0.19037127	0.95853263	0.74145114	0.76180565	0.2331644	0.4660708	0.9927827	0.7912717	0.19656292			
GNA11_8720	81662	gna11	0.031767955801104975	0.37353686707171074	-1.060177	1.060177	-1.0167519	-1.0204698	-1.0208064	-1.0167729	-1.0198566	-1.0116115	-1.060177	-1.0493355	-1.0314312	0.42400628	0.19731587	0.14979209	0.3402113	0.34132642	0.47540647	0.025235789	0.011862811	0.28116134			
GNAI2_8724	81664	gnai2	0.030468119451170297	0.37353686707171074	-1.0280533	1.0280533	1.0036817	-1.008115	-1.012765	-1.009655	-1.0230314	1.0003177	-1.0248239	-1.0234519	-1.0280533	0.7007009	0.29606798	0.16919874	0.2257914	0.06401497	0.9707569	0.31575653	0.036931656	0.1528486			
GRIK2_32967	54257	grik2	2.028809089064719E-4	0.032211245844842924	1.4739064	1.4739064	-1.2654532	-1.143667	-1.3828256	-1.2331254	1.0206889	1.1142033	-1.074279	1.2120447	1.4739064	0.09988847	0.23007159	0.053890053	0.2430289	0.88830346	0.61007756	0.64997935	0.0022091796	0.018215356			
GRIK4_32724	24406	grik4	0.02002803925495694	0.31499523844407007	1.1374433	1.1374433	1.0408661	1.0404543	1.0236216	-1.0017872	1.0163522	1.0920144	1.0517831	-1.0122219	1.1374433	0.506831	0.45101687	0.741897	0.9797419	0.75784606	0.12100047	0.36656898	0.8783045	0.024762027			
GRN_8752	29143	grn	0.0486	0.4197087866108787	-1.0789192	1.0789192	-1.0014962	-1.0692592	-1.0379488	-1.0360453	-1.0533999	1.0068368	-1.0264789	-1.0066891	-1.0789192	0.96452975	0.054304373	0.40172315	0.26828653	0.102967694	0.8498468	0.4460646	0.8576989	0.14813201			
HDAC2_8785	84577	hdac2	2.0004000800160032E-4	0.032211245844842924	-1.0559896	1.0559896	-1.0105474	-1.048597	-1.0253636	-1.0081317	1.0004848	1.0005951	1.0050654	-1.0150529	-1.0559896	0.36478955	7.924514E-4	0.064771466	0.6347775	0.974441	0.96750355	0.6642544	0.26948312	0.0019354126			
HERC6_8794	362376	herc6	0.026865671641791045	0.3692833290454356	-2.0191035	2.0191035	1.0774901	1.162182	-2.0191035	1.0587692	-1.352631	1.1875544	-1.5608381	1.099017	1.5262417	0.76469	0.47453034	0.16208282	0.80503327	0.42327723	0.5131839	0.33640182	0.72871083	0.048816487			
HIST1H2BD_33231	361247	hist1h2bd	0.02980976662090606	0.37104624029715705	1.1460226	1.1460226	1.119805	1.066033	1.1170069	1.0835139	1.0752232	1.0706445	1.1460226	1.0402015	1.135919	0.02511668	0.37413034	0.03926619	0.18717222	0.34638396	0.23494095	0.041346017	0.50644636	0.046969555			
HMGA1_8807	117062	hmga1	0.04490603363006924	0.41011528058611907	1.0356284	1.0356284	1.0065143	1.0176358	1.0112419	1.0087253	1.0077951	1.014418	-1.0122496	-1.0079056	1.0356284	0.66848344	0.17154962	0.5365792	0.5355492	0.59172714	0.3055765	0.4642405	0.6119928	0.1497326			
HRAS_33089	293621	hras	0.0036334275333064193	0.15623738393217604	1.0507263	1.0507263	-1.0059747	-1.026854	-1.0425491	-1.0175301	-1.0094196	1.0239873	-1.0032661	1.0192852	1.0507263	0.75370973	0.17033343	0.05648072	0.48880222	0.6179284	0.26242244	0.899161	0.45815128	0.034000054			
HS2ST1_8829	292155	hs2st1	0.018673023440603894	0.30296821906855886	-1.068605	1.068605	1.0360384	-1.0421047	-1.0193758	1.0050551	-1.0126389	-1.014765	-1.0374433	-1.068605	-1.0660715	0.2732988	0.1409568	0.5523196	0.84169406	0.65976894	0.5134467	0.5426664	0.08622134	0.036766943			
HSPA8_8845	688655;688932;689955;680121;24468	hspa8-ps22;hspa8-ps23;hspa8-ps25;haus8l2;hspa8	0.018655967903711133	0.30296821906855886	1.0259255	1.0259255	1.0201368	-1.0099156	-1.0030853	-1.0041112	1.0063881	1.0204835	1.0178628	1.0259255	-1.0223907	0.16006678	0.3851192	0.778523	0.74248457	0.6932542	0.08571742	0.14806773	0.057716466	0.19773273			
ICAM1_8859	25464	icam1	0.003395246654683443	0.15304626980249844	-1.1807746	1.1807746	1.0931578	-1.0561057	-1.0514102	-1.1159325	-1.1101096	-1.0433238	-1.050335	-1.0295846	-1.1807746	0.16004479	0.41948402	0.5392893	0.15024956	0.2561336	0.5671495	0.49234262	0.7104091	0.044687964			
IL2RG_8894	140924	il2rg	0.004530234390388024	0.17000734148656146	-1.4828022	1.4828022	1.0122607	-1.2038561	-1.2199494	1.0350616	-1.08523	-1.1409805	-1.1571714	-1.1259528	-1.4828022	0.9276189	0.10055845	0.07760814	0.6184373	0.17038651	0.25276747	0.02098325	0.24563037	0.061124563			
INHA_33038	24504	inha	0.015841187086424704	0.27473871031354763	1.118281	1.118281	1.0213467	-1.0227076	-1.0127801	-1.0305035	1.0171378	1.1145709	1.1130205	1.118281	1.0816317	0.6085064	0.6602008	0.77978176	0.4119684	0.7491584	0.012322848	0.058757946	0.048777904	0.16359027			
JAG1_32778	29146	jag1	0.018788726763941634	0.30296821906855886	-1.0872691	1.0872691	-1.0218585	-1.0384846	-1.0625666	-1.0634214	-1.0872691	-1.0245032	1.0107814	-1.050076	-1.0754085	0.46415478	0.18222569	0.0972533	0.05457199	0.013616381	0.5254064	0.6530709	0.07744603	0.044058837			
JAK1_8934	84598	jak1	0.03227083745792912	0.37353686707171074	-1.0403253	1.0403253	1.0115469	-1.0403253	-1.0332878	-1.0265706	-1.0316528	-1.0032167	-1.021537	-1.0233579	-1.0364391	0.6644749	0.04595207	0.026000047	0.093097806	0.025511248	0.802857	0.34809613	0.15410712	0.115562685			
KCNG1_32546	296395	kcng1	0.03814392449862367	0.38741737232379214	1.0986785	1.0986785	1.0025649	1.0612376	1.0522132	-1.0217465	1.0101217	1.0574887	-1.014198	1.0393596	1.0986785	0.95465297	0.1286233	0.083487876	0.6268102	0.8440817	0.20622979	0.81513685	0.34223133	0.020900318			
KDM5A_8953	312678	kdm5a	2.0080321285140563E-4	0.032211245844842924	1.8954718	1.8954718	-1.0375007	-1.272428	-1.8178442	-1.2291986	1.1061535	1.2049129	1.095511	1.3394859	1.8954718	0.9121819	0.3544007	0.08187103	0.43103868	0.6805034	0.39674914	0.7576964	0.14841153	0.0025735039			
KIF18B_32882	303575	kif18b	0.042345924453280316	0.40432416745265903	1.0422966	1.0422966	-1.0031388	1.016661	1.0267882	1.0077507	1.0118797	1.0070199	-1.0110418	-1.0071335	1.0422966	0.88139325	0.3888201	0.07619746	0.6718841	0.4814786	0.6729097	0.64467055	0.7655974	0.047761142			
KIF20A_8961	361308	kif20a	0.009334657398212513	0.22676075358033057	1.0545149	1.0545149	1.0139147	1.0141898	1.004169	1.002052	-1.0108379	1.0050238	1.0406853	1.0105317	1.0545149	0.54085976	0.4431302	0.8570263	0.8988263	0.6803357	0.7389313	0.018635124	0.4180031	0.04248322			
KIFC1_8966	294286	kifc1	0.024586860137041516	0.3478394308998786	-1.1749148	1.1749148	-1.0291247	-1.048417	-1.0294882	-1.0309207	-1.0538577	-1.0274534	-1.0524602	-1.1749148	-1.0220761	0.34448382	0.11022576	0.19341698	0.2786031	0.19716932	0.34830037	0.38566458	0.013451268	0.44214994			
KIT_8968	64030	kit	0.005357142857142857	0.187409200968523	-1.0932038	1.0932038	1.0272907	-1.0329976	-1.0299681	-1.0408653	-1.0399812	-1.0320488	-1.0784734	-1.0371302	-1.0932038	0.51131237	0.19261982	0.28312084	0.17784855	0.15154976	0.3975801	0.047880158	0.32770807	0.05303703			
KLF6_8969	58954	klf6	0.020685459338876496	0.31699450646819066	-1.2188747	1.2188747	-1.0489357	-1.016017	-1.0861651	-1.1817392	1.1145967	-1.2188747	1.0098249	-1.0979193	1.1448241	0.62906075	0.8258027	0.24969807	0.079408735	0.048666663	0.018076014	0.91756624	0.3141849	0.080777906			
KLRA17_33064	494206;120093104;497796;690045	ly49si1;ly49si3l1;klra17;loc690045	3.961965134706815E-4	0.04260061919504644	-1.2856623	1.2856623	-1.1027851	-1.2856623	-1.24137	-1.1307627	-1.0403746	-1.0864533	-1.0556402	1.1232293	1.2592597	0.28712383	0.12938532	0.010252785	0.27969047	0.70212674	0.18818766	0.6336115	0.06888808	0.015462897			
LCP1_8988	306071	lcp1	0.011674718196457327	0.24841874595348373	-1.1118879	1.1118879	1.006102	-1.0528077	-1.0425922	-1.0475215	-1.0259864	-1.0573353	-1.0414442	-1.0209365	-1.1118879	0.86773044	0.2219216	0.1555444	0.13745634	0.48591876	0.17266224	0.3228954	0.56482434	0.15774086			
LIPA_9004	25055	lipa	6.071645415907711E-4	0.05012750455373407	-1.1738124	1.1738124	1.0171063	-1.0853947	-1.0571712	-1.0653667	-1.056602	-1.0150273	-1.0014924	1.002069	-1.1738124	0.6780817	0.030174837	0.09991727	0.067605734	0.13060606	0.6643996	0.97709817	0.9569194	0.044607252			
LOC100362324_9030	100362324	dhx29	0.04106570512820513	0.39741102240917103	-1.0320274	1.0320274	-1.0320274	-1.0080438	-1.0057402	-1.0183319	1.0101832	1.014344	1.0068923	1.0045485	1.023978	0.004971381	0.5374182	0.61075145	0.15053108	0.5127898	0.3038704	0.75169533	0.78070736	0.31812784			
LOC100909675_9046	100909675	loc100909675	4.110152075626798E-4	0.04260061919504644	1.0816544	1.0816544	1.0118152	1.0018114	1.0120959	-1.0010269	1.0177783	1.0325799	1.0266931	1.0314922	1.0816544	0.44030246	0.8819791	0.38867667	0.9361466	0.15302093	0.039121937	0.021792129	0.068257414	0.01146037			
LOC100910973_9069	100910973	loc100910973	0.028429423459244534	0.37104624029715705	-1.1190717	1.1190717	1.0376445	-1.0579551	-1.0715351	-1.0696176	-1.0828292	1.0302463	1.0450332	1.07176	-1.1190717	0.52481467	0.35853434	0.15451658	0.15109684	0.093418114	0.5352922	0.43532947	0.2118095	0.15974922			
