Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Male_Liver-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:33.56
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 11 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: male
Organ: liver
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
CBR1_8208	29224;102556347	cbr1;cbr1l2	2.0370747606437156E-4	0.0036967747116988152	1.1800871	1.1800871	-1.019543	1.0176967	1.0075879	-1.0180883	1.0304887	-1.0063217	1.0038971	-1.046543	1.1800871	0.62899184	0.64944345	0.83285093	0.6158115	0.44587687	0.9030822	0.93232876	0.22594002	0.005176991			
CCNC_32560	114839	ccnc	0.03499701729966196	0.12832690383527973	-1.0796075	1.0796075	1.0067122	1.0287267	1.0402045	-1.0085641	1.0084374	1.0145129	-1.0068642	-1.0796075	1.0387415	0.7137026	0.14926551	0.079618424	0.66078854	0.6435393	0.50266516	0.7868381	0.014998828	0.13057195			
CCNH_8229	84389	ccnh	2.011667672500503E-4	0.0036967747116988152	1.1593779	1.1593779	-1.032434	1.0413724	1.0222976	-1.0244517	1.045203	-1.010104	-1.000494	-1.039976	1.1593779	0.41088685	0.25234428	0.6253086	0.58672756	0.33084437	0.75455105	0.988578	0.37557817	0.0028745828			
CCP110_8230	361634	ccp110	0.03273388563346131	0.12364210942129172	-1.5577536	1.5577536	-1.4143238	-1.5363044	-1.2690734	-1.145858	-1.2463608	-1.1132929	-1.5577536	-1.3542769	1.1091285	0.058004085	0.12607025	0.041307516	0.3659159	0.03725124	0.43924323	0.0055192183	0.031716533	0.31962335			
CCT2_8233	299809	cct2	0.009479628882613958	0.05394770618651216	-1.1269901	1.1269901	1.0158525	-1.0527858	1.0390705	-1.0672656	-1.1269901	-1.0478997	-1.0294771	-1.021315	1.1258155	0.7253563	0.38150007	0.46853685	0.13189703	0.054588694	0.36615145	0.5031517	0.657254	0.15664719			
CD36_8243	29184	cd36	2.0120724346076458E-4	0.0036967747116988152	2.0073478	2.0073478	1.0727658	1.2599262	1.2449424	1.3632706	1.3159312	-1.0136522	1.4376239	1.1715544	2.0073478	0.75229144	0.23541361	0.28781626	0.19983904	0.18953271	0.9501875	0.13972433	0.45328245	0.0013262233	100.0	300.0	
CD48_8249	245962	cd48	0.020226055919095775	0.09082457310231662	1.2698241	1.2698241	-1.0327902	1.241206	1.1590382	1.1344427	1.1184599	1.0091662	1.2698241	-1.02869	1.2576368	0.7926488	0.056759793	0.24107371	0.29388475	0.32086787	0.94663274	0.035790734	0.8573807	0.06976791			
CD81_32607	25621	cd81	3.97456279809221E-4	0.005692378759607025	1.1244364	1.1244364	1.0625093	-1.016167	1.006506	1.0170803	1.0437881	1.0743175	1.0158058	1.0844486	1.1244364	0.015057428	0.6227953	0.84915245	0.55151874	0.25757962	0.07812594	0.6965016	0.017920746	0.0013378384			
CD97_8254	361383	adgre5	0.01577350859453994	0.07603238866396761	1.1125803	1.1125803	-1.0088449	1.0343457	1.0405686	1.0606109	1.0297642	-1.0361947	-1.0056165	-1.088374	1.1125803	0.8559291	0.5423615	0.49044135	0.25186616	0.5218858	0.54109013	0.9221226	0.13693772	0.08034917			
CDK4_8267	94201	cdk4	2.01450443190975E-4	0.0036967747116988152	1.1332057	1.1332057	-1.0110734	1.0339622	1.0113615	-1.0065284	1.0056204	1.0140178	-1.0223494	-1.0616112	1.1332057	0.57339215	0.21212073	0.6693582	0.7687126	0.8489148	0.43393418	0.6731977	0.04445814	0.0024409809			
CDO1_8275	81718	cdo1	0.031990521327014215	0.12331321644526415	-1.0514647	1.0514647	-1.022252	-1.015068	-1.0145674	-1.0378451	-1.002632	-1.0071032	-1.0514647	-1.0069035	-1.0413129	0.14299032	0.28126904	0.29899284	0.0473472	0.8972263	0.60694784	0.00656794	0.7538038	0.06346328			
CEBPB_32843	24253	cebpb	0.02680698967434472	0.10996107654807774	-1.6690658	1.6690658	-1.0155903	-1.419919	-1.062632	-1.1292402	-1.3397297	-1.1124631	-1.4173834	1.0852604	-1.6690658	0.89589405	0.09973507	0.71326023	0.45105812	0.15900147	0.620967	0.16276334	0.48164517	0.029396787			
CHP1_33118	500462;64152	chp1l1;chp1	0.028635255889520716	0.11461425950664943	-1.2894723	1.2894723	-1.2894723	-1.0809417	-1.0580602	-1.0051216	-1.0720108	-1.179468	-1.0581347	-1.1642201	1.240175	0.14483386	0.56665933	0.6718008	0.9745885	0.5029366	0.32974684	0.651282	0.34448943	0.1961854			
CHPT1_33298	362866	chpt1	2.014098690835851E-4	0.0036967747116988152	1.0971855	1.0971855	1.0009215	-1.0698878	-1.0337305	-1.0407082	-1.0482486	-1.0185794	-1.0594968	-1.0060195	1.0971855	0.9789776	0.009429436	0.24634548	0.2944212	0.12123512	0.40440986	0.23287232	0.86838275	0.0023617393			
CHSY1_8317	292999	chsy1	0.012592444533280032	0.06555505813298985	-1.8078494	1.8078494	-1.3115823	-1.0555202	-1.2432545	1.0088164	-1.3251426	-1.1206781	-1.4512097	-1.8078494	-1.0276222	0.038614392	0.54745275	0.114865765	0.9377933	0.039303344	0.36465713	0.011997066	0.0025424052	0.76638883			
CIB1_33206	81823	cib1	4.0160642570281126E-4	0.005692378759607025	1.3069133	1.3069133	-1.0546299	1.120677	1.1006863	1.0826205	1.1224835	-1.0016471	1.0772958	1.0022877	1.3069133	0.28542188	0.044435296	0.21965425	0.29485944	0.104954064	0.97648954	0.24326989	0.9635904	0.0031290252			
CIDEC_32477	500292	cidec	0.0019743336623889436	0.016761362115037568	1.180133	1.180133	1.0163544	1.0279337	-1.0277286	-1.0589324	1.0002978	1.1018798	1.1655322	1.1470076	1.180133	0.63880986	0.6200334	0.6295014	0.18884341	0.9954687	0.25568512	0.0043386784	0.004295102	0.00411902			
CISD1_8322	294362	cisd1	1.9972039145196724E-4	0.0036967747116988152	1.0612642	1.0612642	-1.0162141	1.0094974	-1.0053657	1.0048351	1.0237621	1.0131319	1.0239099	1.0103879	1.0612642	0.3621625	0.39268872	0.7299528	0.748565	0.0911743	0.47893003	0.04574852	0.38428068	0.044103332			
CKS2_8325	498709	cks2	0.0018057784911717496	0.015685064833828512	1.099072	1.099072	-1.0424912	1.0039599	1.0025401	1.0415663	-1.0317665	1.03327	1.008154	-1.0118728	1.099072	0.34402722	0.88715625	0.9446038	0.20303896	0.45350817	0.31173295	0.8949338	0.70802903	0.00881153			
CLPX_8334	300786	clpx	0.009114847073121329	0.05263740099422465	-1.0962127	1.0962127	-1.0056001	-1.0619286	-1.0259501	1.013151	-1.0962127	-1.0073041	-1.0454539	-1.0071019	1.0752532	0.908783	0.1253738	0.47680712	0.6390963	0.009801014	0.79205817	0.3175195	0.80382663	0.020350404			
CLU_32773	24854	clu	0.0023871096081161725	0.01933761959874954	1.096187	1.096187	-1.0180192	-1.0822966	-1.0264697	-1.0156335	-1.0054173	1.0058149	1.034284	1.0532235	1.096187	0.67559165	0.0431009	0.38155615	0.6565616	0.90016407	0.8815347	0.44843897	0.17755803	0.033993647			
CMBL_32468	310201	cmbl	0.016083634901487735	0.07685000169747175	1.1020057	1.1020057	-1.040389	-1.0371944	1.0244985	1.0015714	-1.0150106	1.000597	-1.0929842	-1.0596058	1.1020057	0.43121293	0.45335203	0.5675333	0.97361434	0.7557574	0.99051756	0.37264717	0.20469008	0.15475027			
CNN2_32878	690976	cnn2	0.03832263242375602	0.13417207996236727	-1.2202492	1.2202492	-1.1430124	1.0573351	-1.0408772	1.0647492	1.0396658	-1.0406276	-1.0037028	-1.2202492	1.1461389	0.35517296	0.5610761	0.71204567	0.47725013	0.6937079	0.7000411	0.9703619	0.16160972	0.20620516			
CNN3_32615	54321	cnn3	6.031363088057901E-4	0.007541514471033837	1.1120174	1.1120174	1.0092075	1.0214014	1.0216622	1.0387505	1.0173717	1.0068146	1.0086066	-1.0186052	1.1120174	0.74330443	0.39754772	0.47654226	0.16536985	0.44913203	0.79877716	0.79498464	0.54432136	0.018889578			
COG4_8348	361407	cog4	0.0015873015873015873	0.014312922557028764	1.5235592	1.5235592	-1.4072087	1.1377684	1.1890085	1.2883321	1.2659612	1.0274056	1.4244217	1.0949016	1.5235592	0.28005394	0.4184844	0.5086111	0.12154152	0.23586936	0.8879468	0.027754895	0.60003	0.012122788			
COL6A1_33258	294337	col6a1	0.030529720986655885	0.12065407410130419	-1.1080947	1.1080947	-1.0195329	-1.0073719	-1.0092968	1.0438272	-1.0210226	-1.0325775	-1.0342402	-1.1080947	1.0813686	0.669883	0.8550852	0.8600132	0.36753282	0.6846846	0.5466042	0.5420557	0.033320926	0.09229611			
COPS7A_8361	312710	cops7a	0.010180109631949883	0.05689954133571988	1.1160961	1.1160961	1.0170013	-1.0625575	-1.094765	-1.09445	-1.073007	-1.0426563	1.0877911	1.1160961	1.0579611	0.73349017	0.30824575	0.067357026	0.1177991	0.19010773	0.41706973	0.044676036	0.03864426	0.13753158			
CPAMD8_8368	297572	cpamd8	9.9147332936744E-4	0.010066807580531243	-1.0617388	1.0617388	-1.0121675	-1.0294971	-1.0223559	-1.022084	-1.0462717	-1.0149186	-1.0617388	-1.014905	1.0511773	0.59193325	0.19489092	0.29352564	0.25104553	0.024041358	0.42613322	0.14249288	0.48183772	6.5701304E-4			
CRAT_8375	311849	crat	2.031694433157253E-4	0.0036967747116988152	1.2645122	1.2645122	-1.0109334	-1.063897	-1.0445951	1.1043482	-1.0999768	1.0913914	1.007067	1.0441715	1.2645122	0.88647825	0.43783972	0.58979803	0.091557026	0.28751367	0.2938687	0.92523247	0.575755	5.734806E-4			
CREG1_8380	289185	creg1	0.03256003256003256	0.12364210942129172	-1.0544583	1.0544583	1.0292956	-1.0544583	-1.0380491	1.0125537	-1.0084418	-1.0048466	-1.0438118	-1.0300999	1.0395678	0.38064578	0.012315457	0.049514793	0.65951055	0.63607377	0.832178	0.25494653	0.1732456	0.048493195			
CRIP1_32865	691657	crip1	0.002425712553062462	0.019368572171136494	1.154441	1.154441	-1.0125636	1.0575284	-1.0012649	1.065606	-1.0319918	-1.081103	-1.0679364	-1.1439558	1.154441	0.8366125	0.35359764	0.9788316	0.18625239	0.52949905	0.16919276	0.25057286	0.031490836	0.013713088			
CROT_8384	83842	crot	4.0064102564102563E-4	0.005692378759607025	1.1412412	1.1412412	1.040369	1.0729185	1.0782079	1.0662729	1.0373734	1.0936238	1.05229	1.0564909	1.1412412	0.19940922	0.034861866	0.13370037	0.06840815	0.20171258	0.009852996	0.10620694	0.06756448	8.98905E-4			
CTSC_32456	25423	ctsc	9.938382031405286E-4	0.010066807580531243	1.0631847	1.0631847	1.0119483	1.0316594	1.0236348	1.0299869	1.0270383	1.01913	-1.0002115	-1.0088562	1.0631847	0.4147027	0.048664555	0.17555395	0.06658949	0.08133861	0.18466754	0.9941701	0.5482245	0.022920545			
CXCL12_32815	24772	cxcl12	0.033593281343731254	0.12589976287249896	-1.0914074	1.0914074	-1.0524124	-1.0446185	-1.026734	-1.0316031	-1.028807	-1.03739	-1.0731636	-1.0914074	-1.0188813	0.047153458	0.042388566	0.17432511	0.12527898	0.3430281	0.08189794	0.06087053	0.02129712	0.48147693			
CYBA_32388	79129	cyba	0.01782178217821782	0.08375702435108376	1.2259729	1.2259729	-1.0730256	1.1217029	1.0628742	1.0986992	1.0870274	-1.0895059	1.1326739	-1.1484914	1.2259729	0.39593095	0.12778905	0.523642	0.37893087	0.3674738	0.5150052	0.14523189	0.274987	0.12564318			
CYCS_8414	100363502;25309	cycs-ps9;cycs	0.0024222850222042794	0.019368572171136494	1.269991	1.269991	1.0748128	1.1094415	1.1776274	1.0937555	1.0238999	-1.0851536	-1.0589683	-1.1132288	1.269991	0.41490412	0.30710945	0.07223168	0.1933168	0.67339313	0.4002826	0.36813778	0.10332555	0.0014230268			
CYP17A1_32365	25146	cyp17a1	2.0403999183840033E-4	0.0036967747116988152	3.1653657	3.1653657	1.2669826	1.6456089	1.2807536	1.0760869	1.2651771	1.7266662	1.3195026	1.9880863	3.1653657	0.47262114	0.06396916	0.4268478	0.86628056	0.45709884	0.0858604	0.50217026	0.012745254	7.4308664E-5	100.0	300.0	
CYP1A2_8416	24297	cyp1a2	0.03745541022592152	0.13202188514316932	-1.1575531	1.1575531	-1.0178884	-1.1575531	-1.0755241	-1.0652905	-1.0857161	-1.0399026	-1.0377445	-1.0250142	-1.1023775	0.71218604	0.0025832504	0.1657498	0.1946529	0.15273447	0.40756565	0.37223697	0.5535286	0.024405433			
CYP2B1_32451	24300	cyp2b1	2.031694433157253E-4	0.0036967747116988152	2.1557503	2.1557503	1.3274926	1.0526388	1.1409293	1.1417006	1.3851515	1.3406914	1.001898	1.5783141	2.1557503	0.124601394	0.67307466	0.2807229	0.29315555	0.011782934	0.10113835	0.9869428	0.079210155	1.2516763E-4	100.0	300.0	
CYP2B2_32473	361523;24300	cyp2b2;cyp2b1	0.0074777687954729185	0.04535933397253922	1.0713267	1.0713267	-1.000809	1.0229102	-1.0172694	1.0100738	1.0256525	1.0044345	-1.0192392	-1.0123662	1.0713267	0.9778712	0.37238583	0.5731987	0.69446284	0.29392967	0.892714	0.40429726	0.6685515	0.012255785			
CYP2C11_32593	29277	cyp2c11	0.002573238321456849	0.02041170545342178	1.0576373	1.0576373	1.0072824	-1.0075465	1.0025939	1.0043993	1.0167934	-1.019552	-1.0020369	-1.0014861	1.0576373	0.7603793	0.7266444	0.9038699	0.8467099	0.46069092	0.50923777	0.94641346	0.94782186	0.029634025			
CYP2C23_32352	83790	cyp2c23	0.008234585258083953	0.048403630161802	1.3587885	1.3587885	-1.1263559	-1.0702397	-1.1744308	-1.0130527	1.0291322	1.0113761	1.2894497	1.1890366	1.3587885	0.37941375	0.71931726	0.22473545	0.9327252	0.91076773	0.93967587	0.04887605	0.22648612	0.018157313			
CYP2D3_8420	24303	cyp2d3	2.0185708518368994E-4	0.0036967747116988152	1.1866106	1.1866106	1.035174	-1.0252719	1.0214913	1.0134742	1.035081	1.0481689	1.0783975	1.084225	1.1866106	0.04309054	0.2114769	0.41590384	0.5155547	0.022032673	0.109084785	0.0014141409	8.212611E-4	1.292028E-4			
CYP2J4_32580	65210	cyp2j4	2.008435428800964E-4	0.0036967747116988152	1.4089403	1.4089403	1.0121918	-1.0759465	-1.0337423	-1.035042	-1.0306848	1.0323656	-1.0108936	1.1435658	1.4089403	0.776352	0.009262673	0.6424303	0.5043811	0.47268406	0.4082294	0.70445764	0.047964845	7.325238E-5			
CYP3A1_32809	25642	cyp3a23-3a1	6.016847172081829E-4	0.007541514471033837	1.0903511	1.0903511	1.0351148	1.0343297	1.0269763	1.0436286	1.0660863	1.0264444	1.0343716	1.0388505	1.0903511	0.14795446	0.17639056	0.3322622	0.10984591	0.014981789	0.45729095	0.20592771	0.09458269	0.0033482406			
CYP3A23/3A1_33326	266682;25642	cyp3a2;cyp3a23-3a1	4.0225261464199515E-4	0.005692378759607025	1.2126613	1.2126613	1.043148	1.0857359	1.1015669	1.0856212	1.1180754	1.0514995	1.0541204	-1.0154229	1.2126613	0.4224972	0.089237995	0.100581825	0.10622017	0.030892428	0.49101353	0.42062703	0.74935985	0.0026430646			
CYP4A1_33111	50549	cyp4a1	1.9968051118210862E-4	0.0036967747116988152	1.6798272	1.6798272	-1.0262322	-1.0885143	-1.0351155	-1.0297898	-1.0603307	1.0514697	1.1649694	1.4923246	1.6798272	0.70356697	0.10746953	0.4258651	0.5783426	0.15876211	0.579411	0.26508647	5.552112E-4	1.06828324E-7			
CYP4A2_32530	24306;298423	cyp4a2;cyp4a3	0.027405362776025236	0.11111241643647538	1.1809368	1.1809368	1.139372	-1.0046418	1.0108228	1.0708869	1.0462022	1.0936798	-1.0070009	1.063353	1.1809368	0.09465717	0.9543594	0.90631896	0.23852769	0.5211972	0.30718756	0.93785435	0.484395	0.009975665			
CYP4A2_8425	24306	cyp4a2	0.03566447499501893	0.12980210085396424	1.4880065	1.4880065	1.3861322	1.0037017	1.033154	1.173271	1.1772003	1.2031314	-1.0811888	1.2419335	1.4880065	0.10739888	0.98589116	0.8877218	0.34645048	0.41299796	0.4914111	0.7779501	0.38421115	0.02065078			
CYP51_8429	25427	cyp51	0.020254169976171566	0.09082457310231662	-1.1021268	1.1021268	-1.0060885	-1.0083694	1.0704871	1.0115067	-1.0605447	1.0424114	1.0146723	-1.0056279	-1.1021268	0.848784	0.8083787	0.19892766	0.7910546	0.15400495	0.38450325	0.709244	0.8722286	0.03720507			
CYTB_32443			0.04158376442499005	0.1411683109004543	1.1330484	1.1330484	-1.0102222	1.1330484	1.0492485	1.0579344	1.0861531	1.0277014	1.0654353	1.0561818	1.1121488	0.85827017	0.014764824	0.37880763	0.3819841	0.09696761	0.6502762	0.19278713	0.2825312	0.11930665			
DCP1B_33178	500305	dcp1b	0.025960957939223185	0.10805165027841825	1.1890327	1.1890327	-1.023695	1.1314727	1.0926193	1.0472878	1.0425075	1.0460105	1.0191376	-1.172804	1.1890327	0.76115865	0.04164456	0.1320044	0.4230605	0.42271394	0.66802853	0.8949283	0.10765249	0.076616295			
DCUN1D4_8444	360928	dcun1d4	0.01267605633802817	0.06568883499673539	-1.1556885	1.1556885	-1.0901477	-1.1556885	-1.0968709	-1.0526177	-1.0394129	-1.0324394	-1.0633208	-1.0403501	1.0577573	0.06701661	0.034269545	0.092115775	0.17746745	0.35357457	0.53466195	0.08219543	0.40045637	0.3083402			
DDIT3_8449	29467	ddit3	0.022617124394184167	0.0985955422754825	-1.1019529	1.1019529	-1.0733652	-1.0209233	1.0108365	-1.0557394	1.005999	1.0156741	-1.1019529	-1.0944573	1.0949095	0.20010886	0.56243205	0.80527276	0.42540896	0.8990997	0.6483483	0.3906436	0.024670355	0.042965297			
DECR1_8458	117543	decr1	2.011667672500503E-4	0.0036967747116988152	1.3608086	1.3608086	1.0451264	1.0705513	1.0701596	1.0665163	1.0779679	1.0865879	1.169667	1.1867718	1.3608086	0.24979894	0.05571537	0.08003946	0.1484655	0.12615904	0.08911289	0.0014524652	6.754326E-4	1.978067E-6			
DEPTOR_32826	314979	deptor	9.906875371507827E-4	0.010066807580531243	1.4246039	1.4246039	1.1060754	1.0093788	1.1345422	1.1321754	-1.011808	1.1863602	1.2228833	1.2140995	1.4246039	0.40102732	0.92901385	0.24312747	0.1732813	0.9362524	0.18457976	0.1297896	0.051683087	0.031743653			
DERA_8462	690945	dera	0.00932724746973606	0.05346938567815726	-1.0872651	1.0872651	-1.0398877	-1.0714047	-1.0331926	-1.0872651	-1.0257237	-1.0268588	-1.0049056	-1.0437994	1.0264158	0.0044523366	0.04522488	0.2857644	0.0059764152	0.20267892	0.10937125	0.90616125	0.005335432	0.22327441			
DNAJC15_8483	290370	dnajc15	0.004382470119521913	0.029562783349361178	1.117701	1.117701	1.0121177	1.0894489	1.0534744	1.0463833	1.0471655	1.0166694	1.0504223	-1.038251	1.117701	0.769932	0.037671227	0.31619927	0.30208647	0.29596838	0.7287457	0.2132664	0.4087772	0.03777911			
DPYSL2_8495	25416	dpysl2	0.03120624124824965	0.12198500364656745	1.1243218	1.1243218	1.0072588	1.0386087	1.0614797	1.0771844	-1.0171032	1.0274812	-1.0747617	-1.0840278	1.1243218	0.885789	0.36015427	0.22031082	0.2418496	0.7558745	0.5650642	0.43822384	0.1655155	0.020359874			
DTX3L_8500	498089	dtx3l	0.04003170828378914	0.1379947653394934	1.1103929	1.1103929	1.0206214	-1.022484	-1.01292	1.0370971	1.0235006	1.0417725	-1.0183624	1.0122861	1.1103929	0.5442285	0.6615326	0.8290503	0.5237074	0.50682104	0.43016425	0.7421626	0.77822137	0.01784278			
DUSP11_8501	297412	dusp11	0.026118647499493823	0.10813672840398897	-1.0869008	1.0869008	-1.02189	-1.0252765	-1.0578184	-1.0209517	-1.0491852	-1.0377126	-1.0869008	1.032642	1.0636913	0.55061936	0.5069683	0.27681118	0.45813644	0.33171728	0.29175574	0.105920956	0.4554992	0.097799726			
DUSP3_8504	498003	dusp3	9.986019572598363E-4	0.010066807580531243	1.1336757	1.1336757	-1.0716575	1.0592618	1.0626993	1.0173092	-1.0457646	-1.0359849	-1.0443157	-1.1334727	1.1336757	0.08608257	0.03515801	0.03555045	0.6702497	0.54296494	0.21712017	0.046321534	0.0039412286	0.016481837			
DYNLL1_32638	58945	dynll1	0.03426977485554891	0.1276339799985728	-1.2494848	1.2494848	-1.1234998	-1.0088731	-1.0039022	1.0225636	-1.0140976	-1.0821111	-1.123183	-1.2494848	1.1773733	0.23655915	0.9175614	0.93044716	0.75033253	0.8492417	0.09346497	0.24074765	0.023783527	0.32903725			
EAPP_8512	299043	eapp	0.0054032419451671004	0.03493849485410667	-1.0921729	1.0921729	-1.0497484	-1.0077893	-1.0265875	-1.0311022	-1.0084221	-1.0215361	-1.0921729	-1.0834508	1.0388812	0.026693825	0.6698093	0.13773184	0.039715897	0.6712292	0.047632817	0.12092384	0.028041491	0.120694876			
EBNA1BP2_8513	114021	ebna1bp2	2.0092425155716296E-4	0.0036967747116988152	1.1404543	1.1404543	1.0140222	-1.0006356	-1.0009604	-1.0165905	-1.0269022	-1.0560868	1.0104887	-1.0535686	1.1404543	0.39401165	0.97686833	0.9594763	0.43713912	0.4110352	0.12784754	0.6890665	0.08944823	7.989958E-4			
ECH1_8516	64526	ech1	2.0403999183840033E-4	0.0036967747116988152	1.4008576	1.4008576	1.0308906	1.0474546	1.0535985	1.0483463	1.0853595	1.0773245	1.0439444	1.0441084	1.4008576	0.19895622	0.07673872	0.15732396	0.109749146	0.084654644	0.091480814	0.218986	0.117520146	1.4789957E-4			
ECHDC2_8517	298381	echdc2	0.018678449487848966	0.08648453682983323	-1.0516473	1.0516473	-1.0156707	-1.0365207	-1.0516473	-1.0290459	-1.0071058	1.0108417	-1.0400541	1.0016389	1.0259253	0.43065324	0.016555695	0.15528575	0.07428907	0.61438274	0.5463832	0.16471499	0.9371293	0.060360808			
ECHDC3_8518	684538	echdc3	0.013947847180109158	0.06973923590054579	-1.0860736	1.0860736	-1.0031153	-1.0860736	-1.0589942	-1.0648705	-1.0539323	1.0155542	-1.0258853	1.0237212	1.0462595	0.9192618	0.02907801	0.091701254	0.10221111	0.2168261	0.6460318	0.46340883	0.51043683	0.17350724			
ECI1_8520	29740	eci1	2.053388090349076E-4	0.0036967747116988152	1.6262181	1.6262181	1.095299	1.0073496	1.0575318	1.0546685	1.0146465	1.0556246	1.0634569	1.2070943	1.6262181	0.07751071	0.8558687	0.040886853	0.16437274	0.7232801	0.45463488	0.23202631	0.009445463	4.1232233E-5			
ECI2_8521	291075	eci2	5.980861244019139E-4	0.007541514471033837	1.0924857	1.0924857	1.009884	1.0169204	-1.0026941	1.0057266	1.007405	1.0274258	1.0430871	1.0312189	1.0924857	0.5289836	0.39252552	0.8842175	0.82580113	0.7434038	0.3382826	0.022467516	0.10444128	0.0015824419			
EDEM1_8524	297504	edem1	0.02692536131459117	0.11002138500609708	1.0938543	1.0938543	-1.0103742	-1.0313072	-1.0217303	1.0020306	-1.0658733	1.0170078	-1.0016761	1.0373572	1.0938543	0.80794716	0.6021533	0.5612733	0.97149384	0.24489892	0.67416775	0.96662474	0.3721681	0.05762032			
EHHADH_8534	171142	ehhadh	2.0491803278688525E-4	0.0036967747116988152	1.7653477	1.7653477	-1.0125923	-1.1233914	-1.0919143	-1.01957	-1.1439654	-1.0024675	-1.0011759	1.397926	1.7653477	0.8751595	0.115120985	0.17984234	0.7076259	0.05093368	0.97428805	0.9866166	0.017690662	4.1372707E-7			
EIF2B3_8540	171145	eif2b3	8.110300081103001E-4	0.009144025708442886	1.1945065	1.1945065	-1.012714	1.0267506	1.0625556	1.1399536	-1.0091239	1.1071768	-1.0293896	1.0000602	1.1945065	0.8431366	0.76921266	0.28695828	0.0330027	0.86466193	0.09140285	0.58888346	0.9991887	0.0030295465			
EIF2S1_8541	54318	eif2s1	9.881422924901185E-4	0.010066807580531243	-1.0599846	1.0599846	-1.0017936	1.0132531	1.0154277	-1.0092902	-1.0020065	1.0055485	-1.038914	-1.0599846	1.0477506	0.8943628	0.4289939	0.28595078	0.47756562	0.8800414	0.76207083	0.31112093	0.011623925	0.01657268			
EIF4E_32598	117045	eif4e	0.002390438247011952	0.01933761959874954	1.0426599	1.0426599	-1.0122161	1.001118	-1.0028713	-1.005516	-1.0290359	1.0030206	-1.0190337	-1.0215869	1.0426599	0.3477183	0.9505235	0.82440776	0.61007255	0.04354619	0.81544316	0.51172566	0.27534294	0.0040306346			
EIF4EBP1_8550	116636	eif4ebp1	0.0012113870381586917	0.011352219848612888	1.1723965	1.1723965	-1.0072867	1.0285243	-1.009754	1.0540574	-1.0036821	1.0169675	1.0668472	1.013982	1.1723965	0.902041	0.59846073	0.8664571	0.38955268	0.93990535	0.79893696	0.19768547	0.72590053	0.0025912365			
EIF5_8552	108348073;295660	eif5;eif5-ps1	0.002582439411998411	0.02041170545342178	-1.0668999	1.0668999	-1.0112796	-1.0328888	-1.0068711	-1.0275849	-1.0323149	1.0001323	-1.0668999	-1.0519171	1.0438936	0.6641488	0.114020154	0.61882776	0.23204991	0.017360345	0.99188256	0.16345735	0.06587335	0.012039064			
ENPP3_8562	54410	enpp3	0.023002421307506054	0.09933858907465946	1.0881581	1.0881581	1.0408397	-1.0158551	1.0054462	1.0276213	-1.0291507	1.0159396	1.0013646	-1.007393	1.0881581	0.44067088	0.5628878	0.882367	0.40395075	0.49335605	0.5519594	0.9705635	0.78602946	0.004843771			
EPHX2_33282	65030	ephx2	0.0031391014322150286	0.02274395250655796	1.3700904	1.3700904	-1.0117295	-1.0254323	-1.0265908	-1.0777205	-1.1493632	1.136368	-1.0798851	1.051087	1.3700904	0.9324155	0.8264857	0.84881306	0.5786223	0.2734738	0.13970104	0.70428854	0.5868996	3.3052822E-4			
EPRS_8569	289352	eprs1	0.0407673860911271	0.13981799169440773	-1.068647	1.068647	-1.0194024	-1.068647	-1.0410514	-1.0420939	-1.0428838	-1.0032071	-1.0362325	-1.0053867	1.0252937	0.4978528	0.022750728	0.11703753	0.26000628	0.15030183	0.87133825	0.07857588	0.8706272	0.17669187			
