Williams Trend Test
Data Source: P2_Perfluoro_3_methoxypropanoic_acid_Female_Thyroid_NoOutlier-expression1
Work Source: null
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp (Start Time): 12/14/2025 07:29.58
Number of Permutations: 10000
Unadjusted P-Value Cutoff: 0.05
Multiple Testing Correction: false
Filter Out Control Genes: true
NOTEL/LOTEL Test: T-Test
NOTEL/LOTEL p-Value Threshold: 0.05
NOTEL/LOTEL Fold Change Threshold: 2.0
Total Run Time: 16 seconds

Chip: BioSpyder S1500_Rat
Provider: BioSpyder

=== Experiment Description ===
Experiment Type: in vivo
Test Article: Perfluoro-3-methoxypropanoic acid | CAS: 377-73-1 | DSSTOX: DTXSID70191136
Subject Type: in vivo
Species: rat
Strain: Sprague-Dawley
Sex: female
Organ: thyroid
Article Route: oral
Article Vehicle: feed
Administration Means: dietary
Study Duration: 28d
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder
Article Type: chemical
Chip File Creation Date: 10/31/24
Log Transformation: NONE
BMDExpress3 Version: BMDExpress 3.20.119 BETA
Timestamp: 12/14/2025 07:06.33

Probe ID	Gene ID	Gene Symbol	Unadjusted P-Value	Adjusted P-Value	Max Fold Change	Max Fold Change Unsigned	FC Dose Level 1	FC Dose Level 2	FC Dose Level 3	FC Dose Level 4	FC Dose Level 5	FC Dose Level 6	FC Dose Level 7	FC Dose Level 8	FC Dose Level 9	NOTEL/LOTEL T-Test p-Value Level 1	NOTEL/LOTEL T-Test p-Value Level 2	NOTEL/LOTEL T-Test p-Value Level 3	NOTEL/LOTEL T-Test p-Value Level 4	NOTEL/LOTEL T-Test p-Value Level 5	NOTEL/LOTEL T-Test p-Value Level 6	NOTEL/LOTEL T-Test p-Value Level 7	NOTEL/LOTEL T-Test p-Value Level 8	NOTEL/LOTEL T-Test p-Value Level 9	NOTEL	LOTEL
GMNN_8719	291137	gmnn	0.02073778664007976	0.7467403654230002	1.1069113	1.1069113	1.0145483	1.0776486	1.0742817	1.0404762	1.0648481	1.0424713	1.0898181	1.0845963	1.1069113	0.7568826	0.09396372	0.080993116	0.24642578	0.09424401	0.16284433	0.015760187	0.05641616	0.010771937			
GPX4_32827	29328	gpx4	0.029405998823760045	0.7577163318082355	1.0261838	1.0261838	1.0056725	1.0117431	1.006107	1.0193658	1.0055795	1.0261838	-1.0058678	-1.0146158	1.0257716	0.6518423	0.29606542	0.5161917	0.08576277	0.58048785	0.028251141	0.5229627	0.25432017	0.0157366			
HADH_8776	113965	hadh	0.01729498639720171	0.7467403654230002	1.1410127	1.1410127	1.1410127	-1.0222629	1.0710969	1.0976437	1.025792	1.1334609	1.0355406	1.0494924	1.1330494	0.032690316	0.70213324	0.29674315	0.10543629	0.7283801	0.037787125	0.5705128	0.3772733	0.13981213			
HAO2_8778	84029	hao2	0.004012227741688957	0.500994708994709	-1.5952692	1.5952692	-1.0723059	-1.2301605	-1.2741255	1.056777	-1.1642072	-1.1408172	-1.1297015	-1.3621824	-1.5952692	0.6197262	0.15420088	0.10778962	0.7839004	0.2728934	0.37964332	0.370409	0.06381065	0.11467558			
HMGCS2_8812	24450	hmgcs2	0.040833687792428755	0.7930621185611749	1.2790675	1.2790675	1.0740913	1.0151838	1.0690664	1.0017612	1.019715	-1.0733744	-1.0284104	1.0474001	1.2790675	0.56136304	0.7891592	0.36137792	0.9817848	0.82297397	0.41490525	0.56830615	0.6622336	0.23433961			
HSD11B2_32369	25117	hsd11b2	0.033360128617363344	0.7577163318082355	-2.9512477	2.9512477	-1.2861739	-1.4577231	-1.8171252	-1.0477347	-2.40661	-1.8169382	-1.3690114	-1.4295154	-2.9512477	0.3398263	0.2262804	0.056473717	0.83642054	0.021739783	0.1375737	0.37189788	0.33921337	0.1772081	1.0	3.0	
HSD3B_8835	360348;682974	hsd3b1;hsd3b3	6.295907660020986E-4	0.3427624872579001	1.2856547	1.2856547	1.0095185	-1.007393	-1.0030878	-1.0036663	1.0016114	1.0319108	1.012497	1.0759624	1.2856547	0.73234826	0.7563637	0.93132126	0.87834066	0.94675016	0.11724637	0.60741466	0.28091204	1.01235685E-7			
HSDL2_8837	313200	hsdl2	0.0151637687019814	0.7251651165925327	1.064027	1.064027	1.0032809	1.0243534	1.0309376	1.0358329	1.0031037	1.0260785	1.0106585	1.0156875	1.064027	0.8763577	0.17845102	0.17465527	0.15665498	0.8461966	0.13249631	0.4893278	0.422644	0.22884655			
HSPA1L_33069	24963	hspa1l	0.046218487394957986	0.7978140139430463	1.9332209	1.9332209	1.6907331	1.5829511	1.404587	-1.0845184	1.4821398	1.148362	1.4008864	1.4648277	1.9332209	0.13124943	0.14981225	0.2073199	0.86548364	0.1433674	0.6415942	0.266474	0.32996276	0.0616254			
IARS2_8858	364070	iars2	0.02781697238459988	0.7577163318082355	-1.1654127	1.1654127	-1.0717973	-1.0486963	-1.038632	-1.0785828	-1.0952125	-1.0039104	-1.0336303	-1.0426959	-1.1654127	0.1918476	0.3468068	0.4653785	0.24729261	0.2392036	0.9187006	0.43648085	0.34513944	0.04776744			
IGF2R_8879	25151	igf2r	0.0246189917936694	0.7568581477139508	1.1174381	1.1174381	1.0738168	1.0509057	1.0131199	1.0768615	1.1155944	1.1174381	1.0705475	1.0706657	1.0995673	0.06733227	0.41140747	0.7398419	0.077450395	0.004115906	0.0038641668	0.04776265	0.108924255	0.13293305			
IKBIP_32492	314730	ikbip	0.019761218608480857	0.7467403654230002	-1.1776512	1.1776512	1.0058583	-1.0098063	-1.0787481	-1.074864	-1.0952357	-1.0051271	-1.0436476	-1.0513527	-1.1776512	0.9025031	0.846945	0.12224764	0.21009576	0.1642486	0.9088325	0.33172688	0.2721192	0.2220693			
IRS1_33296	25467	irs1	0.039204097714736014	0.7930621185611749	3.0491786	3.0491786	1.1643176	2.810431	1.8615243	1.2878342	2.0356183	1.909764	1.670341	1.7790725	3.0491786	0.8208929	0.034083012	0.38902804	0.7018048	0.3429526	0.25836062	0.35453662	0.340665	0.0044063064	0.01	0.1	
ISG20_33257	293052	isg20	0.02662167229096363	0.7577163318082355	-1.2284096	1.2284096	-1.2284096	-1.0511712	1.0123053	1.0508844	1.084628	1.064628	1.0010378	1.0153332	1.1296726	0.4161202	0.43667197	0.7877742	0.3184038	0.13906552	0.25972927	0.98450696	0.69534385	0.0064080944			
IVD_8932	24513	ivd	0.029174058742361522	0.7577163318082355	1.1590127	1.1590127	1.0803927	-1.0268176	1.0081881	1.1001529	1.0702906	1.0926774	-1.0246165	-1.0183442	1.1590127	0.1406643	0.7143819	0.91036457	0.10979102	0.21290275	0.22637264	0.78622705	0.80443347	0.043960802			
KIF20A_8961	361308	kif20a	0.04274177663974788	0.7930621185611749	-4.993662	4.993662	-4.3088603	-1.1115584	-1.2462624	-4.993662	-1.207528	-1.0190408	-1.2994522	1.2687362	1.5266697	0.029850684	0.75524646	0.63542855	0.01516676	0.6872637	0.95713943	0.5024262	0.26124373	0.122067116	0.0	0.01	
KIF20B_8962	309523	kif20b	0.0252	0.7577163318082355	-1.3260577	1.3260577	1.0330275	1.0334635	-1.3001394	-1.2592943	1.042091	-1.3260577	-1.0479901	1.199463	1.2720088	0.75802964	0.8010148	0.2244257	0.10108158	0.65812266	0.085453734	0.72303313	0.23203927	0.0116278175			
LOC100911481_33186	689116	ncbp2	0.03211736716891356	0.7577163318082355	1.7469213	1.7469213	1.7469213	1.6329141	1.5477673	1.2644521	1.7334446	1.1779267	1.6657077	-1.0105311	1.7283481	0.04020383	0.07267461	0.113878675	0.5621525	0.04299902	0.71351564	0.05970406	0.9840239	0.045416065			
LOC100911946_9096	100911946	loc100911946	0.02043935052531041	0.7467403654230002	-1.2367753	1.2367753	-1.2367753	1.0329136	1.0263469	-1.0007421	1.1108736	1.0294929	1.0018321	1.1182743	1.1463469	0.31213385	0.537711	0.66856325	0.9950036	0.06314085	0.70611334	0.97174454	0.07602411	0.017888602			
LOC100912163_9101	84481	arid4b	0.00481637567730283	0.5044174389672208	1.080362	1.080362	1.0132279	1.0106957	1.0240779	1.0249223	1.0316873	1.0241113	1.0214982	1.0256705	1.080362	0.6427112	0.68497854	0.29020005	0.30575377	0.20969324	0.34944564	0.38431272	0.3684124	0.008143252			
LOC100912222_9102			0.029885961462839165	0.7577163318082355	1.9303558	1.9303558	-1.1591281	-1.0419216	1.0215825	-1.0501487	1.1279798	1.4154434	-1.3204644	-1.225481	1.9303558	0.6689564	0.91971374	0.9641478	0.8958593	0.7462702	0.1853149	0.5660641	0.55922985	0.007161413			
LOC100912608_9111	100911668	hoxa10	0.0455812101910828	0.7978140139430463	-2.6904302	2.6904302	-1.4669853	-1.7752043	-1.3337053	-1.302811	-2.067712	-2.5364761	-1.622225	-1.9955418	-2.6904302	0.07145728	0.08825618	0.4058118	0.507826	0.019536551	0.026911769	0.034911066	0.07058144	0.06524181	1.0	3.0	
LOC259245_33313	259244	mup4l4	0.0062244699474810344	0.5358023730791674	1.3292744	1.3292744	1.1556255	1.1900576	1.0936896	1.2249864	-1.0553299	1.1198694	1.0453619	1.0941517	1.3292744	0.023702793	0.01068001	0.21227264	0.0055771274	0.8105639	0.25997025	0.650579	0.1812184	0.04966286			
LOC501110_33182	501110	gsta6	0.027878058563979142	0.7577163318082355	1.0783931	1.0783931	1.0147787	-1.0197798	1.0016994	1.0021021	-1.0045037	1.0245311	-1.0022084	-1.0164995	1.0783931	0.53581196	0.6004934	0.9322707	0.93138623	0.8370486	0.38545007	0.94275093	0.45478553	0.11326433			
LOC691962_32591	287598	ska2	0.005098039215686275	0.5044174389672208	1.073024	1.073024	1.032627	1.042942	1.0218245	1.0235174	1.0367161	1.0291196	1.0303491	1.034621	1.073024	0.2319179	0.14139013	0.36106104	0.3322131	0.1539572	0.29443687	0.27455974	0.26698238	0.014658151			
MAPK9_9192	50658	mapk9	0.02155688622754491	0.7467403654230002	1.0851003	1.0851003	1.0301031	1.0198301	1.0714704	1.0268445	1.0407398	1.0851003	1.0619513	1.038935	1.0611889	0.359369	0.26902983	0.008469856	0.16827151	0.12903059	0.00438011	0.015078052	0.05620253	0.011881449			
MARC1_9196	690745	mtarc1	0.029005524861878452	0.7577163318082355	1.3012176	1.3012176	1.3012176	1.0928727	1.1102482	1.250593	1.0539277	1.1221417	1.1535116	1.0563265	1.2896626	0.0044568456	0.5143371	0.35491753	0.045476917	0.6667642	0.40694928	0.09448175	0.5919845	0.030960375			
MBNL2_9202	680445	mbnl2	0.012031558185404339	0.6472978303747534	1.0309558	1.0309558	1.0057242	1.0072984	1.0174779	1.0072393	1.017943	1.0124809	1.0008359	1.0059189	1.0309558	0.6726381	0.36821878	0.08497453	0.45705488	0.050740425	0.22619909	0.9261162	0.5833	0.0759379			
MCL1_9205	60430	mcl1	0.045234248788368334	0.7978140139430463	1.0409209	1.0409209	-1.007892	-1.0035119	1.0203186	1.0161365	1.0103862	1.0234796	-1.0030179	1.0205874	1.0409209	0.6838949	0.79744995	0.23955649	0.39918566	0.5128607	0.15866822	0.76934373	0.24913166	0.17706734			
MGST1_33167	171341	mgst1	0.019382911392405063	0.7467403654230002	1.1194143	1.1194143	1.0818516	1.052247	1.0333121	1.0956436	1.0707318	1.1194143	1.058548	1.0557531	1.0712969	0.027435672	0.11799232	0.36386245	7.650383E-4	0.008967776	2.0280435E-4	0.049176034	0.12826578	0.25913608			
MT1A_9255	24567	mt1	0.02800626713670192	0.7577163318082355	1.1505736	1.1505736	1.0435698	1.0105137	-1.0121369	1.0413731	1.0607363	1.0088029	1.0427183	1.0306872	1.1505736	0.43768978	0.8062461	0.8582874	0.6214201	0.04612459	0.80626696	0.26290834	0.5454917	0.020942746			
MYL9_9276	296313	myl9	0.038422852544759606	0.7930621185611749	1.1230469	1.1230469	-1.0972437	-1.0176268	1.004946	-1.0790145	-1.0607815	1.0196798	1.0056657	1.078364	1.1230469	0.2788685	0.7904693	0.9308491	0.19233361	0.31569937	0.75563544	0.8995815	0.17981094	0.30167356			
NADK2_32534	365699	nadk2	2.0383204239706482E-4	0.3427624872579001	21.689754	21.689754	12.1625185	10.19496	8.712198	14.1052	6.7117887	15.174324	8.461246	7.2495117	21.689754	0.031679977	0.029360617	0.10785647	0.02688599	0.070482925	0.025308294	0.03896596	0.24583328	0.01744892	0.0	0.01	
NHEJ1_9313	363251	nhej1	0.040877367896311065	0.7930621185611749	-1.1755645	1.1755645	-1.0318025	1.0157516	1.0442055	1.0036291	-1.0245776	-1.0673906	-1.055391	-1.0269647	-1.1755645	0.64754903	0.774235	0.47750947	0.9522188	0.69186825	0.4500351	0.35997033	0.6622457	0.08850624			
NOC2L_9327	313777	noc2l	0.04604372218997872	0.7978140139430463	1.1480895	1.1480895	1.0827335	1.0688523	1.1235715	1.1203692	1.1175901	1.1480895	1.1232568	1.0630516	1.0088553	0.2441041	0.21461827	0.080123015	0.050199166	0.04965096	0.019273361	0.044360675	0.284639	0.8742125			
NPEPL1_9353	311671	npepl1	9.54380606986066E-4	0.3427624872579001	3.381906	3.381906	2.62925	1.8385134	1.7595099	1.3435491	1.8076795	2.9521825	1.9880528	2.369538	3.381906	0.08498156	0.2437065	0.2536963	0.64409465	0.2518212	0.0019670986	0.18947142	0.017333003	6.286452E-4	3.0	10.0	
NQO1_33055	24314	nqo1	0.033292978208232446	0.7577163318082355	-1.2244537	1.2244537	1.1904168	1.0866293	1.0563574	1.1688247	1.1050427	1.1397909	-1.0317516	-1.0251555	-1.2244537	0.13042548	0.28849053	0.63432115	0.07911504	0.26346406	0.10026211	0.7269923	0.82024664	0.32556173			
NR4A3_32375	58853	nr4a3	0.02075508993872307	0.7467403654230002	1.7527306	1.7527306	-1.0845985	-1.5733638	1.0158229	1.3325589	1.2333775	-1.2680242	1.0597441	1.0033364	1.7527306	0.6906007	0.31560224	0.962837	0.1932995	0.5461626	0.6118557	0.82003736	0.98766255	0.0600423			
OPN3_9396	498289	opn3	0.005851375073142188	0.5246732982250829	1.858512	1.858512	1.3062786	1.1253074	1.1447774	1.3453552	1.6279455	1.4296134	1.226145	1.5478202	1.858512	0.49670064	0.72267675	0.6208346	0.21565449	0.014002228	0.10582906	0.3692331	0.07957201	0.002797626			
OSTF1_33042	259275	ostf1	0.028744622604614783	0.7577163318082355	1.027041	1.027041	-1.0080503	1.0084858	1.0105873	1.0084695	1.0159135	1.0119793	1.0020885	1.0080595	1.027041	0.61694086	0.58073187	0.33911934	0.49361548	0.15365504	0.3759558	0.86978835	0.5625936	0.024648149			
PATL1_9431	361736	patl1	0.033522727272727273	0.7577163318082355	1.23884	1.23884	-1.1182374	1.0353279	-1.050412	1.0132809	1.0818331	1.0485091	-1.0871416	-1.0876966	1.23884	0.6773724	0.6468678	0.6028672	0.86481977	0.1689129	0.37911534	0.4908078	0.22162378	0.0110303685			
PNPLA2_32913	361676	pnpla2	0.002050020500205002	0.4777396569122098	1.1942768	1.1942768	1.1289984	1.0784991	1.0801772	1.188618	1.0909532	1.1586713	1.0876013	1.0506338	1.1942768	0.01323501	0.09500618	0.14219123	8.672837E-4	0.0031133206	0.036206637	0.033791795	0.3526442	0.033916462			
PRKAG1_33315	25520	prkag1	0.03514762000401687	0.7577163318082355	1.1048402	1.1048402	1.049294	1.0403142	1.062143	1.0426174	1.0408378	1.1048402	1.0440928	1.009769	1.0828637	0.17960069	0.15055978	0.11390876	0.10156411	0.22094557	0.008783708	0.15339097	0.81378967	0.017647237			
PSME2_9604	100362709;29614	loc100362709;psme2	0.039421062654732435	0.7930621185611749	1.1475838	1.1475838	1.0245246	1.0682755	1.0634916	1.062066	1.018338	1.1304849	-1.0231148	1.0460143	1.1475838	0.7495522	0.2453373	0.3464161	0.22389771	0.7773169	0.019034112	0.71566856	0.5445447	0.058786046			
RAB4A_9643	25532	rab4a	0.013092640349137076	0.6872039519839752	1.0525244	1.0525244	-1.0294735	1.0055292	1.0230405	-1.0098779	-1.0049999	1.0354456	1.0201815	-1.0172813	1.0525244	0.2909061	0.6871891	0.22113587	0.6899407	0.81547856	0.20356034	0.18437746	0.41593236	0.036273785			
RGD1565355_33245	499985;29184	cd36l1;cd36	0.02208955223880597	0.7467403654230002	1.1520485	1.1520485	1.0210778	-1.0153961	-1.0192475	1.041578	1.0003849	-1.0175622	-1.0151216	1.0446991	1.1520485	0.73056704	0.7783371	0.8087687	0.43158153	0.99457055	0.76513827	0.7728358	0.5000086	0.033266496			
RT1-CE11_32928	414791;368153	rt1-ce11;rt1-ce7	0.024195201968423213	0.7546097773340109	1.3108647	1.3108647	-1.0124236	1.0659442	1.0725011	1.0703429	1.0921506	-1.0228965	1.063198	1.1164964	1.3108647	0.9065243	0.6458762	0.5149788	0.50839496	0.324403	0.7423636	0.5494649	0.3688186	9.6383214E-4			
SDHA_9796	157074	sdha	0.033815441026685676	0.7577163318082355	1.0468745	1.0468745	1.0252688	1.0028763	1.016154	1.0296556	1.0028782	1.0284262	1.0190874	1.0118014	1.0468745	0.11668159	0.8322024	0.3268494	0.2166417	0.840563	0.15598993	0.11254418	0.34793505	0.13384317			
SDPR_32765	316384	cavin2	0.012000786936848317	0.6472978303747534	1.0946394	1.0946394	1.0063752	1.0455091	1.0084342	1.0390419	1.0007974	1.0608647	1.0585297	1.0128188	1.0946394	0.86957926	0.29003665	0.81857294	0.2552412	0.9787552	0.035994526	0.027638657	0.6594106	0.0136190085			
SLC1A2_33059	29482	slc1a2	0.042736757624398075	0.7930621185611749	1.4819459	1.4819459	1.0680636	-1.0385206	1.1361978	-1.0077189	-1.2104127	1.2244383	1.006715	-1.2866303	1.4819459	0.5815873	0.83609027	0.47207856	0.9732962	0.52171725	0.042706206	0.94233894	0.47476622	0.0014545411			
SLC39A1_32758	361986	slc39a1	0.025797558093737693	0.7577163318082355	1.0343986	1.0343986	-1.019886	1.013428	1.0152531	1.0048231	-1.0098345	1.0173471	1.0102837	1.014654	1.0343986	0.37866858	0.47616327	0.27980646	0.7229076	0.4130657	0.30451262	0.46313864	0.33598185	0.0808317			
SLC40A1_9877	170840	slc40a1	0.019746414466846808	0.7467403654230002	-1.2506553	1.2506553	-1.0251005	-1.0003617	-1.025019	1.0094475	-1.0397242	-1.0301973	-1.0425415	1.0668806	-1.2506553	0.7830347	0.99537796	0.6716695	0.86801845	0.4542835	0.66281366	0.43703347	0.19136894	0.11328349			
SLC7A12_32838	294881	slc7a12	0.047182425978987586	0.7978140139430463	-2.6161978	2.6161978	-1.0159407	-2.0372868	-1.8666041	-1.2960508	-2.2059216	-1.1914167	-1.920306	-2.4537492	-2.6161978	0.95529187	0.08705911	0.10089928	0.6376785	0.05998856	0.5672747	0.0924972	0.055487588	0.24758433			
SLCO2B1_32680	140860	slco2b1	0.021223709369024856	0.7467403654230002	1.5706706	1.5706706	1.2881393	1.4672319	1.3865583	1.4764967	1.4128317	1.2674749	1.5195	1.3724991	1.5706706	0.2932064	0.1296229	0.162476	0.09436908	0.23529123	0.33253005	0.084973164	0.1634369	0.08631044			
SNX13_9912	362731	snx13	0.008538715311469047	0.5983227616886182	1.060415	1.060415	-1.0082755	1.0165483	1.035308	1.0044842	-1.0036769	1.0280377	1.0130216	1.0254096	1.060415	0.8222713	0.43623632	0.110314555	0.8187893	0.8812303	0.23139822	0.4958912	0.25171202	0.020138407			
SOD2_32976	24787	sod2	0.013803983435219878	0.6880415008015562	1.0391371	1.0391371	-1.0005504	-1.0005811	-1.0029173	1.0157095	-1.0018655	1.0079871	-1.0006368	1.003248	1.0391371	0.9738671	0.9710467	0.8318325	0.22882271	0.91384	0.60743695	0.9647124	0.8100175	0.067512125			
SPRR1A_33122	499660	sprr1a	0.0397783494953493	0.7930621185611749	1.9246479	1.9246479	-1.1685463	1.5855633	1.1538756	1.9246479	1.2580601	1.7010388	1.8165635	1.5961556	1.8091272	0.7155817	0.21363774	0.7309069	0.006682785	0.4363094	0.024961421	0.008702158	0.077274814	0.017297234			
SQRDL_9936	691966	sqor	0.007992202729044834	0.5983227616886182	1.0751868	1.0751868	1.0291524	1.0355718	1.0275218	1.0573112	1.0343436	1.0441282	1.0622927	1.0521249	1.0751868	0.3326648	0.22006737	0.39593711	0.07765004	0.25750896	0.15711819	0.060567543	0.09044225	0.022093052			
SRFBP1_9940	291469	srfbp1	0.010238907849829351	0.6472978303747534	1.1463387	1.1463387	-1.0000719	-1.0144861	1.0566669	-1.0124468	1.0162727	1.0853524	1.0242257	-1.0212467	1.1463387	0.9990272	0.5834949	0.18322635	0.7807494	0.6730431	0.01568387	0.71243393	0.5953472	0.06125544			
ST6GALNAC2_9951	303692	st6galnac2	0.0320500293140512	0.7577163318082355	1.0898798	1.0898798	-1.0068749	1.0359184	1.0321871	1.0259286	-1.0076423	1.019808	1.0431167	1.0188525	1.0898798	0.8979035	0.37501127	0.25050175	0.2553621	0.8236716	0.60983723	0.11899719	0.60522383	0.03960505			
TAGLN_9981	25123	tagln	0.01931415057154119	0.7467403654230002	1.0894893	1.0894893	-1.0025663	1.0161821	-1.0230088	-1.0614502	1.0019928	1.0464005	-1.0408778	1.0571566	1.0894893	0.93812966	0.68677247	0.46951723	0.22225673	0.9590859	0.18131	0.23170385	0.061538536	0.15361737			
TCEA2_9990	29575	tcea2	0.046444954128440366	0.7978140139430463	-1.1809846	1.1809846	-1.1094619	1.0108958	-1.0770272	-1.1809846	-1.0745274	1.0883416	-1.0502005	1.004241	1.1635524	0.47128665	0.9138598	0.31501523	0.27934772	0.37272164	0.2897347	0.4919851	0.9553147	0.015773762			
THRSP_33314	25357	thrsp	0.044120623355596036	0.7978140139430463	1.064867	1.064867	1.0194777	1.0097009	1.0192451	1.0446393	-1.0031914	1.0454983	1.0048488	-1.0004646	1.064867	0.41317463	0.7228776	0.42477474	0.08625172	0.8890129	0.22868869	0.8354317	0.98718417	0.0784107			
TIMM22_10019	79463	timm22	0.033346645367412144	0.7577163318082355	1.0640346	1.0640346	-1.0427957	1.0204813	1.0177199	1.036264	-1.044723	1.0479735	1.0146502	-1.0040169	1.0640346	0.31168196	0.50776887	0.5781844	0.24927531	0.28353477	0.16124752	0.6732392	0.9116226	0.118038744			
TIMP1_10022	116510	timp1	0.0038391594261466965	0.500994708994709	1.1263609	1.1263609	1.0224211	1.0380162	-1.0117278	-1.0119147	1.0294797	1.0058727	-1.0269676	1.0559413	1.1263609	0.430622	0.043372985	0.4765706	0.7404221	0.5193961	0.7460177	0.27142656	0.028787404	0.112800516			
TRAPPC6A_10076	680465	trappc6a	0.042748701558130243	0.7930621185611749	1.0615522	1.0615522	-1.0377588	1.0562023	1.044279	1.060696	1.0185713	1.0512208	1.0615522	1.0187964	1.0548137	0.2334668	0.15441439	0.07475728	0.012541462	0.30776212	0.14750572	0.022896262	0.37176588	0.124179326			
UNG_32960	304577	ung	0.026829749457486684	0.7577163318082355	1.6859505	1.6859505	1.4388633	1.5402786	1.1918377	1.5016011	1.4243333	1.6514823	1.3364319	1.0918984	1.6859505	0.14021951	0.06767703	0.5412679	0.3171075	0.17980468	0.038034838	0.23422106	0.7625665	0.026950935			
UTP14A_10144	317579	utp14a	0.04743083003952569	0.7978140139430463	-2.0063698	2.0063698	1.0173312	-1.2761914	1.1184394	-1.13776	1.0282993	1.1355292	1.2636591	1.0206121	-2.0063698	0.87218547	0.38822755	0.3581223	0.635209	0.80648255	0.29518536	0.029319316	0.9127932	0.24020441			
VDAC1_32318	83529	vdac1	0.039552536955653216	0.7930621185611749	1.0556908	1.0556908	1.0395429	-1.0138999	1.0284424	1.046745	-1.001611	1.0256267	1.0173519	1.0031085	1.0556908	0.06593615	0.5835183	0.27676138	0.10433004	0.93462825	0.2085046	0.4163123	0.9100636	0.026676856			
VGLL4_10152	297523	vgll4	0.014067763027541114	0.6880415008015562	1.1082139	1.1082139	1.026813	1.0449046	1.0697197	1.050217	1.0444863	1.0800235	1.0426387	1.0475442	1.1082139	0.5478445	0.2408261	0.06087962	0.17464907	0.37660542	0.04400652	0.35608	0.25361484	0.16339883			
ZWINT_10214	257644	zwint	0.023615950445218737	0.7546097773340109	1.0486571	1.0486571	-1.0295188	1.0128511	1.0240593	-1.0073062	1.0129883	1.0143247	1.003951	1.015771	1.0486571	0.42755318	0.5361652	0.3028378	0.7560663	0.5249531	0.64241445	0.86721736	0.558468	0.032614525			
