Subject Type: In Vivo
Species: Rat
Strain: Sprague-Dawley
Sex: Female
Organ: Brain
Test Article: Perfluoro-3-methoxypropanoic acid
CASRN: 377-73-1
DSSTOX: DTXSID70191136
Study Duration: 28d
Article Type: Chemical
Article Route: Oral
Article Vehicle: Feed
Administration Means: Dietary
Platform: BioSpyder S1500+ Rat
Provider: BioSpyder

	A52	A53	A54	A55	A56	A57	A58	A59	A60	A61	A62	A63	A64	A65	A66	A67	A68	A69	A70	A71	A72	A73	A74	A75	A76	A77	A78	A79	A80	A81	A82	A83	A84	A85	A86	A87	A88	A89	A90	A91	A92	A93	A94	A95	A96	A97	A98	A99	A100	A101	A102
DAB2_33094	6.589351	5.929029	7.805848	6.0093718	6.7403913	3.3396537	7.391165	5.2175064	5.2693667	7.004052	5.267497	3.8125641	5.58688	5.9726624	6.572087	5.3100414	6.5183764	5.6477027	5.427709	5.0983415	6.149662	5.2505455	6.3299794	6.2075934	6.4281754	4.7433147	5.9114304	4.8087716	5.5711207	5.552923	5.849847	5.333157	6.8887653	7.0311003	5.171561	6.0298085	7.0342298	7.0365906	5.5327964	4.6677475	6.8711805	3.5149622	8.014702	7.260939	6.8127275	6.922856	6.66644	3.9928646	5.1929045	6.0473714	4.6440315
DAG1_8435	5.0968194	5.34388	4.842024	4.972944	4.586533	4.7616434	5.4564238	4.7148376	5.356388	4.8773694	5.159459	5.2126155	4.830555	4.875519	4.506287	4.807215	5.4350085	5.2106705	5.6717386	5.818362	5.232228	5.301659	4.9445257	4.2649994	4.733538	5.5216265	4.535799	5.492373	5.891767	5.3839927	5.8168826	5.006897	5.1799307	5.071446	5.288649	5.8082433	5.1738925	5.0610723	5.135278	5.6731606	5.0319138	5.417063	4.122143	4.968624	6.360643	5.3789682	6.067659	4.742693	5.170457	4.7921214	5.184792
DAO_8437	7.4070883	4.1505165	3.891468	9.525153	7.6643586	3.608475	4.078267	3.473048	9.08468	5.561906	2.5517793	2.274537	4.0607347	5.3824744	10.623848	8.731083	3.3534176	3.0652316	2.3121793	4.2032413	5.2920284	4.1272306	6.7232456	10.079339	2.9854705	1.9806744	7.1107297	4.499655	4.2587724	3.3063686	2.9096277	5.2790647	9.298371	10.004581	5.2017355	4.293018	1.9079958	3.8635392	3.7595112	0.67405164	6.083331	3.6917453	9.371862	10.550145	4.010869	5.09137	5.5845175	1.8925543	3.5521157	8.13487	3.5531394
DAXX_8438	8.443252	8.344369	7.3498926	8.073803	7.990317	7.4075823	8.674649	8.232474	7.7226443	8.162623	8.283429	8.361073	8.097876	8.279473	8.3566675	7.8324037	8.524698	8.497103	8.477284	8.144126	8.266913	8.31043	8.219967	8.15728	8.235157	8.182497	7.9727416	8.228083	8.592288	8.51413	8.174574	8.5096	8.083502	8.790677	8.536108	8.309497	8.190399	8.44058	8.173926	7.880476	8.127705	8.146695	8.061699	8.862651	8.599092	8.283624	8.642557	7.8299055	8.029788	8.971252	8.307563
DBP_8439	11.082895	10.904759	10.152991	9.707095	10.064672	9.749356	11.091025	10.420988	10.114892	10.380469	10.087012	10.521189	10.504739	10.177078	10.783519	9.882209	11.245755	10.572227	11.829922	10.984797	10.983361	10.88271	10.604651	10.35373	11.36228	10.772458	10.272131	10.644783	12.313846	10.815799	10.62278	12.512492	9.88257	11.0639	10.658825	10.110569	10.913413	11.150944	10.3943815	10.361257	10.283884	10.199736	10.316098	10.901687	10.771384	11.040884	10.17377	10.008253	10.064202	11.285242	10.718535
DCC_32537	7.58184	8.107237	6.006093	6.798678	6.987278	6.3984313	6.529492	7.6539354	5.438458	7.2468367	7.1144667	7.490815	7.01838	6.772538	6.12515	6.432455	7.6604805	7.558621	7.9150395	6.408291	7.05569	7.0381293	7.1760936	7.0242314	6.229631	6.8570385	7.001375	7.423405	7.4010787	6.751045	6.5668926	7.97562	5.846688	5.7410107	5.9168844	5.8280635	6.1256065	5.185714	6.4497204	7.051111	7.418278	7.1555514	4.0617733	5.5758023	6.4683	7.107284	6.9665956	6.5944057	7.4692006	7.7889524	6.849627
DCK_8440	7.7899194	7.401755	7.493995	8.124084	7.824362	8.55101	7.6239986	8.295693	7.877783	7.4612455	8.901846	8.712142	8.354511	8.889671	7.3329854	7.6505194	7.2873855	7.8676815	7.05183	8.160189	8.519193	8.757508	8.000842	7.5486207	8.908526	8.92624	7.905533	8.725882	7.466886	7.739338	8.325752	7.804285	7.4815693	7.593963	8.700987	8.059998	8.661722	8.66059	8.617029	8.016096	7.8816133	9.089944	6.8297772	7.414313	7.10732	7.2566648	7.4081435	8.944614	8.5993185	7.513573	8.6514225
DCN_8441	5.958773	4.5133705	5.656221	5.012309	4.6319003	3.0090017	5.696393	3.5784962	4.8164725	5.931436	3.5137353	2.4869998	4.309288	4.205474	4.447644	1.9703478	5.0562515	3.7315495	3.6891854	4.378237	4.2701073	3.6633306	4.97988	4.8044167	4.6955156	2.9317293	4.3579392	1.7297239	4.068399	4.341102	3.7416892	3.1952229	6.8887653	4.8048162	4.0210485	4.8914165	4.6879487	4.46513	4.5422125	2.798149	5.592046	1.3162826	6.205368	5.390997	5.170608	5.6405697	5.80892	2.3418093	5.400036	4.9524603	5.258062
DCP1B_33178	8.092174	8.189851	7.136716	8.289434	7.7594104	7.274797	8.602753	8.363653	7.6613035	7.53251	8.072487	7.785013	7.490591	7.992871	8.819603	7.489975	8.14073	8.259492	8.126375	7.829511	8.071742	8.025046	7.916685	8.642406	7.595231	8.222188	7.282614	8.175105	8.217253	7.744333	7.7149816	8.344931	7.4394636	8.450971	7.516173	7.9825287	7.5294642	7.0031023	7.8558526	7.693901	7.4408665	8.032273	7.8459716	8.583388	8.48195	7.894273	9.28097	8.106868	8.254507	8.842063	7.9503922
DCTD_8442	5.2702465	3.268085	2.9242358	2.9909222	4.389291	1.8025079	4.9260077	3.35928	3.6993387	4.517444	4.199271	2.4869998	2.6983922	3.7398195	4.1122565	3.8210793	4.222878	4.1856065	4.5367637	4.322231	3.86016	3.6633306	3.955544	4.1408834	4.080284	3.0647	4.3098235	2.843525	4.47889	2.6293392	4.3605556	3.7665617	3.7532375	3.9245389	3.7211668	4.402823	4.130704	3.2147784	3.3304257	3.1279829	2.9538305	2.7992833	2.5838664	3.640302	5.292797	3.9344995	3.495441	2.3418093	3.0603056	5.150652	3.5531394
DCUN1D4_8444	7.8890204	7.5654225	7.6536174	8.639801	8.4710045	7.4730277	8.026988	8.616703	8.751692	8.194933	8.450335	7.8488593	7.874984	7.863733	7.996491	9.059748	7.845364	8.192418	8.292536	7.20448	8.166648	7.918557	8.44852	7.982974	7.8758445	8.091911	8.973732	8.120109	7.976431	7.734326	8.154924	7.984098	8.715395	8.149661	7.6091647	7.8959746	7.5348287	7.7971053	8.271503	7.8247204	8.695766	7.5375237	7.5211334	7.837605	7.861645	8.300929	7.9044642	7.9495206	8.267785	8.449064	8.178257
DCXR_8445	4.941306	5.044191	3.6851876	5.866315	5.0209937	3.5585692	4.9260077	4.568926	4.497111	4.8773694	5.0119343	3.8893106	5.2724366	4.6008277	6.6521797	5.336335	3.7327278	4.9297953	4.997173	4.4321494	4.889213	4.7224193	5.0480905	6.58636	4.7705846	4.929211	4.6171293	4.5480804	4.989359	4.341102	4.216335	4.2886286	5.371254	5.5576553	4.3789062	4.7322373	4.6087756	4.134912	4.7803297	4.562597	4.8069496	5.312743	4.985787	6.001821	5.7205443	4.9925838	4.9924984	4.4159546	5.279357	5.480309	4.939601
DDB2_8446	5.0968194	4.269262	4.938202	5.228301	5.0209937	3.876314	5.507717	4.223619	5.2693667	4.517444	4.73917	4.221626	4.945191	3.7398195	5.3832445	4.91582	5.213903	5.3904123	5.9375367	4.882951	4.809612	4.865176	4.669336	5.1323714	5.3378205	4.279274	5.5464945	4.039515	5.392997	4.7112784	5.2773376	5.3852944	5.809388	5.3969607	5.497674	5.447326	5.557981	4.88841	4.453225	4.094218	5.226485	3.7726257	5.080112	5.5508075	5.5349016	5.9697456	5.3707886	5.0389986	4.8415594	5.415734	5.184792
DDIT3_8449	8.953677	9.1949	8.654757	9.670652	9.1561165	8.806204	8.841373	8.934796	9.247211	9.356774	9.290748	8.666535	9.01658	9.123902	9.878917	9.378765	9.08609	9.370351	9.292061	8.76988	8.920672	9.067277	9.345034	9.969598	9.222771	8.859163	9.573107	9.117514	9.013749	8.728416	8.560422	8.734779	9.456024	9.593658	8.943492	9.195313	8.86065	8.858486	9.178384	8.675781	9.546908	9.227206	9.205701	9.780074	9.128461	9.334376	10.057326	9.223621	9.004993	9.633651	9.243482
DDIT4_8450	6.6408153	6.489864	6.2379284	6.6190825	6.266529	5.700699	6.860676	6.181345	6.219927	6.53398	5.7496543	6.08297	5.6558394	5.868796	6.9660225	6.8615303	6.443931	6.442672	6.587843	6.710548	5.9225674	6.393383	6.5100536	6.7006817	6.711461	5.4010453	6.5825124	6.6191053	7.3738914	6.01639	6.464192	6.5729165	6.4777803	7.0772924	6.676856	7.061213	6.139757	6.649766	6.0248156	6.202747	6.627118	6.2527966	6.820698	7.0541573	7.203934	6.904859	7.0488873	6.0016985	7.0507426	7.3789134	6.6000934
DDR1_8451	6.589351	6.270144	6.778035	6.798678	6.906511	5.0046477	7.464394	5.589567	6.777552	6.9001026	6.2085476	6.541053	5.4640756	6.439475	5.881093	7.424079	6.8225365	6.9806013	7.2147794	7.6190085	6.9667478	6.9607363	6.215996	5.6702695	6.898803	6.2081404	7.060727	6.170801	7.535968	6.366614	6.8697915	7.1714973	6.7964673	6.6883097	6.9764576	6.5308475	6.7319627	7.053048	6.0248156	6.641848	6.8544517	6.024146	6.4721155	6.6574435	7.242356	7.091459	6.4411983	5.5992017	6.9423003	6.3303137	6.69989
DDX10_8452	8.817736	8.498181	7.8600574	8.538952	7.928027	8.246685	8.593879	8.407244	8.578504	8.63547	8.130869	8.556114	8.895863	8.590983	7.933779	8.44123	8.915222	8.561059	9.060897	9.265542	8.860225	8.691969	8.4858885	8.185042	8.787229	8.554502	8.489839	8.275593	8.713817	8.853873	8.81115	8.686246	8.56964	8.267241	9.152971	8.8692255	9.114595	9.390744	8.585971	8.47068	8.523927	7.956401	8.445181	8.135336	8.690857	8.823398	8.047438	8.19965	8.18622	8.919792	8.910075
DDX18_8453	4.941306	4.8546166	5.1933722	5.5558944	5.483805	5.1465306	6.257141	5.3122725	5.356388	5.5369163	5.2412367	4.9151397	5.438208	5.10618	6.2332616	5.7812176	5.604075	5.8248854	5.427709	5.777294	5.606573	5.616253	5.2352743	5.478464	5.5866113	5.2694592	5.5255814	5.1283526	5.7080417	5.5066414	5.5422487	5.5990725	5.7903705	5.9866915	5.2312922	5.7261214	4.7630024	5.529402	5.322783	5.5684185	5.6318564	5.140592	5.5663967	5.671665	5.630707	5.6621575	5.8645134	4.9468303	5.360921	5.5012074	5.7897987
DDX21_8454	7.7376933	6.9765267	6.769345	6.7529287	6.7403913	6.501079	8.000374	7.0845337	7.2637267	6.9857006	6.8005443	7.2058206	6.8122983	7.31078	6.8909793	6.604585	7.540568	7.4275084	7.7600093	7.8593345	7.392622	7.431421	7.2931476	7.142232	7.366323	6.9967427	6.939476	6.9426303	7.709113	7.3708224	7.1860266	8.005076	6.852552	7.3398094	7.2960925	7.36919	7.3585	7.8068423	6.990163	7.45529	6.8544517	6.8455286	7.1600056	7.350567	7.8665733	7.392019	7.4810953	6.766046	7.319123	7.1198654	7.0485964
DDX39A_32661	7.43651	6.4816885	6.670131	7.111229	6.978524	6.159886	7.5340853	6.893406	7.088399	7.004052	6.937689	6.9787974	6.5356565	6.9270573	7.4645085	7.3931017	7.1844506	7.3643823	7.481327	7.294554	7.0642896	6.8705163	6.862352	7.486227	7.1158733	7.255113	6.939476	6.88724	7.1437798	6.9543834	7.092717	7.1108546	6.728155	7.495339	6.7704268	6.835034	7.2188487	6.924783	6.768344	7.1751947	6.944149	6.854846	6.7554913	7.768822	7.249919	7.0346622	7.510436	7.0283694	6.97505	7.3446345	6.9414606
DDX42_8455	9.347481	9.184863	7.9396706	9.121496	8.922782	8.794125	9.603846	9.415829	9.142958	9.04296	8.441712	9.431249	8.9217615	9.186447	8.504239	8.750766	9.284003	9.306481	9.455834	9.090099	9.016849	9.226194	9.363555	9.074324	9.352133	8.958645	9.109921	9.074766	9.195546	9.3380785	9.520626	9.278682	8.932606	9.593658	8.99394	9.076062	8.957699	9.270988	8.701562	9.119072	8.823744	9.170504	8.860661	8.672984	9.444116	9.111236	9.43274	8.912485	9.244104	9.086364	9.376936
DDX58_8456	2.1689537	2.8266711	2.308719	0.90205616	2.8359857	0.50050646	2.0629497	1.8180642	1.3777777	2.338011	2.1615584	1.342196	1.3610916	2.2126367	0.9299879	2.7734165	3.1183417	3.4365213	1.7569364	2.3101096	2.3152866	2.148061	2.6661754	1.3700995	2.8535671	2.2275777	0.7420955	0.0	2.30574	2.234288	2.089878	0.0	1.9772966	3.137756	2.265673	2.4984558	1.6157248	2.0044792	2.1648698	2.3698385	2.6777174	1.3162826	2.401032	1.7898105	2.7160895	2.462726	3.7527962	0.7469405	2.850406	2.909511	0.7063395
DECR1_8458	6.873743	7.0053277	6.2379284	7.4201336	6.750711	5.9042153	6.8206706	6.5871987	7.186662	7.191865	6.556163	6.5049243	6.6861033	6.900964	6.9660225	6.72888	6.6784573	6.9617696	6.702166	6.339422	6.591692	7.286703	7.0403485	7.2513065	6.5715218	6.505838	6.841344	6.4887185	7.00004	5.96597	6.5061536	6.839042	7.4455543	6.7842627	6.6660743	6.902019	6.4087567	5.185714	6.51713	6.2931714	6.9121733	6.1505823	6.847766	7.1735826	7.140249	7.242404	8.11394	6.8700852	7.2350903	7.455865	6.6822515
DEGS2_32528	2.642807	2.0169158	2.4889007	2.4178221	2.8359857	1.1661564	2.8790772	1.4244125	1.7646928	0.0	1.2567639	1.342196	0.0	3.4826684	2.6851687	2.7734165	2.4880867	1.7893847	2.525967	1.7551117	2.3152866	1.2466675	2.268914	3.7738984	3.106318	2.2275777	0.0	2.9909422	2.705291	0.0	2.634917	0.0	1.6794955	1.6450988	0.81701523	3.251942	4.012641	2.8124728	2.5553164	0.67405164	2.3359463	1.6939238	2.8919466	2.751597	2.3159168	0.8090816	1.976941	0.7469405	1.934951	3.3390076	2.7409124
DEPTOR_32826	4.1383734	4.749588	4.5890145	5.1243434	4.9148726	4.4141893	4.999521	4.888932	4.445118	4.172761	5.1872363	4.839791	3.9183054	5.278217	5.1082993	5.141345	5.328687	4.968044	4.885455	4.0040507	5.349448	4.182818	4.3828006	4.32327	4.396949	5.2416377	5.14171	5.029488	5.093026	4.4429235	4.9525905	5.2512383	5.0580134	3.0165515	4.4307837	4.174162	4.3412824	3.2147784	5.419914	4.094218	4.698648	5.3658457	3.7913375	4.58126	5.559456	4.811237	5.789902	4.6286597	5.438119	4.2162075	4.6440315
DERA_8462	5.5379367	5.842294	6.250472	6.322905	5.9276114	4.7616434	5.5813923	5.663331	6.219927	5.657749	5.612969	5.8143787	5.301422	5.4560027	6.250518	6.2087836	6.0344067	5.963864	5.779839	5.0983415	5.9963245	5.5331454	6.0759835	5.878928	5.362296	5.323542	6.5414324	5.335674	6.246788	5.764377	5.959628	6.0823016	6.3666177	5.7972927	4.749521	5.2847195	4.7259636	5.093257	6.185386	5.9758353	6.5356374	5.417063	6.0739923	5.6482897	6.166513	6.193795	5.751098	5.097327	5.8016458	5.928973	4.909596
DFFA_8463	6.1306257	5.5138674	5.219127	5.194474	5.299278	5.1465306	5.9211254	5.150684	6.038841	5.485599	5.1872363	6.3641276	5.825079	5.868796	5.1082993	6.560654	5.7958612	5.69408	6.0103602	5.971857	5.719771	5.857395	5.767507	5.099403	5.999335	5.832605	5.416212	5.7207813	6.1698403	6.157868	6.1569185	5.531273	5.9531274	5.296401	6.3121753	5.995164	5.943997	5.7062945	5.347686	5.847421	5.1462874	5.711857	5.080112	5.178992	6.2742767	5.550834	4.889065	5.334044	5.360921	5.39355	5.538521
DFFB_8464	5.9383507	5.8294663	4.9068494	4.5599146	5.212347	4.7835326	6.1801863	5.0806155	5.1445184	4.616187	5.214489	5.6253915	4.830555	5.1658344	5.3516088	5.080425	6.0512214	5.575216	5.8209085	5.95354	5.9225674	4.865176	5.684222	4.9957213	6.202776	5.3498416	4.7672067	4.994968	6.0885563	5.3318563	5.8979225	6.1740794	4.7389584	5.535766	5.8229413	5.2847195	5.9600353	5.882385	4.9525495	5.267517	5.3746295	5.0461454	5.0179186	6.633835	6.032612	5.5737967	5.5396833	5.1256304	5.124486	5.959496	4.939601
DHCR7_8466	5.510531	4.545101	3.7572749	4.8908362	4.877691	3.8349864	5.069469	3.9368207	5.1115417	5.0984373	4.252831	4.839791	4.1270013	4.684789	3.86581	4.729986	4.442712	4.53045	4.885455	5.064603	4.8499613	4.6453686	5.014388	4.1408834	3.4178889	3.59101	4.535799	3.820449	5.024749	5.102143	5.096879	4.051082	4.2191896	4.5665345	3.7211668	4.8532376	5.0293665	4.6056366	4.498405	4.971448	4.0461836	3.9911692	4.122143	4.968624	4.889975	5.5037827	3.7527962	3.080748	4.8973007	4.982496	3.9568145
DHDDS_8467	7.2991114	6.7296557	6.1735215	6.764503	6.6550646	6.540177	7.1938868	6.851943	6.777552	6.595784	6.6980762	7.1287775	6.8021936	6.9184117	6.1620946	6.834114	7.5816565	6.923352	7.2147794	7.2799273	7.072839	6.8275647	6.890492	6.2075934	6.672844	7.0214953	6.092976	6.868294	7.069469	7.3900714	7.291773	7.2579346	6.8887653	6.708018	7.4231887	6.8252053	7.5770383	6.793818	6.7957487	7.3953104	6.357137	6.987832	6.043099	6.6456876	7.219426	7.0011735	6.66644	6.6044965	6.846437	7.230378	7.0959945
DHFR_32436	1.8570766	3.6056106	2.1027782	3.8972056	3.4565427	0.50050646	2.7141783	1.8180642	3.2917106	2.739518	2.5517793	3.4567933	2.0487905	2.422841	3.952721	3.052514	3.813793	3.1998944	3.7752874	3.2795093	2.3152866	2.3558002	1.3379055	4.0745773	1.6210324	2.2275777	3.7844481	2.9909422	2.0549762	1.6884857	1.5628029	2.9403014	2.7813787	3.85553	2.8266113	2.9957023	2.9785955	2.648872	2.7169504	2.5271657	2.9538305	1.6939238	4.122143	4.531023	3.163244	3.6184072	3.2942128	2.134599	3.4060488	3.5937338	2.438722
DHRS3_8468	5.9383507	5.0218124	6.250472	6.028698	6.0662675	3.955578	5.532696	4.888932	5.490687	5.81153	4.08579	4.221626	4.790225	5.5030193	6.585748	4.8443327	5.08919	5.3904123	4.885455	5.030056	4.889213	5.467514	5.205715	5.859369	5.478809	5.0624037	5.6467404	4.847983	5.158218	4.937459	4.056079	4.973225	6.174636	6.3549514	4.749521	5.6832385	4.998639	5.185714	4.7432737	2.1932309	5.397906	5.810925	5.9954815	6.6691046	5.904299	5.8619375	6.2175093	5.0089254	5.360921	6.0893803	5.209631
DLD_8474	9.688969	9.42229	8.887386	9.365219	9.019835	9.339734	9.650235	9.182781	9.807773	9.458424	9.383713	9.348721	9.730841	9.699197	9.216384	9.81368	9.559931	9.3596	9.842374	9.832285	9.738889	9.536015	9.521851	9.247952	9.904943	9.311279	9.713793	9.385788	9.9856615	9.693528	9.709823	9.580711	9.897088	9.462025	9.7293415	10.006785	9.8590975	10.104982	9.476718	9.478314	9.691672	9.454117	9.59461	9.60901	9.741019	9.791515	8.949373	9.412071	9.162572	9.127269	9.548598
DLG3_32844	11.047579	10.793574	9.454491	9.761535	10.090293	11.479921	10.73389	11.187183	9.798738	10.233649	11.098286	10.884378	11.013942	10.966575	9.441564	9.320686	10.456986	11.035486	10.556338	10.763461	11.121109	10.799027	10.89534	9.726777	10.83974	11.032009	9.808816	10.997922	10.818479	11.098241	10.909408	10.768884	9.436278	9.885232	10.742672	10.902398	10.644855	10.580559	11.047087	10.668389	9.8509	10.956187	9.537568	9.946227	10.720577	10.294042	10.733647	11.045083	10.915318	10.807556	11.357358
DLGAP5_8475	3.4082596	3.0197158	3.2582068	3.2760909	2.9832842	2.1102567	3.8587954	2.597449	3.0345764	3.62725	2.7133362	2.4869998	3.2672918	2.422841	4.506287	3.6638572	3.555503	2.3489285	3.7752874	3.2795093	2.715421	3.3109252	3.2331402	3.932057	2.708379	3.1864424	3.6362488	2.843525	5.024749	1.6884857	4.1114993	4.6285334	3.672446	4.053379	2.66273	4.044628	2.9785955	3.8635392	2.3732617	3.8178327	3.788818	2.4517279	4.122143	4.850693	4.3291383	3.4299164	3.9711182	1.2366213	3.9182198	4.5327134	3.100962
DMGDH_8476	3.4082596	1.8234696	3.6093078	0.90205616	3.3519754	3.6567118	2.3141153	2.381319	1.7646928	2.5526874	1.9180743	4.9513874	5.1502953	3.8162699	2.2082176	0.7904855	2.2755868	2.0961154	2.8769832	4.2639623	3.0283327	4.2363434	2.268914	2.3109827	5.5444517	3.5000007	0.0	4.1690207	2.0549762	4.9021397	4.1648693	3.4117925	2.7813787	3.0165515	4.211045	4.2348137	4.48122	5.1247387	3.4270601	2.9166722	0.7439918	3.3134518	4.6589875	2.34941	2.3159168	2.8108063	0.0	4.110824	2.4641042	2.4749668	4.6440315
DNAJA3_8477	9.46992	9.060015	8.873262	9.777331	9.327916	9.024119	9.334094	9.310716	9.524329	9.529823	9.261648	9.286235	9.283152	9.379908	9.362423	9.666007	9.344936	9.304614	9.735004	9.454874	9.538984	9.396035	9.68203	9.391042	9.583132	9.254987	9.641524	9.439724	9.702568	9.367511	9.410315	9.706434	9.723737	9.622502	9.340949	9.501787	9.408506	9.645303	9.306164	8.989839	9.5663	9.454117	9.291994	9.621067	9.366228	9.774272	9.064626	9.416374	9.335216	9.735271	9.687696
DNAJB1_8478	6.2347817	5.9169526	5.5587273	6.1035132	6.0662675	5.745995	6.115523	6.309402	6.1404204	5.931436	6.3987517	6.5528975	6.3539042	6.1893754	6.0284247	6.626059	6.209394	6.23877	6.0103602	6.007808	6.331646	6.4623933	6.5576286	5.991021	6.1615314	6.596491	6.24144	6.275179	5.9664693	6.700543	6.2708397	5.484236	5.900889	5.851461	6.1201477	6.236738	6.096882	5.91876	6.171505	6.357455	6.2460885	6.4745	5.671136	6.2703147	6.428864	6.3482723	6.2456985	6.0761003	6.35326	6.4208403	6.4202514
DNAJB2_8480	7.801273	7.339783	7.876335	8.137498	7.8771253	7.4250946	8.087242	7.6837826	8.1167145	8.202898	7.5214534	7.909999	7.706429	8.141421	8.452984	8.382509	8.338618	8.057021	8.374134	8.282634	7.923647	7.946929	7.979167	7.8001475	8.036557	7.8645487	8.123011	7.5115185	8.254995	7.9953933	7.9034076	8.284438	8.181641	8.471294	8.359994	8.109426	8.15948	8.386413	7.4869885	7.869496	8.049022	7.397902	7.6186495	7.9707713	7.637818	8.262579	7.357375	7.2502537	8.081835	8.241179	7.8112607
DNAJB6_8481	5.958773	5.5138674	5.7297335	5.9699254	5.8719754	5.2910633	6.517029	5.150684	6.2353153	6.3738613	5.461965	5.998876	6.2236805	6.0219197	5.741604	6.5153437	6.6892395	6.3000264	6.702166	6.597126	5.9782357	5.9722724	6.1082926	6.58636	6.462542	6.305415	6.661321	5.6995006	6.2764535	6.392297	5.9291053	6.3808303	6.189229	6.095438	6.3259397	6.566681	6.6748013	6.6605463	6.1433363	6.0937476	6.125774	5.9907265	6.104238	6.1254745	6.032612	6.3077555	5.562275	5.874048	6.3730545	6.1435547	6.0318627
DNAJC15_8483	10.930966	10.6730995	10.300518	11.353554	10.827948	10.360174	10.53655	11.051825	10.968194	10.472303	11.37946	10.32448	10.768776	10.75223	11.518674	10.944231	10.408873	10.8559065	10.462937	10.334172	10.727254	10.795689	10.918871	11.822754	10.710463	10.625466	11.076405	10.7173815	10.301906	10.267539	10.533025	10.482147	11.248256	11.050455	10.2415905	10.630607	10.279882	9.841619	11.070183	10.763883	10.967076	10.7686615	10.63181	11.007665	10.541886	10.493118	11.327423	10.931437	11.040505	10.937819	10.702765
DNM1_8486	5.917635	4.952515	4.938202	5.473669	4.9148726	5.7571006	5.8433948	5.9650426	5.541091	5.657749	5.612969	6.336983	5.301422	6.0219197	4.9053664	5.8738837	5.4350085	5.925503	5.4008727	6.143272	6.149662	5.5959206	5.6407046	4.2042756	5.478809	6.088293	5.14171	6.123647	5.8529134	5.7244935	6.258617	5.5768247	5.3191295	5.6004624	6.151406	5.8280635	6.397023	4.4150796	5.297443	6.1553164	5.689586	6.1044574	4.5312366	4.809139	5.4322786	4.7317944	4.6568823	6.1742096	5.614771	5.748473	5.478469
DNM1L_8487	7.5144577	7.22693	6.786673	7.94749	7.4211683	7.235635	7.1781416	7.922801	7.770962	7.545097	7.8731446	7.2355213	7.9177303	7.8364577	7.721238	7.8778653	7.236836	7.4945536	7.4749084	6.913704	7.73185	7.573374	7.8608875	8.100098	7.7516437	7.6799316	8.210783	7.4038024	7.2447805	7.0135016	7.4877615	7.193597	7.850893	7.9489694	7.371032	7.1739244	7.1987133	7.0115476	7.8731084	7.6128244	7.614844	7.6272507	7.859334	7.8272343	6.9114075	7.430267	7.4081435	7.670945	7.8578234	7.9304924	7.9318523
DNMT1_8488	8.0829	7.5341406	6.5331106	7.2411714	7.112589	7.1242576	8.511462	7.2452927	7.38597	7.2468367	7.136006	7.368808	7.2882724	7.4730687	7.027377	6.796729	7.755882	7.50109	8.1098995	7.995378	7.753283	7.360876	7.4589214	7.4474535	7.81508	7.3296847	7.0387554	7.1132646	8.055558	7.873039	7.6741524	7.647672	6.9922523	8.135177	7.6147823	8.207262	7.8722506	7.7167473	7.406317	7.4155817	7.0798674	7.1854	7.404442	7.94702	8.494738	7.8000474	7.556174	7.448132	7.2350903	7.879527	7.727744
DNMT3A_8489	7.1736856	7.3577623	6.707003	7.092984	6.6440353	6.726854	8.026988	7.0390725	7.162717	7.1263633	6.9046054	7.401929	6.822333	6.952687	7.241012	6.9235454	7.692987	7.2908425	7.615764	7.491502	7.300995	7.342687	7.1684527	7.536356	7.3541713	7.6217628	6.717725	7.258578	8.178496	7.452441	7.6602817	7.874367	7.111973	8.142437	7.6315055	7.6509404	7.3340936	7.3744397	6.673041	7.204617	7.0136037	7.502383	7.8369937	8.131126	8.4362755	7.339391	7.9565587	6.766046	7.081146	7.73263	7.373848
DPH2_8490	5.6676607	5.790285	4.9068494	5.2613535	5.24191	5.3655133	5.9948816	5.116075	5.7483635	5.657749	4.9805284	5.9638157	4.9814644	5.10618	5.319263	5.5977597	5.1837206	6.090623	6.5758963	6.3947773	5.719771	5.787396	5.292635	4.583809	5.7061653	5.474596	4.3098235	5.802897	5.641205	5.305064	6.258617	6.246339	5.446071	5.903669	5.545519	5.8082433	6.167649	5.95424	5.9290633	5.891508	5.7268276	5.560633	5.4767613	6.038245	6.2136865	6.0861154	5.6280003	4.9147506	5.757147	6.0473714	5.4369993
DPM2_8491	3.8190184	4.8546166	3.6093078	3.8105369	4.3354583	4.441982	4.7239504	4.804509	4.016803	4.708602	4.0255165	4.0977273	4.309288	4.5569406	4.3226824	4.0288153	5.0225434	4.1856065	4.3807044	5.064603	4.4383316	4.2363434	4.62536	3.596242	4.7705846	4.0418186	4.5770373	4.1057205	4.134688	4.5380306	5.252899	4.791963	4.5255423	4.1137266	4.904329	4.174162	4.7259636	5.1247387	4.851703	4.765752	4.159475	4.294838	3.0243814	3.976929	4.385158	4.5116434	4.3282433	4.588554	3.7467496	5.2527685	4.749428
